occ,serialno,year,constit,wt14,male,age87,manual,fv,right,inflation,rl,party,rank,age,rldist,yr87,yr92
704,1435,92,317,0.9913294,1,28,1,3,2.0,3,7.790695,1,2,3.3,33.53215,0,1
705,1439,87,317,1.005038,0,73,1,1,7.25,4,8.031557,1,1,7.3,0.6108315,1,0
705,1439,87,317,1.005038,0,73,1,1,7.25,4,2.648171,2,2,7.3,21.17683,1,0
705,1439,87,317,1.005038,0,73,1,1,7.25,4,4.626119,3,3,7.3,6.884751,1,0
706,1439,92,317,1.005038,0,73,1,1,7.0,5,7.790695,1,1,7.8,0.6251989,0,1
706,1439,92,317,1.005038,0,73,1,1,7.0,5,4.477668,3,2,7.8,6.3621597,0,1
706,1439,92,317,1.005038,0,73,1,1,7.0,5,3.011912,2,3,7.8,15.904845,0,1
707,1445,87,318,0.9913294,1,34,1,2,4.0,5,2.648171,2,1,3.4,1.8274418,1,0
707,1445,87,318,0.9913294,1,34,1,2,4.0,5,4.626119,3,2,3.4,0.39202517,1,0
707,1445,87,318,0.9913294,1,34,1,2,4.0,5,8.031557,1,3,3.4,16.253452,1,0
708,1445,92,318,0.9913294,1,34,1,2,3.5,5,3.011912,2,1,3.9,0.2382298,0,1
708,1445,92,318,0.9913294,1,34,1,2,3.5,5,4.477668,3,2,3.9,0.9558343,0,1
708,1445,92,318,0.9913294,1,34,1,2,3.5,5,7.790695,1,3,3.9,18.410065,0,1
709,1447,87,318,0.9913294,0,65,1,2,1.0,5,2.648171,2,1,6.5,2.7164674,1,0
709,1447,87,318,0.9913294,0,65,1,2,1.0,5,4.626119,3,2,6.5,13.14874,1,0
709,1447,87,318,0.9913294,0,65,1,2,1.0,5,8.031557,1,3,6.5,49.442795,1,0
710,1447,92,318,0.9913294,0,65,1,2,1.0,5,3.011912,2,1,7.0,4.0477905,0,1
710,1447,92,318,0.9913294,0,65,1,2,1.0,5,4.477668,3,2,7.0,12.094173,0,1
710,1447,92,318,0.9913294,0,65,1,2,1.0,5,7.790695,1,3,7.0,46.11354,0,1
711,1449,87,318,0.9913294,1,29,1,2,3.5,5,2.648171,2,1,2.9,0.72561276,1,0
711,1449,87,318,0.9913294,1,29,1,2,3.5,5,4.626119,3,2,2.9,1.2681444,1,0
711,1449,87,318,0.9913294,1,29,1,2,3.5,5,8.031557,1,3,2.9,20.53501,1,0
712,1449,92,318,0.9913294,1,29,1,2,2.25,5,3.011912,2,1,3.4,0.5805101,0,1
712,1449,92,318,0.9913294,1,29,1,2,2.25,5,4.477668,3,2,3.4,4.962504,0,1
712,1449,92,318,0.9913294,1,29,1,2,2.25,5,7.790695,1,3,3.4,30.699303,0,1
713,1454,87,318,0.9913294,1,29,1,2,2.25,5,2.648171,2,1,2.9,0.1585401,1,0
713,1454,87,318,0.9913294,1,29,1,2,2.25,5,4.626119,3,2,2.9,5.645942,1,0
713,1454,87,318,0.9913294,1,29,1,2,2.25,5,8.031557,1,3,2.9,33.426403,1,0
714,1454,92,318,0.9913294,1,29,1,2,4.0,4,3.011912,2,1,3.4,0.9763177,0,1
714,1454,92,318,0.9913294,1,29,1,2,4.0,4,4.477668,3,2,3.4,0.22816654,0,1
714,1454,92,318,0.9913294,1,29,1,2,4.0,4,7.790695,1,3,3.4,14.36937,0,1
715,1457,87,318,0.9913294,0,72,0,2,1.0,5,2.648171,2,1,7.2,2.7164674,1,0
715,1457,87,318,0.9913294,0,72,0,2,1.0,5,4.626119,3,2,7.2,13.14874,1,0
715,1457,87,318,0.9913294,0,72,0,2,1.0,5,8.031557,1,3,7.2,49.442795,1,0
716,1466,87,319,0.9913294,0,56,1,2,2.0,4,2.648171,2,1,5.6,0.42012557,1,0
716,1466,87,319,0.9913294,0,56,1,2,2.0,4,4.626119,3,2,5.6,6.8965015,1,0
716,1466,87,319,0.9913294,0,56,1,2,2.0,4,8.031557,1,3,5.6,36.37968,1,0
717,1466,92,319,0.9913294,0,56,1,2,6.0,5,3.011912,2,1,6.1,8.928669,0,1
717,1466,92,319,0.9913294,0,56,1,2,6.0,5,7.790695,1,2,6.1,3.2065892,0,1
717,1466,92,319,0.9913294,0,56,1,2,6.0,5,4.477668,3,3,6.1,2.3174953,0,1
718,1471,87,319,0.9913294,0,33,1,2,3.5,4,2.648171,2,1,3.3,0.72561276,1,0
718,1471,87,319,0.9913294,0,33,1,2,3.5,4,8.031557,1,2,3.3,20.53501,1,0
718,1471,87,319,0.9913294,0,33,1,2,3.5,4,4.626119,3,3,3.3,1.2681444,1,0
719,1471,92,319,0.9913294,0,33,1,2,2.5,4,3.011912,2,1,3.8,0.262054,0,1
719,1471,92,319,0.9913294,0,33,1,2,2.5,4,7.790695,1,2,3.8,27.991455,0,1
719,1471,92,319,0.9913294,0,33,1,2,2.5,4,4.477668,3,2,3.8,3.91117,0,1
720,1473,92,319,1.402371,0,20,1,2,3.75,5,3.011912,2,1,2.5,0.54477376,0,1
720,1473,92,319,1.402371,0,20,1,2,3.75,5,4.477668,3,2,2.5,0.5295004,0,1
720,1473,92,319,1.402371,0,20,1,2,3.75,5,7.790695,1,3,2.5,16.327217,0,1
723,1477,87,319,1.005038,0,39,1,1,6.0,4,8.031557,1,1,3.9,4.127224,1,0
723,1477,87,319,1.005038,0,39,1,1,6.0,4,2.648171,2,2,3.9,11.234758,1,0
723,1477,87,319,1.005038,0,39,1,1,6.0,4,4.626119,3,2,3.9,1.8875487,1,0
724,1477,92,319,1.005038,0,39,1,1,7.0,5,7.790695,1,1,4.4,0.6251989,0,1
724,1477,92,319,1.005038,0,39,1,1,7.0,5,4.477668,3,2,4.4,6.3621597,0,1
724,1477,92,319,1.005038,0,39,1,1,7.0,5,3.011912,2,3,4.4,15.904845,0,1
725,1478,87,319,0.9913294,1,51,1,2,1.25,4,2.648171,2,1,5.1,1.954882,1,0
725,1478,87,319,0.9913294,1,51,1,2,1.25,4,4.626119,3,2,5.1,11.39818,1,0
725,1478,87,319,0.9913294,1,51,1,2,1.25,4,8.031557,1,3,5.1,45.989517,1,0
726,1478,92,319,0.9913294,1,51,1,2,2.0,5,3.011912,2,1,5.6,1.0239661,0,1
726,1478,92,319,0.9913294,1,51,1,2,2.0,5,4.477668,3,2,5.6,6.138838,0,1
726,1478,92,319,0.9913294,1,51,1,2,2.0,5,7.790695,1,3,5.6,33.53215,0,1
727,1484,87,319,0.9913294,1,29,1,2,4.75,5,2.648171,2,1,2.9,4.4176855,1,0
727,1484,87,319,0.9913294,1,29,1,2,4.75,5,4.626119,3,2,2.9,0.015346468,1,0
727,1484,87,319,0.9913294,1,29,1,2,4.75,5,8.031557,1,3,2.9,10.768617,1,0
728,1484,92,319,0.9913294,1,29,1,2,3.25,5,3.011912,2,1,3.4,0.056685846,0,1
728,1484,92,319,0.9913294,1,29,1,2,3.25,5,4.477668,3,2,3.4,1.5071683,0,1
728,1484,92,319,0.9913294,1,29,1,2,3.25,5,7.790695,1,3,3.4,20.617912,0,1
729,1485,87,319,0.9913294,1,54,1,2,1.75,5,2.648171,2,1,5.4,0.8067111,1,0
729,1485,87,319,0.9913294,1,54,1,2,1.75,5,4.626119,3,2,5.4,8.272061,1,0
729,1485,87,319,0.9913294,1,54,1,2,1.75,5,8.031557,1,3,5.4,39.45796,1,0
730,1485,92,319,0.9913294,1,54,1,2,1.75,5,3.011912,2,1,5.9,1.5924221,0,1
730,1485,92,319,0.9913294,1,54,1,2,1.75,5,4.477668,3,2,5.9,7.4401717,0,1
730,1485,92,319,0.9913294,1,54,1,2,1.75,5,7.790695,1,3,5.9,36.489998,0,1
731,1486,87,319,1.005038,1,70,1,1,2.75,4,8.031557,1,1,7.0,27.894846,1,0
731,1486,87,319,1.005038,1,70,1,1,2.75,4,2.648171,2,2,7.0,0.010369156,1,0
731,1486,87,319,1.005038,1,70,1,1,2.75,4,4.626119,3,3,7.0,3.519823,1,0
732,1486,92,319,1.005038,1,70,1,3,7.75,5,4.477668,3,1,7.5,10.708158,0,1
732,1486,92,319,1.005038,1,70,1,3,7.75,5,7.790695,1,2,7.5,0.0016560985,0,1
732,1486,92,319,1.005038,1,70,1,3,7.75,5,3.011912,2,3,7.5,22.449476,0,1
733,1487,87,319,0.9913294,0,26,1,2,4.5,5,2.648171,2,1,2.6,3.4292707,1,0
733,1487,87,319,0.9913294,0,26,1,2,4.5,5,4.626119,3,2,2.6,0.015906036,1,0
733,1487,87,319,0.9913294,0,26,1,2,4.5,5,8.031557,1,3,2.6,12.471895,1,0
734,1487,92,319,0.9913294,0,26,1,2,6.75,5,3.011912,2,1,3.1,13.973301,0,1
734,1487,92,319,0.9913294,0,26,1,2,6.75,5,4.477668,3,2,3.1,5.1634936,0,1
734,1487,92,319,0.9913294,0,26,1,2,6.75,5,7.790695,1,2,3.1,1.0830464,0,1
735,1490,87,320,1.005038,1,23,1,1,3.5,4,8.031557,1,1,2.3,20.53501,1,0
735,1490,87,320,1.005038,1,23,1,1,3.5,4,2.648171,2,2,2.3,0.72561276,1,0
735,1490,87,320,1.005038,1,23,1,1,3.5,4,4.626119,3,3,2.3,1.2681444,1,0
736,1493,87,320,1.005038,0,26,0,1,9.5,4,8.031557,1,1,2.6,2.1563246,1,0
736,1493,87,320,1.005038,0,26,0,1,9.5,4,4.626119,3,2,2.6,23.754715,1,0
736,1493,87,320,1.005038,0,26,0,1,9.5,4,2.648171,2,3,2.6,46.947563,1,0
737,1493,92,320,1.005038,0,26,0,1,7.5,4,7.790695,1,1,3.1,0.084503695,0,1
737,1493,92,320,1.005038,0,26,0,1,7.5,4,4.477668,3,2,3.1,9.134492,0,1
737,1493,92,320,1.005038,0,26,0,1,7.5,4,3.011912,2,3,3.1,20.142933,0,1
738,1494,87,320,0.9913294,0,57,1,2,4.25,3,2.648171,2,1,5.7,2.5658562,1,0
738,1494,87,320,0.9913294,0,57,1,2,4.25,3,8.031557,1,2,5.7,14.300174,1,0
738,1494,87,320,0.9913294,0,57,1,2,4.25,3,4.626119,3,3,5.7,0.1414656,1,0
739,1494,92,320,0.9913294,0,57,1,2,2.0,5,3.011912,2,1,6.2,1.0239661,0,1
739,1494,92,320,0.9913294,0,57,1,2,2.0,5,4.477668,3,2,6.2,6.138838,0,1
739,1494,92,320,0.9913294,0,57,1,2,2.0,5,7.790695,1,3,6.2,33.53215,0,1
740,1495,87,320,1.005038,0,59,1,1,6.25,5,8.031557,1,1,5.9,3.1739457,1,0
740,1495,87,320,1.005038,0,59,1,1,6.25,5,4.626119,3,2,5.9,2.636989,1,0
740,1495,87,320,1.005038,0,59,1,1,6.25,5,2.648171,2,3,5.9,12.973172,1,0
741,1495,92,320,1.005038,0,59,1,1,5.25,5,7.790695,1,1,6.4,6.455132,0,1
741,1495,92,320,1.005038,0,59,1,1,5.25,5,4.477668,3,2,6.4,0.596497,0,1
741,1495,92,320,1.005038,0,59,1,1,5.25,5,3.011912,2,3,6.4,5.0090375,0,1
742,1497,87,320,1.005038,0,26,1,1,8.25,4,8.031557,1,1,2.6,0.047717307,1,0
742,1497,87,320,1.005038,0,26,1,1,8.25,4,2.648171,2,2,2.6,31.38049,1,0
742,1497,87,320,1.005038,0,26,1,1,8.25,4,4.626119,3,3,2.6,13.132512,1,0
743,1497,92,320,1.005038,0,26,1,1,7.25,4,7.790695,1,1,3.1,0.29235128,0,1
743,1497,92,320,1.005038,0,26,1,1,7.25,4,4.477668,3,2,3.1,7.685826,0,1
743,1497,92,320,1.005038,0,26,1,1,7.25,4,3.011912,2,3,3.1,17.96139,0,1
744,1504,92,320,1.402371,0,23,1,2,2.0,4,3.011912,2,1,2.8,1.0239661,0,1
744,1504,92,320,1.402371,0,23,1,2,2.0,4,4.477668,3,2,2.8,6.138838,0,1
744,1504,92,320,1.402371,0,23,1,2,2.0,4,7.790695,1,3,2.8,33.53215,0,1
745,1505,87,320,0.9913294,0,57,0,2,1.0,5,2.648171,2,1,5.7,2.7164674,1,0
745,1505,87,320,0.9913294,0,57,0,2,1.0,5,4.626119,3,2,5.7,13.14874,1,0
745,1505,87,320,0.9913294,0,57,0,2,1.0,5,8.031557,1,3,5.7,49.442795,1,0
746,1505,92,320,0.9913294,0,57,0,2,1.0,5,3.011912,2,1,6.2,4.0477905,0,1
746,1505,92,320,0.9913294,0,57,0,2,1.0,5,4.477668,3,2,6.2,12.094173,0,1
746,1505,92,320,0.9913294,0,57,0,2,1.0,5,7.790695,1,3,6.2,46.11354,0,1
747,1519,87,321,0.9913294,0,23,0,2,4.25,4,2.648171,2,1,2.3,2.5658562,1,0
747,1519,87,321,0.9913294,0,23,0,2,4.25,4,4.626119,3,2,2.3,0.1414656,1,0
747,1519,87,321,0.9913294,0,23,0,2,4.25,4,8.031557,1,3,2.3,14.300174,1,0
748,1519,92,321,0.9913294,0,23,0,2,3.75,4,3.011912,2,1,2.8,0.54477376,0,1
748,1519,92,321,0.9913294,0,23,0,2,3.75,4,4.477668,3,2,2.8,0.5295004,0,1
748,1519,92,321,0.9913294,0,23,0,2,3.75,4,7.790695,1,3,2.8,16.327217,0,1
749,1526,87,321,0.9913294,0,31,1,2,1.75,2,2.648171,2,1,3.1,0.8067111,1,0
749,1526,87,321,0.9913294,0,31,1,2,1.75,2,4.626119,3,2,3.1,8.272061,1,0
749,1526,87,321,0.9913294,0,31,1,2,1.75,2,8.031557,1,3,3.1,39.45796,1,0
750,1526,92,321,0.9913294,0,31,1,2,3.75,4,3.011912,2,1,3.6,0.54477376,0,1
750,1526,92,321,0.9913294,0,31,1,2,3.75,4,4.477668,3,2,3.6,0.5295004,0,1
750,1526,92,321,0.9913294,0,31,1,2,3.75,4,7.790695,1,3,3.6,16.327217,0,1
751,1527,87,321,1.005038,1,81,0,1,4.75,5,8.031557,1,1,8.1,10.768617,1,0
751,1527,87,321,1.005038,1,81,0,1,4.75,5,4.626119,3,2,8.1,0.015346468,1,0
751,1527,87,321,1.005038,1,81,0,1,4.75,5,2.648171,2,3,8.1,4.4176855,1,0
752,1527,92,321,1.005038,1,81,0,1,5.25,5,7.790695,1,1,8.6,6.455132,0,1
752,1527,92,321,1.005038,1,81,0,1,5.25,5,3.011912,2,2,8.6,5.0090375,0,1
752,1527,92,321,1.005038,1,81,0,1,5.25,5,4.477668,3,3,8.6,0.596497,0,1
757,1545,87,322,0.9021334,0,62,1,3,6.0,5,4.626119,3,1,6.2,1.8875487,1,0
757,1545,87,322,0.9021334,0,62,1,3,6.0,5,2.648171,2,2,6.2,11.234758,1,0
757,1545,87,322,0.9021334,0,62,1,3,6.0,5,8.031557,1,3,6.2,4.127224,1,0
758,1545,92,322,0.9021334,0,62,1,2,4.0,5,3.011912,2,1,6.7,0.9763177,0,1
758,1545,92,322,0.9021334,0,62,1,2,4.0,5,7.790695,1,2,6.7,14.36937,0,1
758,1545,92,322,0.9021334,0,62,1,2,4.0,5,4.477668,3,2,6.7,0.22816654,0,1
761,1560,87,322,0.9021334,1,31,1,3,1.5,5,4.626119,3,1,3.1,9.772621,1,0
761,1560,87,322,0.9021334,1,31,1,3,1.5,5,8.031557,1,2,3.1,42.66124,1,0
761,1560,87,322,0.9021334,1,31,1,3,1.5,5,2.648171,2,2,3.1,1.3182966,1,0
762,1569,87,401,0.9671033,0,38,1,2,1.5,4,2.648171,2,1,3.8,1.3182966,1,0
762,1569,87,401,0.9671033,0,38,1,2,1.5,4,4.626119,3,2,3.8,9.772621,1,0
762,1569,87,401,0.9671033,0,38,1,2,1.5,4,8.031557,1,3,3.8,42.66124,1,0
763,1569,92,401,0.9671033,0,38,1,2,1.75,5,3.011912,2,1,4.3,1.5924221,0,1
763,1569,92,401,0.9671033,0,38,1,2,1.75,5,7.790695,1,2,4.3,36.489998,0,1
763,1569,92,401,0.9671033,0,38,1,2,1.75,5,4.477668,3,2,4.3,7.4401717,0,1
764,1572,87,401,0.9671033,0,56,1,2,3.5,5,2.648171,2,1,5.6,0.72561276,1,0
764,1572,87,401,0.9671033,0,56,1,2,3.5,5,4.626119,3,2,5.6,1.2681444,1,0
764,1572,87,401,0.9671033,0,56,1,2,3.5,5,8.031557,1,3,5.6,20.53501,1,0
765,1572,92,401,0.9671033,0,56,1,2,3.5,5,3.011912,2,1,6.1,0.2382298,0,1
765,1572,92,401,0.9671033,0,56,1,2,3.5,5,4.477668,3,2,6.1,0.9558343,0,1
765,1572,92,401,0.9671033,0,56,1,2,3.5,5,7.790695,1,3,6.1,18.410065,0,1
766,1576,92,401,1.3681,1,54,1,3,4.0,5,4.477668,3,1,5.9,0.22816654,0,1
766,1576,92,401,1.3681,1,54,1,3,4.0,5,7.790695,1,2,5.9,14.36937,0,1
766,1576,92,401,1.3681,1,54,1,3,4.0,5,3.011912,2,3,5.9,0.9763177,0,1
767,1586,87,402,0.9804773,0,60,0,1,8.75,5,8.031557,1,1,6.0,0.51616025,1,0
767,1586,87,402,0.9804773,0,60,0,1,8.75,5,4.626119,3,2,6.0,17.006393,1,0
767,1586,87,402,0.9804773,0,60,0,1,8.75,5,2.648171,2,3,6.0,37.23232,1,0
768,1586,92,402,0.9804773,0,60,0,1,9.75,5,7.790695,1,1,6.5,3.8388753,0,1
768,1586,92,402,0.9804773,0,60,0,1,9.75,5,3.011912,2,2,6.5,45.40183,0,1
768,1586,92,402,0.9804773,0,60,0,1,9.75,5,4.477668,3,2,6.5,27.797487,0,1
769,1587,87,402,0.8800872,0,52,0,3,4.5,4,4.626119,3,1,5.2,0.015906036,1,0
769,1587,87,402,0.8800872,0,52,0,3,4.5,4,2.648171,2,2,5.2,3.4292707,1,0
769,1587,87,402,0.8800872,0,52,0,3,4.5,4,8.031557,1,3,5.2,12.471895,1,0
770,1587,92,402,0.8800872,0,52,0,3,5.25,5,4.477668,3,1,5.7,0.596497,0,1
770,1587,92,402,0.8800872,0,52,0,3,5.25,5,3.011912,2,2,5.7,5.0090375,0,1
770,1587,92,402,0.8800872,0,52,0,3,5.25,5,7.790695,1,3,5.7,6.455132,0,1
773,1592,87,402,0.9671033,1,56,1,2,2.75,5,2.648171,2,1,5.6,0.010369156,1,0
773,1592,87,402,0.9671033,1,56,1,2,2.75,5,4.626119,3,2,5.6,3.519823,1,0
773,1592,87,402,0.9671033,1,56,1,2,2.75,5,8.031557,1,3,5.6,27.894846,1,0
774,1592,92,402,0.9671033,1,56,1,2,3.5,5,3.011912,2,1,6.1,0.2382298,0,1
774,1592,92,402,0.9671033,1,56,1,2,3.5,5,4.477668,3,2,6.1,0.9558343,0,1
774,1592,92,402,0.9671033,1,56,1,2,3.5,5,7.790695,1,3,6.1,18.410065,0,1
777,1598,87,402,0.8800872,0,61,1,3,2.0,5,4.626119,3,1,6.1,6.8965015,1,0
777,1598,87,402,0.8800872,0,61,1,3,2.0,5,2.648171,2,2,6.1,0.42012557,1,0
777,1598,87,402,0.8800872,0,61,1,3,2.0,5,8.031557,1,3,6.1,36.37968,1,0
778,1598,92,402,0.8800872,0,61,1,2,5.5,5,3.011912,2,1,6.6,6.1905813,0,1
778,1598,92,402,0.8800872,0,61,1,2,5.5,5,4.477668,3,2,6.6,1.0451632,0,1
778,1598,92,402,0.8800872,0,61,1,2,5.5,5,7.790695,1,3,6.6,5.2472844,0,1
779,1599,87,402,0.9804773,1,22,1,1,4.75,5,8.031557,1,1,2.2,10.768617,1,0
779,1599,87,402,0.9804773,1,22,1,1,4.75,5,4.626119,3,2,2.2,0.015346468,1,0
779,1599,87,402,0.9804773,1,22,1,1,4.75,5,2.648171,2,3,2.2,4.4176855,1,0
780,1599,92,402,0.9804773,1,22,1,1,8.25,5,7.790695,1,1,2.7,0.21096091,0,1
780,1599,92,402,0.9804773,1,22,1,1,8.25,5,3.011912,2,2,2.7,27.437565,0,1
780,1599,92,402,0.9804773,1,22,1,1,8.25,5,4.477668,3,2,2.7,14.23049,0,1
781,1602,87,402,0.9804773,1,72,0,1,10.0,5,8.031557,1,1,7.2,3.8747675,1,0
781,1602,87,402,0.9804773,1,72,0,1,10.0,5,4.626119,3,2,7.2,28.878595,1,0
781,1602,87,402,0.9804773,1,72,0,1,10.0,5,2.648171,2,3,7.2,54.04939,1,0
782,1602,92,402,0.9804773,1,72,0,1,7.0,4,7.790695,1,1,7.7,0.6251989,0,1
782,1602,92,402,0.9804773,1,72,0,1,7.0,4,4.477668,3,2,7.7,6.3621597,0,1
782,1602,92,402,0.9804773,1,72,0,1,7.0,4,3.011912,2,3,7.7,15.904845,0,1
783,1607,87,402,0.9804773,1,40,0,1,3.5,4,8.031557,1,1,4.0,20.53501,1,0
783,1607,87,402,0.9804773,1,40,0,1,3.5,4,2.648171,2,2,4.0,0.72561276,1,0
783,1607,87,402,0.9804773,1,40,0,1,3.5,4,4.626119,3,2,4.0,1.2681444,1,0
784,1607,92,402,0.9804773,1,40,0,1,4.25,5,7.790695,1,1,4.5,12.536523,0,1
784,1607,92,402,0.9804773,1,40,0,1,4.25,5,3.011912,2,2,4.5,1.5328616,0,1
784,1607,92,402,0.9804773,1,40,0,1,4.25,5,4.477668,3,2,4.5,0.05183263,0,1
785,1610,87,403,0.9671033,1,30,1,2,3.25,3,2.648171,2,1,3.0,0.3621982,1,0
785,1610,87,403,0.9671033,1,30,1,2,3.25,3,4.626119,3,2,3.0,1.8937039,1,0
785,1610,87,403,0.9671033,1,30,1,2,3.25,3,8.031557,1,3,3.0,22.863289,1,0
786,1610,92,403,0.9671033,1,30,1,1,4.75,4,7.790695,1,1,3.5,9.245828,0,1
786,1610,92,403,0.9671033,1,30,1,1,4.75,4,4.477668,3,2,3.5,0.07416482,0,1
786,1610,92,403,0.9671033,1,30,1,1,4.75,4,3.011912,2,3,3.5,3.0209496,0,1
787,1612,92,403,1.243497,1,73,1,1,5.0,5,7.790695,1,1,7.8,7.7879796,0,1
787,1612,92,403,1.243497,1,73,1,1,5.0,5,3.011912,2,2,7.8,3.9524934,0,1
787,1612,92,403,1.243497,1,73,1,1,5.0,5,4.477668,3,2,7.8,0.2728309,0,1
788,1617,87,403,0.9804773,1,63,0,1,6.0,4,8.031557,1,1,6.3,4.127224,1,0
788,1617,87,403,0.9804773,1,63,0,1,6.0,4,4.626119,3,2,6.3,1.8875487,1,0
788,1617,87,403,0.9804773,1,63,0,1,6.0,4,2.648171,2,3,6.3,11.234758,1,0
789,1617,92,403,0.9804773,1,63,0,1,7.25,4,7.790695,1,1,6.8,0.29235128,0,1
789,1617,92,403,0.9804773,1,63,0,1,7.25,4,4.477668,3,2,6.8,7.685826,0,1
789,1617,92,403,0.9804773,1,63,0,1,7.25,4,3.011912,2,3,6.8,17.96139,0,1
790,1619,87,403,0.9804773,0,53,1,1,7.25,4,8.031557,1,1,5.3,0.6108315,1,0
790,1619,87,403,0.9804773,0,53,1,1,7.25,4,4.626119,3,2,5.3,6.884751,1,0
790,1619,87,403,0.9804773,0,53,1,1,7.25,4,2.648171,2,3,5.3,21.17683,1,0
791,1619,92,403,0.9804773,0,53,1,1,6.0,4,7.790695,1,1,5.8,3.2065892,0,1
791,1619,92,403,0.9804773,0,53,1,1,6.0,4,4.477668,3,2,5.8,2.3174953,0,1
791,1619,92,403,0.9804773,0,53,1,1,6.0,4,3.011912,2,3,5.8,8.928669,0,1
792,1620,87,403,0.9804773,1,67,1,1,4.0,5,8.031557,1,1,6.7,16.253452,1,0
792,1620,87,403,0.9804773,1,67,1,1,4.0,5,4.626119,3,2,6.7,0.39202517,1,0
792,1620,87,403,0.9804773,1,67,1,1,4.0,5,2.648171,2,3,6.7,1.8274418,1,0
793,1620,92,403,0.9804773,1,67,1,1,3.0,4,7.790695,1,1,7.2,22.95076,0,1
793,1620,92,403,0.9804773,1,67,1,1,3.0,4,4.477668,3,2,7.2,2.1835022,0,1
793,1620,92,403,0.9804773,1,67,1,1,3.0,4,3.011912,2,3,7.2,0.0001418983,0,1
794,1622,87,403,0.8800872,0,32,1,3,3.25,5,4.626119,3,1,3.2,1.8937039,1,0
794,1622,87,403,0.8800872,0,32,1,3,3.25,5,2.648171,2,2,3.2,0.3621982,1,0
794,1622,87,403,0.8800872,0,32,1,3,3.25,5,8.031557,1,3,3.2,22.863289,1,0
795,1622,92,403,0.8800872,0,32,1,2,2.5,5,3.011912,2,1,3.7,0.262054,0,1
795,1622,92,403,0.8800872,0,32,1,2,2.5,5,4.477668,3,2,3.7,3.91117,0,1
795,1622,92,403,0.8800872,0,32,1,2,2.5,5,7.790695,1,3,3.7,27.991455,0,1
796,1629,87,403,0.9671033,0,47,1,2,2.5,5,2.648171,2,1,4.7,0.02195463,1,0
796,1629,87,403,0.9671033,0,47,1,2,2.5,5,4.626119,3,2,4.7,4.5203824,1,0
796,1629,87,403,0.9671033,0,47,1,2,2.5,5,8.031557,1,3,4.7,30.598124,1,0
797,1629,92,403,0.9671033,0,47,1,2,3.0,5,3.011912,2,1,5.2,0.0001418983,0,1
797,1629,92,403,0.9671033,0,47,1,2,3.0,5,4.477668,3,2,5.2,2.1835022,0,1
797,1629,92,403,0.9671033,0,47,1,2,3.0,5,7.790695,1,3,5.2,22.95076,0,1
798,1630,87,403,0.9804773,1,45,1,1,4.5,4,8.031557,1,1,4.5,12.471895,1,0
798,1630,87,403,0.9804773,1,45,1,1,4.5,4,4.626119,3,2,4.5,0.015906036,1,0
798,1630,87,403,0.9804773,1,45,1,1,4.5,4,2.648171,2,3,4.5,3.4292707,1,0
799,1630,92,403,0.9804773,1,45,1,1,5.25,5,7.790695,1,1,5.0,6.455132,0,1
799,1630,92,403,0.9804773,1,45,1,1,5.25,5,4.477668,3,2,5.0,0.596497,0,1
799,1630,92,403,0.9804773,1,45,1,1,5.25,5,3.011912,2,3,5.0,5.0090375,0,1
802,1638,87,404,0.8800872,0,40,1,3,5.5,5,4.626119,3,1,4.0,0.76366776,1,0
802,1638,87,404,0.8800872,0,40,1,3,5.5,5,8.031557,1,2,4.0,6.408781,1,0
802,1638,87,404,0.8800872,0,40,1,3,5.5,5,2.648171,2,2,4.0,8.132929,1,0
803,1638,92,404,0.8800872,0,40,1,3,3.0,5,4.477668,3,1,4.5,2.1835022,0,1
803,1638,92,404,0.8800872,0,40,1,3,3.0,5,7.790695,1,2,4.5,22.95076,0,1
803,1638,92,404,0.8800872,0,40,1,3,3.0,5,3.011912,2,3,4.5,0.0001418983,0,1
804,1645,87,404,0.8800872,1,31,0,3,3.5,4,4.626119,3,1,3.1,1.2681444,1,0
804,1645,87,404,0.8800872,1,31,0,3,3.5,4,2.648171,2,2,3.1,0.72561276,1,0
804,1645,87,404,0.8800872,1,31,0,3,3.5,4,8.031557,1,3,3.1,20.53501,1,0
805,1645,92,404,0.8800872,1,31,0,3,4.5,3,4.477668,3,1,3.6,0.0004987268,0,1
805,1645,92,404,0.8800872,1,31,0,3,4.5,3,3.011912,2,2,3.6,2.2144055,0,1
805,1645,92,404,0.8800872,1,31,0,3,4.5,3,7.790695,1,3,3.6,10.828675,0,1
808,1667,87,405,0.9671033,1,26,1,2,4.25,5,2.648171,2,1,2.6,2.5658562,1,0
808,1667,87,405,0.9671033,1,26,1,2,4.25,5,4.626119,3,2,2.6,0.1414656,1,0
808,1667,87,405,0.9671033,1,26,1,2,4.25,5,8.031557,1,2,2.6,14.300174,1,0
809,1667,92,405,0.9671033,1,26,1,2,3.75,5,3.011912,2,1,3.1,0.54477376,0,1
809,1667,92,405,0.9671033,1,26,1,2,3.75,5,4.477668,3,2,3.1,0.5295004,0,1
809,1667,92,405,0.9671033,1,26,1,2,3.75,5,7.790695,1,3,3.1,16.327217,0,1
810,1668,87,405,0.8800872,0,58,1,3,2.75,5,4.626119,3,1,5.8,3.519823,1,0
810,1668,87,405,0.8800872,0,58,1,3,2.75,5,2.648171,2,2,5.8,0.010369156,1,0
810,1668,87,405,0.8800872,0,58,1,3,2.75,5,8.031557,1,3,5.8,27.894846,1,0
