vrq,attain,pid,sex,sc,sid,fed,choice,med,cons,pupil
84,2,135,0,0,13,0,1,0,1,8
92,4,135,1,31,13,1,1,0,1,9
105,5,135,1,0,15,0,2,1,1,10
106,8,135,1,20,13,0,1,0,1,11
103,5,135,0,0,13,0,1,0,1,12
77,5,135,0,0,13,0,1,0,1,13
82,2,135,1,0,13,0,1,0,1,14
84,5,135,0,31,13,0,1,0,1,15
103,2,135,1,0,13,1,1,1,1,16
77,3,135,1,0,13,0,1,0,1,17
93,5,135,0,0,13,1,1,0,1,18
104,9,135,1,0,13,0,1,0,1,19
84,5,135,0,0,13,1,1,1,1,20
101,3,135,1,0,13,0,1,0,1,21
96,8,135,1,31,13,1,1,1,1,22
101,5,135,1,0,13,0,1,1,1,23
111,8,135,1,20,13,1,1,1,1,24
93,9,135,0,0,13,0,2,0,1,25
83,3,135,0,0,15,0,2,0,1,26
89,2,135,0,0,13,0,1,0,1,27
90,4,135,0,31,13,0,1,0,1,28
109,5,135,0,0,13,1,1,0,1,29
116,6,135,1,31,13,0,1,0,1,30
90,7,135,1,0,13,0,1,0,1,31
76,2,135,0,0,18,1,2,1,1,32
106,6,135,0,0,17,0,2,0,1,33
105,5,135,1,0,13,0,1,1,1,34
74,3,135,0,1,13,0,1,0,1,35
118,10,135,0,31,17,0,2,0,1,36
96,5,135,0,0,13,0,1,0,1,37
110,10,135,0,0,13,0,2,0,1,38
92,4,135,1,0,13,1,1,1,1,39
100,10,135,0,31,13,1,1,0,1,40
100,6,135,0,0,1,0,1,0,1,41
93,2,135,1,0,13,0,1,0,1,42
112,6,135,1,0,13,0,1,0,1,43
93,5,135,0,0,17,0,1,0,1,44
96,3,136,1,0,17,1,1,1,1,1
132,9,136,0,0,17,0,1,0,1,2
74,3,136,1,0,17,0,1,0,1,3
103,8,136,0,20,17,1,1,0,1,4
95,4,136,0,0,17,0,1,1,1,5
84,2,136,1,0,17,0,1,0,1,6
70,2,136,0,0,17,0,1,0,1,7
100,8,136,1,0,17,0,1,0,1,8
96,3,136,0,0,17,0,1,0,1,9
81,2,136,0,0,17,1,1,1,1,10
93,3,136,1,20,17,0,1,0,1,11
90,3,136,1,0,14,1,2,1,1,12
107,8,136,1,1,17,1,1,1,1,13
86,2,136,0,0,17,0,1,0,1,14
100,6,136,1,0,17,0,2,0,1,15
119,9,136,1,20,14,0,1,0,1,16
123,9,136,0,1,17,0,1,0,1,17
93,3,136,1,0,17,0,2,0,1,18
88,2,136,0,31,17,0,1,1,1,19
101,8,136,1,0,17,0,1,0,1,20
95,3,136,0,0,17,0,1,0,1,21
88,2,136,0,0,17,0,1,0,1,22
79,3,136,0,31,17,1,1,1,1,23
74,2,136,0,31,17,0,1,0,1,24
99,5,136,1,0,13,0,1,0,1,25
91,3,136,1,0,17,0,1,1,1,26
83,4,136,1,0,17,0,1,0,1,27
92,2,136,0,31,17,0,1,0,1,28
80,2,136,1,0,17,0,1,0,1,29
110,3,136,0,0,13,1,1,0,1,30
95,2,136,1,0,17,0,1,0,1,31
74,1,136,1,0,13,0,2,1,1,32
103,1,136,0,0,17,0,1,0,1,33
81,2,136,1,0,17,0,1,0,1,34
79,1,136,0,0,17,0,1,0,1,35
77,2,136,0,0,17,0,1,0,1,36
85,2,136,1,0,17,0,4,0,1,37
76,2,136,0,0,17,0,1,0,1,38
100,2,137,1,0,16,0,1,0,1,1
94,2,137,1,0,16,0,1,0,1,2
71,2,137,1,0,16,1,1,1,1,3
100,10,137,0,0,16,0,1,0,1,4
106,4,137,1,0,16,0,1,1,1,5
122,10,137,0,1,16,1,1,1,1,6
106,6,137,1,0,16,0,1,0,1,7
103,6,137,1,0,16,0,1,0,1,8
88,2,137,1,0,16,1,1,1,1,9
95,3,137,0,0,16,0,1,0,1,10
111,8,137,1,0,16,0,1,0,1,11
101,6,137,0,20,16,1,1,0,1,12
89,4,137,0,0,16,0,1,0,1,13
123,10,137,1,31,16,1,1,1,1,14
106,10,137,0,0,16,0,1,0,1,15
96,6,137,1,20,16,0,1,0,1,16
110,5,137,1,0,16,0,4,0,1,17
110,10,137,1,1,16,0,3,1,1,18
98,10,137,0,20,16,0,1,1,1,19
83,1,137,0,0,17,0,1,1,1,20
92,2,137,1,31,16,0,1,0,1,21
94,3,137,1,0,16,0,1,0,1,22
98,2,137,1,1,16,0,1,1,1,23
80,3,137,0,0,16,1,1,1,1,24
108,5,137,1,31,16,0,1,0,1,25
108,8,138,0,0,14,0,1,1,1,1
99,8,138,0,20,14,1,1,1,1,2
91,2,138,0,0,14,0,1,0,1,3
90,1,138,0,0,14,0,1,0,1,4
101,10,138,0,20,14,1,1,1,1,5
91,2,138,0,0,14,0,1,0,1,6
108,6,138,1,0,14,1,1,1,1,7
128,9,138,1,0,14,0,1,0,1,8
104,3,138,1,20,14,0,1,0,1,9
112,9,138,1,0,14,1,1,0,1,10
94,7,138,0,0,14,0,1,0,1,11
94,5,138,1,0,14,0,1,0,1,12
115,10,138,1,1,14,1,1,1,1,13
95,4,138,0,0,14,0,1,0,1,14
94,5,138,1,31,14,0,1,0,1,15
113,10,138,1,20,14,0,1,0,1,16
93,6,138,0,20,14,0,1,1,1,17
77,10,138,1,0,14,1,1,1,1,18
106,4,138,0,20,14,1,1,1,1,19
93,9,138,0,0,14,0,1,0,1,20
85,2,138,1,20,14,0,4,0,1,21
81,2,138,0,0,14,1,1,1,1,22
95,4,138,1,0,14,0,1,1,1,23
82,2,138,1,0,14,0,4,0,1,24
83,7,138,0,20,14,1,1,1,1,25
82,3,139,0,0,17,0,1,0,1,1
78,2,139,1,0,17,0,1,0,1,2
94,3,139,1,31,14,1,2,1,1,3
103,5,139,0,0,14,0,2,0,1,4
81,3,139,1,0,17,0,1,0,1,5
111,5,139,0,0,17,1,1,1,1,6
84,2,139,1,0,17,0,1,0,1,7
90,4,139,0,20,17,1,1,1,1,8
79,1,139,1,0,17,0,1,1,1,9
70,1,139,1,0,17,0,1,1,1,10
70,2,139,1,0,17,0,1,0,1,11
99,2,139,0,0,17,0,1,0,1,12
96,2,139,0,0,17,1,1,1,1,13
79,2,139,1,0,17,1,1,1,1,14
96,2,139,1,0,17,0,1,0,1,15
91,2,139,0,31,17,1,1,1,1,16
93,1,139,0,0,17,0,4,0,1,17
93,2,139,0,0,17,0,1,0,1,18
83,2,139,0,0,17,0,1,1,1,19
84,4,140,0,0,13,0,1,0,1,1
98,6,140,0,1,13,0,1,0,1,2
94,6,140,0,20,13,0,1,0,1,3
94,2,140,1,0,13,0,1,0,1,4
91,5,140,0,0,13,1,1,1,1,5
101,7,140,0,0,13,0,1,0,1,6
80,2,140,0,0,13,0,1,0,1,7
102,2,140,1,0,13,0,1,0,1,8
100,7,140,0,0,13,0,1,0,1,9
102,2,140,1,0,13,0,1,0,1,10
121,6,140,1,20,13,1,1,0,1,11
112,5,140,1,0,14,0,2,1,1,12
108,10,140,0,0,13,0,1,0,1,13
88,2,140,1,0,13,0,4,0,1,14
101,9,140,0,31,13,1,1,1,1,15
70,1,140,0,0,13,0,1,1,1,16
83,2,140,0,0,13,1,1,1,1,17
113,4,140,0,20,13,0,1,0,1,18
96,2,140,0,20,13,0,1,0,1,19
103,2,140,1,20,13,0,1,0,1,20
110,9,140,0,1,13,1,2,1,1,21
85,3,140,1,0,13,0,1,0,1,22
96,3,141,1,0,17,0,1,0,1,1
92,2,141,0,0,17,0,4,0,1,2
90,1,141,1,0,17,0,1,0,1,3
83,2,141,1,0,14,0,2,0,1,4
78,2,141,0,0,16,0,1,0,1,5
105,3,141,0,0,14,0,2,0,1,6
100,9,141,0,0,14,0,2,0,1,7
83,3,141,1,0,16,0,1,0,1,8
96,4,141,0,0,14,0,2,0,1,9
84,3,141,1,0,16,0,1,0,1,10
102,7,141,0,0,16,0,1,1,1,11
77,2,141,1,0,17,0,1,0,1,12
96,3,141,0,0,14,1,4,1,1,13
85,2,141,0,0,14,0,1,0,1,14
113,10,142,0,31,13,1,1,0,1,1
108,8,142,1,20,13,1,2,0,1,2
103,8,142,1,20,13,0,2,1,1,3
85,2,142,0,20,13,0,1,0,1,4
111,7,142,0,31,13,0,1,0,1,5
113,10,142,1,20,15,0,1,1,1,6
135,10,142,1,31,13,1,1,1,1,7
104,7,142,0,0,13,0,2,0,1,8
104,8,142,0,31,13,1,1,0,1,9
122,10,142,0,20,13,0,1,1,1,10
95,9,142,0,31,13,1,1,1,1,11
99,9,142,1,31,13,0,1,1,1,12
101,6,142,0,31,13,0,1,0,1,13
120,4,142,0,0,13,1,1,0,1,14
105,3,142,1,0,13,1,1,0,1,15
96,5,142,1,20,13,1,1,1,1,16
111,7,142,1,1,13,0,1,0,1,17
105,8,142,1,0,13,0,1,0,1,18
109,10,142,0,1,13,0,1,0,1,19
108,10,142,1,20,13,0,1,0,1,20
122,10,142,0,20,13,0,1,0,1,21
94,4,142,1,0,13,0,1,0,1,22
99,10,142,1,20,13,0,1,0,1,23
96,5,142,1,31,13,1,1,0,1,24
114,9,142,1,0,13,0,1,1,1,25
102,10,142,1,0,13,0,1,0,1,26
100,7,142,0,20,13,0,1,0,1,27
111,10,142,0,1,13,0,1,1,1,28
119,10,142,1,20,13,1,1,1,1,29
96,3,142,0,31,13,0,1,0,1,30
105,10,142,1,0,13,1,1,1,1,31
135,10,142,1,0,13,0,1,1,1,32
102,9,142,0,0,13,0,1,1,1,33
104,9,142,0,0,13,1,1,0,1,34
98,9,142,1,20,13,0,1,0,1,35
92,7,143,0,20,17,1,1,1,1,1
90,9,143,0,1,17,0,1,0,1,2
82,4,143,0,0,17,0,4,0,1,3
115,10,143,1,1,17,1,1,1,1,4
94,8,143,0,0,17,1,1,1,1,5
86,7,143,0,31,17,0,4,0,1,6
83,3,143,1,0,17,0,1,1,1,7
79,2,143,1,0,15,1,1,1,1,8
89,7,143,0,1,17,1,1,0,1,9
84,8,143,0,1,17,1,2,1,1,10
93,4,143,1,0,17,0,1,0,1,11
90,7,143,0,31,17,0,1,0,1,12
109,10,143,1,0,17,0,1,0,1,13
82,8,143,0,20,17,0,1,0,1,14
94,8,143,0,0,17,0,1,0,1,15
110,7,143,0,20,17,0,1,1,1,16
118,10,143,1,20,17,0,1,0,1,17
99,8,143,0,20,17,0,1,0,1,18
116,8,143,0,1,17,0,1,0,1,19
84,6,143,0,20,17,0,1,0,1,20
118,10,143,0,20,17,1,1,0,1,21
77,2,143,1,0,17,0,1,1,1,22
89,2,143,1,20,17,0,1,0,1,23
100,9,143,1,20,17,1,1,1,1,24
91,6,143,0,0,17,0,1,1,1,25
96,4,143,1,0,17,0,1,0,1,26
76,2,143,1,0,17,0,1,0,1,27
96,9,143,0,31,17,0,1,0,1,28
102,8,143,0,20,16,0,1,0,1,29
113,8,143,1,1,17,1,1,1,1,30
90,4,143,1,0,17,1,4,0,1,31
103,8,143,0,0,17,1,1,1,1,32
98,10,143,1,20,17,1,1,1,1,33
117,10,143,0,1,17,1,1,1,1,34
98,9,143,1,20,17,1,1,0,1,35
118,10,143,0,20,17,0,1,0,1,36
86,3,143,0,0,17,0,1,0,1,37
79,2,143,0,20,17,0,1,0,1,38
115,10,143,0,1,17,0,1,0,1,39
124,10,143,1,20,17,0,1,1,1,40
114,9,143,0,31,17,0,1,0,1,41
102,10,143,0,0,17,1,1,1,1,42
89,7,143,0,31,17,1,1,1,1,43
111,6,143,0,0,17,1,1,0,1,44
99,10,143,0,1,17,1,2,1,1,45
86,4,143,0,20,17,0,1,0,1,46
85,3,144,1,0,8,0,1,0,1,1
89,5,145,0,0,10,0,1,0,1,1
70,2,146,0,0,5,0,1,1,1,1
85,2,147,0,0,17,0,1,0,1,1
73,3,148,0,0,11,0,1,1,1,1
