exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,nr,year
15,49,0,1,0,1,1,0,1,14,0,6.65157,312,1977
16,47,0,1,0,1,1,0,1,14,0,6.75577,312,1978
17,49,0,1,0,1,1,0,1,14,0,6.84055,312,1979
18,48,0,1,0,1,1,0,1,14,0,6.90675,312,1980
19,49,1,1,0,1,1,0,1,14,0,6.68336,312,1981
20,49,0,1,0,1,1,0,1,14,0,7.06133,312,1982
8,50,0,0,0,0,1,0,0,16,0,6.22258,313,1976
9,50,0,0,0,0,1,0,0,16,0,6.34564,313,1977
10,50,0,0,0,0,1,0,0,16,0,6.42972,313,1978
11,49,0,0,0,0,1,0,0,16,0,6.49224,313,1979
12,48,0,0,0,0,1,0,0,16,0,6.63595,313,1980
13,48,0,0,0,0,1,0,0,16,0,6.65929,313,1981
14,46,0,0,0,0,1,0,0,16,0,7.1309,313,1982
10,49,1,1,0,0,1,0,0,12,0,6.30262,314,1976
11,50,1,0,0,0,1,0,1,12,0,6.35611,314,1977
12,44,1,0,0,0,1,0,1,12,0,6.4151,314,1978
13,50,1,0,0,0,1,0,1,12,0,6.49224,314,1979
14,50,1,0,0,0,1,0,1,12,0,6.62407,314,1980
15,49,1,0,0,0,1,0,1,12,0,6.79571,314,1981
16,50,1,0,0,0,1,0,1,12,0,6.97541,314,1982
10,36,0,0,0,1,1,0,0,17,0,5.70711,315,1976
11,47,0,0,0,0,1,0,0,17,0,6.39693,315,1977
12,36,0,0,0,0,1,0,0,17,0,6.39693,315,1978
13,47,0,0,0,0,1,0,0,17,0,6.63463,315,1979
14,48,0,0,0,0,1,0,0,17,0,6.62007,315,1980
15,38,0,0,0,0,1,0,0,17,0,6.68461,315,1981
16,48,0,0,0,0,1,0,0,17,0,6.82979,315,1982
30,51,0,1,0,0,1,0,0,17,0,6.90575,316,1976
31,52,0,1,0,1,1,0,0,17,0,6.90575,316,1977
32,49,0,1,0,0,1,0,0,17,0,7.67322,316,1978
33,50,0,1,0,0,1,0,0,17,0,7.75148,316,1979
34,49,0,1,0,0,1,0,0,17,0,7.81883,316,1980
35,50,0,1,0,0,1,0,0,17,0,7.6009,316,1981
36,50,0,1,0,0,1,0,0,17,0,7.90397,316,1982
12,43,1,0,0,0,1,0,0,12,0,5.99146,317,1976
13,51,1,0,0,0,1,0,0,12,0,5.90263,317,1977
14,35,1,0,0,0,0,0,0,12,0,6.55108,317,1978
15,36,1,0,0,0,0,0,0,12,0,6.49979,317,1979
16,50,1,0,0,0,1,0,0,12,0,6.21461,317,1980
17,48,1,1,0,0,1,0,0,12,0,6.68461,317,1981
18,26,1,0,0,0,1,0,0,12,0,6.21461,317,1982
10,38,0,1,0,1,1,0,0,15,0,6.35437,318,1976
11,49,0,1,0,1,1,0,0,15,0,6.47697,318,1977
12,52,0,1,0,1,1,0,0,15,0,6.74524,318,1978
13,48,1,1,0,1,1,0,1,15,0,6.55108,318,1979
14,27,0,1,0,1,1,0,0,15,0,6.80239,318,1980
15,50,0,1,0,1,1,0,0,15,0,6.57925,318,1981
16,49,0,1,0,1,1,0,0,15,0,6.90776,318,1982
24,47,1,1,1,1,1,0,1,12,0,6.50129,319,1976
25,47,1,1,1,1,1,0,1,12,0,6.57368,319,1977
26,44,1,1,1,1,1,0,1,12,0,6.65544,319,1978
27,47,1,1,1,1,1,0,1,12,0,6.75344,319,1979
28,47,1,1,1,1,1,0,1,12,0,6.84801,319,1980
29,47,1,1,1,1,1,0,1,12,0,6.94312,319,1981
30,40,1,1,1,1,1,0,1,12,0,7.03527,319,1982
20,50,1,1,1,1,1,0,0,6,1,6.09131,320,1976
21,48,1,1,1,1,1,0,0,6,1,6.23637,320,1977
22,50,1,1,1,1,1,0,0,6,1,6.27099,320,1978
23,50,1,1,1,1,1,0,0,6,1,6.47697,320,1979
24,46,1,1,1,1,1,0,0,6,1,6.59578,320,1980
25,51,1,1,1,1,1,0,0,6,1,6.44572,320,1981
26,46,1,1,1,1,1,0,0,6,1,6.77992,320,1982
6,49,1,1,1,1,1,0,1,12,0,6.04025,321,1976
7,50,1,1,1,1,1,0,1,12,0,6.20658,321,1977
8,50,1,1,1,1,1,0,1,12,0,6.27288,321,1978
9,50,0,1,1,1,1,0,1,12,0,6.39693,321,1979
10,50,0,1,1,1,1,0,1,12,0,6.4708,321,1980
11,48,1,1,1,1,1,0,1,12,0,6.54535,321,1981
12,49,1,1,1,1,1,0,1,12,0,6.68211,321,1982
13,48,0,1,0,0,1,0,0,12,0,6.68711,322,1976
14,50,0,1,0,0,1,0,0,12,0,6.74524,322,1977
15,48,0,1,0,0,1,0,0,12,0,6.85646,322,1978
16,47,0,1,0,0,1,0,0,12,0,6.95655,322,1979
17,48,0,1,0,0,1,0,0,12,0,7.04752,322,1980
18,48,0,1,0,0,1,0,0,12,0,7.0934,322,1981
19,47,0,1,0,0,1,0,0,12,0,7.1309,322,1982
12,49,0,0,1,1,0,1,0,16,0,6.55108,323,1976
13,49,0,0,1,1,0,1,0,16,0,6.55108,323,1977
14,50,0,0,1,1,0,1,0,16,0,6.80239,323,1978
15,49,0,0,1,1,0,1,0,16,0,6.85646,323,1979
16,50,0,0,1,1,0,1,0,16,0,6.86693,323,1980
17,46,0,0,1,1,0,1,0,16,0,7.00307,323,1981
18,47,0,0,1,1,0,1,0,16,0,7.1309,323,1982
3,33,1,0,0,1,1,0,1,14,0,6.18826,324,1976
4,50,1,0,0,1,1,0,1,14,0,6.60665,324,1977
5,37,1,0,0,1,1,0,1,14,0,6.68461,324,1978
6,42,1,0,0,1,1,0,1,14,0,6.76849,324,1979
7,32,1,0,0,1,1,0,1,14,0,6.86066,324,1980
8,47,1,0,0,0,1,0,1,14,0,6.96602,324,1981
9,48,1,0,0,0,1,0,1,14,0,7.00307,324,1982
35,50,0,0,1,1,1,0,0,15,0,6.2634,325,1976
36,50,0,0,1,1,1,0,0,15,0,6.29157,325,1977
37,50,0,0,1,1,1,0,0,15,0,6.39693,325,1978
38,50,0,0,1,1,1,0,0,15,0,6.39693,325,1979
39,50,0,0,1,1,1,0,0,15,0,6.57786,325,1980
40,50,0,0,1,1,1,0,0,15,0,6.62007,325,1981
41,50,0,0,1,1,1,0,0,15,0,6.68461,325,1982
22,48,0,0,0,1,1,0,0,12,0,6.55108,326,1976
23,47,0,0,0,1,1,0,0,12,0,6.68461,326,1977
24,47,0,0,0,1,1,0,0,12,0,6.55108,326,1978
25,47,0,0,0,1,1,0,0,12,0,6.82871,326,1979
26,47,0,0,0,1,1,0,0,12,0,6.80239,326,1980
27,47,0,0,0,1,1,0,0,12,0,7.13648,326,1981
28,47,0,0,1,0,1,0,0,12,0,7.18311,326,1982
10,39,1,0,1,1,0,1,0,12,1,5.93225,327,1976
11,39,1,0,1,1,0,1,0,12,1,6.19644,327,1977
12,41,1,0,1,1,0,1,0,12,1,6.23637,327,1978
13,37,0,0,1,1,0,1,0,12,1,6.30992,327,1979
14,37,0,0,1,1,0,1,1,12,1,6.44254,327,1980
15,36,1,0,1,1,0,1,0,12,1,6.10925,327,1981
16,36,1,0,1,1,0,1,0,12,1,6.21461,327,1982
31,48,0,1,0,1,1,0,0,10,0,6.62007,328,1976
32,48,1,1,0,1,1,0,0,10,0,6.68461,328,1977
33,48,1,1,0,1,1,0,1,10,0,6.7334,328,1978
34,49,1,1,0,1,1,0,1,10,0,6.81892,328,1979
35,48,1,1,0,1,1,0,0,10,0,6.87213,328,1980
36,50,1,1,0,1,1,0,0,10,0,6.96602,328,1981
37,49,1,1,0,1,1,0,0,10,0,7.04316,328,1982
38,49,1,1,0,1,1,0,0,15,0,6.42162,329,1976
39,48,1,1,0,1,1,0,0,15,0,6.47697,329,1977
40,48,0,1,0,1,1,0,0,15,0,6.55108,329,1978
41,48,0,1,0,1,1,0,0,15,0,6.68461,329,1979
42,48,0,1,0,1,1,0,0,15,0,6.68461,329,1980
43,48,1,1,0,1,1,0,0,15,0,6.80239,329,1981
44,48,0,1,0,1,1,0,0,15,0,6.90776,329,1982
35,45,0,0,0,1,1,0,0,17,0,6.75926,330,1976
36,36,0,0,0,1,1,0,0,17,0,6.81344,330,1977
37,36,0,0,0,1,1,0,0,17,0,6.86693,330,1978
38,35,0,0,0,1,1,0,0,17,0,6.85118,330,1979
39,35,0,0,0,1,1,0,0,17,0,6.9489,330,1980
40,35,0,0,0,1,1,0,0,17,0,7.06476,330,1981
41,36,0,0,0,1,1,0,0,17,0,7.11477,330,1982
38,46,1,1,0,1,1,0,0,11,0,6.88959,331,1976
39,49,1,1,0,1,1,0,1,11,0,6.90575,331,1977
40,43,1,1,0,1,1,0,0,11,0,6.90776,331,1978
41,48,1,1,0,1,1,0,1,11,0,7.00307,331,1979
42,47,1,1,0,1,1,0,1,11,0,7.1309,331,1980
43,48,1,1,0,1,1,0,1,11,0,7.10824,331,1981
44,47,1,1,0,1,1,0,0,11,0,7.09008,331,1982
36,30,1,0,1,1,0,1,0,12,1,5.61313,332,1976
37,48,1,0,1,1,0,1,0,12,1,5.82008,332,1977
38,49,1,0,1,1,0,1,0,12,1,5.76205,332,1978
39,46,1,0,1,1,0,1,0,12,1,5.8999,332,1979
40,47,1,0,1,1,0,1,0,12,1,5.95842,332,1980
41,46,1,0,1,1,0,1,0,12,1,6.17379,332,1981
42,48,1,0,1,1,0,1,0,12,1,6.10256,332,1982
6,49,1,0,0,1,1,0,1,12,0,6.44572,333,1976
7,47,1,0,0,1,1,0,1,12,0,6.62007,333,1977
8,50,1,0,0,1,1,0,1,12,0,6.59987,333,1978
9,46,1,0,0,1,1,0,1,12,0,6.63332,333,1979
10,48,1,0,0,1,1,0,1,12,0,6.83518,333,1980
11,48,1,0,0,1,1,0,1,12,0,6.99942,333,1981
12,48,1,0,0,1,1,0,1,12,0,6.90776,333,1982
35,50,1,1,1,0,1,0,0,5,0,6.33328,334,1976
36,51,1,1,1,0,1,0,0,5,0,5.85793,334,1977
37,51,1,1,1,0,1,0,0,5,0,6.39526,334,1978
38,50,1,1,1,0,1,0,0,5,0,6.10925,334,1979
39,43,1,1,1,0,1,0,0,5,0,6.10925,334,1980
40,51,1,1,1,0,1,0,0,5,0,6.10925,334,1981
41,49,1,1,1,0,1,0,0,5,0,6.39693,334,1982
24,42,0,0,1,1,1,1,0,16,0,6.39526,335,1976
25,50,0,0,1,1,1,1,0,16,0,6.43615,335,1977
26,47,0,0,1,1,1,1,0,16,0,6.49224,335,1978
27,45,0,0,1,1,1,1,0,16,0,6.73102,335,1979
28,49,0,0,1,1,1,1,0,16,0,6.74524,335,1980
29,46,0,0,1,1,1,1,0,16,0,7.04229,335,1981
30,48,0,0,1,1,1,1,0,16,0,7.09008,335,1982
28,50,0,1,1,0,1,0,0,14,0,6.30992,336,1976
29,49,1,0,1,0,1,0,0,14,0,6.53669,336,1977
30,50,1,0,1,0,1,0,0,14,0,6.46147,336,1978
31,48,1,0,1,0,1,0,0,14,0,6.57925,336,1979
32,52,0,0,1,0,1,0,0,14,0,6.8977,336,1980
33,50,0,0,1,0,1,0,0,14,0,6.42487,336,1981
34,47,1,0,1,0,1,0,0,14,0,6.91473,336,1982
4,49,1,0,1,1,1,0,0,12,0,6.65286,337,1976
5,52,0,0,1,1,1,0,0,12,0,6.77422,337,1977
6,52,0,0,1,1,1,0,0,12,0,6.90776,337,1978
7,50,0,0,1,1,1,0,0,12,0,6.96885,337,1979
8,51,0,0,1,1,1,0,0,12,0,6.96224,337,1980
9,50,0,0,1,1,1,0,0,12,0,7.10824,337,1981
10,50,0,0,1,1,1,0,0,12,0,7.39326,337,1982
9,49,1,0,0,1,0,1,1,12,0,5.98645,338,1976
10,49,1,0,0,1,0,1,1,12,0,5.95584,338,1977
11,49,1,0,0,1,0,1,1,12,0,6.18415,338,1978
12,48,1,0,0,1,0,1,1,12,0,6.19236,338,1979
13,47,1,0,0,1,0,1,1,12,0,6.62539,338,1980
14,47,1,0,0,1,0,1,1,12,0,6.62007,338,1981
15,47,1,0,0,1,0,1,1,12,0,6.80239,338,1982
9,51,0,0,0,0,0,1,0,12,0,5.88332,339,1976
10,50,0,0,0,0,0,1,0,12,0,5.8861,339,1977
11,49,0,0,0,0,0,1,0,12,0,5.93489,339,1978
12,48,0,0,0,0,0,1,0,12,0,6.07993,339,1979
13,49,0,0,0,0,0,1,0,12,0,6.07993,339,1980
14,47,0,0,0,0,0,1,0,12,0,6.08222,339,1981
15,48,0,0,0,0,0,1,0,12,0,6.2634,339,1982
28,23,0,0,0,1,1,0,1,12,0,6.57647,340,1976
29,42,0,0,0,1,1,0,1,12,0,6.66441,340,1977
30,47,0,0,0,1,1,0,1,12,0,6.73697,340,1978
31,47,0,0,0,1,1,0,1,12,0,6.80793,340,1979
32,47,0,0,0,1,1,0,1,12,0,6.80793,340,1980
33,47,0,0,0,1,1,0,1,12,0,6.91771,340,1981
34,47,0,0,0,1,1,0,1,12,0,7.04141,340,1982
7,48,0,0,0,1,1,0,0,17,0,6.90575,341,1976
8,48,0,0,0,1,1,0,0,17,0,6.90575,341,1977
9,49,0,0,0,1,1,0,0,17,0,7.24566,341,1978
10,48,0,1,0,1,1,0,0,17,0,7.37776,341,1979
11,49,0,1,0,1,1,0,0,17,0,7.47307,341,1980
12,48,0,1,0,1,1,0,0,17,0,7.57558,341,1981
13,49,0,1,0,1,1,0,0,17,0,7.67322,341,1982
31,48,0,1,0,1,1,0,0,9,0,6.4552,342,1976
32,48,0,1,0,1,1,0,0,9,0,6.5582,342,1977
33,47,0,1,0,1,1,0,0,9,0,6.66313,342,1978
34,48,0,1,0,1,1,0,1,9,0,6.84588,342,1979
35,48,0,1,0,1,1,0,0,9,0,6.9256,342,1980
36,48,0,1,0,1,1,0,0,9,0,7.13648,342,1981
37,47,0,1,0,1,1,0,0,9,0,7.27031,342,1982
27,45,0,1,0,1,1,0,0,12,0,6.90575,343,1976
28,47,0,1,0,1,1,0,0,12,0,6.90575,343,1977
29,46,0,1,0,1,1,0,1,12,0,7.18539,343,1978
30,46,0,1,0,1,1,0,0,12,0,7.24423,343,1979
31,46,0,1,0,1,1,0,0,12,0,7.31122,343,1980
32,45,0,1,0,1,1,0,0,12,0,7.37588,343,1981
33,43,0,1,0,1,1,0,0,12,0,7.19519,343,1982
19,49,0,0,0,1,1,0,0,17,0,6.90575,344,1976
20,46,0,1,0,1,1,0,0,17,0,6.90575,344,1977
21,50,0,0,0,1,0,0,0,17,0,7.6009,344,1978
22,47,0,0,0,1,0,0,0,17,0,7.71869,344,1979
23,50,0,1,0,1,1,0,0,17,0,7.74066,344,1980
24,49,0,1,0,1,1,0,0,17,0,7.6009,344,1981
25,48,0,1,0,1,1,0,0,17,0,7.6811,344,1982
17,49,0,1,0,1,1,0,1,11,1,6.16331,345,1976
18,50,0,1,0,1,1,0,1,11,1,6.30992,345,1977
19,50,0,1,0,1,1,0,1,11,1,6.30445,345,1978
20,50,0,1,0,1,1,0,1,11,1,6.62007,345,1979
21,49,0,1,0,1,1,0,1,11,1,6.47697,345,1980
22,49,0,1,0,1,1,0,1,11,1,6.55108,345,1981
23,49,0,1,0,1,1,0,1,11,1,6.47697,345,1982
22,38,0,0,0,1,1,0,1,17,0,6.90575,346,1976
23,44,0,0,0,1,1,0,1,17,0,6.90575,346,1977
24,42,0,0,0,1,1,0,1,17,0,6.57925,346,1978
25,37,0,0,0,1,1,0,1,17,0,7.04752,346,1979
26,39,0,0,0,1,1,0,1,17,0,7.09008,346,1980
27,36,0,0,0,1,1,0,1,17,0,7.32251,346,1981
28,40,0,0,0,1,1,0,1,17,0,7.31322,346,1982
18,38,0,0,0,0,1,0,0,17,0,6.77422,347,1976
19,39,0,0,0,0,1,0,0,17,0,6.88755,347,1977
20,36,0,0,0,0,1,0,0,17,0,6.90776,347,1978
21,37,0,0,0,0,1,0,0,17,0,6.96508,347,1979
22,39,0,0,0,0,1,0,0,17,0,6.95655,347,1980
23,39,0,0,0,0,1,0,0,17,0,7.19669,347,1981
24,36,0,0,0,0,1,0,0,17,0,7.1309,347,1982
27,48,0,1,1,1,1,0,0,16,0,6.90575,348,1976
28,47,0,1,1,1,1,0,0,16,0,6.90575,348,1977
29,49,0,1,1,1,1,0,0,16,0,7.84385,348,1978
30,48,0,1,1,1,1,0,0,16,0,7.93737,348,1979
31,48,0,1,1,1,1,0,0,16,0,8.10168,348,1980
32,35,0,1,1,1,1,0,0,16,0,7.91936,348,1981
33,25,0,1,1,1,0,0,0,16,0,8.02027,348,1982
3,51,1,0,1,1,1,0,0,12,0,6.13988,349,1976
4,49,0,0,1,1,1,0,0,12,0,6.56667,349,1977
5,50,0,0,1,1,1,0,0,12,0,6.65157,349,1978
6,50,0,0,1,1,1,0,0,12,0,6.83303,349,1979
7,49,0,0,1,1,1,0,0,12,0,6.97167,349,1980
8,48,0,0,1,1,1,0,0,12,0,7.07834,349,1981
9,49,0,0,1,1,1,0,0,12,0,7.19669,349,1982
37,40,1,0,1,1,1,0,1,11,0,6.55108,350,1976
38,38,1,0,1,1,1,0,1,11,0,6.68711,350,1977
39,46,1,0,1,1,1,0,0,11,0,6.75227,350,1978
40,46,1,0,1,1,1,0,1,11,0,6.81344,350,1979
41,46,1,0,1,1,1,0,1,11,0,6.96035,350,1980
42,44,0,0,1,1,1,0,1,11,0,7.02019,350,1981
43,43,1,0,1,1,1,0,1,11,0,7.08171,350,1982
23,49,1,1,0,0,1,0,0,8,0,5.92693,351,1976
24,49,1,1,0,0,1,0,0,8,0,5.99146,351,1977
25,48,1,1,0,0,1,0,1,8,0,6.57368,351,1978
26,51,1,1,0,0,1,0,1,8,0,6.66568,351,1979
27,47,1,1,0,0,1,0,1,8,0,6.69703,351,1980
28,44,1,1,0,0,1,0,1,8,0,6.82002,351,1981
29,50,1,1,0,0,1,0,1,8,0,6.94505,351,1982
5,50,0,0,1,1,1,0,0,14,0,6.43775,352,1976
6,49,0,0,1,1,1,0,0,14,0,6.57368,352,1977
7,49,0,0,1,1,1,0,0,14,0,6.65286,352,1978
8,48,0,0,1,1,1,0,0,14,0,6.82655,352,1979
9,49,0,0,1,1,1,0,0,14,0,6.90776,352,1980
10,48,0,0,1,1,1,0,0,14,0,7.03615,352,1981
11,48,0,0,1,1,1,0,0,14,0,7.04229,352,1982
30,47,0,1,0,1,1,0,0,17,0,6.90575,353,1976
31,48,0,1,0,1,1,0,0,17,0,6.90575,353,1977
32,45,0,1,0,1,1,0,0,17,0,8.16052,353,1978
33,47,0,1,0,1,1,0,0,17,0,8.00637,353,1979
34,47,0,1,0,1,1,0,0,17,0,8.05516,353,1980
35,47,0,1,0,1,1,0,0,17,0,7.94591,353,1981
36,47,0,1,0,1,1,0,0,17,0,7.9831,353,1982
21,49,1,1,0,1,1,0,1,12,1,6.50429,354,1976
22,47,1,1,0,1,1,0,1,12,1,6.55108,354,1977
23,48,1,1,0,1,1,0,1,12,1,6.64509,354,1978
24,49,1,1,0,1,1,0,1,12,1,6.64639,354,1979
25,49,1,1,0,1,1,0,1,12,1,6.90776,354,1980
26,46,1,1,0,1,1,0,1,12,1,7.01392,354,1981
27,49,1,1,0,1,1,0,1,12,1,7.09008,354,1982
7,47,0,0,1,1,1,0,0,12,0,5.76832,355,1976
8,50,0,0,1,1,1,0,0,12,0,5.8999,355,1977
9,50,1,0,1,1,1,0,1,12,0,6.608,355,1978
10,51,1,0,1,1,1,0,1,12,0,6.84588,355,1979
11,49,1,0,1,1,1,0,0,12,0,6.08677,355,1980
12,51,1,0,0,0,1,0,0,12,0,6.30992,355,1981
13,51,1,0,0,0,1,0,0,12,0,6.30992,355,1982
4,50,1,1,0,1,1,0,0,12,0,6.39024,356,1976
5,50,1,1,0,1,1,0,0,12,0,6.49072,356,1977
6,50,1,1,0,1,1,0,0,12,0,6.61874,356,1978
7,50,1,1,0,1,1,0,0,12,0,6.80572,356,1979
8,50,1,1,0,1,1,0,0,12,0,6.90375,356,1980
9,51,1,1,0,1,1,0,0,12,0,6.98101,356,1981
10,50,1,1,0,1,1,0,0,12,0,7.06219,356,1982
16,44,1,1,0,1,1,0,1,12,0,6.34564,357,1976
17,49,1,1,0,1,1,0,1,12,0,6.51471,357,1977
18,46,1,1,0,1,1,0,1,12,0,6.57925,357,1978
19,48,1,1,0,1,1,0,1,12,0,6.63332,357,1979
20,48,1,1,0,1,1,0,1,12,0,6.80239,357,1980
21,48,1,1,0,1,1,0,1,12,0,6.88755,357,1981
22,48,1,1,0,1,1,0,1,12,0,7.0076,357,1982
16,40,0,0,0,0,1,0,1,16,0,6.49072,358,1976
17,36,0,0,0,0,1,0,1,16,0,6.51471,358,1977
18,39,0,0,0,0,1,0,0,16,0,6.55108,358,1978
19,35,0,0,0,0,1,0,1,16,0,6.70808,358,1979
20,38,0,0,0,0,1,0,1,16,0,6.82002,358,1980
21,37,0,0,0,0,1,0,1,16,0,6.4599,358,1981
22,36,0,0,0,0,1,0,1,16,0,6.99118,358,1982
36,48,1,1,0,0,1,0,1,10,0,5.98141,359,1976
37,49,1,1,0,0,1,0,1,10,0,5.98141,359,1977
38,40,1,1,0,0,1,0,1,10,0,6.10925,359,1978
39,48,1,1,0,0,1,0,1,10,0,6.21461,359,1979
40,49,1,1,0,0,1,0,1,10,0,6.25767,359,1980
41,39,1,1,0,0,1,0,1,10,0,6.32436,359,1981
42,48,1,1,0,0,1,0,1,10,0,6.43294,359,1982
28,48,0,1,0,1,1,0,0,12,0,6.90575,360,1976
29,48,0,1,0,1,1,0,0,12,0,6.90575,360,1977
30,49,0,1,0,1,1,0,0,12,0,7.24423,360,1978
31,48,0,1,0,1,1,0,0,12,0,6.95655,360,1979
32,47,0,1,0,1,1,0,0,12,0,7.00307,360,1980
33,46,0,1,0,1,1,0,0,12,0,7.17319,360,1981
34,48,0,1,0,1,1,0,0,12,0,7.1309,360,1982
5,49,0,0,0,1,0,1,0,17,0,5.4161,361,1976
6,52,0,0,0,1,0,1,0,17,0,5.48064,361,1977
7,20,0,0,0,1,0,1,0,17,0,6.21461,361,1978
8,50,0,0,0,1,0,1,0,17,0,6.25383,361,1979
9,49,0,0,0,1,0,1,0,17,0,6.34388,361,1980
10,48,0,0,1,1,0,1,0,17,0,7.17012,361,1981
11,51,0,0,1,1,0,1,0,17,0,7.21671,361,1982
20,52,1,0,1,0,1,0,0,10,0,6.58617,362,1976
21,52,1,0,1,0,1,0,0,10,0,6.66185,362,1977
22,51,1,0,1,0,1,0,0,10,0,6.81344,362,1978
23,51,1,0,1,0,1,0,0,10,0,6.86171,362,1979
24,52,1,0,1,0,1,0,0,10,0,7.06902,362,1980
25,52,1,0,1,0,1,0,0,10,0,7.0775,362,1981
26,51,1,0,1,0,1,0,0,10,0,7.1107,362,1982
15,49,1,1,0,0,1,0,1,12,0,6.12249,363,1976
16,49,1,1,0,0,1,0,1,12,0,6.16542,363,1977
17,49,1,1,0,0,1,0,1,12,0,6.21661,363,1978
18,42,1,1,0,0,1,0,1,12,0,6.56526,363,1979
19,34,1,1,0,0,1,0,1,12,0,6.62007,363,1980
20,47,1,1,0,0,1,0,1,12,0,6.69332,363,1981
21,47,1,0,0,0,1,0,1,12,0,6.80239,363,1982
20,49,0,1,0,1,0,1,0,13,0,6.43775,364,1976
21,47,0,1,0,1,0,1,0,13,0,6.39693,364,1977
22,48,0,1,0,1,0,1,0,13,0,6.4708,364,1978
23,47,0,1,0,1,0,1,0,13,0,6.74524,364,1979
24,48,0,1,0,1,0,1,0,13,0,6.77422,364,1980
25,47,0,1,0,1,0,1,0,13,0,6.7901,364,1981
26,47,1,1,0,1,0,1,0,13,0,6.7901,364,1982
32,48,0,0,0,1,1,0,0,17,0,6.90575,365,1976
33,49,0,0,0,1,1,0,0,17,0,6.90575,365,1977
34,49,0,0,0,1,1,0,0,17,0,5.01728,365,1978
35,50,0,0,0,1,1,0,0,17,0,7.37776,365,1979
36,48,0,0,0,1,1,0,0,17,0,7.46737,365,1980
37,47,0,0,0,1,1,0,0,17,0,7.37776,365,1981
38,49,0,0,0,1,1,0,0,17,0,7.33106,365,1982
12,47,1,0,0,1,1,0,0,12,0,6.62007,366,1976
13,50,1,0,0,1,1,0,0,12,0,6.55108,366,1977
14,51,1,0,0,1,1,0,0,12,0,6.55108,366,1978
15,46,0,0,1,1,1,0,0,12,0,5.87212,366,1979
16,52,0,0,1,1,1,0,0,12,0,6.9256,366,1980
17,51,0,0,1,1,1,0,0,12,0,6.76504,366,1981
18,50,0,0,1,1,1,0,0,12,0,6.68211,366,1982
25,50,1,1,0,1,1,0,0,9,0,6.51471,367,1976
26,42,1,1,0,1,1,0,0,9,0,6.76273,367,1977
27,49,1,1,0,1,1,0,0,9,0,6.93731,367,1978
28,48,1,1,0,1,1,0,0,9,0,6.82979,367,1979
29,38,1,1,0,1,1,0,0,9,0,6.88244,367,1980
30,50,1,1,0,1,1,0,0,9,0,6.98008,367,1981
31,49,1,1,0,1,1,0,0,9,0,7.09008,367,1982
9,49,0,1,1,1,1,0,0,16,0,6.4677,368,1976
10,49,0,1,1,1,1,0,0,16,0,6.62007,368,1977
11,49,0,0,1,1,1,0,0,16,0,6.76849,368,1978
12,47,0,0,1,1,1,0,0,16,0,6.99577,368,1979
13,49,0,0,1,1,1,0,0,16,0,7.13648,368,1980
14,48,0,0,1,1,1,0,0,16,0,7.37776,368,1981
15,48,0,0,1,1,1,0,0,16,0,7.54961,368,1982
2,50,1,0,0,1,1,0,1,14,0,6.29711,369,1976
3,50,1,0,0,1,1,0,1,14,0,6.49224,369,1977
4,50,0,0,0,1,1,0,1,14,0,6.74524,369,1978
5,49,1,0,0,1,1,0,1,14,0,6.88244,369,1979
6,50,1,0,0,1,1,0,1,14,0,6.95655,369,1980
7,49,1,0,0,1,1,0,1,14,0,7.04752,369,1981
8,48,1,0,0,1,1,0,1,14,0,7.1309,369,1982
9,49,0,0,0,1,1,0,1,12,0,6.60259,370,1976
10,49,0,0,0,1,1,0,1,12,0,6.62407,370,1977
11,49,0,0,0,1,1,0,1,12,0,6.71538,370,1978
12,49,0,0,0,1,1,0,1,12,0,6.84268,370,1979
13,47,0,0,0,1,1,0,1,12,0,7.02554,370,1980
14,48,0,0,0,1,1,0,1,12,0,7.2233,370,1981
15,47,0,0,0,1,1,0,1,12,0,7.09008,370,1982
31,46,1,0,0,1,1,0,1,10,0,6.56526,371,1976
32,47,1,0,0,1,1,0,1,10,0,6.65929,371,1977
33,47,1,0,0,1,1,0,1,10,0,6.78784,371,1978
34,47,1,0,0,1,1,0,1,10,0,6.85435,371,1979
35,47,1,0,0,1,1,0,1,10,0,6.96602,371,1980
36,47,1,0,0,1,1,0,1,10,0,7.15383,371,1981
37,47,1,0,0,1,1,0,1,10,0,7.10906,371,1982
9,49,0,0,0,1,0,1,0,16,0,6.52209,372,1976
10,49,0,0,0,1,0,1,0,16,0,6.58617,372,1977
11,47,0,0,0,1,0,1,0,16,0,6.65286,372,1978
12,48,0,0,0,1,0,1,0,16,0,6.65286,372,1979
13,48,0,0,0,1,0,1,0,16,0,6.77765,372,1980
14,47,0,0,0,1,0,1,0,16,0,6.80239,372,1981
15,48,0,0,0,1,0,1,0,16,0,6.93049,372,1982
16,47,0,0,1,1,0,1,0,11,1,6.05678,373,1976
17,50,0,0,1,1,0,1,0,11,1,6.23441,373,1977
18,50,0,0,1,1,0,1,0,11,1,6.39693,373,1978
19,50,0,0,1,1,0,1,0,11,1,6.39859,373,1979
20,50,0,0,1,1,0,1,0,11,1,6.39693,373,1980
21,49,0,0,1,1,0,1,0,11,1,6.39693,373,1981
22,47,0,0,1,1,0,1,0,11,1,6.47697,373,1982
13,50,1,0,0,0,1,0,0,9,0,5.76832,374,1976
14,50,1,0,0,0,1,0,0,9,0,5.85793,374,1977
15,49,1,0,0,0,1,0,0,9,0,6.03787,374,1978
