neighid,schid,attain,p7vrq,p7read,dadocc,dadunemp,daded,momed,male,deprive,dummy
181,17,-0.5812,-4.028,-10.866,-3.454,0,0,0,0,0.22,4
249,17,0.3917,6.972,0.134,-11.494,0,0,0,0,0.011,4
230,17,0.3917,14.972,9.134,-9.094,0,0,0,1,-0.222,4
227,17,0.561,13.972,24.134,2.316,0,0,0,0,-0.436,4
229,17,0.735,8.972,-1.866,16.196,0,0,0,0,-0.242,4
219,17,-1.3276,-2.028,-7.866,-3.454,0,0,1,1,0.524,4
297,17,2.4151,27.972,16.134,-9.094,0,0,0,0,-0.779,4
217,17,0.1582,13.972,0.134,-3.454,0,0,0,0,-0.463,4
230,17,0.2641,-2.028,-15.866,-23.454,0,0,0,1,-0.222,4
218,17,-0.36,-14.028,-19.866,-9.094,1,0,0,0,0.881,4
235,17,-0.1325,1.972,-7.866,2.316,0,0,0,0,1.132,4
216,17,1.5177,11.972,28.134,29.226,0,1,1,1,-0.638,4
216,17,2.4151,26.972,20.134,29.226,0,0,0,1,-0.638,4
252,17,-0.36,-11.028,-16.866,29.226,0,1,1,1,-0.617,4
227,17,2.4151,21.972,17.134,2.316,0,0,1,1,-0.436,4
231,17,-1.3276,-14.028,-26.866,-9.094,0,0,0,1,-0.07,4
299,17,0.735,-1.028,-2.866,-3.454,0,0,1,0,-0.789,4
298,17,0.561,-3.028,-7.866,16.196,0,1,1,0,-0.696,4
232,17,-0.5812,-4.028,-7.866,-11.494,0,0,0,0,0.448,4
298,17,0.735,3.972,24.134,16.196,0,1,0,1,-0.696,4
221,17,-0.1325,-14.028,-7.866,-11.494,0,0,0,0,0.228,4
241,17,-1.3276,5.972,11.134,-3.454,0,0,0,1,1.09,4
220,17,-0.36,-16.028,-12.866,-11.494,0,0,0,1,-0.109,4
235,17,0.3917,6.972,9.134,-3.454,0,0,1,0,1.132,4
262,17,0.0293,9.972,5.134,2.316,0,0,0,1,-0.559,4
245,17,-1.3276,-17.028,-16.866,-11.494,0,0,0,0,0.839,4
223,17,0.0293,-2.028,7.134,-9.094,0,0,0,1,-0.296,4
252,17,1.5177,11.972,9.134,29.226,0,0,0,0,-0.617,4
229,17,-1.3276,-9.028,-10.866,16.196,0,0,1,1,-0.242,4
240,17,-0.5812,-17.028,-20.866,2.316,0,0,0,1,0.529,4
220,17,0.0293,-14.028,-14.866,-9.094,1,0,0,0,-0.109,4
218,17,-0.36,-1.028,7.134,-3.454,0,0,0,1,0.881,4
233,17,0.3917,13.972,20.134,-3.454,0,0,0,0,0.04,4
216,17,1.1405,-0.028,13.134,2.316,0,0,0,1,-0.638,4
401,17,0.3917,12.972,13.134,2.316,0,0,1,1,0.238,4
239,17,0.0293,9.972,-0.866,-3.454,0,0,0,1,1.019,4
234,17,0.3917,9.972,23.134,-3.454,0,0,0,1,0.302,4
227,17,0.735,14.972,14.134,16.196,0,1,0,1,-0.436,4
239,17,0.735,1.972,-9.866,-9.094,0,0,0,0,1.019,4
220,17,0.735,17.972,28.134,2.316,0,0,0,0,-0.109,4
248,17,-0.36,-3.028,-5.866,-3.454,0,0,0,0,0.676,4
250,17,-0.36,-2.028,-13.866,-11.494,0,1,1,0,0.918,4
229,17,1.1405,5.972,8.134,-11.494,0,0,0,0,-0.242,4
216,17,1.5177,22.972,28.134,16.196,0,1,1,1,-0.638,4
247,17,1.1405,15.972,7.134,29.226,0,1,0,0,1.019,4
224,17,-0.5812,-3.028,-8.866,-9.094,1,0,1,1,0.168,4
220,17,0.0293,0.972,5.134,16.196,0,0,0,1,-0.109,4
231,17,0.2641,2.972,5.134,-11.494,0,0,0,1,-0.07,4
253,17,-0.36,-5.028,-24.866,-3.454,0,0,0,1,0.462,4
219,17,0.9127,7.972,13.134,-23.454,0,0,0,1,0.524,4
217,17,-1.3276,2.972,-1.866,-3.454,0,0,0,1,-0.463,4
224,17,-0.1325,-3.028,-7.866,-3.454,0,0,0,1,0.168,4
240,17,-1.3276,-6.028,-10.866,16.196,0,0,0,0,0.529,4
300,17,1.1405,2.972,-17.866,16.196,0,1,1,1,-0.825,4
233,17,0.9127,8.972,0.134,-9.094,0,0,0,0,0.04,4
226,17,-1.3276,-18.028,-15.866,-3.454,0,0,0,0,0.002,4
210,17,2.4151,2.972,1.134,-3.454,0,0,0,1,-0.519,4
229,17,0.3917,-2.028,3.134,2.316,0,0,0,1,-0.242,4
216,17,0.735,9.972,13.134,16.196,0,0,0,0,-0.638,4
298,17,0.1582,6.972,4.134,2.316,0,0,0,1,-0.696,4
242,17,-1.3276,-10.028,-10.866,-9.094,1,0,0,0,1.617,4
234,17,-1.3276,-7.028,-5.866,-9.094,1,0,0,0,0.302,4
241,17,-1.3276,-5.028,-12.866,-3.454,0,0,0,0,1.09,4
242,17,-1.3276,-8.028,-15.866,-3.454,0,0,0,0,1.617,4
241,17,-1.3276,-19.028,-31.866,-11.494,0,0,0,1,1.09,4
243,17,-1.3276,-22.028,-30.866,-9.094,0,0,0,1,0.377,4
248,17,0.2641,-0.028,11.134,-3.454,0,0,0,0,0.676,4
218,17,-1.3276,15.972,28.134,16.196,0,1,0,1,0.881,4
240,17,-0.5812,-7.028,-13.866,-3.454,0,0,0,0,0.529,4
224,17,0.2641,9.972,16.134,16.196,0,0,0,1,0.168,4
300,17,0.3917,2.972,3.134,2.316,0,1,1,1,-0.825,4
253,17,-1.3276,-27.028,-31.866,-23.454,0,0,0,1,0.462,4
252,17,2.4151,2.972,-2.866,2.316,0,0,0,0,-0.617,4
221,17,-0.36,-8.028,2.134,-9.094,0,0,0,0,0.228,4
236,17,-0.5812,0.972,-17.866,-3.454,0,0,0,0,1.016,4
243,17,-0.36,-8.028,-19.866,-3.454,0,0,0,1,0.377,4
251,17,0.9127,9.972,7.134,29.226,0,1,1,0,-0.097,4
248,17,0.1582,-4.028,-11.866,-23.454,0,0,0,0,0.676,4
218,17,1.1405,0.972,-7.866,-3.454,0,0,1,1,0.881,4
297,17,-0.5812,3.972,1.134,-9.094,0,0,0,0,-0.779,4
241,17,0.561,5.972,13.134,-3.454,0,0,0,0,1.09,4
344,17,-0.36,10.972,14.134,2.316,0,0,0,1,0.257,4
249,17,0.2641,2.972,4.134,16.196,0,1,1,0,0.011,4
229,17,-0.36,-6.028,-23.866,2.316,0,0,1,1,-0.242,4
191,18,-0.36,8.972,3.134,2.316,0,0,0,1,-0.677,4
288,18,0.3917,7.972,10.134,-3.454,0,1,1,1,-0.677,4
259,18,0.735,20.972,20.134,-3.454,0,0,0,0,-0.932,4
317,18,-0.5812,2.972,8.134,-3.454,0,0,0,0,-0.669,4
69,18,-0.1325,-4.028,-1.866,16.196,0,1,1,0,0.077,4
230,18,0.735,9.972,13.134,16.196,0,0,0,0,-0.222,4
157,18,-1.3276,-14.028,-13.866,-9.094,1,1,1,0,0.172,4
153,18,-0.1325,-7.028,-1.866,-3.454,0,0,0,1,0.043,4
230,18,1.5177,8.972,3.134,-3.454,0,1,1,0,-0.222,4
230,18,1.1405,7.972,25.134,-11.494,0,0,1,0,-0.222,4
224,18,2.4151,14.972,13.134,-3.454,0,0,0,1,0.168,4
145,18,0.0293,7.972,-0.866,-3.454,0,0,0,0,0.34,4
53,18,-1.3276,-6.028,-4.866,-11.494,0,1,1,1,-0.342,4
48,18,0.0293,2.972,2.134,2.316,0,0,0,0,-0.352,4
300,18,0.561,9.972,20.134,16.196,0,1,0,0,-0.825,4
218,18,-1.3276,-5.028,-16.866,-3.454,0,0,0,0,0.881,4
61,18,-1.3276,-11.028,-6.866,-11.494,1,1,1,1,0.09,4
216,18,0.735,8.972,17.134,16.196,0,1,1,0,-0.638,4
347,18,-0.1325,-3.028,-8.866,2.316,0,0,1,0,-0.259,4
166,18,-0.36,-5.028,9.134,2.316,0,0,0,1,-0.66,4
237,18,-1.3276,-11.028,-15.866,-9.094,1,0,0,1,1.14,4
188,18,-1.3276,-13.028,-16.866,-3.454,0,0,0,0,-0.015,4
318,18,-0.1325,-6.028,-17.866,-3.454,0,0,0,1,0.352,4
143,18,2.4151,13.972,12.134,-3.454,0,0,1,0,-0.395,4
53,18,-0.36,-2.028,-0.866,-3.454,0,0,0,1,-0.342,4
68,18,0.1582,2.972,2.134,16.196,0,0,0,0,-0.198,4
54,18,0.9127,0.972,2.134,-3.454,0,0,1,1,-0.07,4
53,18,2.4151,3.972,0.134,16.196,0,1,0,0,-0.342,4
197,18,1.1405,16.972,19.134,-3.454,0,0,0,0,0.297,4
229,18,0.561,-0.028,4.134,16.196,0,0,0,1,-0.242,4
145,18,0.9127,0.972,-1.866,-23.454,0,0,1,1,0.34,4
60,18,1.5177,-6.028,-2.866,2.316,0,0,0,0,-0.264,4
262,18,-0.36,-0.028,-6.866,29.226,0,0,0,1,-0.559,4
229,18,0.561,0.972,2.134,-3.454,0,0,0,1,-0.242,4
147,18,0.9127,-0.028,1.134,-3.454,0,0,1,0,-0.226,4
263,18,0.561,5.972,3.134,16.196,0,0,1,1,-0.735,4
139,18,0.561,-10.028,-15.866,16.196,0,1,0,0,-0.168,4
293,18,0.9127,9.972,6.134,16.196,0,0,1,1,-0.443,4
68,18,2.4151,-3.028,-4.866,16.196,0,0,1,0,-0.198,4
318,18,-0.36,1.972,0.134,-3.454,0,0,0,0,0.352,4
172,18,1.5177,5.972,26.134,-3.454,1,0,0,0,-0.26,4
297,18,2.4151,19.972,8.134,29.226,0,0,0,0,-0.779,4
217,18,0.3917,6.972,8.134,2.316,0,0,0,1,-0.463,4
175,18,0.0293,1.972,-0.866,2.316,0,0,0,1,0.016,4
47,18,-0.1325,-11.028,-10.866,-11.494,0,0,0,1,0.202,4
67,18,-0.1325,5.972,5.134,-3.454,0,0,0,1,-0.586,4
193,18,2.4151,10.972,28.134,-3.454,1,1,1,0,0.777,4
217,18,-0.5812,-8.028,-8.866,-3.454,0,0,0,0,-0.463,4
227,18,0.561,10.972,14.134,16.196,0,1,0,0,-0.436,4
184,18,-1.3276,-10.028,-16.866,-3.454,0,1,1,0,0.046,4
402,18,0.3917,6.972,8.134,-3.454,0,0,0,1,-0.517,4
155,18,-1.3276,-3.028,-18.866,-9.094,0,0,0,1,-0.104,4
230,18,0.735,3.972,-0.866,16.196,0,0,0,0,-0.222,4
259,18,1.1405,14.972,20.134,16.196,0,1,0,1,-0.932,4
31,18,2.4151,2.972,5.134,16.196,0,1,1,1,0.007,4
236,18,-0.1325,-4.028,-1.866,-11.494,0,0,0,0,1.016,4
179,18,1.5177,11.972,8.134,-3.454,1,0,0,1,-0.251,4
398,18,-0.5812,-5.028,-12.866,-23.454,0,0,1,1,0.595,4
47,18,-1.3276,-16.028,-13.866,-9.094,0,0,0,1,0.202,4
218,18,0.561,11.972,1.134,2.316,0,0,0,0,0.881,4
347,18,1.5177,12.972,6.134,16.196,0,1,1,1,-0.259,4
213,18,-0.1325,-1.028,-14.866,-23.454,0,0,0,0,-0.219,4
299,18,0.561,7.972,1.134,16.196,0,1,1,1,-0.789,4
226,18,0.2641,17.972,1.134,-3.454,0,0,0,1,0.002,4
143,18,-0.1325,-1.028,-11.866,-3.454,0,0,0,1,-0.395,4
29,18,0.0293,8.972,6.134,16.196,0,1,1,1,-0.083,4
174,18,1.5177,-1.028,5.134,-3.454,0,0,1,0,0.239,4
403,18,0.735,2.972,0.134,16.196,0,0,0,1,-0.43,4
350,18,-1.3276,-16.028,-22.866,-3.454,0,0,0,0,-0.185,4
198,18,-1.3276,-9.028,-12.866,-3.454,0,0,0,1,0.603,4
153,18,1.1405,4.972,4.134,-3.454,0,0,0,0,0.043,4
197,18,0.735,4.972,8.134,-9.094,0,0,1,1,0.297,4
39,18,-0.36,0.972,-8.866,16.196,0,0,0,0,0.024,4
226,18,-0.1325,-5.028,-4.866,-3.454,0,0,0,0,0.002,4
178,18,2.4151,32.972,27.134,16.196,0,1,0,0,-0.276,4
184,18,-0.1325,5.972,27.134,2.316,0,0,0,0,0.046,4
264,18,0.735,-0.028,-6.866,-3.454,0,1,1,1,-0.706,4
38,18,-1.3276,-1.028,-4.866,-3.454,0,0,0,1,-0.349,4
33,18,-0.36,-4.028,-19.866,-3.454,0,0,0,1,0.544,4
318,18,-1.3276,-4.028,-14.866,-9.094,1,0,1,1,0.352,4
187,18,2.4151,10.972,23.134,-3.454,0,1,0,0,-0.093,4
296,18,0.0293,0.972,-1.866,-3.454,0,0,1,0,-0.55,4
32,18,0.0293,7.972,8.134,-3.454,0,0,0,1,-0.195,4
33,18,-1.3276,-18.028,-14.866,-9.094,1,0,0,0,0.544,4
174,18,0.9127,0.972,5.134,-3.454,0,0,0,0,0.239,4
231,18,-0.5812,-1.028,-7.866,-3.454,0,0,0,0,-0.07,4
217,18,0.9127,6.972,24.134,-3.454,0,0,0,1,-0.463,4
261,18,0.9127,42.972,28.134,-3.454,0,1,0,1,-0.716,4
261,18,1.1405,3.972,18.134,29.226,0,0,1,0,-0.716,4
227,18,-0.36,-5.028,-6.866,16.196,0,0,1,0,-0.436,4
261,18,2.4151,8.972,14.134,29.226,0,1,0,0,-0.716,4
194,19,2.4151,2.972,2.134,-9.094,0,1,0,1,-0.459,4
190,19,-0.5812,5.972,-12.866,-3.454,0,0,0,1,-0.37,4
150,19,-1.3276,-18.028,-15.866,16.196,0,1,1,1,-0.397,4
155,19,-1.3276,-3.028,-10.866,16.196,0,0,0,0,-0.104,4
186,19,-1.3276,-6.028,-16.866,2.316,0,1,1,1,-0.536,4
155,19,0.9127,4.972,16.134,-9.094,0,1,0,1,-0.104,4
187,19,-1.3276,-14.028,-10.866,-3.454,0,0,0,1,-0.093,4
188,19,-0.5812,-0.028,-8.866,-3.454,1,0,0,1,-0.015,4
194,19,0.9127,12.972,21.134,-9.094,0,0,1,1,-0.459,4
189,19,0.3917,9.972,5.134,-3.454,0,1,1,0,-0.519,4
147,19,0.9127,8.972,15.134,-9.094,0,0,0,1,-0.226,4
158,19,0.1582,-0.028,1.134,2.316,0,0,0,0,0.589,4
154,19,-1.3276,0.972,-16.866,-9.094,1,0,0,0,1.054,4
150,19,0.2641,-9.028,-19.866,2.316,0,0,0,1,-0.397,4
151,19,0.735,-5.028,15.134,-3.454,0,1,0,0,-0.903,4
145,19,-1.3276,-9.028,-14.866,-3.454,0,1,1,0,0.34,4
144,19,-1.3276,-17.028,-23.866,-3.454,0,0,0,1,0.221,4
149,19,0.735,11.972,17.134,-3.454,1,0,0,1,-0.198,4
158,19,-1.3276,-10.028,-4.866,-23.454,0,0,1,1,0.589,4
157,19,-1.3276,-21.028,-31.866,-23.454,1,0,0,0,0.172,4
155,19,-0.36,-1.028,-2.866,-3.454,0,0,0,0,-0.104,4
154,19,-0.36,-2.028,-2.866,-3.454,0,0,1,0,1.054,4
153,19,0.9127,-5.028,6.134,-3.454,0,0,0,0,0.043,4
148,19,0.0293,1.972,1.134,-3.454,0,0,0,1,-0.56,4
155,19,0.0293,4.972,-0.866,-3.454,0,1,1,0,-0.104,4
153,19,0.9127,10.972,17.134,2.316,0,0,0,0,0.043,4
152,19,-1.3276,-11.028,-5.866,-3.454,0,0,1,0,-0.176,4
146,19,1.5177,15.972,26.134,-11.494,0,0,0,1,-0.047,4
153,19,0.735,6.972,7.134,-3.454,0,0,0,1,0.043,4
144,19,-1.3276,-20.028,-28.866,-3.454,0,0,0,1,0.221,4
145,19,1.1405,7.972,7.134,-3.454,0,0,0,0,0.34,4
149,19,0.561,-11.028,-17.866,-3.454,0,0,0,0,-0.198,4
153,19,-0.5812,-8.028,-2.866,-11.494,0,0,0,1,0.043,4
145,19,-0.36,-5.028,-12.866,-23.454,1,1,1,1,0.34,4
148,19,0.561,5.972,-0.866,-9.094,1,0,0,0,-0.56,4
148,19,1.5177,8.972,7.134,16.196,0,0,0,1,-0.56,4
155,19,-1.3276,-13.028,-17.866,-11.494,0,0,0,0,-0.104,4
145,19,-1.3276,-7.028,-1.866,-3.454,0,0,0,1,0.34,4
150,19,0.3917,9.972,7.134,2.316,0,0,0,1,-0.397,4
152,19,-1.3276,-3.028,-1.866,-11.494,0,0,0,1,-0.176,4
153,19,0.561,4.972,11.134,16.196,0,1,0,1,0.043,4
144,19,-1.3276,-10.028,-24.866,-3.454,0,0,0,0,0.221,4
151,19,0.735,9.972,14.134,2.316,0,1,1,0,-0.903,4
192,19,0.561,9.972,10.134,29.226,0,1,1,1,-0.087,4
195,19,-1.3276,-14.028,-29.866,-9.094,0,0,0,0,1.57,4
191,19,-1.3276,-9.028,-15.866,-3.454,0,0,1,1,-0.677,4
153,19,-0.1325,4.972,-0.866,2.316,0,0,0,0,0.043,4
150,19,0.561,1.972,0.134,2.316,0,1,0,1,-0.397,4
192,19,-1.3276,-21.028,-25.866,2.316,0,0,1,1,-0.087,4
149,19,0.3917,8.972,16.134,29.226,0,1,0,1,-0.198,4
195,19,0.3917,2.972,26.134,16.196,0,0,0,1,1.57,4
144,19,-0.1325,-3.028,6.134,-3.454,0,1,1,0,0.221,4
144,19,1.5177,-7.028,-0.866,-3.454,0,0,0,1,0.221,4
151,19,0.3917,3.972,10.134,-3.454,0,0,0,1,-0.903,4
146,19,-0.5812,-11.028,-7.866,-9.094,0,1,1,1,-0.047,4
192,19,-0.5812,-4.028,-1.866,-3.454,0,0,0,0,-0.087,4
190,19,0.3917,1.972,6.134,16.196,0,1,0,0,-0.37,4
152,19,0.3917,12.972,6.134,-9.094,1,0,0,0,-0.176,4
145,19,-0.1325,7.972,8.134,-9.094,1,0,0,1,0.34,4
192,19,-1.3276,-18.028,-0.866,-9.094,0,0,0,0,-0.087,4
185,19,0.3917,1.972,-4.866,-3.454,0,0,0,1,-0.388,4
193,19,-1.3276,-3.028,-8.866,29.226,0,0,0,0,0.777,4
152,19,-0.36,-18.028,-3.866,-3.454,0,0,0,1,-0.176,4
187,19,-0.5812,3.972,-5.866,-3.454,0,0,0,0,-0.093,4
186,19,-1.3276,-13.028,-4.866,-9.094,0,0,0,1,-0.536,4
154,19,0.0293,-10.028,-25.866,16.196,0,0,0,0,1.054,4
188,19,0.735,10.972,11.134,-3.454,0,1,0,0,-0.015,4
195,19,0.2641,9.972,14.134,16.196,0,0,0,0,1.57,4
190,19,1.1405,7.972,10.134,2.316,0,0,0,0,-0.37,4
148,19,1.5177,0.972,8.134,29.226,0,0,1,1,-0.56,4
151,19,0.735,-2.028,5.134,2.316,0,0,0,1,-0.903,4
190,19,-1.3276,-4.028,14.134,-3.454,1,0,0,1,-0.37,4
195,19,-0.1325,-6.028,-1.866,2.316,0,1,1,0,1.57,4
148,19,-0.1325,-4.028,-8.866,16.196,0,0,0,1,-0.56,4
176,19,-1.3276,-5.028,-1.866,16.196,0,0,0,0,-0.316,4
251,19,-1.3276,-23.028,-31.866,-9.094,0,0,0,0,-0.097,4
193,19,-0.36,-0.028,-0.866,-11.494,0,1,0,1,0.777,4
148,19,0.561,-11.028,-1.866,-3.454,0,0,0,0,-0.56,4
151,19,1.1405,3.972,19.134,-3.454,0,0,0,1,-0.903,4
144,19,0.1582,6.972,-2.866,-3.454,0,0,0,0,0.221,4
157,19,-1.3276,-15.028,-23.866,-3.454,1,0,0,1,0.172,4
153,19,1.1405,1.972,-5.866,-3.454,0,0,0,1,0.043,4
195,19,-0.36,-7.028,-3.866,16.196,0,0,0,0,1.57,4
148,19,0.2641,10.972,11.134,-3.454,0,1,0,0,-0.56,4
194,19,0.2641,-3.028,10.134,2.316,0,1,1,1,-0.459,4
152,19,-0.36,2.972,12.134,29.226,0,0,0,1,-0.176,4
187,19,0.3917,2.972,-11.866,-3.454,0,0,0,1,-0.093,4
189,19,-1.3276,-14.028,-14.866,-9.094,0,0,0,0,-0.519,4
195,19,-1.3276,-10.028,-15.866,-3.454,0,0,0,1,1.57,4
195,19,-1.3276,-22.028,-11.866,-3.454,0,0,1,1,1.57,4
151,19,1.5177,-12.028,-0.866,16.196,0,0,0,1,-0.903,4
194,19,-0.36,-4.028,-0.866,-11.494,0,0,0,1,-0.459,4
186,19,-0.5812,1.972,-3.866,16.196,0,0,0,0,-0.536,4
169,19,-0.36,-0.028,6.134,-11.494,0,0,1,0,0.056,4
190,19,-1.3276,-4.028,1.134,-11.494,0,0,0,0,-0.37,4
155,19,0.0293,17.972,-10.866,-23.454,0,0,0,1,-0.104,4
190,19,0.0293,3.972,-0.866,-3.454,0,0,0,1,-0.37,4
152,19,-1.3276,-5.028,4.134,-3.454,0,0,0,1,-0.176,4
149,19,0.9127,11.972,28.134,-3.454,0,1,0,1,-0.198,4
192,19,0.3917,6.972,10.134,29.226,0,0,1,0,-0.087,4
229,19,0.735,4.972,6.134,-9.094,0,0,0,1,-0.242,4
191,19,-1.3276,-16.028,-19.866,-3.454,0,0,0,1,-0.677,4
69,20,1.1405,12.972,14.134,-11.494,0,0,0,0,0.077,4
50,20,-1.3276,-18.028,-12.866,-3.454,1,0,0,1,1.262,4
70,20,-1.3276,-8.028,-17.866,-9.094,1,0,0,0,0.813,4
48,20,-1.3276,-4.028,-2.866,-3.454,0,1,1,0,-0.352,4
125,20,-1.3276,-12.028,-12.866,-23.454,0,0,0,1,-0.216,4
26,20,1.5177,17.972,17.134,16.196,0,0,0,1,-0.551,4
70,20,-1.3276,-9.028,-16.866,-9.094,0,0,0,1,0.813,4
56,20,0.9127,-3.028,10.134,-3.454,0,0,0,0,0.481,4
31,20,-1.3276,-16.028,-14.866,-3.454,0,0,0,1,0.007,4
70,20,-1.3276,-2.028,-8.866,-9.094,1,0,0,0,0.813,4
30,20,1.5177,0.972,6.134,29.226,0,1,0,1,-0.274,4
58,20,-0.36,-6.028,-13.866,-11.494,0,0,0,0,0.63,4
67,20,-0.36,-6.028,-0.866,2.316,0,0,0,0,-0.586,4
26,20,-1.3276,-10.028,-27.866,-3.454,0,0,0,0,-0.551,4
38,20,-1.3276,-8.028,-18.866,-9.094,0,0,0,1,-0.349,4
57,20,0.561,-0.028,-3.866,-23.454,0,0,1,1,0.017,4
29,20,0.561,-0.028,-5.866,-3.454,0,0,0,0,-0.083,4
47,20,-1.3276,-13.028,-14.866,2.316,0,0,0,1,0.202,4
29,20,0.1582,4.972,11.134,-11.494,0,0,0,1,-0.083,4
35,20,-1.3276,-16.028,-10.866,-9.094,0,0,0,1,0.325,4
119,20,-1.3276,-17.028,-9.866,-9.094,0,0,0,0,0.424,4
62,20,0.561,12.972,9.134,2.316,0,1,0,1,-0.4,4
128,20,1.5177,1.972,2.134,-11.494,0,0,1,0,-0.441,4
32,20,0.2641,0.972,7.134,2.316,0,0,0,1,-0.195,4
41,20,-1.3276,-9.028,-0.866,-3.454,0,1,0,0,0.231,4
69,20,-0.36,-10.028,-13.866,-11.494,0,0,0,0,0.077,4
67,20,-0.5812,1.972,3.134,-3.454,0,0,0,0,-0.586,4
40,20,-1.3276,-22.028,-20.866,-3.454,0,0,0,1,0.31,4
61,20,0.3917,7.972,1.134,16.196,0,1,1,1,0.09,4
130,20,-0.1325,-0.028,-7.866,2.316,0,0,1,0,-0.541,4
123,20,-1.3276,-16.028,-16.866,-11.494,0,0,0,1,0.12,4
47,20,-0.1325,7.972,-0.866,-3.454,0,0,0,0,0.202,4
48,20,-0.1325,-3.028,1.134,-11.494,0,0,0,1,-0.352,4
66,20,1.1405,25.972,14.134,16.196,0,0,1,0,-0.212,4
47,20,0.2641,-0.028,11.134,-3.454,0,0,0,0,0.202,4
49,20,0.2641,-4.028,-16.866,-3.454,1,0,0,1,0.648,4
119,20,-1.3276,3.972,-0.866,-23.454,0,0,0,1,0.424,4
120,20,-0.36,-10.028,-28.866,-3.454,0,1,1,0,0.363,4
40,20,0.561,12.972,18.134,-11.494,0,0,1,1,0.31,4
50,20,-1.3276,-20.028,-31.866,-3.454,0,0,0,1,1.262,4
125,20,-1.3276,-11.028,-5.866,-3.454,1,0,0,0,-0.216,4
50,20,-1.3276,-9.028,-18.866,-9.094,1,0,0,0,1.262,4
130,20,0.0293,5.972,-5.866,2.316,0,0,0,1,-0.541,4
51,20,-1.3276,-7.028,-10.866,-23.454,0,1,1,1,1.217,4
51,20,-1.3276,-18.028,-19.866,-3.454,0,0,0,1,1.217,4
51,20,0.9127,3.972,11.134,-3.454,0,0,0,0,1.217,4
51,20,-1.3276,-23.028,-20.866,-11.494,0,0,0,1,1.217,4
56,20,-0.1325,-2.028,4.134,-11.494,0,0,0,1,0.481,4
126,20,0.0293,0.972,-11.866,-3.454,0,0,0,1,0.154,4
52,20,-1.3276,-11.028,-10.866,-9.094,0,0,0,1,0.2,4
35,20,-1.3276,-9.028,-5.866,-3.454,0,0,0,0,0.325,4
60,20,-1.3276,-11.028,-15.866,2.316,0,0,0,1,-0.264,4
68,20,-1.3276,-18.028,-23.866,-11.494,0,0,0,1,-0.198,4
54,20,-1.3276,-27.028,-30.866,-3.454,0,0,0,1,-0.07,4
54,20,-1.3276,-4.028,-11.866,-23.454,0,1,1,0,-0.07,4
59,20,0.1582,3.972,7.134,-23.454,0,0,0,0,-0.427,4
29,20,-0.36,-8.028,-13.866,-3.454,0,0,0,0,-0.083,4
133,20,0.561,2.972,-4.866,-3.454,0,0,0,0,0.581,4
29,20,-1.3276,-15.028,-25.866,-3.454,0,0,0,0,-0.083,4
39,20,-0.1325,-5.028,-3.866,-3.454,0,0,0,0,0.024,4
49,20,0.3917,10.972,19.134,-3.454,1,1,1,0,0.648,4
55,20,0.1582,-0.028,-3.866,-3.454,0,0,0,0,0.586,4
49,20,0.0293,0.972,7.134,2.316,0,0,0,1,0.648,4
66,20,0.1582,17.972,12.134,-9.094,0,0,0,0,-0.212,4
123,20,1.1405,-1.028,-4.866,29.226,0,0,0,1,0.12,4
32,20,-0.36,-1.028,-7.866,-3.454,0,0,0,0,-0.195,4
123,20,-0.5812,-6.028,-6.866,16.196,0,1,1,0,0.12,4
57,20,-0.5812,0.972,-0.866,-9.094,1,0,0,0,0.017,4
51,20,-0.36,2.972,-7.866,-9.094,1,0,0,1,1.217,4
47,20,-1.3276,-22.028,-31.866,-11.494,0,0,0,0,0.202,4
29,20,-1.3276,-8.028,-4.866,-3.454,0,0,0,0,-0.083,4
122,20,0.2641,-3.028,-10.866,-3.454,0,0,0,0,0.363,4
69,20,0.2641,-6.028,5.134,-3.454,0,0,0,0,0.077,4
29,20,0.735,-4.028,0.134,-3.454,0,0,0,1,-0.083,4
49,20,-1.3276,4.972,11.134,-3.454,0,0,0,1,0.648,4
68,20,-1.3276,-7.028,0.134,2.316,0,0,0,0,-0.198,4
252,20,-1.3276,-1.028,-0.866,-23.454,0,0,0,0,-0.617,4
119,20,-0.36,1.972,-9.866,16.196,0,0,0,1,0.424,4
32,20,0.735,-1.028,7.134,29.226,0,0,0,0,-0.195,4
48,20,-1.3276,-16.028,-0.866,-3.454,1,1,1,1,-0.352,4
128,20,-1.3276,-4.028,-7.866,16.196,0,0,0,1,-0.441,4
29,20,0.1582,1.972,-4.866,-11.494,0,0,0,0,-0.083,4
66,20,-0.1325,-1.028,-1.866,-9.094,0,0,0,1,-0.212,4
49,20,0.0293,-15.028,-17.866,2.316,1,0,0,1,0.648,4
57,20,-1.3276,-9.028,-19.866,-3.454,0,0,0,1,0.017,4
61,20,1.1405,12.972,12.134,2.316,0,0,1,0,0.09,4
68,20,-1.3276,-2.028,-4.866,-11.494,0,0,0,0,-0.198,4
62,20,-1.3276,-16.028,-25.866,-23.454,0,0,0,0,-0.4,4
55,20,-0.36,-11.028,-14.866,-9.094,0,0,1,0,0.586,4
35,20,-1.3276,-15.028,-12.866,-3.454,0,0,0,1,0.325,4
47,20,-0.36,-10.028,-14.866,-3.454,0,0,0,1,0.202,4
58,20,0.2641,2.972,-1.866,-11.494,0,0,0,0,0.63,4
135,20,-1.3276,-22.028,-31.866,-11.494,0,0,0,1,0.601,4
65,20,0.9127,7.972,10.134,16.196,0,0,1,0,-0.371,4
