id,spans,weight,marnum,censor,lower,upper,hiseduc,hereduc,heblack,sheblack,age,agediff,time1,numkid1,time2,numkid2,time3,numkid3,time4,numkid4,time5,numkid5,time6,numkid6,time7,numkid7,time8,numkid8,time9,numkid9,time10,numkid10,time11,numkid11,time12,numkid12,time13,numkid13,time14,numkid14,time15,numkid15,time16,numkid16,time17,numkid17
2716,1,2,1,0,4.014,6.012,12,12,1,1,17.5,2.352,6.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,1,2,2,1,0.496,0.496,12,12,1,1,26.004,2.998,0.496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,1,23,1,1,39.001,39.001,12,12,0,0,35.581,-9.582,39.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,2,29,1,1,5.86,5.86,10,10,0,0,25.001,2.352,0.767,0,5.86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729,3,29,1,1,29.35,29.35,14,14,0,0,29.424,6.086,3.83,0,6.913,1,29.35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,3,22,1,1,27.997,27.997,8,8,0,0,25.5,2.352,0.999,0,27.499,1,27.997,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,1,13,1,1,2.001,2.001,12,12,0,0,21.498,2.352,2.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,6,23,1,1,30.749,30.749,9,7,0,0,18.084,3.896,0.665,0,2.579,1,7.335,2,14.497,3,16.58,4,30.749,5,,,,,,,,,,,,,,,,,,,,,,
2747,3,23,1,0,5.462,5.544,12,10,0,0,20.92,4.0,2.5,0,4.0,1,5.544,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,2,23,1,0,8.205,8.287,10,10,0,0,21.919,2.352,0.914,0,8.287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,4,23,2,0,9.632,9.714,10,10,0,0,31.247,2.352,0.753,0,2.42,1,6.42,2,9.714,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,3,23,1,1,33.919,33.919,16,14,0,0,34.831,13.662,1.169,0,3.915,1,33.919,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,4,23,1,1,54.749,54.749,9,8,0,0,19.581,1.084,0.75,0,5.169,1,11.168,2,54.749,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1,23,1,0,11.047,12.038,12,12,0,0,20.003,2.352,12.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1,23,2,0,6.713,6.79,12,12,0,0,39.168,6.919,6.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,1,23,1,1,3.817,3.817,10,10,0,0,50.497,2.352,3.817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,1,22,1,0,11.521,46.084,9,9,0,0,15.499,2.352,46.084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,1,22,2,1,15.622,15.622,9,11,0,0,52.942,5.566,15.622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1,25,1,1,20.756,20.756,16,13,1,1,26.001,-0.17,20.756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,4,21,1,1,27.937,27.937,17,12,0,0,21.166,1.834,1.5,0,4.671,1,19.001,2,27.937,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,4,25,1,1,20.55,20.55,12,12,0,0,27.003,6.667,1.996,0,3.663,1,5.829,2,20.55,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,2,25,1,0,8.819,8.868,12,14,0,0,18.001,0.747,0.912,0,8.868,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,2,25,2,1,15.165,15.165,12,12,0,0,30.831,0.999,1.673,0,15.165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,3,25,1,0,3.381,3.458,12,10,0,0,17.919,6.081,1.333,0,3.42,1,3.458,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,1,25,2,1,1.574,1.574,13,10,0,0,25.279,12.411,1.574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,1,25,1,0,1.673,2.664,14,14,0,0,18.877,2.352,2.664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,2,25,2,0,9.295,9.372,14,14,0,0,26.335,-3.086,1.747,0,9.372,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,1,25,3,1,3.198,3.198,14,17,0,0,38.867,0.167,3.198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,1,23,1,1,3.639,3.639,11,10,0,0,28.501,-2.418,3.639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,2,23,1,1,8.523,8.523,12,14,0,0,23.584,1.336,3.335,0,8.523,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,4,24,1,0,31.184,31.77,17,14,0,0,20.75,-3.789,2.209,0,9.207,1,13.123,2,31.77,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,4,24,1,0,19.795,19.871,15,15,0,0,21.166,2.352,0.999,0,2.664,1,4.999,2,19.871,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,1,24,2,1,12.49,12.49,17,15,0,0,41.336,11.17,12.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,1,24,1,0,0.92,2.743,12,12,0,0,19.168,2.352,2.743,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,3,24,2,0,4.044,4.12,12,12,0,0,21.919,2.352,0.912,0,2.746,1,4.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,1,24,3,0,9.624,9.706,12,12,0,0,30.168,2.352,9.706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,2,26,1,0,5.125,5.207,13,11,0,0,18.836,2.59,2.418,0,5.207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,1,26,1,0,0.479,1.919,3,3,0,0,14.497,2.352,1.919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,1,26,2,1,6.593,6.593,9,3,0,0,21.906,7.097,6.593,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,1,26,1,0,1.295,1.377,11,11,0,0,17.172,1.358,1.377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,5,26,2,1,22.322,22.322,11,12,0,0,20.507,2.086,0.914,0,2.831,1,4.329,2,7.578,3,22.322,4,,,,,,,,,,,,,,,,,,,,,,,,
2838,5,26,1,1,22.322,22.322,11,10,0,0,18.42,2.086,0.914,0,2.831,1,4.329,2,7.578,3,22.322,4,,,,,,,,,,,,,,,,,,,,,,,,
2842,4,25,1,1,42.604,42.604,15,15,0,0,26.749,0.331,3.915,0,4.334,1,7.42,2,42.604,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,1,21,1,1,31.138,31.138,11,9,0,0,24.92,-1.081,31.138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,4,25,1,1,7.496,7.496,10,12,0,0,22.335,2.418,1.582,0,3.001,1,5.331,2,7.496,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,3,25,1,1,54.338,54.338,8,13,0,0,25.5,-1.643,1.016,0,3.266,1,54.338,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,3,25,1,1,54.001,54.001,10,9,0,0,27.159,-1.656,0.914,0,3.168,1,54.001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,4,23,1,1,13.585,13.585,16,10,0,0,27.337,1.832,2.412,0,4.914,1,8.411,2,13.585,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,3,29,1,1,37.823,37.823,8,11,0,0,30.5,1.065,0.767,0,2.234,1,37.823,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,1,13,1,1,24.994,24.994,14,14,1,1,18.5,2.352,24.994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,3,22,1,1,39.05,39.05,12,12,0,0,21.336,6.001,5.832,0,17.169,1,39.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,1,22,1,1,1.999,1.999,12,9,0,0,19.778,4.92,1.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,1,26,1,1,1.002,1.002,14,14,0,0,19.496,2.352,1.002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,2,27,1,1,14.771,14.771,10,12,0,0,22.335,-2.836,0.082,0,14.771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,1,22,1,0,1.632,1.714,11,11,0,0,22.497,2.352,1.714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,1,22,2,1,6.385,6.385,17,11,0,0,27.083,3.337,6.385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,3,22,1,1,13.916,13.916,16,15,0,0,24.92,1.591,4.586,0,6.081,1,13.916,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,1,26,1,1,8.991,8.991,16,12,0,0,27.751,-0.419,8.991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,3,25,1,0,10.207,10.283,10,10,0,0,22.587,2.352,1.246,0,3.997,1,10.283,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,1,25,2,1,4.312,4.312,10,12,0,0,33.832,10.998,4.312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,2,24,1,0,15.874,15.956,11,12,0,0,22.335,-0.085,5.665,0,15.956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,1,24,2,1,1.292,1.292,11,10,0,0,39.54,4.496,1.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,1,24,1,1,41.999,41.999,10,14,0,0,23.499,1.999,41.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,1,24,1,1,41.999,41.999,10,14,0,0,21.5,1.999,41.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,8,19,1,1,40.903,40.903,13,12,0,0,18.667,4.085,1.081,0,2.166,1,5.418,2,7.25,3,8.663,4,13.914,5,15.83,6,40.903,7,,,,,,,,,,,,,,,,,,
2937,1,19,1,1,5.818,5.818,13,10,0,0,25.96,7.253,5.818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,1,19,1,1,5.999,5.999,12,10,0,0,18.078,6.916,5.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,3,19,1,0,10.626,10.702,12,12,0,0,18.423,2.352,2.579,0,6.746,1,10.702,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,1,19,2,1,3.149,3.149,12,14,0,0,35.882,7.253,3.149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,3,24,1,0,11.461,11.543,15,15,0,0,18.669,2.352,2.916,0,5.665,1,11.543,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,5,24,1,1,41.173,41.173,17,17,0,0,14.747,2.352,7.175,0,9.587,1,14.252,2,20.505,3,41.173,4,,,,,,,,,,,,,,,,,,,,,,,,
2944,1,24,2,1,2.609,2.609,11,17,0,0,57.588,20.999,2.609,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,3,24,1,1,17.889,17.889,12,17,0,0,40.337,11.165,1.5,0,4.663,1,17.889,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,4,24,1,1,25.221,25.221,13,12,0,0,20.583,2.084,2.081,0,3.25,1,5.5,2,25.221,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,4,24,1,1,22.782,22.782,14,12,0,0,20.498,3.17,0.832,0,3.083,1,7.25,2,22.782,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,4,24,1,1,40.107,40.107,13,12,0,0,19.666,0.337,2.502,0,5.251,1,26.001,2,40.107,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,3,24,1,1,11.693,11.693,16,16,0,0,25.667,1.251,2.579,0,5.081,1,11.693,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,1,24,1,1,4.323,4.323,16,16,0,0,30.338,1.503,4.323,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,1,24,1,1,3.995,3.995,16,16,0,0,32.17,1.503,3.995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,3,27,1,1,6.062,6.062,16,10,0,0,19.499,6.505,1.333,0,3.162,1,6.062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,3,27,1,1,10.116,10.116,16,13,0,0,22.004,1.418,3.666,0,7.414,1,10.116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,1,27,1,0,1.547,1.629,16,16,0,0,23.086,2.352,1.629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,3,27,2,1,6.062,6.062,16,14,0,0,26.004,6.505,1.333,0,3.162,1,6.062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,1,25,1,1,7.064,7.064,16,10,0,0,19.239,2.497,7.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,3,17,1,1,23.496,23.496,14,13,0,0,19.003,0.082,4.334,0,8.83,1,23.496,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,3,22,1,0,19.751,21.295,14,16,0,0,17.509,1.087,0.578,0,6.491,1,21.295,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,1,22,2,1,2.658,2.658,14,12,0,0,40.255,6.505,2.658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,7,22,1,1,44.58,44.58,6,6,0,0,17.832,2.352,1.081,0,2.998,1,5.498,2,6.749,3,8.244,4,18.245,5,44.58,6,,,,,,,,,,,,,,,,,,,,
2985,1,22,2,1,15.866,15.866,8,6,0,0,65.498,-2.913,15.866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,4,17,1,1,31.42,31.42,7,11,0,0,24.003,4.832,0.914,0,2.327,1,4.329,2,31.42,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,4,17,1,1,31.42,31.42,7,11,0,0,19.17,4.832,0.914,0,2.327,1,4.329,2,31.42,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,3,17,1,0,6.549,7.54,12,11,0,0,19.168,4.162,1.251,0,3.669,1,7.54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,1,17,2,1,4.485,4.485,12,11,0,0,28.671,-6.248,4.485,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,4,21,1,1,31.441,31.441,5,10,0,0,22.502,5.418,0.747,0,3.578,1,6.245,2,31.441,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,1,21,1,1,6.111,6.111,12,12,0,0,31.751,7.168,6.111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,4,23,1,1,24.646,24.646,13,14,0,0,19.836,-0.501,0.745,0,3.915,1,7.663,2,24.646,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,6,19,1,0,27.877,27.959,8,12,0,0,23.168,3.417,1.665,0,3.496,1,5.169,2,8.917,3,11.335,4,27.959,5,,,,,,,,,,,,,,,,,,,,,,
3005,2,19,2,1,12.945,12.945,8,12,0,0,52.835,20.085,3.165,0,12.945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,1,19,1,0,12.153,12.203,12,12,0,0,19.003,2.001,12.203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,1,24,1,1,2.897,2.897,12,16,0,0,44.668,20.58,2.897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,1,24,1,0,1.043,1.125,10,10,0,0,20.331,2.352,1.125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,1,24,2,1,20.285,20.285,10,12,0,0,22.163,3.162,20.285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,1,24,1,0,2.141,3.034,15,12,0,0,24.088,20.58,3.034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,1,24,1,1,9.922,9.922,17,13,0,0,25.169,0.75,9.922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,1,24,1,1,18.998,18.998,12,12,0,0,21.5,2.352,18.998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,4,23,1,1,17.706,17.706,13,11,0,0,18.212,4.498,0.956,0,2.207,1,6.207,2,17.706,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,1,23,1,1,2.867,2.867,12,13,0,0,20.329,0.504,2.867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,7,3,1,1,41.848,41.848,4,9,1,1,19.42,-0.58,1.166,0,2.166,1,3.915,2,7.414,3,10.579,4,16.832,5,41.848,6,,,,,,,,,,,,,,,,,,,,
3062,7,3,1,1,41.848,41.848,4,9,1,1,20.0,-0.58,1.166,0,2.166,1,3.915,2,7.414,3,10.579,4,16.832,5,41.848,6,,,,,,,,,,,,,,,,,,,,
3067,4,3,1,0,6.793,6.875,10,7,1,1,14.084,6.188,0.246,0,5.665,1,6.749,2,6.875,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,1,3,2,0,6.96,7.042,14,7,1,1,24.003,4.334,7.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,1,3,1,1,7.504,7.504,10,14,1,1,27.083,-1.002,7.504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,4,17,1,0,19.734,19.784,14,12,0,0,18.749,0.671,0.832,0,8.164,1,10.251,2,19.784,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,3,17,1,1,6.694,6.694,12,10,0,0,18.587,1.002,1.832,0,3.912,1,6.694,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,2,17,1,1,3.636,3.636,9,11,0,0,19.003,1.248,0.411,0,3.636,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,1,22,1,1,50.007,50.007,9,9,0,0,24.498,2.352,50.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,2,22,1,1,44.235,44.235,8,10,0,0,23.499,3.901,0.767,0,44.235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,4,7,1,1,29.246,29.246,8,8,0,0,16.589,2.352,2.245,0,4.244,1,6.749,2,29.246,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,1,17,1,1,8.572,8.572,9,11,0,0,18.757,-0.246,8.572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,3,24,1,1,7.51,7.51,14,17,0,0,23.587,-0.249,3.08,0,4.003,1,7.51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,5,22,1,1,52.578,52.578,8,12,0,0,19.833,5.084,1.996,0,4.747,1,6.664,2,11.083,3,52.578,4,,,,,,,,,,,,,,,,,,,,,,,,
3110,3,22,1,1,23.411,23.411,9,12,0,0,22.5,2.168,0.246,0,2.585,1,23.411,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,1,22,1,1,4.706,4.706,12,11,0,0,18.683,1.662,4.706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,2,22,1,1,16.016,16.016,12,12,0,0,22.248,3.751,11.836,0,16.016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,2,24,1,1,14.842,14.842,12,13,0,0,21.916,-2.42,9.665,0,14.842,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,3,23,1,1,18.349,18.349,16,16,0,0,22.59,1.588,8.329,0,10.579,1,18.349,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,3,23,1,1,18.349,18.349,16,14,0,0,21.002,1.588,8.329,0,10.579,1,18.349,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,3,23,1,1,30.998,30.998,12,16,0,0,23.253,2.42,0.832,0,1.999,1,30.998,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,2,23,1,1,2.428,2.428,9,17,0,0,24.071,1.125,1.005,0,2.428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,1,23,1,0,8.044,8.126,14,14,0,0,23.17,2.352,8.126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,2,23,2,1,16.975,16.975,14,12,0,0,32.17,2.919,3.587,0,16.975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,2,23,1,1,5.708,5.708,10,10,0,0,17.087,2.352,0.334,0,5.708,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,2,22,1,1,9.752,9.752,16,11,0,0,20.753,5.585,0.745,0,9.752,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,4,26,1,0,19.373,19.455,12,12,0,0,18.834,2.341,1.829,0,3.748,1,4.83,2,19.455,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,1,26,2,1,21.741,21.741,13,12,0,0,38.5,0.085,21.741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,3,26,1,1,7.504,7.504,12,12,0,0,23.003,3.833,0.334,0,7.332,1,7.504,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,1,26,1,1,21.741,21.741,13,12,0,0,38.585,0.085,21.741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,9,26,1,1,45.867,45.867,12,12,0,0,21.087,1.002,2.251,0,3.08,1,4.334,2,6.166,3,11.584,4,13.585,5,20.252,6,43.458,7,45.867,8,,,,,,,,,,,,,,,,
3173,4,26,1,1,15.784,15.784,13,16,0,0,25.749,2.412,5.5,0,6.749,1,11.748,2,15.784,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,3,26,1,1,18.664,18.664,14,14,0,0,21.084,-0.832,4.0,0,9.002,1,18.664,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,1,26,1,1,1.697,1.697,10,16,0,0,23.918,-0.753,1.697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,4,26,1,1,21.903,21.903,17,16,0,0,23.414,-1.665,3.669,0,4.671,1,17.67,2,21.903,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,3,26,1,0,20.879,20.956,10,8,0,0,18.084,5.084,1.58,0,4.334,1,20.956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,1,26,2,1,15.666,15.666,10,8,0,0,40.999,6.171,15.666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3192,3,26,1,1,14.051,14.051,12,12,0,0,18.585,1.665,4.83,0,7.666,1,14.051,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,2,23,1,0,1.213,1.295,12,12,0,0,19.833,2.352,0.586,0,1.295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,4,23,2,0,7.546,7.622,12,12,0,0,21.418,2.352,0.413,0,2.33,1,6.664,2,7.622,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,1,23,3,1,13.634,13.634,12,12,0,0,29.169,-1.665,13.634,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,3,22,1,1,22.376,22.376,8,9,1,1,21.169,7.335,3.748,0,6.749,1,22.376,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,1,22,1,1,12.939,12.939,16,14,0,0,25.834,4.085,12.939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,1,17,1,1,3.001,3.001,8,8,0,0,21.498,2.352,3.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,3,24,1,0,7.086,21.24,10,10,0,0,21.919,2.352,0.767,0,0.997,1,21.24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243,3,17,1,1,22.919,22.919,17,16,0,0,23.499,0.917,4.75,0,5.832,1,22.919,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,3,17,1,0,14.708,14.79,14,12,0,0,20.167,1.837,1.914,0,5.747,1,14.79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,1,17,1,1,11.047,11.047,16,12,0,0,25.747,-1.582,11.047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3254,2,17,1,1,2.634,2.634,12,12,0,0,30.617,3.581,1.963,0,2.634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,2,22,1,1,7.466,7.466,17,13,0,0,21.032,2.921,3.274,0,7.466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,2,17,1,0,6.379,6.984,9,8,0,0,20.465,-0.728,4.474,0,6.984,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,3,29,1,1,24.723,24.723,12,16,0,0,22.505,0.077,1.747,0,4.663,1,24.723,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,3,29,1,0,12.422,13.561,12,12,0,0,22.338,1.084,2.418,0,5.333,1,13.561,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,2,29,2,1,3.05,3.05,12,12,0,0,40.422,10.42,0.496,0,3.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,2,29,1,1,9.517,9.517,13,12,0,0,27.918,-4.586,4.747,0,9.517,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,3,29,1,1,24.723,24.723,12,16,0,0,22.582,0.077,1.747,0,4.663,1,24.723,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,5,24,1,1,22.686,22.686,20,12,0,0,27.373,5.662,0.767,0,2.207,1,6.374,2,9.123,3,22.686,4,,,,,,,,,,,,,,,,,,,,,,,,
3296,1,24,1,1,49.999,49.999,8,8,0,0,30.5,2.352,49.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,2,23,1,1,50.864,50.864,10,11,0,0,22.497,4.246,12.334,0,50.864,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,6,23,1,1,37.517,37.517,12,9,0,0,17.339,5.495,0.914,0,2.327,1,3.414,2,4.999,3,5.999,4,37.517,5,,,,,,,,,,,,,,,,,,,,,,
3304,3,23,1,1,12.183,12.183,12,12,0,0,26.5,2.084,2.585,0,4.501,1,12.183,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,1,23,1,1,3.984,3.984,12,10,0,0,21.221,-2.081,3.984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,1,23,1,1,43.874,43.874,13,15,0,0,30.71,19.058,43.874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,11,32,1,1,67.255,67.255,11,12,0,0,22.749,-2.084,0.832,0,2.672,1,5.333,2,7.253,3,9.166,4,11.42,5,13.585,6,16.0,7,18.42,8,20.082,9,67.255,10,,,,,,,,,,,,
3316,1,32,1,1,15.718,15.718,14,12,0,0,25.166,4.504,15.718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322,3,32,1,1,20.843,20.843,11,12,0,0,19.918,-3.337,0.83,0,3.83,1,20.843,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,2,32,1,1,9.873,9.873,12,12,0,0,24.835,0.085,4.747,0,9.873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
