schid,chapt1,frlnch,natvam,asian,black,hspanc,white,othrac,avgdat,stdntid,gender,race,birthmon,birthday,birthyea,classt,tchid,freelu,treads,tmaths,motivr,school,_merge,grade,class
189396,1,39,0,0,5,0,95,0,495,19715,2,1,10,7,1979,2,18939612,2,626,620,51,189396,3,3,412
189396,1,39,0,0,5,0,95,0,495,19812,1,2,4,7,1980,2,18939612,2,606,636,48,189396,3,3,412
189396,1,39,0,0,5,0,95,0,495,19813,1,1,6,4,1980,3,18939614,1,593,589,41,189396,3,3,414
189396,1,39,0,0,5,0,95,0,495,19835,2,1,3,23,1980,1,18939615,1,569,591,50,189396,3,3,415
189396,1,39,0,0,5,0,95,0,495,19974,1,1,8,17,1980,3,18939614,2,675,631,,189396,3,3,414
189396,1,39,0,0,5,0,95,0,495,21041,1,1,10,24,1978,3,18939614,1,,,44,189396,3,3,414
189396,1,39,0,0,5,0,95,0,495,21373,2,1,9,7,1980,2,18939612,1,612,588,52,189396,3,3,412
189396,1,39,0,0,5,0,95,0,495,21536,1,1,2,14,1980,3,18939614,1,620,620,50,189396,3,3,414
189396,1,39,,,3,,97,0,,11970,2,1,8,27,1979,1,18939601,2,408,412,24,189396,3,0,401
189396,1,39,,,3,,97,0,,12314,1,1,10,1,1979,1,18939601,2,472,547,29,189396,3,0,401
189396,1,39,,,3,,97,0,,12320,2,1,10,21,1979,2,18939602,2,430,520,28,189396,3,0,402
189396,1,39,,,3,,97,0,,12649,1,1,11,5,1979,2,18939602,1,411,444,26,189396,3,0,402
189396,1,39,,,3,,97,0,,12662,2,1,10,7,1979,3,18939603,2,416,478,24,189396,3,0,403
189396,1,39,,,3,,97,0,,12906,1,1,12,28,1979,2,18939602,2,428,454,27,189396,3,0,402
189396,1,39,,,3,,97,0,,12908,2,2,11,9,1979,3,18939603,1,393,468,27,189396,3,0,403
189396,1,39,,,3,,97,0,,12910,1,1,11,24,1979,3,18939603,2,436,494,,189396,3,0,403
189396,1,39,,,3,,97,0,,12911,1,1,11,30,1979,1,18939601,2,470,536,25,189396,3,0,401
189396,1,39,,,3,,97,0,,13384,2,1,1,12,1980,3,18939603,1,397,429,21,189396,3,0,403
189396,1,39,,,3,,97,0,,14045,1,1,2,15,1980,3,18939603,2,413,463,26,189396,3,0,403
189396,1,39,,,3,,97,0,,14046,2,1,2,16,1980,3,18939603,2,428,500,20,189396,3,0,403
189396,1,39,,,3,,97,0,,14054,1,1,1,14,1980,3,18939603,1,410,473,22,189396,3,0,403
189396,1,39,,,3,,97,0,,14638,1,2,3,3,1980,1,18939601,1,393,468,23,189396,3,0,401
189396,1,39,,,3,,97,0,,14640,1,1,3,7,1980,2,18939602,2,403,434,,189396,3,0,402
189396,1,39,,,3,,97,0,,14659,2,1,2,27,1980,1,18939601,2,413,506,21,189378,3,0,401
189396,1,39,,,3,,97,0,,14662,2,1,2,28,1980,2,18939602,2,460,500,26,189396,3,0,402
189396,1,39,,,3,,97,0,,14664,1,1,2,29,1980,2,18939602,1,405,468,29,189396,3,0,402
189396,1,39,,,3,,97,0,,15078,1,1,3,2,1980,2,18939602,2,522,547,23,189396,3,0,402
189396,1,39,,,3,,97,0,,15090,1,1,3,25,1980,3,18939603,2,411,439,24,189396,3,0,403
189396,1,39,,,3,,97,0,,15096,2,1,3,30,1981,1,18939601,2,492,559,24,189396,3,0,401
189396,1,39,,,3,,97,0,,15098,1,1,4,10,1980,2,18939602,2,442,494,26,189396,3,0,402
189396,1,39,,,3,,97,0,,15459,2,1,4,9,1980,1,18939601,2,413,454,25,189396,3,0,401
189396,1,39,,,3,,97,0,,15460,2,1,4,11,1980,1,18939601,2,,,,189396,3,0,401
189396,1,39,,,3,,97,0,,15462,2,1,4,16,1980,1,18939601,2,447,473,25,189396,3,0,401
189396,1,39,,,3,,97,0,,15463,1,2,4,16,1980,2,18939602,2,430,434,24,189396,3,0,402
189396,1,39,,,3,,97,0,,15810,2,1,5,9,1980,2,18939602,1,439,500,26,189396,3,0,402
189396,1,39,,,3,,97,0,,15811,1,1,5,11,1980,1,18939601,2,,,26,189396,3,0,401
189396,1,39,,,3,,97,0,,15812,2,1,5,12,1980,2,18939602,1,413,429,25,189396,3,0,402
189396,1,39,,,3,,97,0,,15815,1,1,5,16,1980,1,18939601,2,422,494,25,189396,3,0,401
189396,1,39,,,3,,97,0,,15821,2,1,5,22,1980,3,18939603,2,421,459,26,189396,3,0,403
189396,1,39,,,3,,97,0,,15822,1,1,5,29,1980,3,18939603,1,407,454,24,189378,3,0,403
189396,1,39,,,3,,97,0,,15824,1,1,7,10,1979,3,18939603,1,384,444,,189396,3,0,403
189396,1,39,,,3,,97,0,,16180,2,1,6,4,1980,2,18939602,2,408,494,25,189396,3,0,402
189396,1,39,,,3,,97,0,,16190,1,1,6,23,1980,3,18939603,1,424,423,25,189396,3,0,403
189396,1,39,,,3,,97,0,,16199,1,1,7,24,1980,1,18939601,2,,,24,189396,3,0,401
189396,1,39,,,3,,97,0,,16340,1,1,6,14,1980,1,18939601,1,422,463,24,189396,3,0,401
189396,1,39,,,3,,97,0,,16573,1,1,7,1,1980,3,18939603,1,422,459,27,189396,3,0,403
189396,1,39,,,3,,97,0,,16575,1,2,7,3,1980,3,18939603,1,437,473,30,189396,3,0,403
189396,1,39,,,3,,97,0,,16578,1,1,7,7,1980,2,18939602,1,400,434,28,189396,3,0,402
189396,1,39,,,3,,97,0,,16579,2,1,7,8,1980,3,18939603,1,424,536,12,189396,3,0,403
189396,1,39,,,3,,97,0,,16581,1,1,7,9,1980,2,18939602,2,421,459,,189396,3,0,402
189396,1,39,,,3,,97,0,,16582,1,1,7,11,1980,2,18939602,2,428,423,23,189378,3,0,402
189396,1,39,,,3,,97,0,,16720,2,1,8,17,1980,3,18939603,1,414,484,23,189396,3,0,403
189396,1,39,,,3,,97,0,,16924,1,1,8,8,1980,1,18939601,1,398,434,22,189396,3,0,401
189396,1,39,,,3,,97,0,,16931,1,1,8,17,1980,3,18939603,2,418,506,26,189396,3,0,403
189396,1,39,,,3,,97,0,,16940,1,1,8,29,1980,1,18939601,2,,,25,189378,3,0,401
189396,1,39,,,3,,97,0,,17060,2,1,2,27,1980,3,18939603,2,411,454,28,189396,3,0,403
189396,1,39,,,3,,97,0,,17166,1,1,9,6,1980,3,18939603,2,434,449,25,189396,3,0,403
189396,1,39,,,3,,97,0,,17167,2,1,9,8,1980,2,18939602,1,395,434,21,189396,3,0,402
189396,1,39,,,3,,97,0,,17170,1,1,9,9,1980,1,18939601,1,431,439,25,189396,3,0,401
189396,1,39,,,3,,97,0,,17173,2,1,9,11,1980,2,18939602,1,386,444,25,189396,3,0,402
189396,1,39,,,3,,97,0,,17183,1,1,9,29,1980,3,18939603,1,382,418,34,189396,3,0,403
189396,1,39,,,3,,97,0,,17293,2,1,6,25,1980,2,18939602,1,395,412,26,189396,3,0,402
189396,1,39,,,3,,97,0,,17408,2,2,5,28,1980,2,18939602,1,403,439,25,189396,3,0,402
189396,1,39,,,3,,97,0,,17437,2,1,1,6,1980,1,18939601,2,460,536,27,189396,3,0,401
189396,1,39,,,3,,97,0,,17460,1,1,7,10,1980,2,18939602,2,384,384,31,189396,3,0,402
189396,1,39,,,3,,97,0,,17557,2,1,2,12,1980,3,18939603,2,398,454,26,189396,3,0,403
189396,1,39,,,3,,97,0,,17870,1,1,3,20,1980,2,18939602,1,416,454,25,189396,3,0,402
189396,1,39,,,3,,97,0,,18198,2,1,2,28,1980,2,18939602,2,436,500,26,189396,3,0,402
189396,1,39,,,3,,97,0,,19812,1,2,4,7,1980,2,18939602,2,421,500,25,189396,3,0,402
189396,1,39,,,3,,97,0,,21152,1,1,8,23,1979,3,18939603,1,397,399,25,189396,3,0,403
189396,1,39,,,3,,97,0,,21343,2,1,4,27,1980,3,18939603,1,,,25,189396,3,0,403
189396,1,39,,,3,,97,0,,21373,2,1,9,7,1980,3,18939603,1,,,,189396,3,0,403
189396,1,39,,,3,,97,0,,21378,2,1,11,4,1980,3,18939603,2,433,494,,189396,3,0,403
191411,1,80,0,0,0,0,99,0,491,10416,1,1,2,9,1979,3,19141105,1,469,474,51,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,10740,1,1,4,14,1979,2,19141106,1,,465,52,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,11099,1,1,1,17,1979,2,19141106,1,,479,54,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,11728,1,1,7,24,1979,2,19141106,1,466,518,49,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,12136,2,1,10,3,1979,2,19141106,1,,470,36,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,12304,2,1,11,12,1979,3,19141105,1,521,505,47,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,12305,2,1,11,12,1979,1,19141104,1,492,535,49,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,12308,2,1,11,23,1979,1,19141104,2,536,523,56,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,12325,2,1,11,2,1979,3,19141105,1,474,477,52,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,12326,2,1,11,20,1979,2,19141106,1,465,515,50,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,12327,1,1,11,25,1979,1,19141104,1,439,484,53,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,12328,1,1,10,14,1979,2,19141106,1,442,486,49,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,12643,1,1,12,28,1979,1,19141104,2,651,584,51,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,12665,2,1,12,5,1979,1,19141104,1,505,532,48,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,12946,1,1,12,10,1979,2,19141106,2,579,572,52,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,12997,1,1,4,23,1979,2,19141106,1,436,488,50,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,13366,2,1,1,11,1980,1,19141104,1,509,567,54,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,13370,2,1,1,18,1980,2,19141106,1,450,465,49,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,13371,1,1,1,22,1980,1,19141104,1,548,545,50,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,14009,1,1,2,6,1980,2,19141106,1,454,479,42,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,14065,1,1,2,15,1980,2,19141106,2,490,567,42,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,14681,2,1,3,13,1980,1,19141104,1,553,529,53,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,14955,2,1,4,11,1980,1,19141104,1,571,512,55,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,15071,2,1,4,6,1980,3,19141105,2,509,507,54,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,15075,2,1,4,24,1980,3,19141105,2,499,510,49,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,15077,1,1,4,23,1980,1,19141104,1,477,470,52,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,15101,1,1,4,8,1980,3,19141105,1,,463,51,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,15102,1,1,4,14,1980,3,19141105,1,477,502,47,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,15103,2,1,4,29,1980,2,19141106,1,,439,49,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,15447,1,1,4,22,1980,1,19141104,1,463,488,54,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,15452,1,1,5,8,1980,3,19141105,1,604,567,52,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,15474,1,1,5,31,1980,3,19141105,1,,,54,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,15804,2,1,6,20,1980,1,19141104,2,521,495,51,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,16201,2,1,7,7,1980,1,19141104,1,466,481,50,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,16202,2,1,7,17,1980,2,19141106,2,533,542,47,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,16203,1,1,6,27,1980,3,19141105,1,,,38,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,16564,1,1,8,6,1980,2,19141106,1,485,532,47,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,16920,1,1,9,9,1980,3,19141105,1,488,465,49,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,16921,2,1,9,11,1980,1,19141104,1,451,433,52,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,16923,1,1,9,25,1980,1,19141104,1,451,461,51,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,16942,2,1,9,3,1980,2,19141106,1,571,578,54,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,16944,2,1,7,27,1980,3,19141105,1,482,553,,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,17187,2,1,9,15,1980,2,19141106,1,475,505,53,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,17245,1,1,9,8,1980,3,19141105,1,474,490,54,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,17246,2,1,9,3,1980,3,19141105,1,460,463,51,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,17415,2,1,7,3,1980,3,19141105,1,501,505,49,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,17968,2,1,8,11,1979,3,19141105,1,,520,54,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,18093,2,1,3,9,1979,3,19141105,1,503,486,50,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,19087,2,1,2,1,1979,2,19141106,1,471,488,51,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,19247,2,1,9,18,1979,2,19141106,1,487,505,51,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,19627,2,1,12,15,1979,2,19141106,2,519,535,50,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,19637,1,1,2,9,1979,1,19141104,1,436,484,56,191411,3,1,419
191411,1,80,0,0,0,0,99,0,491,20044,2,1,4,29,1979,2,19141106,1,,472,47,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,20135,2,1,12,28,1979,3,19141105,2,514,486,49,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,20501,1,1,11,12,1978,2,19141106,1,442,468,52,191411,3,1,421
191411,1,80,0,0,0,0,99,0,491,21151,1,1,9,13,1979,3,19141105,1,462,484,54,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,21388,1,1,1,2,1980,3,19141105,1,579,584,50,191411,3,1,420
191411,1,80,0,0,0,0,99,0,491,21486,1,1,10,8,1980,2,19141106,1,548,515,50,191411,3,1,421
191411,1,85,0,0,1,0,99,0,480,10248,1,1,1,19,1979,3,19141108,1,554,674,52,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,10416,1,1,2,9,1979,2,19141109,1,575,632,55,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,10613,2,1,9,15,1979,3,19141108,2,732,648,53,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,10740,1,1,4,14,1979,2,19141109,1,500,507,53,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,11099,1,1,1,17,1979,2,19141109,1,496,494,56,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,11728,1,1,7,24,1979,2,19141109,2,532,563,52,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,12136,2,1,10,3,1979,3,19141108,1,505,507,50,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,12304,2,1,11,12,1979,3,19141108,1,732,648,47,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,12305,2,1,11,12,1979,1,19141107,1,637,626,51,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,12308,2,1,11,23,1979,1,19141107,1,643,584,47,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,12325,2,1,11,2,1979,2,19141109,1,559,541,51,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,12326,2,1,11,20,1979,2,19141109,1,568,632,45,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,12327,1,1,11,25,1979,1,19141107,1,524,517,55,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,12328,1,1,10,14,1979,3,19141108,1,494,579,42,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,12643,1,1,12,28,1979,1,19141107,2,659,674,46,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,12665,2,1,12,5,1979,1,19141107,2,659,603,53,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,12946,1,1,12,10,1979,2,19141109,2,669,648,54,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,12997,1,1,4,23,1979,3,19141108,1,,,49,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,13366,2,1,1,11,1980,1,19141107,1,659,699,51,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,13371,1,1,1,22,1980,1,19141107,1,608,615,43,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,14065,1,1,2,15,1980,2,19141109,2,622,615,55,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,14681,2,1,3,13,1980,1,19141107,1,643,639,51,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,14955,2,1,4,11,1980,1,19141107,1,618,699,56,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,15071,2,1,4,6,1980,3,19141108,2,659,615,50,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,15075,2,1,4,24,1980,2,19141109,2,627,632,50,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,15077,1,1,4,23,1980,1,19141107,1,588,587,50,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,15101,1,1,4,8,1980,3,19141108,1,554,528,51,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,15102,1,1,4,14,1980,3,19141108,1,599,596,47,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,15447,1,1,4,22,1980,1,19141107,1,588,579,45,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,15804,2,1,6,20,1980,1,19141107,2,650,596,53,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,16201,2,1,7,7,1980,1,19141107,1,614,563,49,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,16202,2,1,7,17,1980,3,19141108,2,650,639,47,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,16564,1,1,8,6,1980,2,19141109,1,614,648,52,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,16920,1,1,9,9,1980,3,19141108,1,584,587,48,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,16921,2,1,9,11,1980,1,19141107,1,566,577,48,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,16923,1,1,9,25,1980,1,19141107,1,604,593,48,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,16942,2,1,9,3,1980,3,19141108,1,732,699,48,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,16944,2,1,7,27,1980,3,19141108,1,659,699,50,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,17187,2,1,9,15,1980,3,19141108,1,650,615,50,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,17245,1,1,9,8,1980,2,19141109,2,550,632,50,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,17246,2,1,9,3,1980,2,19141109,1,521,557,55,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,17415,2,1,7,3,1980,3,19141108,1,643,607,48,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,17968,2,1,8,11,1979,2,19141109,1,614,587,53,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,18093,2,1,3,9,1979,3,19141108,1,602,599,49,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,18116,1,1,10,20,1979,3,19141108,1,709,626,45,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,18538,1,1,1,25,1978,3,19141108,1,503,648,43,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,18805,2,1,9,12,1980,2,19141109,1,,,,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,19087,2,1,2,1,1979,2,19141109,1,535,584,56,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,19247,2,1,9,18,1979,3,19141108,1,614,593,49,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,19627,2,1,12,15,1979,2,19141109,2,622,615,51,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,19637,1,1,2,9,1979,1,19141107,1,517,548,49,191411,3,2,422
191411,1,85,0,0,1,0,99,0,480,20021,1,1,11,10,1979,3,19141108,1,631,620,53,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,20044,2,1,4,29,1979,2,19141109,1,549,559,48,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,20135,2,1,12,28,1979,2,19141109,2,618,599,53,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,20501,1,1,11,12,1978,3,19141108,1,486,502,53,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,20556,1,1,11,13,1979,2,19141109,1,560,582,51,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,20977,1,1,3,3,1978,3,19141108,1,579,626,54,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,21151,1,1,9,13,1979,2,19141109,1,602,584,53,191411,3,2,424
191411,1,85,0,0,1,0,99,0,480,21388,1,1,1,2,1980,3,19141108,1,669,674,47,191411,3,2,423
191411,1,85,0,0,1,0,99,0,480,21486,1,1,10,8,1980,2,19141109,2,659,615,47,191411,3,2,424
191411,1,85,0,0,0,0,99,0,551,10248,1,1,1,19,1979,3,19141111,1,572,622,44,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,10416,1,1,2,9,1979,2,19141112,1,608,612,47,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,10613,2,1,9,15,1979,3,19141111,2,661,642,44,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,10740,1,1,4,14,1979,2,19141112,1,,,44,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,11728,1,1,7,24,1979,2,19141112,2,517,543,50,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,12136,2,1,10,3,1979,3,19141111,1,,,,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,12304,2,1,11,12,1979,3,19141111,2,647,667,44,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,12305,2,1,11,12,1979,1,19141110,2,661,642,46,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,12308,2,1,11,23,1979,1,19141110,1,657,624,50,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,12325,2,1,11,2,1979,2,19141112,1,549,559,53,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,12326,2,1,11,20,1979,2,19141112,1,624,610,46,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,12327,1,1,11,25,1979,1,19141110,1,587,554,51,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,12643,1,1,12,28,1979,1,19141110,2,644,655,50,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,12665,2,1,12,5,1979,1,19141110,2,654,645,48,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,13366,2,1,1,11,1980,1,19141110,1,686,711,52,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,13371,1,1,1,22,1980,1,19141110,1,599,612,49,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,14014,2,1,2,16,1980,2,19141112,1,626,616,52,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,14065,1,1,2,15,1980,2,19141112,2,633,645,43,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,14681,2,1,3,13,1980,1,19141110,1,639,639,52,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,14955,2,1,4,11,1980,1,19141110,1,610,655,56,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,15071,2,1,4,6,1980,3,19141111,2,650,614,46,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,15075,2,1,4,24,1980,2,19141112,2,602,614,52,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,15077,1,1,4,23,1980,1,19141110,1,588,577,57,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,15101,1,1,4,8,1980,3,19141111,1,580,591,47,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,15102,1,1,4,14,1980,3,19141111,1,583,594,42,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,15447,1,1,4,22,1980,1,19141110,1,559,565,50,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,15804,2,1,6,20,1980,1,19141110,2,636,596,50,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,15827,2,1,6,8,1980,3,19141111,1,680,603,49,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,16201,2,1,7,7,1980,1,19141110,1,595,589,52,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,16202,2,1,7,17,1980,3,19141111,2,612,663,44,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,16564,1,1,8,6,1980,2,19141112,2,604,618,49,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,16920,1,1,9,9,1980,3,19141111,1,567,589,29,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,16921,2,1,9,11,1980,1,19141110,1,602,597,54,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,16923,1,1,9,25,1980,1,19141110,1,600,568,52,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,16942,2,1,9,3,1980,3,19141111,1,639,678,47,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,16944,2,1,7,27,1980,3,19141111,1,633,663,51,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,17187,2,1,9,15,1980,3,19141111,2,608,606,52,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,17245,1,1,9,8,1980,2,19141112,1,543,556,44,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,17246,2,1,9,3,1980,2,19141112,1,572,559,53,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,17415,2,1,7,3,1980,3,19141111,1,606,604,46,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,17968,2,1,8,11,1979,2,19141112,1,573,554,54,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,17969,2,1,8,6,1980,2,19141112,1,641,603,53,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,18093,2,1,3,9,1979,3,19141111,1,582,588,44,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,18116,1,1,10,20,1979,2,19141112,1,604,564,,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,18538,1,1,1,25,1978,3,19141111,1,,,,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,18805,2,1,9,12,1980,2,19141112,1,665,636,50,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,19087,2,1,2,1,1979,2,19141112,1,542,556,56,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,19247,2,1,9,18,1979,3,19141111,1,602,593,49,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,19403,1,1,,,,3,19141111,1,,,,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,19627,2,1,12,15,1979,2,19141112,2,633,610,54,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,19637,1,1,2,9,1979,1,19141110,1,602,593,51,191411,3,3,425
191411,1,85,0,0,0,0,99,0,551,19922,1,1,1,14,1979,2,19141112,1,,,48,191411,3,3,427
191411,1,85,0,0,0,0,99,0,551,20021,1,1,11,10,1979,3,19141111,1,616,626,48,191411,3,3,426
191411,1,85,0,0,0,0,99,0,551,20044,2,1,4,29,1979,2,19141112,1,577,558,48,191411,3,3,427
