grp,cohes,lead,hrs,wbeing
Ab,1.75,1.4545455,9,2.0555556
Ab,3.4285715,2.25,10,3.8888888
Ab,2.375,2.0,10,1.3888888
Ab,3.875,2.7272727,10,4.2777777
Ab,2.375,2.7272727,13,2.5882354
Ab,3.125,3.0,11,3.3529413
Ab,4.0,4.0,11,2.7222223
Ab,3.0,2.4545455,10,3.7222223
Ab,3.625,1.3636364,12,1.6111112
Ab,3.875,4.4545455,11,3.8888888
Ab,1.0,2.0,8,3.7222223
Ab,2.375,1.8181819,10,2.8333333
Ab,4.25,2.0,11,3.1666667
Ab,2.5,2.8333333,11,3.8888888
Ab,3.0,3.0,11,1.7777778
Ab,3.2857144,1.9090909,8,3.6666667
Ab,4.0,4.0,12,2.6111112
Ab,3.125,1.9090909,10,3.3333333
Ab,2.0,1.8181819,11,3.3333333
Ab,1.5,3.3333333,11,2.3333333
Ab,2.5714285,2.909091,11,2.3888888
Ab,4.3333335,1.6363636,12,2.7222223
Ab,3.125,1.1818181,11,4.117647
Ab,2.125,1.1818181,12,2.3888888
Ab,3.5,1.3333334,11,2.8333333
Ac,2.75,1.0909091,12,0.8333333
Ac,4.125,3.090909,12,1.6666666
Ac,3.25,2.5454545,14,2.4444444
Ac,4.0,3.090909,11,2.9444444
Ac,3.25,2.5454545,13,3.2777777
Ac,4.0,2.090909,13,2.3333333
Ac,2.75,1.2727273,13,1.7222222
Ac,3.0,3.090909,12,3.3888888
Ac,1.0,3.5,8,4.0
Ac,2.5,2.3333333,14,1.8333334
Ac,3.5,3.7272727,12,2.6666667
Ac,3.625,2.4545455,12,2.6111112
Ac,2.75,2.090909,12,3.0
Ac,3.375,2.1818182,10,1.5555556
Ac,1.75,1.8181819,22,2.2307692
Ac,2.625,2.3636363,9,3.8333333
Ac,1.0,1.1666666,8,3.3888888
Ac,4.0,2.7272727,12,3.6666667
Ac,2.5,1.6363636,13,2.8333333
Ac,3.25,2.909091,12,2.8333333
Ac,4.375,3.7272727,12,3.7777777
Ac,3.375,1.6363636,14,2.1666667
Ac,2.875,2.1818182,15,1.3333334
Ac,3.25,2.0,13,3.1111112
Ac,3.25,3.2727273,10,3.2222223
Ac,2.875,3.090909,12,2.7777777
Ac,3.875,1.6363636,12,2.1666667
Ac,2.625,1.8181819,2,2.5
Ac,2.0,2.3333333,12,2.3333333
Ac,1.625,1.6363636,14,1.1666666
Ac,2.625,2.909091,14,1.8333334
Ac,3.5,1.5454545,12,2.0
Ac,3.5,3.3333333,12,2.5882354
Ac,2.0,2.4,12,2.0
Ac,2.875,2.8181818,12,1.3888888
Ac,2.0,3.3333333,10,1.1666666
Ac,3.0,3.2727273,23,2.2222223
Ac,2.625,2.3636363,12,2.2777777
Ac,3.375,3.090909,14,3.6111112
Ac,2.0,2.5,10,2.0555556
Ac,4.125,2.1818182,12,3.4444444
Ac,4.375,3.090909,14,2.2777777
Ac,2.875,2.4545455,18,1.4444444
Ad,3.75,3.8181818,12,3.3333333
Ad,4.0,4.0,24,2.8333333
Ad,3.5,3.3636363,12,1.5
Ad,2.75,3.5,12,2.4444444
Ad,3.75,4.0,14,3.0
Ad,4.75,4.6363635,14,1.8888888
Ad,4.0,3.5454545,12,3.4444444
Ad,4.0,4.0,12,2.2222223
Ad,1.0,1.1818181,11,1.0
Ad,1.0,2.1666667,15,2.6666667
Ad,3.625,3.090909,13,2.0
Ad,3.125,3.4545455,13,2.2777777
Ad,3.0,3.090909,11,3.1111112
Ad,1.5,4.6666665,13,2.6666667
Ad,2.5,3.1,9,2.0555556
Ad,3.0,2.6363637,11,2.7777777
Ad,3.375,3.2727273,13,2.6666667
Ad,4.0,3.1666667,10,3.9444444
Ad,4.0,3.1818182,12,3.2777777
Ad,3.625,3.8181818,12,3.2222223
Ad,3.5714285,3.2727273,13,2.5555556
Ad,1.625,1.2,15,1.1666666
Ad,4.625,2.5454545,13,1.1666666
Ad,3.0,3.0,12,2.3333333
Ad,1.0,5.0,10,3.8333333
Ad,3.5,4.0,8,2.4117646
Ad,2.75,3.0,15,3.3888888
Ad,2.75,3.1818182,8,1.3333334
Ad,2.0,3.1666667,12,3.0
Ad,4.875,4.7272725,11,3.0555556
Ad,3.75,3.2727273,10,1.8888888
Ad,4.125,2.9,11,3.5882354
Ad,4.0,3.5,12,2.7222223
Ad,1.625,1.2727273,12,2.4444444
Ad,3.25,3.7272727,11,3.2222223
Ad,1.5,2.4545455,12,1.7777778
Ad,1.75,2.1818182,14,2.8888888
Ad,3.0,4.0,12,2.9444444
Ad,3.25,4.818182,9,3.5555556
Ad,2.875,3.6363637,12,1.0
Ad,3.625,3.909091,12,2.2777777
Ad,3.375,3.6363637,24,3.5
Ad,3.5,3.2727273,15,2.8823528
Ad,3.75,3.4545455,16,2.8888888
Ad,3.5,3.4545455,24,1.5
Ad,2.0,4.5,12,4.5
Ad,3.2857144,3.3636363,9,2.7222223
Ad,1.75,1.1818181,12,1.8333334
Ad,1.0,1.3636364,10,2.7777777
Ad,2.5,3.6666667,12,3.1666667
Ad,4.25,3.0,12,2.6666667
Ad,4.3333335,3.6363637,10,1.3846154
Ad,3.875,3.7272727,12,3.8333333
Ad,1.5,3.6666667,12,2.2222223
Ad,2.25,1.8181819,11,1.6666666
Ad,3.625,2.2727273,10,1.5555556
Ad,3.75,2.5454545,12,2.6666667
Ad,4.375,4.2727275,11,2.6666667
Ad,4.75,4.909091,10,0.9444444
Ad,3.625,4.0,12,3.8333333
Ad,4.0,4.090909,13,3.5
Ad,2.625,2.3636363,12,0.3888889
Ad,3.0,4.3333335,14,2.3888888
Ad,3.625,3.3636363,9,3.3333333
Ad,1.375,2.3636363,10,2.7222223
Ad,3.375,2.3636363,12,2.4444444
Ad,3.75,4.5454545,15,2.5555556
Ad,3.142857,2.3636363,12,2.3888888
Ad,2.0,3.8333333,12,4.1666665
Ad,3.125,3.2727273,13,2.5555556
Ad,4.857143,3.4545455,12,1.9444444
Ad,3.857143,4.2727275,12,3.5555556
Ad,3.7142856,3.5454545,13,3.5
Ad,2.25,2.4545455,12,0.6111111
Ad,3.625,2.909091,11,3.2777777
Ad,3.0,3.0,10,2.4444444
Ad,4.75,4.181818,10,4.1666665
Ad,3.0,3.0,12,2.1111112
Ad,3.25,3.1818182,12,2.5555556
Ad,1.875,2.3636363,12,1.3333334
Ad,3.625,2.5454545,12,3.3333333
Ad,2.0,3.0,24,3.1111112
Ad,2.5,1.5454545,12,1.8333334
Ad,5.0,5.0,11,3.4444444
Ad,3.875,2.0,10,2.2222223
Ad,2.875,2.4545455,11,2.4444444
Ad,3.125,2.7272727,11,1.9444444
Ad,1.0,3.0,12,3.0555556
Ad,3.5,2.5454545,10,3.6666667
Ad,3.625,3.1818182,10,3.8333333
Ad,3.5,3.1666667,9,2.5555556
Ad,4.5,4.5,16,3.6111112
Ad,3.75,3.0,12,2.6111112
Ad,4.0,1.8181819,12,2.3888888
Ad,4.5,4.0,14,2.4444444
Ad,4.25,3.909091,14,1.8888888
Ae,2.5,2.6,12,3.5
Ae,2.0,2.090909,9,2.1666667
Ae,3.75,3.909091,11,3.7222223
Ae,2.75,3.0,10,1.1111112
Ae,2.875,3.0,9,4.0
Ae,3.5,3.125,10,3.7777777
Ae,3.375,3.0,8,3.8333333
Ae,2.875,2.909091,10,3.6470587
Ae,3.0,3.6363637,11,2.9444444
Ae,3.0,3.3333333,12,4.0
Ae,3.0,2.909091,11,3.7777777
Ae,3.0,1.5454545,12,2.8888888
Ae,1.5,1.5,12,1.7222222
Ae,1.5,1.3636364,12,1.7777778
Ae,3.5,2.8333333,12,2.9444444
Ae,3.625,3.6363637,12,4.2777777
Ae,2.5,2.6363637,13,3.5
Ae,1.0,2.3333333,12,2.8333333
Ae,2.875,2.8181818,11,3.1111112
Ae,2.25,3.5454545,10,3.375
Ae,3.125,3.6363637,11,3.5
Ae,2.0,3.1666667,12,2.1666667
Ae,3.125,1.9090909,11,2.1111112
Ae,3.5,2.7272727,10,2.8333333
Ae,1.75,1.3636364,11,2.6111112
Ae,3.125,3.0,13,1.1111112
Ae,2.0,3.8333333,12,2.5555556
Ae,3.5,2.7272727,12,2.4444444
Ae,1.625,1.9090909,12,1.7777778
Ae,3.75,3.7272727,14,4.7777777
Ae,4.875,3.090909,8,1.2777778
Ae,1.875,2.6363637,18,2.7777777
Ae,3.375,2.6363637,12,2.2222223
Ae,3.0,3.6666667,11,3.3888888
Ae,4.0,2.2727273,12,2.4444444
Ae,2.75,3.3636363,12,4.5555553
Ae,1.0,2.5,10,3.2777777
Ae,3.25,2.090909,12,2.1111112
Ae,3.25,2.2727273,14,2.3888888
Ae,3.75,2.8181818,11,2.1666667
Ae,3.0,3.3333333,9,2.0555556
Ae,2.0,3.3333333,11,4.0
Ae,3.25,3.4545455,12,2.8888888
Ae,1.5,2.1818182,11,2.5555556
Ae,3.25,3.090909,7,2.9444444
Ae,2.0,2.6666667,12,3.0555556
Ae,2.0,2.4545455,12,2.2222223
Ae,3.375,4.2727275,12,2.7777777
Ae,3.625,3.0,18,3.2777777
Ae,3.375,2.2727273,18,2.4444444
Ae,3.75,1.9090909,18,3.5555556
Ae,3.625,1.8181819,13,2.5555556
Ae,3.125,2.909091,13,2.6111112
Ae,2.0,3.6666667,10,3.8888888
Ae,1.0,2.5,12,2.6111112
Ae,1.75,1.5454545,11,0.6666667
Ae,4.5,2.5454545,13,1.5555556
Ae,3.0,3.1818182,12,2.7222223
Ae,4.125,3.090909,13,2.8333333
Ae,3.0,3.6666667,10,3.7222223
Ae,3.0,2.5454545,8,1.1666666
Ae,3.25,2.7272727,11,1.1666666
Af,4.25,3.8181818,8,3.9444444
Af,5.0,5.0,12,4.111111
Af,1.5,4.6666665,13,4.9444447
Af,3.25,3.909091,12,3.2222223
Af,3.5,4.1666665,11,3.8333333
Af,3.875,2.2727273,14,1.1666666
Af,2.875,3.090909,9,3.1666667
Af,3.625,1.9090909,9,1.4444444
Af,3.75,4.090909,12,4.0
Af,2.125,2.4545455,11,1.0555556
Af,2.7142856,3.5454545,11,3.2777777
Af,2.875,1.7272727,12,1.9444444
Af,1.0,2.3333333,11,1.4444444
Af,2.5,3.5,8,3.3888888
Af,3.5,4.181818,8,3.1111112
Af,3.0,3.0,14,2.3333333
Af,3.5,2.8333333,11,3.8333333
Af,2.5,3.5,11,2.5555556
Af,1.0,3.5,12,2.1666667
Af,3.5,3.0,12,3.5555556
Af,2.625,3.1818182,12,4.111111
Af,3.0,3.909091,11,2.4444444
Af,1.0,3.8333333,10,2.6923077
Af,3.75,3.5454545,10,3.6666667
Af,3.25,2.909091,12,2.1111112
Af,3.125,2.8181818,9,1.6111112
Af,2.875,3.5454545,11,1.2222222
Af,3.125,3.090909,8,3.0555556
Af,4.625,3.6363637,9,3.7777777
Af,2.375,2.5454545,11,1.7777778
Af,3.5,2.6363637,10,2.3333333
Af,3.5,3.8181818,13,3.2777777
Af,3.25,3.090909,10,3.0
Af,3.5,3.6666667,16,3.3333333
Af,4.5,4.5454545,11,3.3888888
Af,3.75,3.5454545,12,1.7222222
Af,3.875,3.2727273,8,4.2777777
Af,3.875,2.1818182,9,2.5555556
Af,3.375,3.0,10,3.0555556
Af,3.125,3.0,10,3.3333333
Af,3.5,3.1818182,12,1.8333334
Af,3.625,3.2727273,9,2.6111112
Af,4.625,4.3636365,11,3.2777777
Ag,2.75,3.3636363,24,2.7222223
Ag,2.5714285,2.6363637,12,2.6111112
Ag,2.75,1.9,13,1.4444444
Ag,1.5,1.4545455,18,1.5
Ag,4.5,2.5,16,2.0
Ag,3.875,2.6363637,13,4.7777777
Ag,3.625,2.6363637,12,4.1666665
Ag,3.375,3.0,24,2.9444444
Ag,3.0,3.1818182,17,2.9444444
Ag,3.375,3.090909,13,2.7777777
Ag,4.0,3.1666667,13,3.3333333
Ag,2.0,2.8333333,12,2.7222223
Ag,2.875,2.909091,17,2.1666667
Ag,3.375,2.4545455,14,1.9444444
Ag,1.0,4.1666665,13,3.6111112
Ag,2.0,3.0,24,3.6666667
Ag,1.875,2.1818182,12,0.3888889
Ag,1.375,1.4545455,12,1.5
Ag,3.5,3.1666667,13,2.2777777
Ag,3.0,2.4545455,13,3.0
Ag,2.75,3.6363637,12,3.7222223
Ag,3.125,3.5454545,12,1.8888888
Ag,4.0,3.4545455,12,3.1111112
Ag,3.25,1.7272727,12,0.44444445
Ag,2.75,3.0,12,3.5555556
Ag,3.0,2.8181818,12,3.3888888
Ag,4.0,4.1666665,12,3.0
Ag,3.5,1.7272727,12,3.2222223
Ag,3.625,2.6363637,12,2.4444444
Ag,3.0,2.8333333,12,2.7222223
Ag,3.75,3.4545455,11,2.5555556
Ag,3.5,2.4545455,12,1.7222222
Ag,3.75,3.3636363,12,3.1666667
Ag,3.625,2.7272727,13,2.3888888
Ag,3.0,2.5454545,14,3.6666667
Ag,3.25,1.9090909,13,2.5555556
Ag,3.625,2.8181818,12,2.3888888
Ag,5.0,2.909091,12,2.6666667
Ag,3.125,1.4545455,12,1.8888888
Ag,3.125,3.0,13,2.2222223
Ag,2.75,2.5454545,13,3.7777777
Ag,4.375,3.909091,12,3.4444444
Ag,4.125,3.5454545,12,3.1666667
Ag,4.5,3.7272727,12,3.7222223
Ag,2.25,1.2727273,13,1.1666666
Ag,2.25,1.8181819,10,2.125
Ag,4.0,1.0909091,13,0.6111111
Ag,3.875,1.0,12,0.33333334
Ag,4.75,1.5454545,14,0.2777778
Ag,4.125,1.0,14,2.2222223
Ag,2.875,2.0,12,1.2777778
Ag,3.5,3.090909,12,4.0
Ag,2.375,2.5454545,12,1.5555556
Ag,2.875,3.2727273,10,3.2222223
Ag,2.75,3.1818182,9,2.3888888
Ag,1.875,1.9090909,12,1.2222222
Ag,2.0,2.4545455,12,3.4444444
Ag,3.5,2.3636363,11,2.3888888
Ag,3.75,2.5454545,13,2.2777777
Ag,4.0,2.1818182,13,1.9444444
Ag,4.25,2.4545455,13,2.5555556
Ag,3.875,2.6363637,12,2.6666667
Ag,3.0,2.2727273,12,2.0
Ag,4.0,2.8181818,12,2.0555556
Ag,1.75,3.4545455,14,1.5555556
Ag,4.0,1.2727273,15,0.11111111
Ag,4.125,1.1818181,13,0.0
Ag,1.5,3.0,15,1.8333334
Ag,3.125,3.2727273,12,3.2777777
Ag,4.5,2.3333333,14,1.8888888
Ag,2.5,2.6666667,14,4.111111
Ag,2.0,2.0,12,2.1111112
Ag,3.5,2.909091,12,2.3333333
Ag,3.125,2.8181818,12,1.9444444
Ag,2.75,2.909091,17,1.4444444
Ag,2.0,3.6666667,13,3.9444444
Ag,4.625,3.1818182,13,1.2222222
Ag,2.625,1.9090909,12,1.5
Ag,1.4285715,1.6363636,16,0.44444445
Ag,3.0,2.8181818,13,2.1111112
Ag,1.125,1.0,18,0.8888889
Ag,1.75,1.4545455,13,1.3333334
Ag,2.0,2.090909,12,2.1666667
Ag,3.375,2.4545455,12,2.5
Ag,3.375,2.909091,12,4.5555553
Ag,2.25,1.7272727,10,0.5555556
Ag,2.375,1.7272727,12,0.9444444
Ag,2.25,2.8181818,12,3.1666667
Ag,3.75,2.3636363,12,2.7222223
Ag,2.5,2.4545455,12,1.0555556
Ag,3.75,1.0,12,1.6666666
Ag,4.0,3.8333333,14,3.2222223
Ag,4.5,2.5454545,12,2.5
Ag,4.75,1.4545455,9,1.6111112
Ag,4.625,3.090909,12,2.7222223
Ag,4.5,4.6363635,12,3.4444444
Ag,2.5,3.1818182,12,2.7777777
Ag,3.125,3.3636363,12,2.8888888
Ag,2.5,2.4545455,13,1.7222222
Ag,1.625,1.2727273,13,1.3333334
Ah,3.0,2.6666667,11,2.9444444
Ah,2.625,2.8181818,11,2.5555556
Ah,2.625,3.0,12,2.4444444
Ah,2.0,2.8181818,12,2.1111112
Ah,3.75,2.4444444,13,4.2222223
Ah,3.5,3.1818182,12,3.2777777
Ah,4.25,4.2727275,13,3.3333333
Ah,3.875,3.2,13,3.2222223
Ah,2.75,2.1818182,13,1.6666666
Ah,2.625,2.5454545,12,2.9444444
Ah,2.625,2.909091,17,3.1764705
Ah,4.25,2.2727273,12,2.0555556
Ah,3.25,3.090909,12,1.7222222
Ah,3.0,1.0,13,2.6111112
Ah,4.25,3.8181818,9,3.2777777
Ah,3.625,2.909091,12,3.8235295
Ah,4.5,4.5454545,12,3.6666667
Ah,2.875,2.3636363,12,2.9444444
Ah,4.125,3.3636363,11,3.1111112
Ah,2.375,3.1818182,12,3.0555556
Ah,2.875,2.7272727,12,2.4444444
Ah,3.25,3.8181818,14,2.2777777
Ah,3.5,2.3333333,18,3.1111112
Ah,1.5,2.7272727,12,1.7777778
Ah,2.375,3.0,13,2.4444444
Ah,3.375,3.4545455,11,2.5
Ah,1.875,2.2727273,19,1.5555556
Ah,3.625,3.090909,17,2.0
Ah,2.0,2.6,11,2.7222223
Ah,2.875,3.8181818,11,1.8333334
Ah,2.5,2.5454545,10,2.5555556
Ah,2.125,1.5454545,15,1.7222222
Ah,3.25,2.3636363,10,2.0555556
Ah,2.25,1.6363636,13,3.125
Ah,2.875,3.2727273,17,1.9444444
Ah,2.5,2.3333333,13,2.5555556
Ah,1.0,2.0,14,1.8333334
Ah,2.0,3.3333333,18,3.8333333
Ah,2.5,3.6363637,10,2.1111112
Ah,3.0,2.5454545,12,1.0555556
Ah,2.0,2.909091,12,3.2777777
Ah,3.125,4.0,11,3.0555556
Ah,2.75,3.1818182,14,3.0555556
Ah,3.0,3.2727273,12,3.2222223
Ah,1.5,2.4545455,11,1.5555556
Ah,2.75,2.6363637,14,1.7222222
Ah,2.875,2.7272727,14,3.1111112
Ah,3.0,4.0,12,3.0555556
Ah,3.8333333,2.5,7,1.5555556
Ah,3.125,1.4545455,11,2.0555556
Ah,4.125,3.3636363,12,2.1666667
Ah,3.5,2.090909,15,0.6111111
Ah,4.0,2.8333333,13,3.7777777
Ai,3.5,2.2727273,12,0.6111111
Ai,3.125,3.0,12,2.3888888
Ai,3.875,1.9090909,12,2.6111112
Ai,2.75,2.909091,10,2.0
Ai,2.75,2.3333333,10,2.764706
Ai,2.625,2.1818182,12,1.5555556
Ai,1.0,1.0909091,12,0.8333333
Ai,1.5,2.3333333,14,2.4444444
Ai,2.75,2.0,12,1.3888888
Ai,3.5,3.5,10,3.0555556
Ai,2.5,2.909091,12,0.2777778
Ai,2.375,3.4,12,3.1666667
Ai,2.125,1.2727273,15,0.16666667
Ai,3.5,1.3636364,10,1.2222222
Ai,4.0,1.7272727,13,1.4444444
Ai,2.875,2.909091,8,2.5555556
Ai,3.125,2.2727273,10,2.2777777
Ai,2.125,2.2727273,11,2.0555556
Ai,2.5,3.3333333,12,1.3333334
Ai,3.625,2.4545455,10,2.3888888
Ai,3.125,3.1818182,12,3.3333333
Ai,4.0,3.4545455,12,2.2222223
Ai,1.5,2.6666667,11,4.2222223
Ai,3.875,3.1818182,9,2.4444444
Ai,2.625,2.909091,19,4.2777777
Ai,1.875,1.5454545,12,1.4705882
Ai,3.0,2.909091,12,3.6111112
Ai,2.25,2.0,19,1.9444444
Ai,2.5,1.5454545,12,3.3333333
Ai,2.0,1.0,12,1.1111112
Ai,3.875,2.8181818,11,2.7222223
Ai,1.125,1.7272727,10,3.0
Ai,2.75,1.6363636,10,2.2222223
Ai,2.125,1.0,24,1.4444444
Ai,3.625,2.6666667,14,3.0
Ai,3.25,3.0,13,2.9444444
Ai,5.0,2.5,12,2.8888888
Ai,2.5,2.6666667,13,2.4444444
Ai,2.625,2.090909,10,3.0555556
Ai,3.875,3.0,8,2.2777777
Ai,4.5,2.1666667,11,1.2777778
Ai,1.0,2.1666667,16,1.5
Ai,1.5,1.0,7,1.7777778
Ai,4.0,3.6666667,12,3.1666667
Ai,4.5,2.0,3,0.7222222
Ai,2.125,2.4545455,11,0.8888889
Ai,3.625,2.7272727,11,3.5555556
Ai,3.375,2.7272727,10,3.2222223
Ai,3.75,2.8181818,8,3.0555556
Ai,3.1666667,1.0,13,1.2777778
Ai,2.75,2.0,18,3.9444444
Ai,3.0,1.6666666,11,2.6111112
Ai,2.0,2.8,11,2.8888888
Ai,3.5,3.1818182,11,2.8333333
Ai,3.875,3.1818182,9,2.8888888
Ai,3.875,3.7272727,11,3.8888888
Ai,4.0,2.6666667,12,3.1666667
Ai,2.375,2.1818182,13,2.0555556
Ai,2.0,2.6666667,12,3.7777777
Ai,3.875,2.1818182,9,3.1111112
Ai,4.625,3.909091,11,4.5
Ai,2.625,2.7272727,10,3.1666667
Ai,4.375,1.5454545,14,0.33333334
Ai,4.125,3.1818182,9,3.7777777
Ai,2.625,2.909091,10,3.6111112
Ai,1.875,1.6363636,12,1.7777778
Ai,2.625,2.090909,12,2.2777777
Ai,3.75,3.1818182,10,3.2777777
Ai,3.5,2.1666667,10,2.1111112
Ai,2.625,3.909091,10,2.3333333
Ai,1.875,1.4545455,10,2.2777777
Ai,1.5,1.8333334,12,2.2777777
Ai,1.5,2.5,14,1.8333334
Ai,1.875,2.4545455,12,2.5
Ai,4.0,3.6666667,8,2.7222223
Aj,2.0,2.5,11,2.2777777
Aj,3.0,2.909091,8,3.3888888
Aj,2.375,2.909091,12,2.5555556
Aj,2.5,3.8333333,12,3.4444444
Aj,4.0,4.1666665,10,3.7222223
Aj,2.125,2.909091,11,2.4444444
Aj,1.0,3.0,10,1.9444444
Aj,4.75,3.909091,8,3.7777777
Aj,2.75,2.8181818,11,3.5555556
Aj,2.0,3.6666667,12,2.3333333
Aj,3.25,3.3636363,12,3.9444444
Aj,4.625,3.7272727,10,3.2777777
Aj,3.75,4.0,10,2.7222223
Aj,3.375,2.6363637,10,1.8333334
Aj,3.5,2.8181818,10,1.2777778
Aj,3.875,3.090909,10,2.5
Aj,3.375,3.090909,11,4.8333335
Aj,2.375,2.6363637,10,2.6111112
Aj,4.125,3.6363637,10,4.0555553
Aj,3.375,3.8181818,10,3.1666667
Aj,4.25,3.6363637,12,3.5
Aj,3.375,3.6363637,10,2.7222223
Aj,3.0,3.5,12,1.2777778
Aj,4.125,3.2727273,10,3.5
Aj,4.0,3.909091,12,3.7222223
Aj,2.5,1.9090909,12,2.9444444
Aj,2.0,2.0,12,2.7222223
Aj,3.142857,2.909091,11,2.7777777
Aj,2.875,2.909091,12,2.5
Aj,3.5,3.7272727,10,2.3888888
Aj,2.5,3.5,10,2.8333333
Aj,2.0,4.3636365,10,4.6666665
Aj,3.0,3.0,8,2.0555556
Aj,1.875,1.4,12,1.8888888
Aj,3.625,3.1818182,12,2.2777777
Aj,3.25,2.6363637,12,2.5555556
Aj,3.25,4.0,8,4.0
Aj,4.0,3.2727273,12,3.5555556
Aj,3.0,3.4545455,12,1.7222222
Aj,4.5,3.4545455,15,2.0
Aj,3.875,4.4545455,8,3.3888888
Aj,2.875,3.2727273,12,2.3888888
Aj,3.0,2.6363637,11,3.3333333
Aj,3.875,2.909091,13,2.6666667
Aj,4.125,3.7272727,9,2.3333333
Aj,1.0,4.0,10,3.3888888
Aj,4.0,4.5454545,9,4.2777777
Aj,2.25,2.090909,16,1.9444444
Aj,4.375,3.5454545,12,3.4444444
Aj,3.5,2.7272727,9,3.5555556
Aj,3.0,2.1666667,12,2.3888888
Aj,1.5,2.6666667,11,3.1111112
Aj,2.5,2.6666667,11,1.8333334
Aj,3.375,4.090909,8,2.1764705
Aj,3.125,2.909091,7,2.5
Aj,3.125,3.8181818,8,4.0555553
Aj,2.125,2.5454545,9,1.7222222
Aj,1.25,2.5454545,11,3.4444444
Aj,3.875,3.909091,12,3.3333333
Aj,2.75,3.090909,8,3.9444444
Aj,3.875,3.909091,7,3.9444444
Aj,3.375,3.6363637,8,4.4444447
Aj,3.0,3.1818182,8,2.2222223
Aj,3.0,3.0,8,2.8333333
Aj,4.5,3.8181818,10,4.5
Aj,2.5,3.0,10,1.8333334
Aj,2.5,2.4545455,12,3.6666667
Aj,2.0,3.1818182,11,1.2222222
Aj,2.75,3.2727273,12,1.2222222
Aj,2.875,2.4545455,11,0.9444444
Aj,3.75,2.909091,12,2.7222223
Aj,3.625,3.909091,10,2.5555556
Aj,3.375,3.0,9,1.8333334
Aj,4.125,3.2727273,9,3.0
Aj,4.125,4.4545455,9,4.0
Aj,3.375,3.1818182,10,2.9444444
Aj,2.0,3.3333333,12,2.3333333
Aj,3.0,3.7272727,12,2.3076923
Aj,3.5,3.6363637,13,4.0555553
Aj,3.8333333,3.5,8,1.2777778
Aj,2.875,1.9090909,11,2.5555556
Aj,3.875,3.6363637,11,3.2777777
Aj,3.25,3.6363637,8,3.8888888
Aj,3.0,3.1818182,11,2.5
Aj,3.0,3.6666667,12,4.1666665
Aj,2.0,3.1666667,12,2.7222223
Aj,3.875,4.181818,11,4.6666665
Aj,3.7142856,4.181818,10,4.2222223
Aj,3.125,2.8181818,11,1.7222222
Aj,2.0,1.8333334,10,3.5
Aj,3.875,3.8181818,11,1.7777778
Aj,1.0,3.8333333,13,4.3333335
Aj,5.0,3.6666667,10,3.9444444
Aj,3.75,3.4545455,9,2.7777777
Aj,3.75,3.3636363,6,3.7777777
Aj,3.375,2.5454545,11,2.0
Aj,3.375,1.3636364,8,2.8888888
Aj,3.625,3.7272727,8,3.5
Aj,4.0,4.0,8,4.1666665
Aj,4.0,3.5454545,9,3.0555556
Aj,4.285714,4.090909,11,2.7222223
Ak,3.375,3.1818182,12,3.8333333
Ak,3.5714285,3.2727273,8,2.6111112
Ak,3.5,3.8181818,12,3.0555556
Ak,3.25,2.0,10,3.3888888
Ak,3.25,2.7272727,12,2.8333333
Ak,2.625,3.1818182,12,1.7222222
Ak,3.75,1.9090909,10,2.3333333
Ak,2.0,2.6666667,12,3.0
Ak,3.125,1.3636364,12,1.7222222
Ak,2.0,2.4545455,12,2.1111112
Ak,1.0,2.8333333,12,1.6111112
Ak,1.0,2.8333333,12,3.8333333
Ak,3.375,3.5454545,8,3.6666667
Ak,3.875,2.7272727,14,2.0
Ak,2.375,2.909091,12,3.8888888
Ak,2.0,2.3636363,12,2.0
Ak,1.875,2.0,12,1.7777778
Ak,3.625,3.4545455,12,3.2777777
Ak,4.0,3.7272727,12,4.0
Ak,2.625,2.909091,12,2.6666667
Ak,2.0,2.8333333,11,2.6666667
Ak,2.0,3.1666667,11,3.6666667
Ak,3.875,1.7272727,10,3.7222223
Ak,3.75,3.3636363,12,2.8333333
Ak,4.0,3.3333333,10,3.3333333
Ak,3.0,2.3333333,13,3.0555556
Ak,3.5,2.090909,12,3.2777777
Ak,3.75,3.1818182,11,2.8333333
Ak,2.5,2.1818182,12,2.5882354
Ak,4.0,3.6666667,11,3.6666667
Ak,2.25,2.909091,10,2.8888888
Ak,2.0,3.0,10,3.7777777
Ak,3.5,1.3333334,12,3.2222223
Ak,2.0,1.8181819,12,2.4444444
Ak,3.5,3.0,9,4.0
Ak,3.0,3.75,10,4.5
Ak,4.5,3.4545455,10,2.3846154
Ak,2.0,3.6666667,14,3.1111112
Ak,1.625,1.0909091,13,2.5555556
Ak,2.0,3.1666667,11,4.1666665
Ak,1.6666666,2.1818182,8,4.3333335
Ak,3.5,3.7272727,11,1.1666666
Al,3.75,1.7272727,12,2.6111112
Al,2.5,2.1818182,12,2.2222223
Al,3.25,1.4545455,12,3.8333333
Al,3.25,2.909091,14,2.9444444
Al,3.5,3.3333333,12,3.3333333
Al,2.625,2.3636363,12,1.9444444
Al,1.0,2.3333333,13,2.6111112
Al,4.0,2.0,12,3.5
Al,2.5,2.090909,12,2.5555556
Al,1.75,1.1818181,14,1.8235294
Al,4.0,1.6666666,12,3.1176472
Al,3.125,1.8181819,11,2.6666667
Al,2.375,3.1818182,12,3.3888888
Al,2.5,3.0,10,1.7777778
Al,3.5,2.7777777,16,2.7777777
Al,4.0,2.8333333,12,2.6666667
Al,3.0,2.1666667,10,2.6111112
