annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
32000.0,10.88,26,46,3,1,25.0,14,1,0,0,1,1,0,1,2940.0,0,0,0,0,1,0,0,0,0,1295.15,436.45,1002.57,2045.84,4780.01,1.63,8.6436e6,0.1493753,7.986165,625.0,676,10.373491,0.0639325,0.0541125
1860.0,1.2,31,50,0,1,2.0,8,0,0,1,0,1,0,0,1550.0,0,0,0,0,0,1,0,0,0,42.71,0.0,0.0,0.0,42.71,0.03,2.4025e6,0.022962365,7.34601,4.0,961,7.5283318,0.0,0.022962365
3166.8,2.9,0,17,0,0,0.5,10,0,0,1,1,1,0,0,1092.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.192464e6,0.0,6.995766,0.25,0,8.060477,0.0,0.0
2550.0,2.5,0,23,2,1,0.5,12,0,0,0,0,1,0,1,1020.0,0,0,0,0,0,1,0,0,0,114.0,0.0,0.0,0.0,114.0,0.11,1.0404e6,0.044705883,6.927558,0.25,0,7.8438487,0.0,0.044705883
717.6,1.15,27,42,3,1,25.0,12,0,0,1,0,1,0,1,624.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,389376.0,0.0,6.4361506,625.0,729,6.5759125,0.0,0.0
2500.0,2.5,1,18,0,0,0.5,12,0,0,0,0,1,0,1,1000.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0e6,0.0,6.9077554,0.25,1,7.824046,0.0,0.0
4060.87,2.45,1,18,0,0,0.5,10,0,0,1,0,1,0,1,1657.5,0,0,0,0,0,1,0,0,0,357.0,13.6,221.0,126.2,717.8,0.43,2.7473062e6,0.17676014,7.413066,0.25,1,8.309153,0.031077083,0.09126123
7650.0,2.73,21,37,4,1,8.0,10,0,0,1,1,0,0,0,2805.0,0,0,0,0,0,1,0,0,0,180.94,51.84,215.74,0.0,448.52002,0.16,7.868025e6,0.058630068,7.939159,64.0,441,8.942461,0.0,0.030428758
5507.99,2.7,6,25,3,1,0.5,8,0,0,1,1,0,0,0,2040.0,0,0,0,0,0,1,0,0,0,432.0,59.75,251.75,0.0,743.5,0.36,4.1616e6,0.13498572,7.620705,0.25,36,8.6139555,0.0,0.08927939
5250.0,2.5,1,18,0,0,2.0,12,0,1,0,0,1,0,0,2100.0,0,0,0,0,0,1,0,0,0,154.52,0.0,16.28,0.0,170.8,0.08,4.41e6,0.032533333,7.6496925,4.0,1,8.565984,0.0,0.029432382
5100.0,2.0,5,28,3,0,0.5,12,0,1,0,0,1,0,0,2550.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.5025e6,0.0,7.8438487,0.25,25,8.536996,0.0,0.0
8532.69,3.22,38,54,0,0,0.5,10,0,0,1,1,1,0,0,2652.0,0,0,0,0,0,1,0,0,0,348.11,122.81,514.22,421.82,1406.96,0.53,7.033104e6,0.16489054,7.8830695,0.25,1444,9.05166,0.049435757,0.055190094
11550.0,5.5,19,35,3,1,2.0,12,0,0,1,0,0,0,0,2100.0,0,0,0,0,0,1,0,0,0,304.53,125.18,466.49,0.0,896.2,0.43,4.41e6,0.07759307,7.6496925,4.0,361,9.354441,0.0,0.03720433
8250.0,3.59,26,42,0,0,0.5,10,0,0,1,1,1,0,0,2300.0,0,0,0,0,0,1,0,0,0,373.78,0.0,544.96,0.0,918.74,0.4,5.29e6,0.11136242,7.7406645,0.25,676,9.017968,0.0,0.045306668
8746.5,3.5,32,51,3,1,0.5,12,0,1,0,1,1,0,0,2499.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.245001e6,0.0,7.823646,0.25,1024,9.076409,0.0,0.0
16000.0,8.0,17,33,3,1,4.0,13,0,0,1,1,1,0,0,2000.0,0,0,0,0,0,1,0,0,0,571.73,131.03,713.57,607.17,2023.5,1.01,4.0e6,0.12646875,7.6009026,16.0,289,9.680344,0.037948124,0.0439225
100000.0,44.44,40,56,0,1,0.5,12,0,0,1,1,1,0,0,2250.0,0,0,0,0,0,1,0,0,0,453.17,89.13,781.67,654.67,1978.64,0.88,5.0625e6,0.0197864,7.7186856,0.25,1600,11.512925,0.0065467,0.005423
13770.0,5.0,25,41,2,1,0.5,12,0,0,1,1,1,0,0,2754.0,0,0,0,0,0,1,0,0,0,306.6,134.03,607.99,0.0,1048.62,0.38,7.584516e6,0.0761525,7.9208097,0.25,625,9.530248,0.0,0.031999275
12695.8,6.87,8,24,0,1,4.0,13,0,0,0,1,1,1,0,1848.0,0,0,0,0,0,1,0,0,0,546.7,0.0,747.16,964.91,2258.77,1.22,3.415104e6,0.17791475,7.521859,16.0,64,9.449026,0.0760023,0.043061487
6663.99,3.4,4,22,0,0,2.0,12,0,0,1,0,1,0,1,1960.0,0,0,0,0,0,1,0,0,0,270.85,0.0,395.27,314.45,980.57,0.5,3.8416e6,0.14714457,7.5807,4.0,16,8.804474,0.047186445,0.04064382
6500.0,3.25,5,22,0,0,0.5,14,0,0,1,0,1,0,1,2000.0,0,0,0,0,0,1,0,0,0,190.46,0.0,311.83,0.0,502.28998,0.25,4.0e6,0.07727538,7.6009026,0.25,25,8.779557,0.0,0.029301539
5599.99,2.8,7,30,2,1,2.0,12,0,1,0,0,1,0,1,2000.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0e6,0.0,7.6009026,4.0,49,8.63052,0.0,0.0
5200.0,2.5,4,25,1,0,0.5,12,0,0,0,0,1,0,1,2080.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3264e6,0.0,7.6401234,0.25,16,8.556414,0.0,0.0
9646.0,4.95,44,64,0,1,15.0,13,0,0,1,0,1,0,1,1950.0,0,0,0,0,0,1,0,0,0,385.47,131.89,403.1,595.53,1515.99,0.78,3.8025e6,0.15716255,7.575585,225.0,1936,9.174298,0.061738547,0.053634666
12000.0,5.33,38,58,1,1,2.0,13,0,0,1,1,1,0,1,2250.0,0,0,0,0,0,1,0,0,0,385.47,131.89,403.1,595.53,1515.99,0.67,5.0625e6,0.1263325,7.7186856,4.0,1444,9.392662,0.0496275,0.043113332
9690.0,3.17,24,49,0,0,2.0,12,0,0,1,0,1,0,1,3060.0,0,0,0,0,0,1,0,0,0,445.44,113.17,67.3,0.0,625.91003,0.2,9.3636e6,0.0645934,8.02617,4.0,576,9.17885,0.0,0.057648093
16061.5,6.69,18,34,3,1,15.0,13,0,0,0,1,1,0,1,2400.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,1.0,5.76e6,0.14975625,7.783224,225.0,324,9.68418,0.05067646,0.060187403
15000.0,5.0,42,59,0,1,2.0,13,1,0,0,1,1,0,1,3000.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,0.8,9.0e6,0.160354,8.006368,4.0,1764,9.615806,0.054262668,0.064446665
80769.2,36.71,20,37,2,1,4.0,12,0,0,1,0,1,0,1,2200.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,1.09,4.84e6,0.02978004,7.696213,16.0,400,11.299351,0.010077355,0.01196867
16000.0,6.53,38,54,2,1,8.0,12,0,1,0,1,1,0,1,2450.0,0,0,0,0,0,1,0,0,0,544.11,147.16,663.13,0.0,1354.4,0.55,6.0025e6,0.08465,7.8038435,64.0,1444,9.680344,0.0,0.043204375
12798.0,7.11,7,23,0,0,8.0,14,0,1,0,1,1,1,1,1800.0,0,0,0,0,0,1,0,0,0,780.0,0.0,1564.5,1948.5,4293.0,2.38,3.24e6,0.33544305,7.495542,64.0,49,9.457045,0.15225035,0.060947023
6300.0,3.5,26,59,0,0,25.0,12,0,0,1,0,1,0,1,1800.0,0,0,0,0,0,1,0,0,0,381.73,111.85,181.71,339.91,1015.2,0.56,3.24e6,0.16114286,7.495542,625.0,676,8.748305,0.053953968,0.07834604
6634.61,3.54,12,39,3,0,0.5,13,0,0,0,0,1,0,1,1875.0,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.1799,0.69,3.515625e6,0.19612004,7.536364,0.25,144,8.8000555,0.075844705,0.07440076
6500.0,3.51,10,42,3,1,2.0,12,1,0,0,0,1,0,1,1850.0,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.1799,0.7,3.4225e6,0.20018153,7.522941,4.0,100,8.779557,0.077415384,0.07594154
6865.38,3.27,10,29,1,0,0.5,12,0,1,0,0,1,0,1,2100.0,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.1799,0.62,4.41e6,0.18952774,7.6496925,0.25,100,8.834247,0.07329529,0.07189988
7530.92,3.84,6,25,1,1,2.0,12,0,0,1,0,1,0,1,1960.0,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.1799,0.66,3.8416e6,0.17277835,7.5807,4.0,36,8.926772,0.066817865,0.065545775
8480.77,4.44,17,49,2,1,15.0,12,0,0,0,0,1,0,1,1911.0,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,0.96,3.651921e6,0.21591437,7.555382,225.0,289,9.045556,0.08720789,0.07527973
7500.0,4.05,4,20,0,0,0.5,13,1,0,0,0,0,0,1,1850.0,0,0,0,0,0,0,1,0,0,382.53,169.43,309.62,565.6,1427.1799,0.77,3.4225e6,0.19029066,7.522941,0.25,16,8.922658,0.07541333,0.07359467
3864.0,3.5,20,65,0,0,4.0,13,0,0,0,0,1,0,0,1104.0,0,0,0,0,0,0,0,1,0,37.71,0.0,24.45,24.36,86.520004,0.08,1.218816e6,0.022391306,7.0066953,16.0,400,8.259459,0.006304348,0.009759316
2080.0,1.67,2,18,1,1,2.0,10,0,0,1,0,1,0,0,1248.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.557504e6,0.0,7.1292977,4.0,4,7.6401234,0.0,0.0
11220.0,5.0,10,26,0,0,8.0,12,0,1,0,1,1,0,0,2244.0,0,0,0,0,0,0,0,1,0,302.44,229.11,112.67,0.0,644.22,0.29,5.035536e6,0.05741711,7.7160153,64.0,100,9.325453,0.0,0.047375225
7140.0,4.0,7,25,1,0,0.5,13,0,0,1,0,1,0,1,1785.0,0,0,0,0,0,0,0,1,0,262.88,92.74,500.25,0.0,855.87,0.48,3.186225e6,0.119869746,7.4871736,0.25,49,8.873468,0.0,0.04980672
6503.99,3.13,33,47,0,0,4.0,10,0,0,1,0,1,0,1,2080.0,0,0,0,0,0,0,0,1,0,182.57,0.0,93.29,0.0,275.86002,0.13,4.3264e6,0.042413965,7.6401234,16.0,1089,8.780171,0.0,0.028070461
22500.0,6.0,19,39,2,1,0.5,14,0,0,1,1,1,0,1,3750.0,0,0,0,0,0,0,0,1,0,796.61,286.02,796.72,1333.98,3213.3298,0.86,1.40625e7,0.14281467,8.229511,0.25,361,10.021271,0.059288,0.04811689
5060.0,3.67,6,22,0,1,0.5,13,0,0,1,0,1,0,1,1380.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.9044e6,0.0,7.229839,0.25,36,8.529121,0.0,0.0
3045.6,2.35,29,45,0,0,4.0,10,0,0,1,0,0,1,0,1296.0,0,0,0,0,0,0,0,0,1,121.04,37.55,166.6,92.82,418.01,0.32,1.679616e6,0.13725045,7.167038,16.0,841,8.021453,0.030476753,0.05207184
6850.99,3.1,1,32,0,1,2.0,8,0,0,1,1,0,1,0,2210.0,0,0,0,0,0,0,0,0,1,248.5,100.13,164.52,236.58,749.73,0.34,4.8841e6,0.109433815,7.700748,4.0,1,8.832149,0.034532234,0.050887533
4895.99,2.4,17,35,2,0,0.5,14,0,1,0,0,1,0,0,2040.0,0,0,0,0,0,0,0,0,1,144.38,56.04,59.58,0.0,260.0,0.13,4.1616e6,0.05310468,7.620705,0.25,289,8.496172,0.0,0.04093554
4443.74,2.37,8,24,0,0,0.5,16,1,0,0,0,1,0,0,1875.0,0,0,0,0,0,0,0,0,1,114.13,0.0,23.28,0.0,137.41,0.07,3.515625e6,0.03092215,7.536364,0.25,64,8.399252,0.0,0.02568332
4499.99,2.4,3,30,3,1,0.5,10,0,1,0,0,1,0,0,1875.0,0,0,0,0,0,0,0,0,1,114.13,0.0,23.28,0.0,137.41,0.07,3.515625e6,0.030535623,7.536364,0.25,9,8.411831,0.0,0.025362277
6336.0,3.0,33,49,0,1,4.0,13,0,0,0,0,1,0,0,2112.0,0,0,0,0,0,0,0,0,1,73.0,0.0,144.85,0.0,217.85,0.1,4.460544e6,0.03438289,7.6553907,16.0,1089,8.754003,0.0,0.011521464
8423.07,4.21,19,40,2,1,2.0,8,0,0,0,0,1,0,0,2000.0,0,0,0,0,0,0,0,0,1,163.31,198.82,0.0,0.0,362.13,0.18,4.0e6,0.042992637,7.6009026,4.0,361,9.03873,0.0,0.042992637
3378.46,1.9,32,52,2,0,15.0,16,0,0,1,0,1,0,1,1776.0,0,0,0,0,0,0,0,0,1,333.97,140.0,132.47,188.07,794.51,0.45,3.154176e6,0.23516928,7.482119,225.0,1024,8.125175,0.055667378,0.14029174
7088.39,4.6,5,25,0,1,4.0,18,0,0,1,0,1,1,1,1540.0,0,0,0,0,0,0,0,0,1,305.52,121.78,161.2,532.46,1120.96,0.73,2.3716e6,0.15814027,7.3395376,16.0,25,8.866214,0.0751172,0.060281668
7214.3,3.93,6,24,0,1,0.5,16,0,0,1,1,1,0,1,1837.5,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.56,3.3764062e6,0.14387813,7.5161614,0.25,36,8.883821,0.04179061,0.06769334
6623.99,3.45,29,46,1,0,4.0,8,0,1,0,0,1,0,1,1920.0,0,0,0,0,0,0,0,0,1,313.89,177.23,233.62,0.0,724.74,0.38,3.6864e6,0.10941139,7.5600805,16.0,841,8.798453,0.0,0.07414262
6799.99,3.4,14,30,0,0,2.0,14,0,1,0,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,172.79,0.0,120.89,0.0,293.68,0.15,4.0e6,0.043188296,7.6009026,4.0,196,8.8246765,0.0,0.02541033
8921.77,5.2,13,42,2,0,4.0,13,0,0,0,0,0,0,1,1715.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.96,2.941225e6,0.18376736,7.4471684,16.0,169,9.09625,0.056780215,0.08800609
11550.0,5.5,19,40,2,0,0.5,18,0,0,1,0,1,0,1,2100.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.78,4.41e6,0.14195065,7.6496925,0.25,361,9.354441,0.04385974,0.06798009
9750.0,4.88,30,51,0,1,4.0,14,1,0,0,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,420.22,185.04,340.9,0.0,946.16,0.47,4.0e6,0.09704205,7.6009026,16.0,900,9.185022,0.0,0.062077947
15288.0,7.8,10,28,0,1,4.0,16,1,0,0,0,1,0,1,1960.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.61,3.8416e6,0.2067759,7.5807,16.0,100,9.634824,0.08272371,0.08129186
13200.0,5.98,20,44,0,1,15.0,12,0,0,0,0,1,0,1,2208.0,0,0,0,0,0,0,0,0,1,709.77,254.05,575.91,0.0,1539.73,0.7,4.875264e6,0.11664621,7.6998425,225.0,400,9.487972,0.0,0.073016666
21000.0,6.48,12,35,2,1,2.0,18,0,1,0,1,1,0,1,3240.0,0,0,0,0,0,0,0,0,1,1312.84,0.0,946.11,1231.44,3490.39,1.08,1.04976e7,0.16620904,8.083328,4.0,144,9.952278,0.058639996,0.06251619
7511.53,3.76,28,45,6,1,4.0,12,0,0,1,1,1,0,0,2000.0,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.52,4.0e6,0.13735418,7.6009026,16.0,784,8.924194,0.034811817,0.06706756
6825.0,3.25,9,28,0,0,8.0,16,1,0,0,0,1,0,0,2100.0,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.49,4.41e6,0.1511707,7.6496925,64.0,81,8.828347,0.038313553,0.073813915
6523.12,3.55,22,64,0,1,15.0,8,0,0,1,0,1,0,0,1837.5,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.56,3.3764062e6,0.15816665,7.5161614,225.0,484,8.783108,0.040086642,0.07722991
5899.99,2.95,2,18,0,0,2.0,12,0,0,1,0,1,0,0,2000.0,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.52,4.0e6,0.17487147,7.6009026,4.0,4,8.682706,0.044320412,0.08538658
15300.0,5.0,15,31,2,1,15.0,18,0,0,1,1,1,1,0,3060.0,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.9,2103.55,0.69,9.3636e6,0.13748693,8.02617,225.0,225,9.635608,0.035091504,0.06438105
24000.0,9.7,35,50,0,1,25.0,13,0,0,0,1,1,0,1,2475.0,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,1.07,6.125625e6,0.11051708,7.813996,625.0,1225,10.085809,0.03691333,0.051079582
16000.0,8.0,26,47,0,0,15.0,18,0,0,0,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,1.33,4.0e6,0.16577563,7.6009026,225.0,676,9.680344,0.05537,0.07661937
