region,herd,cow,obs,lact,cfs,lncfs,fscr,heifer,ai
5,21,599,2834,6,124,4.8202815,1,0,1
5,21,600,2835,6,73,4.2904596,1,0,1
5,21,600,2836,7,68,4.2195077,0,0,1
5,21,601,2837,5,99,4.59512,1,0,1
5,21,601,2838,6,89,4.4886365,1,0,1
5,21,601,2839,7,92,4.5217886,1,0,0
5,21,601,2840,8,64,4.158883,0,0,1
5,21,602,2841,5,54,3.988984,1,0,1
5,21,602,2842,6,73,4.2904596,0,0,1
5,21,602,2843,7,67,4.204693,0,0,1
5,21,602,2844,9,41,3.713572,0,0,1
5,21,603,2845,3,98,4.5849676,0,0,1
5,21,603,2846,4,144,4.9698133,1,0,0
5,21,604,2847,4,60,4.0943446,1,0,1
5,21,604,2848,5,44,3.7841897,0,0,1
5,21,604,2849,6,61,4.1108737,0,0,1
5,21,605,2850,4,66,4.189655,0,0,1
5,21,605,2851,5,64,4.158883,1,0,1
5,21,605,2852,6,96,4.564348,0,0,1
5,21,606,2853,4,76,4.3307333,1,0,1
5,21,606,2854,5,129,4.8598123,1,0,1
5,21,606,2855,6,117,4.762174,0,0,1
5,21,607,2856,4,151,5.0172796,0,0,1
5,21,607,2857,5,78,4.356709,1,0,1
5,21,607,2858,6,97,4.574711,0,0,1
5,21,608,2859,2,61,4.1108737,0,0,1
5,21,608,2860,3,60,4.0943446,1,0,1
5,21,609,2861,3,43,3.7612002,0,0,1
5,21,609,2862,4,59,4.0775375,1,0,1
5,21,609,2863,5,64,4.158883,1,0,1
5,21,610,2864,2,67,4.204693,1,0,1
5,21,610,2865,3,75,4.317488,1,0,0
5,21,610,2866,4,70,4.248495,0,0,1
5,21,611,2867,2,41,3.713572,0,0,1
5,21,611,2868,3,59,4.0775375,1,0,0
5,21,611,2869,4,64,4.158883,1,0,1
5,21,612,2870,2,35,3.5553482,0,0,0
5,21,612,2871,3,40,3.6888795,1,0,0
5,21,612,2872,4,59,4.0775375,1,0,1
5,21,613,2873,1,83,4.4188404,0,1,1
5,21,613,2874,2,71,4.26268,1,0,1
5,21,613,2875,3,59,4.0775375,0,0,0
5,21,614,2876,1,52,3.9512436,1,1,1
5,21,614,2877,2,74,4.304065,1,0,1
5,21,614,2878,3,40,3.6888795,0,0,0
5,21,614,2879,4,70,4.248495,0,0,1
5,21,615,2880,1,67,4.204693,0,1,1
5,46,1452,2881,1,40,3.6888795,0,1,1
5,46,1453,2882,2,62,4.1271343,0,0,1
5,46,1453,2883,3,62,4.1271343,1,0,1
5,46,1454,2884,2,94,4.543295,1,0,1
5,46,1454,2885,3,34,3.5263605,1,0,1
5,46,1455,2886,2,104,4.644391,0,0,0
5,46,1456,2887,3,54,3.988984,1,0,1
5,46,1456,2888,4,81,4.394449,1,0,1
5,46,1457,2889,1,62,4.1271343,1,1,1
5,46,1458,2890,5,51,3.9318256,0,0,1
5,46,1458,2891,7,51,3.9318256,0,0,1
5,46,1458,2892,8,59,4.0775375,1,0,1
5,46,1459,2893,2,54,3.988984,1,0,0
5,46,1459,2894,3,83,4.4188404,1,0,1
5,46,1459,2895,4,83,4.4188404,1,0,1
5,46,1460,2896,3,42,3.7376697,0,0,1
5,46,1460,2897,5,54,3.988984,1,0,1
5,46,1461,2898,7,43,3.7612002,1,0,0
5,46,1461,2899,8,65,4.1743875,0,0,1
5,46,1461,2900,9,68,4.2195077,0,0,1
5,46,1461,2901,10,43,3.7612002,0,0,1
5,46,1462,2902,2,63,4.1431346,0,0,1
5,46,1463,2903,6,76,4.3307333,0,0,1
5,46,1464,2904,7,74,4.304065,1,0,0
5,46,1465,2905,7,152,5.0238805,0,0,1
5,46,1466,2906,4,37,3.6109178,1,0,0
5,46,1466,2907,6,33,3.4965076,0,0,1
5,46,1467,2908,3,83,4.4188404,1,0,1
5,46,1467,2909,4,88,4.477337,1,0,1
5,46,1467,2910,5,57,4.0430512,0,0,1
5,46,1468,2911,5,56,4.0253515,0,0,1
5,46,1468,2912,6,52,3.9512436,1,0,1
5,46,1469,2913,4,281,5.638355,1,0,1
5,46,1469,2914,5,64,4.158883,0,0,1
5,46,1470,2915,3,60,4.0943446,0,0,1
5,46,1471,2916,2,46,3.8286414,1,0,0
5,46,1472,2917,1,91,4.5108595,0,1,1
5,46,1472,2918,2,76,4.3307333,1,0,1
5,46,1472,2919,3,52,3.9512436,0,0,1
5,46,1472,2920,4,68,4.2195077,1,0,1
5,46,1473,2921,1,71,4.26268,1,1,1
5,46,1473,2922,2,66,4.189655,1,0,1
5,46,1473,2923,3,53,3.9702919,1,0,0
5,46,1474,2924,1,122,4.804021,1,1,1
5,46,1475,2925,1,51,3.9318256,0,1,1
5,46,1475,2926,2,79,4.3694477,1,0,1
5,46,1476,2927,1,70,4.248495,0,1,1
5,47,1477,2928,1,270,5.598422,0,1,1
5,47,1478,2929,1,65,4.1743875,0,1,1
5,47,1479,2930,4,87,4.465908,0,0,1
5,47,1480,2931,8,99,4.59512,0,0,1
5,47,1480,2932,9,76,4.3307333,1,0,1
5,47,1481,2933,4,41,3.713572,0,0,1
5,47,1481,2934,5,36,3.583519,1,0,1
5,47,1482,2935,2,60,4.0943446,0,0,1
5,47,1483,2936,1,37,3.6109178,0,1,1
5,47,1483,2937,3,50,3.912023,1,0,0
5,47,1484,2938,5,161,5.081404,1,0,0
5,47,1484,2939,6,36,3.583519,1,0,1
5,47,1484,2940,7,120,4.787492,0,0,1
5,47,1485,2941,6,44,3.7841897,1,0,1
5,47,1485,2942,7,46,3.8286414,1,0,1
5,47,1485,2943,8,56,4.0253515,1,0,1
5,47,1485,2944,9,36,3.583519,0,0,1
5,47,1486,2945,6,78,4.356709,1,0,1
5,47,1486,2946,7,55,4.0073333,0,0,1
5,47,1487,2947,8,91,4.5108595,1,0,1
5,47,1488,2948,6,42,3.7376697,1,0,1
5,47,1489,2949,5,68,4.2195077,0,0,1
5,47,1490,2950,5,106,4.6634393,1,0,1
5,47,1490,2951,6,45,3.8066626,0,0,1
5,47,1490,2952,7,79,4.3694477,1,0,1
5,47,1490,2953,8,82,4.406719,0,0,1
5,47,1491,2954,4,57,4.0430512,1,0,1
5,47,1491,2955,6,77,4.3438053,0,0,1
5,47,1491,2956,7,49,3.8918202,0,0,1
5,47,1492,2957,1,98,4.5849676,1,1,1
5,47,1492,2958,2,115,4.744932,1,0,1
5,47,1492,2959,4,50,3.912023,0,0,1
5,47,1493,2960,1,70,4.248495,0,1,1
5,47,1493,2961,2,122,4.804021,0,0,1
5,47,1494,2962,1,41,3.713572,1,1,1
5,47,1494,2963,2,44,3.7841897,0,0,1
5,47,1495,2964,1,66,4.189655,0,1,1
5,47,1496,2965,1,44,3.7841897,0,1,1
5,47,1496,2966,2,96,4.564348,0,0,1
5,47,1496,2967,3,57,4.0430512,0,0,1
5,47,1497,2968,1,81,4.394449,1,1,1
5,47,1498,2969,1,48,3.871201,1,1,1
5,47,1499,2970,1,51,3.9318256,1,1,1
5,47,1499,2971,2,84,4.4308167,1,0,1
5,47,1500,2972,1,83,4.4188404,0,1,1
5,47,1501,2973,1,69,4.2341065,0,1,1
5,47,1501,2974,2,42,3.7376697,0,0,1
5,48,1502,2975,3,73,4.2904596,0,0,1
5,48,1502,2976,4,56,4.0253515,0,0,1
5,48,1502,2977,5,46,3.8286414,1,0,0
5,48,1503,2978,1,182,5.2040067,0,1,1
5,48,1503,2979,2,67,4.204693,1,0,1
5,48,1503,2980,3,51,3.9318256,0,0,1
5,48,1503,2981,4,58,4.060443,1,0,0
5,48,1504,2982,6,53,3.9702919,1,0,1
5,48,1504,2983,7,37,3.6109178,0,0,1
5,48,1504,2984,8,60,4.0943446,0,0,1
5,48,1505,2985,4,55,4.0073333,0,0,1
5,48,1505,2986,5,77,4.3438053,1,0,1
5,48,1506,2987,6,68,4.2195077,1,0,1
5,48,1506,2988,7,79,4.3694477,1,0,1
5,48,1507,2989,4,59,4.0775375,1,0,1
5,48,1507,2990,5,52,3.9512436,0,0,1
5,48,1507,2991,6,61,4.1108737,1,0,1
5,48,1507,2992,7,92,4.5217886,1,0,1
5,48,1508,2993,4,43,3.7612002,0,0,1
5,48,1508,2994,5,123,4.8121843,1,0,1
5,48,1508,2995,6,69,4.2341065,0,0,1
5,48,1509,2996,4,54,3.988984,0,0,1
5,48,1510,2997,3,180,5.192957,1,0,1
5,48,1510,2998,5,53,3.9702919,1,0,1
5,48,1511,2999,3,43,3.7612002,0,0,1
5,48,1511,3000,4,51,3.9318256,0,0,1
5,48,1511,3001,5,56,4.0253515,0,0,1
5,48,1512,3002,1,67,4.204693,1,1,1
5,48,1512,3003,2,42,3.7376697,1,0,1
5,48,1512,3004,3,56,4.0253515,1,0,1
5,48,1512,3005,4,75,4.317488,1,0,1
5,48,1513,3006,2,68,4.2195077,1,0,1
5,48,1514,3007,2,54,3.988984,1,0,1
5,48,1514,3008,3,61,4.1108737,1,0,1
5,48,1514,3009,4,55,4.0073333,0,0,1
5,48,1515,3010,2,55,4.0073333,1,0,1
5,48,1515,3011,3,49,3.8918202,0,0,1
5,48,1516,3012,1,62,4.1271343,1,1,1
5,48,1517,3013,1,79,4.3694477,0,1,1
5,48,1517,3014,2,94,4.543295,1,0,0
5,48,1517,3015,3,51,3.9318256,0,0,1
5,48,1518,3016,1,50,3.912023,0,1,1
5,48,1518,3017,2,51,3.9318256,1,0,1
5,48,1519,3018,1,46,3.8286414,0,1,1
5,48,1520,3019,1,62,4.1271343,1,1,1
5,48,1520,3020,2,75,4.317488,0,0,1
5,48,1521,3021,1,70,4.248495,1,1,1
5,48,1521,3022,2,47,3.8501475,0,0,1
5,48,1522,3023,1,91,4.5108595,0,1,1
5,48,1523,3024,1,92,4.5217886,0,1,1
5,48,1524,3025,1,63,4.1431346,0,1,1
5,48,1525,3026,1,110,4.7004805,0,1,1
5,48,1526,3027,1,75,4.317488,0,1,1
