nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
1249,1985,0,0,0,0,0,10,0,0,0,2925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,1,0,1.4250352,0,0,0,0,1,0,0,100
1249,1986,0,0,0,0,0,11,0,0,0,2188,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,0,1.4439598,0,0,0,0,0,1,0,121
1249,1987,0,0,0,0,0,12,0,0,0,2404,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,1.4443791,0,0,0,0,0,0,1,144
1272,1980,0,0,0,0,0,3,0,0,0,1560,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,1.7508658,0,0,0,0,0,0,0,9
1272,1981,0,0,0,0,0,4,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,1.8323764,1,0,0,0,0,0,0,16
1272,1982,0,0,0,0,0,5,0,0,0,1560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,1,1.7550418,0,1,0,0,0,0,0,25
1272,1983,0,0,0,0,0,6,0,0,1,1560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.7821054,0,0,1,0,0,0,0,36
1272,1984,0,0,0,0,0,7,0,0,0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.7217671,0,0,0,1,0,0,0,49
1272,1985,0,0,0,0,0,8,0,0,0,2203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,1,1.7333106,0,0,0,0,1,0,0,64
1272,1986,0,0,0,0,0,9,0,0,0,2104,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,0,1.7646816,0,0,0,0,0,1,0,81
1272,1987,0,0,0,0,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,0,1.907599,0,0,0,0,0,0,1,100
1311,1980,0,0,0,0,0,2,0,0,0,4057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0.5567801,0,0,0,0,0,0,0,4
1311,1981,0,0,0,0,0,3,0,0,0,4732,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,1.554713,1,0,0,0,0,0,0,9
1311,1982,0,0,0,0,0,4,0,0,0,4732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1.6868336,0,1,0,0,0,0,0,16
1311,1983,0,0,0,0,0,5,0,0,0,4932,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,1.6447928,0,0,1,0,0,0,0,25
1311,1984,0,0,0,0,0,6,0,0,0,3060,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.21279,0,0,0,1,0,0,0,36
1311,1985,0,0,0,0,0,7,0,0,0,3860,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,1.8948768,0,0,0,0,1,0,0,49
1311,1986,0,0,0,0,0,8,0,0,0,4418,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,1.7910827,0,0,0,0,0,1,0,64
1311,1987,0,0,0,0,0,9,0,0,0,2845,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,2.0587094,0,0,0,0,0,0,1,81
1316,1980,0,0,1,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.5433097,0,0,0,0,0,0,0,16
1316,1981,0,0,0,1,0,5,0,0,0,1920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.6894807,1,0,0,0,0,0,0,25
1316,1982,0,0,0,0,0,6,0,0,0,1840,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1,0,1.8776442,0,1,0,0,0,0,0,36
1316,1983,0,0,0,0,0,7,0,0,0,2055,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1,0,2.5892544,0,0,1,0,0,0,0,49
1316,1984,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,2.738599,0,0,0,1,0,0,0,64
1316,1985,0,0,0,1,0,9,0,0,0,2310,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,1.8617529,0,0,0,0,1,0,0,81
1316,1986,0,0,0,1,0,10,0,0,0,2155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,1.9111421,0,0,0,0,0,1,0,100
1316,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1,0,1.907599,0,0,0,0,0,0,1,121
1318,1980,0,0,0,1,0,8,0,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.0597763,0,0,0,0,0,0,0,64
1318,1981,1,0,0,0,0,9,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.4677017,1,0,0,0,0,0,0,81
1318,1982,1,0,0,0,0,10,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,1.3397632,0,1,0,0,0,0,0,100
1318,1983,1,0,0,0,0,11,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,1.2946272,0,0,1,0,0,0,0,121
1318,1984,0,0,0,0,0,12,0,0,0,2600,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1.2517635,0,0,0,1,0,0,0,144
1318,1985,1,0,0,0,0,13,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,1.3322026,0,0,0,0,1,0,0,169
1318,1986,0,0,0,0,0,14,0,0,0,2288,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.2859409,0,0,0,0,0,1,0,196
1318,1987,1,0,0,0,0,15,0,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.2861956,0,0,0,0,0,0,1,225
1345,1980,0,0,0,0,0,4,0,0,0,1970,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7646981,0,0,0,0,0,0,0,16
1345,1981,0,0,0,0,0,5,0,0,0,2310,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,-0.72391886,1,0,0,0,0,0,0,25
1345,1982,0,0,0,0,0,6,0,0,0,2145,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.8908434,0,1,0,0,0,0,0,36
1345,1983,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,2.0883155,0,0,1,0,0,0,0,49
1345,1984,0,0,0,0,0,8,0,0,0,2310,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,2.2062755,0,0,0,1,0,0,0,64
1345,1985,0,0,0,0,0,9,0,0,0,2340,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,2.1590044,0,0,0,0,1,0,0,81
1345,1986,0,0,0,0,0,10,0,0,0,2155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,2.221297,0,0,0,0,0,1,0,100
1345,1987,0,0,0,0,0,11,0,0,0,3790,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,1.5838542,0,0,0,0,0,0,1,121
1397,1980,0,0,0,0,0,5,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.7700831,0,0,0,0,0,0,0,25
1397,1981,0,0,0,0,0,6,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.6017159,1,0,0,0,0,0,0,36
1397,1982,0,0,0,0,0,7,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1,1.5474025,0,1,0,0,0,0,0,49
1397,1983,0,0,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.7860347,0,0,1,0,0,0,0,64
1397,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.6825464,0,0,0,1,0,0,0,81
1397,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.7204994,0,0,0,0,1,0,0,100
1397,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.7999614,0,0,0,0,0,1,0,121
1397,1987,0,0,0,0,0,12,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.7609955,0,0,0,0,0,0,1,144
1434,1980,0,0,0,1,0,2,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0.20628643,0,0,0,0,0,0,0,4
1434,1981,0,0,0,1,0,3,0,0,0,2086,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,1.1210496,1,0,0,0,0,0,0,9
1434,1982,0,0,0,0,0,4,0,0,0,2284,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,1,1.0861174,0,1,0,0,0,0,0,16
1434,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,1,1.2689148,0,0,1,0,0,0,0,25
1434,1984,0,0,0,0,1,6,0,0,0,3028,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,1,1.0993726,0,0,0,1,0,0,0,36
1434,1985,0,0,0,0,0,7,0,0,0,2640,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,1,1,1.3452291,0,0,0,0,1,0,0,49
1434,1986,0,0,1,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,1.9000449,0,0,0,0,0,1,0,64
1434,1987,0,0,0,0,0,9,0,0,0,2820,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,0,1.5153918,0,0,0,0,0,0,1,81
1492,1980,0,0,0,0,0,4,0,0,0,1328,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,13,0,0,0,2.0364554,0,0,0,0,0,0,0,16
1492,1981,0,0,0,0,0,5,0,0,0,2042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,1,0,1.1423683,1,0,0,0,0,0,0,25
1492,1982,0,0,0,0,0,6,0,0,0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,1.3785359,0,1,0,0,0,0,0,36
1492,1983,0,0,0,0,0,7,0,0,0,2090,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,1.4737538,0,0,1,0,0,0,0,49
1492,1984,0,0,0,0,0,8,0,0,1,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.474907,0,0,0,1,0,0,0,64
1492,1985,0,0,0,0,0,9,0,0,0,2295,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.4162824,0,0,0,0,1,0,0,81
1492,1986,0,0,0,0,0,10,0,0,0,2220,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.4984334,0,0,0,0,0,1,0,100
1492,1987,0,0,0,0,0,11,0,0,0,2272,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.5008526,0,0,0,0,0,0,1,121
1496,1980,0,0,0,0,0,1,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,0,1,1,1.178336,0,0,0,0,0,0,0,1
1496,1981,0,0,0,0,0,2,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,0,1,1,1.0872872,1,0,0,0,0,0,0,4
1496,1982,0,0,0,0,0,3,0,0,0,3432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,1,0,0.0077341795,0,1,0,0,0,0,0,9
1496,1983,0,0,0,0,0,4,0,0,0,3850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0.79670495,0,0,1,0,0,0,0,16
1496,1984,0,0,0,0,0,5,0,0,0,3470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,1.0372283,0,0,0,1,0,0,0,25
1496,1985,0,0,0,0,0,6,0,0,0,3229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,1.2083741,0,0,0,0,1,0,0,36
1496,1986,0,0,0,0,0,7,0,0,0,3773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.2044588,0,0,0,0,0,1,0,49
1496,1987,0,0,0,0,0,8,0,0,0,2685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1.8570805,0,0,0,0,0,0,1,64
1506,1980,0,0,1,0,0,3,0,0,0,1670,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0.97439665,0,0,0,0,0,0,0,9
1506,1981,0,0,0,0,0,4,0,0,0,782,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,2.465104,1,0,0,0,0,0,0,16
1506,1982,0,0,0,0,0,5,0,0,0,2487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,1.0550357,0,1,0,0,0,0,0,25
1506,1983,0,0,0,0,0,6,0,0,0,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.1427648,0,0,1,0,0,0,0,36
1506,1984,0,0,0,0,0,7,0,0,0,2540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.0127466,0,0,0,1,0,0,0,49
1506,1985,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,0,1.0728146,0,0,0,0,1,0,0,64
1506,1986,0,0,0,0,0,9,0,0,0,2065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,0,1.0599847,0,0,0,0,0,1,0,81
1506,1987,0,0,1,0,0,10,0,0,0,3088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0.9269267,0,0,0,0,0,0,1,100
1515,1980,0,0,0,0,0,2,0,0,0,2455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,1.0337794,0,0,0,0,0,0,0,4
1515,1981,0,0,0,0,0,3,0,0,0,2340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,1,1.2926409,1,0,0,0,0,0,0,9
1515,1982,0,0,0,0,0,4,0,0,0,2155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,1.3144664,0,1,0,0,0,0,0,16
1515,1983,0,0,0,0,0,5,0,0,0,2489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,1.2582148,0,0,1,0,0,0,0,25
1515,1984,0,0,0,0,0,6,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,1.6472782,0,0,0,1,0,0,0,36
1515,1985,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,1.7659618,0,0,0,0,1,0,0,49
1515,1986,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1.7999614,0,0,0,0,0,1,0,64
1515,1987,0,0,0,0,0,9,0,0,0,2500,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,1,0,0,1.8106874,0,0,0,0,0,0,1,81
1520,1980,0,1,0,0,0,5,0,0,0,2459,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.3759229,0,0,0,0,0,0,0,25
1520,1981,1,1,0,0,0,6,0,0,0,2479,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,1,1.3539078,1,0,0,0,0,0,0,36
1520,1982,1,1,0,0,0,7,0,0,0,2496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.3495768,0,1,0,0,0,0,0,49
1520,1983,0,1,0,0,0,8,0,0,0,2457,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.3511975,0,0,1,0,0,0,0,64
1520,1984,0,1,0,0,0,9,0,0,0,2487,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.3703058,0,0,0,1,0,0,0,81
1520,1985,0,1,0,0,0,10,0,0,0,2496,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.4013187,0,0,0,0,1,0,0,100
1520,1986,0,1,0,0,0,11,0,0,0,2454,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,1.5805428,0,0,0,0,0,1,0,121
1520,1987,0,1,0,0,0,12,0,0,0,2481,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1.6359949,0,0,0,0,0,0,1,144
1528,1980,0,1,0,0,0,4,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,1,0.9788978,0,0,0,0,0,0,0,16
1528,1981,0,1,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.2417132,1,0,0,0,0,0,0,25
1528,1982,0,1,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.2597204,0,1,0,0,0,0,0,36
1528,1983,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.0322629,0,0,1,0,0,0,0,49
1528,1984,0,1,0,0,0,8,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.1961936,0,0,0,1,0,0,0,64
1528,1985,0,1,0,0,0,9,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.1681045,0,0,0,0,1,0,0,81
1528,1986,0,1,0,0,0,10,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.3664045,0,0,0,0,0,1,0,100
1528,1987,0,1,0,0,0,11,0,0,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,1.3983129,0,0,0,0,0,0,1,121
1554,1980,0,0,0,0,0,2,0,0,0,2145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.3118674,0,0,0,0,0,0,0,4
1554,1981,0,0,0,0,0,3,0,0,0,2120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,0,1.222665,1,0,0,0,0,0,0,9
1554,1982,0,0,0,0,0,4,0,0,0,2152,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1.4088666,0,1,0,0,0,0,0,16
1554,1983,0,0,0,0,0,5,0,0,0,2268,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.574341,0,0,1,0,0,0,0,25
1554,1984,0,0,0,0,0,6,0,0,0,2120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.4558588,0,0,0,1,0,0,0,36
1554,1985,0,0,0,0,0,7,0,0,0,2280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.8748249,0,0,0,0,1,0,0,49
1554,1986,0,0,0,0,0,8,0,0,0,2135,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.8739462,0,0,0,0,0,1,0,64
1554,1987,0,0,0,0,0,9,0,0,0,3060,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7337264,0,0,0,0,0,0,1,81
1575,1980,0,0,0,0,0,3,1,0,0,2196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.5760515,0,0,0,0,0,0,0,9
1575,1981,0,0,0,0,0,4,1,0,0,2102,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.7420174,1,0,0,0,0,0,0,16
1575,1982,0,0,0,0,0,5,1,0,0,2285,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.7788268,0,1,0,0,0,0,0,25
1575,1983,0,0,0,0,0,6,1,0,0,2135,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.8711616,0,0,1,0,0,0,0,36
1575,1984,0,0,0,0,0,7,1,0,0,3603,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.6563956,0,0,0,1,0,0,0,49
1575,1985,0,0,0,0,0,8,1,0,0,2840,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.7830297,0,0,0,0,1,0,0,64
1575,1986,0,0,0,0,0,9,1,0,0,3360,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.5948251,0,0,0,0,0,1,0,81
1575,1987,0,0,0,0,0,10,1,0,0,3465,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.9950912,0,0,0,0,0,0,1,100
1576,1980,0,0,0,0,0,2,0,0,0,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.3247013,0,0,0,0,0,0,0,4
1576,1981,0,0,0,0,0,3,1,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1.3470737,1,0,0,0,0,0,0,9
1576,1982,0,0,0,0,0,4,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.56267,0,1,0,0,0,0,0,16
1576,1983,0,0,0,0,0,5,0,0,0,2230,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,3.200689,0,0,1,0,0,0,0,25
1576,1984,0,0,0,1,0,6,0,0,0,2225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.838301,0,0,0,1,0,0,0,36
1576,1985,0,0,0,1,0,7,0,0,0,2290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.8704486,0,0,0,0,1,0,0,49
1576,1986,0,0,0,1,0,8,0,0,0,2030,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0.8257647,0,0,0,0,0,1,0,64
1576,1987,0,0,0,1,0,9,0,0,0,2215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.8447144,0,0,0,0,0,0,1,81
1628,1980,0,0,0,0,0,3,0,0,0,2456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.1764729,0,0,0,0,0,0,0,9
1628,1981,0,0,0,0,0,4,0,0,0,2128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.3242589,1,0,0,0,0,0,0,16
1628,1982,0,0,0,0,0,5,0,0,0,1136,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1.2359663,0,1,0,0,0,0,0,25
1628,1983,0,0,0,0,0,6,0,0,0,2048,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.5929941,0,0,1,0,0,0,0,36
1628,1984,0,0,0,0,0,7,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,0,1.7253664,0,0,0,1,0,0,0,49
1628,1985,0,0,0,0,0,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,0,1.820029,0,0,0,0,1,0,0,64
1628,1986,0,0,0,0,0,9,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,0,1.8361411,0,0,0,0,0,1,0,81
1628,1987,0,0,0,0,0,10,0,0,0,2080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1.861079,0,0,0,0,0,0,1,100
1641,1980,0,0,0,0,0,4,0,1,0,2260,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.1116905,0,0,0,0,0,0,0,16
1641,1981,0,0,0,0,0,5,0,1,0,2191,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.1705523,1,0,0,0,0,0,0,25
1641,1982,0,0,0,0,0,6,0,1,0,2223,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.1348393,0,1,0,0,0,0,0,36
1641,1983,0,0,0,0,0,7,0,1,0,2196,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0724301,0,0,1,0,0,0,0,49
1641,1984,0,0,0,0,0,8,0,1,0,2272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.040541,0,0,0,1,0,0,0,64
1641,1985,0,0,0,0,0,9,0,1,0,2288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0189583,0,0,0,0,1,0,0,81
