y,price,contract,local,known,tod,seasonal,experiment,id
0,0,5,0,0,0,1,970,82
0,9,5,0,0,0,0,971,82
1,7,1,0,1,0,0,971,82
0,0,0,0,1,1,0,971,82
0,0,0,1,0,0,1,971,82
0,0,1,0,1,0,1,972,82
0,9,1,0,0,0,0,972,82
1,7,0,1,0,0,0,972,82
0,0,5,0,1,1,0,972,82
1,0,0,1,0,1,0,973,82
0,9,1,0,1,0,0,973,82
0,0,0,0,0,0,1,973,82
0,7,5,0,1,0,0,973,82
0,0,0,0,0,0,1,974,82
0,9,0,0,0,0,0,974,82
1,0,1,1,0,1,0,974,82
0,7,5,0,1,0,0,974,82
0,0,5,0,1,0,1,975,82
0,9,0,0,0,0,0,975,82
1,0,1,0,0,1,0,975,82
0,7,5,1,0,0,0,975,82
0,9,0,0,1,0,0,976,82
1,7,1,0,0,0,0,976,82
0,0,1,1,0,0,1,976,82
0,0,5,0,0,1,0,976,82
0,0,5,0,1,0,1,977,82
0,0,5,0,0,1,0,977,82
0,9,0,0,1,0,0,977,82
1,7,1,0,0,0,0,977,82
1,0,1,0,1,0,1,978,82
0,0,5,1,0,1,0,978,82
0,7,0,0,0,0,0,978,82
0,9,0,0,1,0,0,978,82
0,9,5,0,1,0,0,979,82
1,0,0,0,1,1,0,979,82
0,0,5,1,0,0,1,979,82
0,7,1,0,0,0,0,979,82
1,0,1,0,1,1,0,980,82
0,7,5,0,0,0,0,980,82
0,9,5,1,0,0,0,980,82
0,0,0,0,1,0,1,980,82
0,0,5,0,1,1,0,981,83
1,9,0,1,0,0,0,981,83
0,0,1,0,1,0,1,981,83
0,7,5,0,0,0,0,981,83
1,0,5,1,0,0,1,982,83
0,7,1,0,0,0,0,982,83
0,0,0,0,0,1,0,982,83
0,9,1,0,0,0,0,982,83
0,0,1,0,0,1,0,983,83
1,7,5,0,1,0,0,983,83
0,0,0,0,0,1,0,983,83
0,0,1,0,0,0,1,983,83
0,9,0,0,1,0,0,984,83
0,7,0,0,0,0,0,984,83
0,0,1,0,1,0,1,984,83
1,0,5,1,0,1,0,984,83
1,7,5,1,0,0,0,985,83
0,0,1,0,1,0,1,985,83
0,0,0,0,0,1,0,985,83
0,9,0,0,0,0,0,985,83
0,0,5,0,1,1,0,986,83
0,0,5,0,0,0,1,986,83
1,9,1,1,0,0,0,986,83
0,7,0,0,1,0,0,986,83
0,0,1,0,0,0,1,987,83
0,7,0,0,0,0,0,987,83
1,9,0,1,0,0,0,987,83
0,0,5,0,1,1,0,987,83
1,9,1,1,0,0,0,988,83
0,7,1,0,1,0,0,988,83
0,0,0,0,1,1,0,988,83
0,0,5,0,0,0,1,988,83
0,0,5,0,0,1,0,989,83
1,7,0,1,0,0,0,989,83
0,0,1,0,1,0,1,989,83
0,9,0,0,0,0,0,989,83
1,0,5,1,0,0,1,990,83
0,7,1,0,1,0,0,990,83
0,0,0,0,0,1,0,990,83
0,9,1,0,0,0,0,990,83
0,7,1,0,0,0,0,991,83
0,9,0,0,1,0,0,991,83
0,0,5,0,0,1,0,991,83
1,0,1,1,0,0,1,991,83
0,9,0,0,1,0,0,992,83
0,7,0,0,0,0,0,992,83
0,0,1,0,1,0,1,992,83
1,0,5,1,0,1,0,992,83
0,7,5,0,1,0,0,993,84
1,9,1,1,0,0,0,993,84
0,0,0,0,0,0,1,993,84
0,0,5,0,1,1,0,993,84
0,7,0,0,1,0,0,994,84
0,9,5,0,1,0,0,994,84
1,0,1,1,0,1,0,994,84
0,0,5,0,0,0,1,994,84
0,9,5,0,0,0,0,995,84
0,7,1,0,1,0,0,995,84
0,0,0,0,1,1,0,995,84
1,0,0,1,0,0,1,995,84
0,0,1,0,1,0,1,996,84
0,9,1,0,0,0,0,996,84
1,7,0,1,0,0,0,996,84
0,0,5,0,1,1,0,996,84
1,0,0,1,0,1,0,997,84
0,9,1,0,1,0,0,997,84
0,0,0,0,0,0,1,997,84
0,7,5,0,1,0,0,997,84
0,0,0,0,0,0,1,998,84
0,9,0,0,0,0,0,998,84
1,0,1,1,0,1,0,998,84
0,7,5,0,1,0,0,998,84
0,0,5,0,1,0,1,999,84
0,9,0,0,0,0,0,999,84
0,0,1,0,0,1,0,999,84
1,7,5,1,0,0,0,999,84
0,9,0,0,1,0,0,1000,84
0,7,1,0,0,0,0,1000,84
1,0,1,1,0,0,1,1000,84
0,0,5,0,0,1,0,1000,84
1,0,5,0,1,0,1,1001,84
0,0,5,0,0,1,0,1001,84
0,9,0,0,1,0,0,1001,84
0,7,1,0,0,0,0,1001,84
1,0,1,0,1,0,1,1002,84
0,0,5,1,0,1,0,1002,84
0,7,0,0,0,0,0,1002,84
0,9,0,0,1,0,0,1002,84
0,9,5,0,1,0,0,1003,84
0,0,0,0,1,1,0,1003,84
1,0,5,1,0,0,1,1003,84
0,7,1,0,0,0,0,1003,84
1,0,1,0,1,1,0,1004,84
0,7,5,0,0,0,0,1004,84
0,9,5,1,0,0,0,1004,84
0,0,0,0,1,0,1,1004,84
0,0,5,0,1,1,0,1005,85
0,9,0,1,0,0,0,1005,85
1,0,1,0,1,0,1,1005,85
0,7,5,0,0,0,0,1005,85
1,0,5,1,0,0,1,1006,85
0,7,1,0,0,0,0,1006,85
0,0,0,0,0,1,0,1006,85
0,9,1,0,0,0,0,1006,85
0,0,1,0,0,1,0,1007,85
1,7,5,0,1,0,0,1007,85
0,0,0,0,0,1,0,1007,85
0,0,1,0,0,0,1,1007,85
0,9,0,0,1,0,0,1008,85
0,7,0,0,0,0,0,1008,85
0,0,1,0,1,0,1,1008,85
1,0,5,1,0,1,0,1008,85
1,7,5,1,0,0,0,1009,85
0,0,1,0,1,0,1,1009,85
0,0,0,0,0,1,0,1009,85
0,9,0,0,0,0,0,1009,85
0,0,5,0,1,1,0,1010,85
0,0,5,0,0,0,1,1010,85
0,9,1,1,0,0,0,1010,85
1,7,0,0,1,0,0,1010,85
0,0,1,0,0,0,1,1011,85
0,7,0,0,0,0,0,1011,85
1,9,0,1,0,0,0,1011,85
0,0,5,0,1,1,0,1011,85
1,9,1,1,0,0,0,1012,85
0,7,1,0,1,0,0,1012,85
0,0,0,0,1,1,0,1012,85
0,0,5,0,0,0,1,1012,85
0,0,5,0,0,1,0,1013,85
1,7,0,1,0,0,0,1013,85
0,0,1,0,1,0,1,1013,85
0,9,0,0,0,0,0,1013,85
1,0,5,1,0,0,1,1014,85
0,7,1,0,1,0,0,1014,85
0,0,0,0,0,1,0,1014,85
0,9,1,0,0,0,0,1014,85
0,7,1,0,0,0,0,1015,85
0,9,0,0,1,0,0,1015,85
0,0,5,0,0,1,0,1015,85
1,0,1,1,0,0,1,1015,85
0,9,0,0,1,0,0,1016,85
0,7,0,0,0,0,0,1016,85
0,0,1,0,1,0,1,1016,85
1,0,5,1,0,1,0,1016,85
0,0,0,1,0,1,0,1017,86
1,7,1,0,0,0,0,1017,86
0,9,5,0,1,0,0,1017,86
0,0,5,0,1,0,1,1017,86
0,9,5,0,1,0,0,1018,86
0,0,0,0,0,0,1,1018,86
0,7,1,0,0,0,0,1018,86
1,0,0,1,0,1,0,1018,86
1,7,0,0,0,0,0,1019,86
0,0,0,0,1,1,0,1019,86
0,0,5,0,1,0,1,1019,86
0,9,1,0,0,0,0,1019,86
0,7,5,1,0,0,0,1020,86
0,0,1,0,0,0,1,1020,86
0,0,5,0,0,1,0,1020,86
1,9,0,0,1,0,0,1020,86
0,0,0,0,1,0,1,1021,86
1,0,1,0,0,1,0,1021,86
0,9,0,0,1,0,0,1021,86
0,7,5,1,0,0,0,1021,86
0,0,5,0,0,0,1,1022,86
0,0,1,0,0,1,0,1022,86
1,9,5,1,0,0,0,1022,86
0,7,0,0,1,0,0,1022,86
0,9,5,0,1,0,0,1023,86
0,0,0,0,1,1,0,1023,86
0,0,5,1,0,0,1,1023,86
1,7,1,0,0,0,0,1023,86
0,9,1,0,1,0,0,1024,86
1,7,0,1,0,0,0,1024,86
0,0,5,0,1,1,0,1024,86
0,0,0,0,0,0,1,1024,86
0,0,0,0,0,1,0,1025,86
1,9,1,0,0,0,0,1025,86
0,0,5,0,0,0,1,1025,86
0,0,5,0,1,0,1,1025,86
0,9,5,0,1,0,0,1026,86
0,0,5,0,0,0,1,1026,86
0,7,1,0,0,0,0,1026,86
1,0,0,0,0,1,0,1026,86
0,7,1,0,0,0,0,1027,86
1,0,0,0,0,1,0,1027,86
0,0,5,1,0,0,1,1027,86
0,9,5,0,1,0,0,1027,86
0,0,0,0,0,1,0,1028,86
1,0,1,0,1,0,1,1028,86
0,7,5,0,0,0,0,1028,86
0,9,0,0,0,0,0,1028,86
1,0,0,1,0,1,0,1029,87
0,7,1,0,0,0,0,1029,87
0,9,5,0,1,0,0,1029,87
0,0,5,0,1,0,1,1029,87
0,9,5,0,1,0,0,1030,87
0,0,0,0,0,0,1,1030,87
0,7,1,0,0,0,0,1030,87
1,0,0,1,0,1,0,1030,87
1,7,0,0,0,0,0,1031,87
0,0,0,0,1,1,0,1031,87
0,0,5,0,1,0,1,1031,87
0,9,1,0,0,0,0,1031,87
0,7,5,1,0,0,0,1032,87
0,0,1,0,0,0,1,1032,87
1,0,5,0,0,1,0,1032,87
0,9,0,0,1,0,0,1032,87
0,0,0,0,1,0,1,1033,87
1,0,1,0,0,1,0,1033,87
0,9,0,0,1,0,0,1033,87
0,7,5,1,0,0,0,1033,87
0,0,5,0,0,0,1,1034,87
0,0,1,0,0,1,0,1034,87
0,9,5,1,0,0,0,1034,87
1,7,0,0,1,0,0,1034,87
0,9,5,0,1,0,0,1035,87
0,0,0,0,1,1,0,1035,87
0,0,5,1,0,0,1,1035,87
1,7,1,0,0,0,0,1035,87
0,9,1,0,1,0,0,1036,87
1,7,0,1,0,0,0,1036,87
0,0,5,0,1,1,0,1036,87
0,0,0,0,0,0,1,1036,87
0,9,5,0,1,0,0,1037,87
0,0,5,0,0,0,1,1037,87
0,7,1,0,0,0,0,1037,87
1,0,0,0,0,1,0,1037,87
0,7,1,0,0,0,0,1038,87
1,0,0,0,0,1,0,1038,87
0,0,5,1,0,0,1,1038,87
0,9,5,0,1,0,0,1038,87
0,0,0,0,0,1,0,1039,87
0,0,1,0,1,0,1,1039,87
1,7,5,0,0,0,0,1039,87
0,9,0,0,0,0,0,1039,87
1,7,5,1,0,0,0,1040,88
0,0,1,0,1,0,1,1040,88
0,0,0,0,0,1,0,1040,88
0,9,0,0,0,0,0,1040,88
0,0,5,0,1,1,0,1041,88
0,0,5,0,0,0,1,1041,88
1,9,1,1,0,0,0,1041,88
0,7,0,0,1,0,0,1041,88
0,0,1,0,0,0,1,1042,88
0,7,0,0,0,0,0,1042,88
1,9,0,1,0,0,0,1042,88
0,0,5,0,1,1,0,1042,88
1,9,1,1,0,0,0,1043,88
0,7,1,0,1,0,0,1043,88
0,0,0,0,1,1,0,1043,88
0,0,5,0,0,0,1,1043,88
0,0,5,0,0,1,0,1044,88
1,7,0,1,0,0,0,1044,88
0,0,1,0,1,0,1,1044,88
0,9,0,0,0,0,0,1044,88
0,0,5,1,0,0,1,1045,88
0,7,1,0,1,0,0,1045,88
1,0,0,0,0,1,0,1045,88
0,9,1,0,0,0,0,1045,88
0,7,1,0,0,0,0,1046,88
0,9,0,0,1,0,0,1046,88
0,0,5,0,0,1,0,1046,88
1,0,1,1,0,0,1,1046,88
0,9,0,0,1,0,0,1047,88
0,7,0,0,0,0,0,1047,88
1,0,1,0,1,0,1,1047,88
0,0,5,1,0,1,0,1047,88
1,0,0,1,0,0,1,1048,88
0,0,1,0,0,1,0,1048,88
0,9,1,0,0,0,0,1048,88
0,9,5,0,1,0,0,1048,88
0,9,0,0,1,0,0,1049,88
0,7,5,0,0,0,0,1049,88
1,0,1,1,0,0,1,1049,88
0,0,0,0,0,1,0,1049,88
1,0,1,0,1,0,1,1050,88
0,9,0,0,1,0,0,1050,88
0,0,0,0,0,1,0,1050,88
0,7,5,1,0,0,0,1050,88
0,0,5,0,1,0,1,1051,88
1,9,0,0,1,0,0,1051,88
0,7,1,0,0,0,0,1051,88
0,0,0,0,0,1,0,1051,88
1,7,5,0,1,0,0,1052,89
0,9,1,1,0,0,0,1052,89
0,0,0,0,0,0,1,1052,89
0,0,5,0,1,1,0,1052,89
1,7,0,0,1,0,0,1053,89
0,9,5,0,1,0,0,1053,89
0,0,1,1,0,1,0,1053,89
0,0,5,0,0,0,1,1053,89
0,9,5,0,0,0,0,1054,89
1,7,1,0,1,0,0,1054,89
0,0,0,0,1,1,0,1054,89
0,0,0,1,0,0,1,1054,89
0,0,1,0,1,0,1,1055,89
0,9,1,0,0,0,0,1055,89
1,7,0,1,0,0,0,1055,89
0,0,5,0,1,1,0,1055,89
0,0,0,1,0,1,0,1056,89
0,9,1,0,1,0,0,1056,89
0,0,0,0,0,0,1,1056,89
1,7,5,0,1,0,0,1056,89
0,0,0,0,0,0,1,1057,89
0,9,0,0,0,0,0,1057,89
0,0,1,1,0,1,0,1057,89
1,7,5,0,1,0,0,1057,89
0,0,5,0,1,0,1,1058,89
1,9,0,0,0,0,0,1058,89
0,0,1,0,0,1,0,1058,89
0,7,5,1,0,0,0,1058,89
1,9,0,0,1,0,0,1059,89
0,7,1,0,0,0,0,1059,89
0,0,1,1,0,0,1,1059,89
0,0,5,0,0,1,0,1059,89
0,0,5,0,1,0,1,1060,89
0,0,5,0,0,1,0,1060,89
0,9,0,0,1,0,0,1060,89
1,7,1,0,0,0,0,1060,89
0,0,1,0,1,0,1,1061,89
0,0,5,1,0,1,0,1061,89
1,7,0,0,0,0,0,1061,89
0,9,0,0,1,0,0,1061,89
0,9,5,0,1,0,0,1062,89
0,0,0,0,1,1,0,1062,89
0,0,5,1,0,0,1,1062,89
1,7,1,0,0,0,0,1062,89
0,0,1,0,1,1,0,1063,89
0,7,5,0,0,0,0,1063,89
0,9,5,1,0,0,0,1063,89
1,0,0,0,1,0,1,1063,89
0,0,0,1,0,0,1,1064,90
1,7,5,0,1,0,0,1064,90
0,0,1,0,0,1,0,1064,90
0,9,1,0,1,0,0,1064,90
0,7,5,0,0,0,0,1065,90
0,0,1,0,1,1,0,1065,90
1,0,0,0,1,0,1,1065,90
0,9,5,1,0,0,0,1065,90
0,9,1,0,0,0,0,1066,90
0,0,1,0,0,1,0,1066,90
0,7,5,0,1,0,0,1066,90
1,0,0,1,0,0,1,1066,90
0,7,5,0,1,0,0,1067,90
0,9,1,0,0,0,0,1067,90
1,0,0,0,1,1,0,1067,90
0,0,1,1,0,0,1,1067,90
0,7,5,0,1,0,0,1068,90
0,9,1,1,0,0,0,1068,90
0,0,0,0,0,0,1,1068,90
1,0,5,0,1,1,0,1068,90
0,7,0,0,1,0,0,1069,90
0,9,5,0,1,0,0,1069,90
1,0,1,1,0,1,0,1069,90
0,0,5,0,0,0,1,1069,90
0,9,5,0,0,0,0,1070,90
0,7,1,0,1,0,0,1070,90
1,0,0,0,1,1,0,1070,90
0,0,0,1,0,0,1,1070,90
0,0,1,0,1,0,1,1071,90
0,9,1,0,0,0,0,1071,90
1,7,0,1,0,0,0,1071,90
0,0,5,0,1,1,0,1071,90
1,0,0,1,0,1,0,1072,90
0,9,1,0,1,0,0,1072,90
0,0,0,0,0,0,1,1072,90
0,7,5,0,1,0,0,1072,90
0,0,0,0,0,0,1,1073,90
0,9,0,0,0,0,0,1073,90
1,0,1,1,0,1,0,1073,90
0,7,5,0,1,0,0,1073,90
1,0,5,0,1,0,1,1074,90
0,9,0,0,0,0,0,1074,90
0,0,1,0,0,1,0,1074,90
0,7,5,1,0,0,0,1074,90
0,9,0,0,1,0,0,1075,90
1,7,1,0,0,0,0,1075,90
0,0,1,1,0,0,1,1075,90
0,0,5,0,0,1,0,1075,90
0,0,0,1,0,1,0,1076,91
1,7,1,0,0,0,0,1076,91
0,9,5,0,1,0,0,1076,91
0,0,5,0,1,0,1,1076,91
0,9,5,0,1,0,0,1077,91
1,0,0,0,0,0,1,1077,91
0,7,1,0,0,0,0,1077,91
0,0,0,1,0,1,0,1077,91
1,7,0,0,0,0,0,1078,91
0,0,0,0,1,1,0,1078,91
0,0,5,0,1,0,1,1078,91
0,9,1,0,0,0,0,1078,91
0,7,5,1,0,0,0,1079,91
0,0,1,0,0,0,1,1079,91
0,0,5,0,0,1,0,1079,91
1,9,0,0,1,0,0,1079,91
0,0,0,0,1,0,1,1080,91
0,0,1,0,0,1,0,1080,91
1,9,0,0,1,0,0,1080,91
0,7,5,1,0,0,0,1080,91
0,0,5,0,0,0,1,1081,91
0,0,1,0,0,1,0,1081,91
0,9,5,1,0,0,0,1081,91
1,7,0,0,1,0,0,1081,91
0,9,5,0,1,0,0,1082,91
0,0,0,0,1,1,0,1082,91
0,0,5,1,0,0,1,1082,91
1,7,1,0,0,0,0,1082,91
0,9,1,0,1,0,0,1083,91
1,7,0,1,0,0,0,1083,91
0,0,5,0,1,1,0,1083,91
0,0,0,0,0,0,1,1083,91
0,0,0,0,0,1,0,1084,91
1,9,1,0,0,0,0,1084,91
0,0,5,0,0,0,1,1084,91
0,0,5,0,1,0,1,1084,91
0,9,5,0,1,0,0,1085,91
0,0,5,0,0,0,1,1085,91
1,7,1,0,0,0,0,1085,91
0,0,0,0,0,1,0,1085,91
1,7,1,0,0,0,0,1086,91
0,0,0,0,0,1,0,1086,91
0,0,5,1,0,0,1,1086,91
0,9,5,0,1,0,0,1086,91
0,0,0,0,0,1,0,1087,91
1,0,1,0,1,0,1,1087,91
0,7,5,0,0,0,0,1087,91
0,9,0,0,0,0,0,1087,91
1,0,0,1,0,1,0,1088,92
0,7,1,0,0,0,0,1088,92
0,9,5,0,1,0,0,1088,92
0,0,5,0,1,0,1,1088,92
0,9,5,0,1,0,0,1089,92
0,0,0,0,0,0,1,1089,92
0,7,1,0,0,0,0,1089,92
1,0,0,1,0,1,0,1089,92
0,7,0,0,0,0,0,1090,92
1,0,0,0,1,1,0,1090,92
0,0,5,0,1,0,1,1090,92
0,9,1,0,0,0,0,1090,92
1,7,5,1,0,0,0,1091,92
0,0,1,0,0,0,1,1091,92
0,0,5,0,0,1,0,1091,92
0,9,0,0,1,0,0,1091,92
0,0,0,0,1,0,1,1092,92
0,0,1,0,0,1,0,1092,92
0,9,0,0,1,0,0,1092,92
1,7,5,1,0,0,0,1092,92
0,0,5,0,0,0,1,1093,92
0,0,1,0,0,1,0,1093,92
1,9,5,1,0,0,0,1093,92
0,7,0,0,1,0,0,1093,92
0,9,5,0,1,0,0,1094,92
0,0,0,0,1,1,0,1094,92
1,0,5,1,0,0,1,1094,92
0,7,1,0,0,0,0,1094,92
0,9,1,0,1,0,0,1095,92
1,7,0,1,0,0,0,1095,92
0,0,5,0,1,1,0,1095,92
0,0,0,0,0,0,1,1095,92
0,0,0,0,0,1,0,1096,92
0,9,1,0,0,0,0,1096,92
0,0,5,0,0,0,1,1096,92
1,0,5,0,1,0,1,1096,92
1,9,5,0,1,0,0,1097,92
0,0,5,0,0,0,1,1097,92
0,7,1,0,0,0,0,1097,92
0,0,0,0,0,1,0,1097,92
0,7,1,0,0,0,0,1098,92
0,0,0,0,0,1,0,1098,92
1,0,5,1,0,0,1,1098,92
0,9,5,0,1,0,0,1098,92
0,0,0,0,0,1,0,1099,92
1,0,1,0,1,0,1,1099,92
0,7,5,0,0,0,0,1099,92
0,9,0,0,0,0,0,1099,92
0,9,0,0,0,0,0,1100,93
0,0,0,0,1,0,1,1100,93
0,0,1,1,0,1,0,1100,93
1,7,5,0,1,0,0,1100,93
0,0,0,0,0,1,0,1101,93
0,7,5,0,0,0,0,1101,93
0,0,0,1,0,0,1,1101,93
1,9,1,0,1,0,0,1101,93
0,0,1,0,0,1,0,1102,93
1,9,5,0,1,0,0,1102,93
0,0,5,0,1,0,1,1102,93
0,7,0,0,0,0,0,1102,93
1,9,0,1,0,0,0,1103,93
0,7,5,0,0,0,0,1103,93
0,0,1,0,1,0,1,1103,93
0,0,1,0,0,1,0,1103,93
0,0,0,1,0,1,0,1104,93
0,7,1,0,0,0,0,1104,93
1,9,5,0,1,0,0,1104,93
0,0,5,0,1,0,1,1104,93
1,9,5,0,1,0,0,1105,93
0,0,0,0,0,0,1,1105,93
0,7,1,0,0,0,0,1105,93
0,0,0,1,0,1,0,1105,93
1,7,0,0,0,0,0,1106,93
0,0,0,0,1,1,0,1106,93
0,0,5,0,1,0,1,1106,93
0,9,1,0,0,0,0,1106,93
1,7,5,1,0,0,0,1107,93
0,0,1,0,0,0,1,1107,93
0,0,5,0,0,1,0,1107,93
0,9,0,0,1,0,0,1107,93
0,0,0,0,1,0,1,1108,93
0,0,1,0,0,1,0,1108,93
0,9,0,0,1,0,0,1108,93
1,7,5,1,0,0,0,1108,93
0,0,5,0,0,0,1,1109,93
0,0,1,0,0,1,0,1109,93
0,9,5,1,0,0,0,1109,93
1,7,0,0,1,0,0,1109,93
1,9,5,0,1,0,0,1110,93
0,0,0,0,1,1,0,1110,93
0,0,5,1,0,0,1,1110,93
0,7,1,0,0,0,0,1110,93
0,9,1,0,1,0,0,1111,93
1,7,0,1,0,0,0,1111,93
0,0,5,0,1,1,0,1111,93
0,0,0,0,0,0,1,1111,93
0,9,5,0,0,0,0,1112,94
0,0,0,0,1,0,1,1112,94
1,0,1,1,0,1,0,1112,94
0,7,5,0,1,0,0,1112,94
0,0,0,0,1,0,1,1113,94
0,0,5,0,0,1,0,1113,94
0,9,5,0,0,0,0,1113,94
1,7,1,0,1,0,0,1113,94
1,0,1,0,1,1,0,1114,94
0,9,5,1,0,0,0,1114,94
0,0,5,0,1,0,1,1114,94
0,7,0,0,0,0,0,1114,94
0,9,0,0,1,0,0,1115,94
0,0,1,0,0,0,1,1115,94
1,0,1,0,1,1,0,1115,94
0,7,5,0,0,0,0,1115,94
0,0,5,0,0,0,1,1116,94
0,0,0,0,0,1,0,1116,94
0,9,1,0,1,0,0,1116,94
1,7,1,0,1,0,0,1116,94
0,7,5,0,0,0,0,1117,94
1,0,1,0,1,1,0,1117,94
0,0,0,0,1,0,1,1117,94
0,9,1,0,0,0,0,1117,94
0,9,5,0,0,0,0,1118,94
1,0,1,0,0,1,0,1118,94
0,7,5,0,1,0,0,1118,94
0,0,0,1,0,0,1,1118,94
0,9,5,0,0,0,0,1119,94
1,7,0,0,0,0,0,1119,94
0,0,0,0,1,1,0,1119,94
0,0,1,0,1,0,1,1119,94
0,0,0,0,1,0,1,1120,94
0,9,1,1,0,0,0,1120,94
1,7,5,0,0,0,0,1120,94
0,0,5,0,1,1,0,1120,94
0,7,0,0,1,0,0,1121,94
0,0,5,0,1,1,0,1121,94
1,9,1,1,0,0,0,1121,94
0,0,1,0,0,0,1,1121,94
0,0,5,1,0,1,0,1122,94
1,9,1,0,1,0,0,1122,94
0,7,0,0,0,0,0,1122,94
0,0,0,0,1,0,1,1122,94
0,0,1,0,1,1,0,1123,94
0,9,5,0,1,0,0,1123,94
1,7,0,1,0,0,0,1123,94
0,0,1,0,1,0,1,1123,94
0,9,0,0,0,0,0,1124,95
0,0,0,0,1,0,1,1124,95
1,0,1,1,0,1,0,1124,95
0,7,5,0,1,0,0,1124,95
1,0,0,0,0,1,0,1125,95
0,7,5,0,0,0,0,1125,95
0,0,0,1,0,0,1,1125,95
0,9,1,0,1,0,0,1125,95
1,0,1,0,0,1,0,1126,95
0,9,5,0,1,0,0,1126,95
0,0,5,0,1,0,1,1126,95
0,7,0,0,0,0,0,1126,95
0,9,0,1,0,0,0,1127,95
0,7,5,0,0,0,0,1127,95
0,0,1,0,1,0,1,1127,95
1,0,1,0,0,1,0,1127,95
1,0,0,1,0,1,0,1128,95
0,7,1,0,0,0,0,1128,95
0,9,5,0,1,0,0,1128,95
0,0,5,0,1,0,1,1128,95
0,9,5,0,1,0,0,1129,95
0,0,0,0,0,0,1,1129,95
0,7,1,0,0,0,0,1129,95
1,0,0,1,0,1,0,1129,95
0,7,0,0,0,0,0,1130,95
1,0,0,0,1,1,0,1130,95
0,0,5,0,1,0,1,1130,95
0,9,1,0,0,0,0,1130,95
0,7,5,1,0,0,0,1131,95
1,0,1,0,0,0,1,1131,95
0,0,5,0,0,1,0,1131,95
0,9,0,0,1,0,0,1131,95
0,0,0,0,1,0,1,1132,95
1,0,1,0,0,1,0,1132,95
0,9,0,0,1,0,0,1132,95
0,7,5,1,0,0,0,1132,95
0,0,5,0,0,0,1,1133,95
0,0,1,0,0,1,0,1133,95
0,9,5,1,0,0,0,1133,95
1,7,0,0,1,0,0,1133,95
0,9,5,0,1,0,0,1134,95
1,0,0,0,1,1,0,1134,95
0,0,5,1,0,0,1,1134,95
0,7,1,0,0,0,0,1134,95
0,9,1,0,1,0,0,1135,95
1,7,0,1,0,0,0,1135,95
0,0,5,0,1,1,0,1135,95
0,0,0,0,0,0,1,1135,95
0,0,5,0,1,1,0,1136,96
1,9,0,1,0,0,0,1136,96
0,0,1,0,1,0,1,1136,96
0,7,5,0,0,0,0,1136,96
0,0,5,1,0,0,1,1137,96
1,7,1,0,0,0,0,1137,96
0,0,0,0,0,1,0,1137,96
0,9,1,0,0,0,0,1137,96
0,0,1,0,0,1,0,1138,96
1,7,5,0,1,0,0,1138,96
0,0,0,0,0,1,0,1138,96
0,0,1,0,0,0,1,1138,96
1,9,0,0,1,0,0,1139,96
0,7,0,0,0,0,0,1139,96
0,0,1,0,1,0,1,1139,96
0,0,5,1,0,1,0,1139,96
1,7,5,1,0,0,0,1140,96
0,0,1,0,1,0,1,1140,96
0,0,0,0,0,1,0,1140,96
0,9,0,0,0,0,0,1140,96
0,0,5,0,1,1,0,1141,96
0,0,5,0,0,0,1,1141,96
0,9,1,1,0,0,0,1141,96
1,7,0,0,1,0,0,1141,96
0,0,1,0,0,0,1,1142,96
0,7,0,0,0,0,0,1142,96
1,9,0,1,0,0,0,1142,96
0,0,5,0,1,1,0,1142,96
0,9,1,1,0,0,0,1143,96
1,7,1,0,1,0,0,1143,96
0,0,0,0,1,1,0,1143,96
0,0,5,0,0,0,1,1143,96
0,0,5,0,0,1,0,1144,96
1,7,0,1,0,0,0,1144,96
0,0,1,0,1,0,1,1144,96
0,9,0,0,0,0,0,1144,96
0,0,5,1,0,0,1,1145,96
1,7,1,0,1,0,0,1145,96
0,0,0,0,0,1,0,1145,96
0,9,1,0,0,0,0,1145,96
0,7,1,0,0,0,0,1146,96
1,9,0,0,1,0,0,1146,96
0,0,5,0,0,1,0,1146,96
0,0,1,1,0,0,1,1146,96
0,9,0,0,1,0,0,1147,96
1,7,0,0,0,0,0,1147,96
0,0,1,0,1,0,1,1147,96
0,0,5,1,0,1,0,1147,96
0,9,5,0,0,0,0,1148,97
1,0,0,0,1,0,1,1148,97
0,0,1,1,0,1,0,1148,97
0,7,5,0,1,0,0,1148,97
1,0,0,0,1,0,1,1149,97
0,0,5,0,0,1,0,1149,97
0,9,5,0,0,0,0,1149,97
0,7,1,0,1,0,0,1149,97
0,0,1,0,1,1,0,1150,97
0,9,5,1,0,0,0,1150,97
0,0,5,0,1,0,1,1150,97
1,7,0,0,0,0,0,1150,97
1,9,0,0,1,0,0,1151,97
0,0,1,0,0,0,1,1151,97
0,0,1,0,1,1,0,1151,97
0,7,5,0,0,0,0,1151,97
0,0,5,0,0,0,1,1152,97
1,0,0,0,0,1,0,1152,97
0,9,1,0,1,0,0,1152,97
0,7,1,0,1,0,0,1152,97
0,7,5,0,0,0,0,1153,97
0,0,1,0,1,1,0,1153,97
0,0,0,0,1,0,1,1153,97
1,9,1,0,0,0,0,1153,97
0,9,5,0,0,0,0,1154,97
0,0,1,0,0,1,0,1154,97
0,7,5,0,1,0,0,1154,97
1,0,0,1,0,0,1,1154,97
0,9,5,0,0,0,0,1155,97
1,7,0,0,0,0,0,1155,97
0,0,0,0,1,1,0,1155,97
0,0,1,0,1,0,1,1155,97
