obsno,year,cusip,ardssic,scisect,logk,sumpat,pat,pat1,pat2,pat3,pat4,logr,logr1,logr2,logr3,logr4,logr5
233,2,727491,-999,1,0.2713,21,2,2,4,2,4,0.85243,1.07339,0.64724,0.56711,0.16974,-0.9574
233,3,727491,-999,1,0.2713,21,0,2,2,4,2,1.21148,0.85243,1.07339,0.64724,0.56711,0.16974
233,4,727491,-999,1,0.2713,21,1,0,2,2,4,1.59096,1.21148,0.85243,1.07339,0.64724,0.56711
233,5,727491,-999,1,0.2713,21,6,1,0,2,2,1.55501,1.59096,1.21148,0.85243,1.07339,0.64724
234,1,731095,17,1,5.55783,1080,85,140,169,179,153,3.91187,4.18406,4.75309,4.87046,3.68258,3.7363
234,2,731095,17,1,5.55783,1080,107,85,140,169,179,4.04309,3.91187,4.18406,4.75309,4.87046,3.68258
234,3,731095,17,1,5.55783,1080,151,107,85,140,169,4.11028,4.04309,3.91187,4.18406,4.75309,4.87046
234,4,731095,17,1,5.55783,1080,107,151,107,85,140,4.00685,4.11028,4.04309,3.91187,4.18406,4.75309
234,5,731095,17,1,5.55783,1080,142,107,151,107,85,4.15548,4.00685,4.11028,4.04309,3.91187,4.18406
235,1,736202,10,0,2.89995,27,4,5,1,4,11,-0.08102,-0.26236,-1.44833,-1.20397,-0.9574,-1.40187
235,2,736202,10,0,2.89995,27,4,4,5,1,4,0.22241,-0.08102,-0.26236,-1.44833,-1.20397,-0.9574
235,3,736202,10,0,2.89995,27,3,4,4,5,1,0.2641,0.22241,-0.08102,-0.26236,-1.44833,-1.20397
235,4,736202,10,0,2.89995,27,4,3,4,4,5,0.28895,0.2641,0.22241,-0.08102,-0.26236,-1.44833
235,5,736202,10,0,2.89995,27,2,4,3,4,4,0.41435,0.28895,0.2641,0.22241,-0.08102,-0.26236
236,1,739732,3,1,2.52089,13,3,0,1,0,0,-0.16826,0.01947,0.07946,0.14928,0.45046,0.50418
236,2,739732,3,1,2.52089,13,2,3,0,1,0,-0.10855,-0.16826,0.01947,0.07946,0.14928,0.45046
236,3,739732,3,1,2.52089,13,4,2,3,0,1,-0.11539,-0.10855,-0.16826,0.01947,0.07946,0.14928
236,4,739732,3,1,2.52089,13,0,4,2,3,0,-0.15882,-0.11539,-0.10855,-0.16826,0.01947,0.07946
236,5,739732,3,1,2.52089,13,3,0,4,2,3,-0.19262,-0.15882,-0.11539,-0.10855,-0.16826,0.01947
237,1,740512,9,0,2.64954,8,1,3,0,0,0,-0.10839,-0.31015,-0.37401,-0.36097,-0.40599,-0.59243
237,2,740512,9,0,2.64954,8,0,1,3,0,0,-0.02756,-0.10839,-0.31015,-0.37401,-0.36097,-0.40599
237,3,740512,9,0,2.64954,8,3,0,1,3,0,0.09412,-0.02756,-0.10839,-0.31015,-0.37401,-0.36097
237,4,740512,9,0,2.64954,8,1,3,0,1,3,0.1348,0.09412,-0.02756,-0.10839,-0.31015,-0.37401
237,5,740512,9,0,2.64954,8,0,1,3,0,1,0.09858,0.1348,0.09412,-0.02756,-0.10839,-0.31015
238,1,743107,3,1,2.38405,16,3,4,5,4,3,-0.17565,-0.1226,-0.13784,-0.22941,0.5125,0.50285
238,2,743107,3,1,2.38405,16,0,3,4,5,4,-0.19311,-0.17565,-0.1226,-0.13784,-0.22941,0.5125
238,3,743107,3,1,2.38405,16,0,0,3,4,5,0.11267,-0.19311,-0.17565,-0.1226,-0.13784,-0.22941
238,4,743107,3,1,2.38405,16,0,0,0,3,4,0.14255,0.11267,-0.19311,-0.17565,-0.1226,-0.13784
238,5,743107,3,1,2.38405,16,0,0,0,0,3,-0.31962,0.14255,0.11267,-0.19311,-0.17565,-0.1226
239,1,746299,4,1,2.19717,16,3,2,0,7,2,0.46072,0.45113,0.32594,0.1231,0.045,0.09872
239,2,746299,4,1,2.19717,16,3,3,2,0,7,0.40228,0.46072,0.45113,0.32594,0.1231,0.045
239,3,746299,4,1,2.19717,16,0,3,3,2,0,0.4595,0.40228,0.46072,0.45113,0.32594,0.1231
239,4,746299,4,1,2.19717,16,0,0,3,3,2,0.51552,0.4595,0.40228,0.46072,0.45113,0.32594
239,5,746299,4,1,2.19717,16,1,0,0,3,3,0.44121,0.51552,0.4595,0.40228,0.46072,0.45113
240,1,747279,17,1,-0.12084,16,5,4,3,2,1,-1.06269,-1.20397,-1.36032,-2.23493,-2.51895,-2.80171
240,2,747279,17,1,-0.12084,16,1,5,4,3,2,-1.00738,-1.06269,-1.20397,-1.36032,-2.23493,-2.51895
240,3,747279,17,1,-0.12084,16,0,1,5,4,3,-1.59853,-1.00738,-1.06269,-1.20397,-1.36032,-2.23493
240,4,747279,17,1,-0.12084,16,1,0,1,5,4,-0.95551,-1.59853,-1.00738,-1.06269,-1.20397,-1.36032
240,5,747279,17,1,-0.12084,16,0,1,0,1,5,-0.22533,-0.95551,-1.59853,-1.00738,-1.06269,-1.20397
241,1,747402,1,0,5.5605,175,32,32,8,35,20,2.57442,2.57463,2.57659,2.37955,2.25788,2.11362
241,2,747402,1,0,5.5605,175,21,32,32,8,35,2.63432,2.57442,2.57463,2.57659,2.37955,2.25788
241,3,747402,1,0,5.5605,175,24,21,32,32,8,2.58401,2.63432,2.57442,2.57463,2.57659,2.37955
241,4,747402,1,0,5.5605,175,11,24,21,32,32,2.60102,2.58401,2.63432,2.57442,2.57463,2.57659
241,5,747402,1,0,5.5605,175,12,11,24,21,32,2.43946,2.60102,2.58401,2.63432,2.57442,2.57463
242,1,749285,14,1,7.24385,3141,417,390,348,297,311,4.48192,4.54438,4.58235,4.47506,4.90943,4.92921
242,2,749285,14,1,7.24385,3141,411,417,390,348,297,4.40939,4.48192,4.54438,4.58235,4.47506,4.90943
242,3,749285,14,1,7.24385,3141,442,411,417,390,348,4.46249,4.40939,4.48192,4.54438,4.58235,4.47506
242,4,749285,14,1,7.24385,3141,378,442,411,417,390,4.49222,4.46249,4.40939,4.48192,4.54438,4.58235
242,5,749285,14,1,7.24385,3141,458,378,442,411,417,4.61444,4.49222,4.46249,4.40939,4.48192,4.54438
243,1,749720,8,0,0.79595,20,2,2,5,3,0,-2.05257,-1.85527,-1.42071,-1.21402,-2.40841,-2.24469
243,2,749720,8,0,0.79595,20,2,2,2,5,3,-2.3107,-2.05257,-1.85527,-1.42071,-1.21402,-2.40841
243,3,749720,8,0,0.79595,20,1,2,2,2,5,-2.38023,-2.3107,-2.05257,-1.85527,-1.42071,-1.21402
243,4,749720,8,0,0.79595,20,1,1,2,2,2,-2.30449,-2.38023,-2.3107,-2.05257,-1.85527,-1.42071
243,5,749720,8,0,0.79595,20,4,1,1,2,2,-2.30142,-2.30449,-2.38023,-2.3107,-2.05257,-1.85527
244,1,752159,17,1,3.11419,37,2,4,3,6,8,0.86635,1.11304,1.07516,1.05709,1.06457,1.19633
244,2,752159,17,1,3.11419,37,4,2,4,3,6,0.33416,0.86635,1.11304,1.07516,1.05709,1.06457
244,3,752159,17,1,3.11419,37,8,4,2,4,3,0.63748,0.33416,0.86635,1.11304,1.07516,1.05709
244,4,752159,17,1,3.11419,37,5,8,4,2,4,0.65821,0.63748,0.33416,0.86635,1.11304,1.07516
244,5,752159,17,1,3.11419,37,5,5,8,4,2,0.65306,0.65821,0.63748,0.33416,0.86635,1.11304
245,1,754586,15,0,3.8044,22,0,3,0,3,2,0.96207,0.83402,0.89386,1.02353,1.03825,1.01501
245,2,754586,15,0,3.8044,22,1,0,3,0,3,1.00281,0.96207,0.83402,0.89386,1.02353,1.03825
245,3,754586,15,0,3.8044,22,5,1,0,3,0,1.10408,1.00281,0.96207,0.83402,0.89386,1.02353
245,4,754586,15,0,3.8044,22,1,5,1,0,3,1.24226,1.10408,1.00281,0.96207,0.83402,0.89386
245,5,754586,15,0,3.8044,22,9,1,5,1,0,1.28982,1.24226,1.10408,1.00281,0.96207,0.83402
246,1,754688,10,0,1.88465,15,1,2,3,2,1,0.07277,0.32973,0.04322,0.25928,0.2139,0.55993
246,2,754688,10,0,1.88465,15,1,1,2,3,2,0.28179,0.07277,0.32973,0.04322,0.25928,0.2139
246,3,754688,10,0,1.88465,15,1,1,1,2,3,0.49187,0.28179,0.07277,0.32973,0.04322,0.25928
246,4,754688,10,0,1.88465,15,2,1,1,1,2,0.59223,0.49187,0.28179,0.07277,0.32973,0.04322
246,5,754688,10,0,1.88465,15,3,2,1,1,1,0.68291,0.59223,0.49187,0.28179,0.07277,0.32973
247,1,755111,14,1,5.11508,758,90,93,107,106,92,3.49511,3.57098,3.50617,3.42002,3.52762,3.43931
247,2,755111,14,1,5.11508,758,98,90,93,107,106,3.53931,3.49511,3.57098,3.50617,3.42002,3.52762
247,3,755111,14,1,5.11508,758,106,98,90,93,107,3.56732,3.53931,3.49511,3.57098,3.50617,3.42002
247,4,755111,14,1,5.11508,758,92,106,98,90,93,3.74185,3.56732,3.53931,3.49511,3.57098,3.50617
247,5,755111,14,1,5.11508,758,66,92,106,98,90,3.76178,3.74185,3.56732,3.53931,3.49511,3.57098
248,1,758114,13,0,2.78782,1,0,0,0,0,0,-0.24378,-0.27354,-0.199,-0.41703,-0.59556,-0.53616
248,2,758114,13,0,2.78782,1,0,0,0,0,0,-0.34281,-0.24378,-0.27354,-0.199,-0.41703,-0.59556
248,3,758114,13,0,2.78782,1,0,0,0,0,0,-0.27881,-0.34281,-0.24378,-0.27354,-0.199,-0.41703
248,4,758114,13,0,2.78782,1,1,0,0,0,0,-0.08004,-0.27881,-0.34281,-0.24378,-0.27354,-0.199
248,5,758114,13,0,2.78782,1,0,1,0,0,0,0.19648,-0.08004,-0.27881,-0.34281,-0.24378,-0.27354
249,1,759200,3,1,4.68831,56,3,11,15,12,13,0.24088,0.48485,0.49012,0.53063,1.20815,1.48501
249,2,759200,3,1,4.68831,56,3,3,11,15,12,1.27897,0.24088,0.48485,0.49012,0.53063,1.20815
249,3,759200,3,1,4.68831,56,5,3,3,11,15,1.29616,1.27897,0.24088,0.48485,0.49012,0.53063
249,4,759200,3,1,4.68831,56,4,5,3,3,11,1.40643,1.29616,1.27897,0.24088,0.48485,0.49012
249,5,759200,3,1,4.68831,56,3,4,5,3,3,1.32214,1.40643,1.29616,1.27897,0.24088,0.48485
250,1,760898,17,1,-0.0534,2,1,0,0,0,2,-1.42194,-1.33791,-1.30683,-1.04129,-1.03676,-1.19227
250,2,760898,17,1,-0.0534,2,0,1,0,0,0,-1.47297,-1.42194,-1.33791,-1.30683,-1.04129,-1.03676
250,3,760898,17,1,-0.0534,2,1,0,1,0,0,-0.94691,-1.47297,-1.42194,-1.33791,-1.30683,-1.04129
250,4,760898,17,1,-0.0534,2,0,1,0,1,0,-0.85048,-0.94691,-1.47297,-1.42194,-1.33791,-1.30683
250,5,760898,17,1,-0.0534,2,0,0,1,0,1,-0.90471,-0.85048,-0.94691,-1.47297,-1.42194,-1.33791
251,1,761763,8,0,7.20795,176,22,20,23,35,43,2.80795,2.46039,2.35388,2.41591,2.64769,2.71611
251,2,761763,8,0,7.20795,176,19,22,20,23,35,2.80084,2.80795,2.46039,2.35388,2.41591,2.64769
251,3,761763,8,0,7.20795,176,20,19,22,20,23,2.7707,2.80084,2.80795,2.46039,2.35388,2.41591
251,4,761763,8,0,7.20795,176,15,20,19,22,20,2.77386,2.7707,2.80084,2.80795,2.46039,2.35388
251,5,761763,8,0,7.20795,176,22,15,20,19,22,2.8017,2.77386,2.7707,2.80084,2.80795,2.46039
252,1,763121,6,0,3.47154,61,6,11,5,7,6,0.49403,0.73048,0.7025,0.66783,0.69992,0.88717
252,2,763121,6,0,3.47154,61,7,6,11,5,7,0.50626,0.49403,0.73048,0.7025,0.66783,0.69992
252,3,763121,6,0,3.47154,61,7,7,6,11,5,0.6062,0.50626,0.49403,0.73048,0.7025,0.66783
252,4,763121,6,0,3.47154,61,9,7,7,6,11,0.57984,0.6062,0.50626,0.49403,0.73048,0.7025
252,5,763121,6,0,3.47154,61,9,9,7,7,6,0.67286,0.57984,0.6062,0.50626,0.49403,0.73048
253,1,770519,17,1,3.89063,502,69,71,81,80,54,1.27138,1.36491,1.50721,1.57774,1.57084,1.75694
253,2,770519,17,1,3.89063,502,56,69,71,81,80,1.42166,1.27138,1.36491,1.50721,1.57774,1.57084
253,3,770519,17,1,3.89063,502,43,56,69,71,81,1.46533,1.42166,1.27138,1.36491,1.50721,1.57774
253,4,770519,17,1,3.89063,502,64,43,56,69,71,1.4225,1.46533,1.42166,1.27138,1.36491,1.50721
253,5,770519,17,1,3.89063,502,38,64,43,56,69,1.31717,1.4225,1.46533,1.42166,1.27138,1.36491
254,1,770553,9,0,3.75387,91,10,10,13,8,10,0.66633,0.73868,0.78168,0.83508,0.87311,0.60914
254,2,770553,9,0,3.75387,91,20,10,10,13,8,0.93565,0.66633,0.73868,0.78168,0.83508,0.87311
254,3,770553,9,0,3.75387,91,6,20,10,10,13,0.9156,0.93565,0.66633,0.73868,0.78168,0.83508
254,4,770553,9,0,3.75387,91,12,6,20,10,10,0.8982,0.9156,0.93565,0.66633,0.73868,0.78168
254,5,770553,9,0,3.75387,91,12,12,6,20,10,0.75,0.8982,0.9156,0.93565,0.66633,0.73868
255,1,770706,4,1,3.37309,96,11,16,8,11,13,2.11855,2.10142,2.02364,1.88464,1.83742,1.87061
255,2,770706,4,1,3.37309,96,11,11,16,8,11,2.23566,2.11855,2.10142,2.02364,1.88464,1.83742
255,3,770706,4,1,3.37309,96,12,11,11,16,8,2.4015,2.23566,2.11855,2.10142,2.02364,1.88464
255,4,770706,4,1,3.37309,96,13,12,11,11,16,2.48887,2.4015,2.23566,2.11855,2.10142,2.02364
255,5,770706,4,1,3.37309,96,14,13,12,11,11,2.48034,2.48887,2.4015,2.23566,2.11855,2.10142
256,1,771044,8,0,2.83906,22,5,2,3,4,4,-1.37162,-1.41578,-1.8165,-0.73189,-1.11336,-1.29965
256,2,771044,8,0,2.83906,22,3,5,2,3,4,-1.73951,-1.37162,-1.41578,-1.8165,-0.73189,-1.11336
256,3,771044,8,0,2.83906,22,2,3,5,2,3,-2.0544,-1.73951,-1.37162,-1.41578,-1.8165,-0.73189
256,4,771044,8,0,2.83906,22,2,2,3,5,2,-1.85135,-2.0544,-1.73951,-1.37162,-1.41578,-1.8165
256,5,771044,8,0,2.83906,22,1,2,2,3,5,-2.06442,-1.85135,-2.0544,-1.73951,-1.37162,-1.41578
257,1,775133,6,0,2.76934,30,1,3,2,5,1,0.0116,0.29789,0.14984,0.12487,0.11172,0.32983
257,2,775133,6,0,2.76934,30,3,1,3,2,5,0.04735,0.0116,0.29789,0.14984,0.12487,0.11172
257,3,775133,6,0,2.76934,30,4,3,1,3,2,0.10034,0.04735,0.0116,0.29789,0.14984,0.12487
257,4,775133,6,0,2.76934,30,7,4,3,1,3,0.28034,0.10034,0.04735,0.0116,0.29789,0.14984
257,5,775133,6,0,2.76934,30,5,7,4,3,1,0.48524,0.28034,0.10034,0.04735,0.0116,0.29789
258,1,775371,3,1,6.06419,576,98,59,66,62,68,3.61643,3.58045,3.47532,3.34148,3.40092,3.47415
258,2,775371,3,1,6.06419,576,73,98,59,66,62,3.55772,3.61643,3.58045,3.47532,3.34148,3.40092
258,3,775371,3,1,6.06419,576,89,73,98,59,66,3.43765,3.55772,3.61643,3.58045,3.47532,3.34148
258,4,775371,3,1,6.06419,576,68,89,73,98,59,3.43169,3.43765,3.55772,3.61643,3.58045,3.47532
258,5,775371,3,1,6.06419,576,61,68,89,73,98,3.44521,3.43169,3.43765,3.55772,3.61643,3.58045
259,1,776338,13,0,3.60096,20,1,4,1,10,3,0.57078,0.33952,0.43022,0.6492,0.68685,0.6865
259,2,776338,13,0,3.60096,20,2,1,4,1,10,0.34671,0.57078,0.33952,0.43022,0.6492,0.68685
259,3,776338,13,0,3.60096,20,2,2,1,4,1,0.22218,0.34671,0.57078,0.33952,0.43022,0.6492
259,4,776338,13,0,3.60096,20,0,2,2,1,4,-0.0569,0.22218,0.34671,0.57078,0.33952,0.43022
259,5,776338,13,0,3.60096,20,0,0,2,2,1,-0.10097,-0.0569,0.22218,0.34671,0.57078,0.33952
260,1,776678,10,0,3.65853,37,2,5,4,5,2,1.42914,1.4359,1.44026,1.5332,1.38969,1.40705
260,2,776678,10,0,3.65853,37,8,2,5,4,5,1.53708,1.42914,1.4359,1.44026,1.5332,1.38969
260,3,776678,10,0,3.65853,37,2,8,2,5,4,0.22218,1.53708,1.42914,1.4359,1.44026,1.5332
260,4,776678,10,0,3.65853,37,6,2,8,2,5,1.61514,0.22218,1.53708,1.42914,1.4359,1.44026
260,5,776678,10,0,3.65853,37,5,6,2,8,2,1.60606,1.61514,0.22218,1.53708,1.42914,1.4359
261,1,776755,4,1,3.75056,153,16,12,27,14,14,2.087,2.03688,2.00495,1.9276,1.8647,1.81647
261,2,776755,4,1,3.75056,153,13,16,12,27,14,2.13534,2.087,2.03688,2.00495,1.9276,1.8647
261,3,776755,4,1,3.75056,153,25,13,16,12,27,1.26589,2.13534,2.087,2.03688,2.00495,1.9276
261,4,776755,4,1,3.75056,153,26,25,13,16,12,1.38135,1.26589,2.13534,2.087,2.03688,2.00495
261,5,776755,4,1,3.75056,153,20,26,25,13,16,1.52304,1.38135,1.26589,2.13534,2.087,2.03688
262,1,781088,6,0,3.51745,16,2,1,4,5,0,0.62095,0.61264,0.65532,0.72271,0.67254,0.61333
262,2,781088,6,0,3.51745,16,2,2,1,4,5,0.62827,0.62095,0.61264,0.65532,0.72271,0.67254
262,3,781088,6,0,3.51745,16,0,2,2,1,4,0.70879,0.62827,0.62095,0.61264,0.65532,0.72271
262,4,781088,6,0,3.51745,16,0,0,2,2,1,0.63625,0.70879,0.62827,0.62095,0.61264,0.65532
262,5,781088,6,0,3.51745,16,2,0,0,2,2,0.78936,0.63625,0.70879,0.62827,0.62095,0.61264
263,1,784015,3,1,5.49502,359,49,55,51,33,45,2.69394,2.782,2.74917,2.84404,2.93515,3.0678
263,2,784015,3,1,5.49502,359,46,49,55,51,33,2.33084,2.69394,2.782,2.74917,2.84404,2.93515
263,3,784015,3,1,5.49502,359,39,46,49,55,51,2.42561,2.33084,2.69394,2.782,2.74917,2.84404
263,4,784015,3,1,5.49502,359,43,39,46,49,55,2.52763,2.42561,2.33084,2.69394,2.782,2.74917
263,5,784015,3,1,5.49502,359,43,43,39,46,49,2.63689,2.52763,2.42561,2.33084,2.69394,2.782
264,1,784626,9,0,4.09327,65,4,13,8,7,6,0.23721,0.55398,0.52575,0.0,0.045,0.47028
264,2,784626,9,0,4.09327,65,13,4,13,8,7,0.3637,0.23721,0.55398,0.52575,0.0,0.045
264,3,784626,9,0,4.09327,65,11,13,4,13,8,0.34641,0.3637,0.23721,0.55398,0.52575,0.0
264,4,784626,9,0,4.09327,65,4,11,13,4,13,0.36724,0.34641,0.3637,0.23721,0.55398,0.52575
264,5,784626,9,0,4.09327,65,5,4,11,13,4,0.75027,0.36724,0.34641,0.3637,0.23721,0.55398
265,1,784719,16,0,1.31587,1,0,0,0,1,0,-1.58256,-1.69878,-1.55369,-1.39433,-2.97094,-1.38409
265,2,784719,16,0,1.31587,1,0,0,0,0,1,-1.67864,-1.58256,-1.69878,-1.55369,-1.39433,-2.97094
265,3,784719,16,0,1.31587,1,0,0,0,0,0,-1.5393,-1.67864,-1.58256,-1.69878,-1.55369,-1.39433
265,4,784719,16,0,1.31587,1,0,0,0,0,0,-1.50567,-1.5393,-1.67864,-1.58256,-1.69878,-1.55369
265,5,784719,16,0,1.31587,1,0,0,0,0,0,-2.43828,-1.50567,-1.5393,-1.67864,-1.58256,-1.69878
266,1,793453,18,0,6.50029,29,5,5,2,8,1,1.74991,1.46535,1.55199,1.48546,1.69327,1.74506
266,2,793453,18,0,6.50029,29,2,5,5,2,8,1.71518,1.74991,1.46535,1.55199,1.48546,1.69327
266,3,793453,18,0,6.50029,29,3,2,5,5,2,1.7557,1.71518,1.74991,1.46535,1.55199,1.48546
266,4,793453,18,0,6.50029,29,3,3,2,5,5,1.74978,1.7557,1.71518,1.74991,1.46535,1.55199
266,5,793453,18,0,6.50029,29,1,3,3,2,5,1.74316,1.74978,1.7557,1.71518,1.74991,1.46535
267,1,803701,17,1,2.53168,3,0,1,0,2,1,-0.73852,-0.7297,-0.55633,-0.47321,-0.37052,-0.57659
267,2,803701,17,1,2.53168,3,0,0,1,0,2,-0.81738,-0.73852,-0.7297,-0.55633,-0.47321,-0.37052
267,3,803701,17,1,2.53168,3,0,0,0,1,0,-0.77972,-0.81738,-0.73852,-0.7297,-0.55633,-0.47321
267,4,803701,17,1,2.53168,3,0,0,0,0,1,-0.68744,-0.77972,-0.81738,-0.73852,-0.7297,-0.55633
267,5,803701,17,1,2.53168,3,0,0,0,0,0,-0.63657,-0.68744,-0.77972,-0.81738,-0.73852,-0.7297
268,1,806605,4,1,4.9046,590,92,86,62,67,46,3.6078,3.55822,3.49285,3.35445,3.26942,3.16257
268,2,806605,4,1,4.9046,590,90,92,86,62,67,3.67826,3.6078,3.55822,3.49285,3.35445,3.26942
268,3,806605,4,1,4.9046,590,65,90,92,86,62,3.69235,3.67826,3.6078,3.55822,3.49285,3.35445
268,4,806605,4,1,4.9046,590,59,65,90,92,86,3.73198,3.69235,3.67826,3.6078,3.55822,3.49285
268,5,806605,4,1,4.9046,590,69,59,65,90,92,3.77322,3.73198,3.69235,3.67826,3.6078,3.55822
269,1,806823,1,0,5.75998,21,2,3,3,4,6,0.30886,0.24846,0.23063,0.33647,-0.20989,-0.69979
269,2,806823,1,0,5.75998,21,2,2,3,3,4,0.22241,0.30886,0.24846,0.23063,0.33647,-0.20989
269,3,806823,1,0,5.75998,21,6,2,2,3,3,0.18186,0.22241,0.30886,0.24846,0.23063,0.33647
269,4,806823,1,0,5.75998,21,1,6,2,2,3,0.1348,0.18186,0.22241,0.30886,0.24846,0.23063
269,5,806823,1,0,5.75998,21,0,1,6,2,2,0.01845,0.1348,0.18186,0.22241,0.30886,0.24846
270,1,808655,17,1,1.52921,15,6,0,0,0,1,-0.06511,-0.34454,-0.09043,-0.26007,-0.88134,-0.23396
270,2,808655,17,1,1.52921,15,5,6,0,0,0,0.2046,-0.06511,-0.34454,-0.09043,-0.26007,-0.88134
270,3,808655,17,1,1.52921,15,3,5,6,0,0,0.40386,0.2046,-0.06511,-0.34454,-0.09043,-0.26007
270,4,808655,17,1,1.52921,15,1,3,5,6,0,1.00377,0.40386,0.2046,-0.06511,-0.34454,-0.09043
270,5,808655,17,1,1.52921,15,0,1,3,5,6,1.16431,1.00377,0.40386,0.2046,-0.06511,-0.34454
271,1,809877,18,0,6.58355,168,32,32,19,28,29,2.93539,2.97775,2.8049,2.73508,2.83616,2.82657
271,2,809877,18,0,6.58355,168,18,32,32,19,28,2.88661,2.93539,2.97775,2.8049,2.73508,2.83616
271,3,809877,18,0,6.58355,168,12,18,32,32,19,2.87715,2.88661,2.93539,2.97775,2.8049,2.73508
271,4,809877,18,0,6.58355,168,13,12,18,32,32,2.83724,2.87715,2.88661,2.93539,2.97775,2.8049
271,5,809877,18,0,6.58355,168,14,13,12,18,32,2.86157,2.83724,2.87715,2.88661,2.93539,2.97775
272,1,812098,14,1,1.64225,20,1,4,3,2,5,-1.04705,-0.9099,-0.50989,-0.72774,-1.68097,-1.62165
272,2,812098,14,1,1.64225,20,4,1,4,3,2,-1.22201,-1.04705,-0.9099,-0.50989,-0.72774,-1.68097
272,3,812098,14,1,1.64225,20,2,4,1,4,3,-1.30916,-1.22201,-1.04705,-0.9099,-0.50989,-0.72774
272,4,812098,14,1,1.64225,20,3,2,4,1,4,-1.14214,-1.30916,-1.22201,-1.04705,-0.9099,-0.50989
272,5,812098,14,1,1.64225,20,1,3,2,4,1,-1.00797,-1.14214,-1.30916,-1.22201,-1.04705,-0.9099
273,1,812302,4,1,4.37009,374,64,56,59,49,45,3.77778,3.83533,3.70672,3.58051,3.34379,3.21058
273,2,812302,4,1,4.37009,374,63,64,56,59,49,3.65381,3.77778,3.83533,3.70672,3.58051,3.34379
273,3,812302,4,1,4.37009,374,43,63,64,56,59,3.58582,3.65381,3.77778,3.83533,3.70672,3.58051
273,4,812302,4,1,4.37009,374,17,43,63,64,56,3.6692,3.58582,3.65381,3.77778,3.83533,3.70672
273,5,812302,4,1,4.37009,374,23,17,43,63,64,3.54547,3.6692,3.58582,3.65381,3.77778,3.83533
274,1,816119,12,0,1.04162,24,1,4,2,4,4,-0.65273,-0.68803,-0.89675,-0.91629,-0.64815,-0.59443
274,2,816119,12,0,1.04162,24,0,1,4,2,4,-0.66204,-0.65273,-0.68803,-0.89675,-0.91629,-0.64815
274,3,816119,12,0,1.04162,24,5,0,1,4,2,-0.73015,-0.66204,-0.65273,-0.68803,-0.89675,-0.91629
274,4,816119,12,0,1.04162,24,7,5,0,1,4,-0.72217,-0.73015,-0.66204,-0.65273,-0.68803,-0.89675
274,5,816119,12,0,1.04162,24,1,7,5,0,1,-0.74942,-0.72217,-0.73015,-0.66204,-0.65273,-0.68803
275,1,817698,14,1,-1.07883,15,4,2,2,2,2,-1.09009,-1.4264,-1.40145,-1.46534,-1.50617,-1.96485
275,2,817698,14,1,-1.07883,15,0,4,2,2,2,-1.16154,-1.09009,-1.4264,-1.40145,-1.46534,-1.50617
275,3,817698,14,1,-1.07883,15,1,0,4,2,2,-1.3117,-1.16154,-1.09009,-1.4264,-1.40145,-1.46534
275,4,817698,14,1,-1.07883,15,1,1,0,4,2,-1.31337,-1.3117,-1.16154,-1.09009,-1.4264,-1.40145
275,5,817698,14,1,-1.07883,15,3,1,1,0,4,-1.13537,-1.31337,-1.3117,-1.16154,-1.09009,-1.4264
276,1,822440,6,0,1.3893,13,6,0,0,0,0,-0.17102,-0.26905,-0.50365,-0.50418,-0.99629,-0.59844
276,2,822440,6,0,1.3893,13,0,6,0,0,0,-0.10446,-0.17102,-0.26905,-0.50365,-0.50418,-0.99629
276,3,822440,6,0,1.3893,13,4,0,6,0,0,-0.53792,-0.10446,-0.17102,-0.26905,-0.50365,-0.50418
276,4,822440,6,0,1.3893,13,2,4,0,6,0,-0.34593,-0.53792,-0.10446,-0.17102,-0.26905,-0.50365
276,5,822440,6,0,1.3893,13,1,2,4,0,6,-0.54287,-0.34593,-0.53792,-0.10446,-0.17102,-0.26905
277,1,822635,5,0,8.37264,1142,144,133,137,132,223,4.08391,4.19637,4.0671,4.09584,3.98999,4.08334
277,2,822635,5,0,8.37264,1142,153,144,133,137,132,4.04721,4.08391,4.19637,4.0671,4.09584,3.98999
277,3,822635,5,0,8.37264,1142,161,153,144,133,137,4.00395,4.04721,4.08391,4.19637,4.0671,4.09584
277,4,822635,5,0,8.37264,1142,128,161,153,144,133,4.1584,4.00395,4.04721,4.08391,4.19637,4.0671
277,5,822635,5,0,8.37264,1142,154,128,161,153,144,4.35668,4.1584,4.00395,4.04721,4.08391,4.19637
278,1,826690,9,0,4.80596,84,7,10,10,11,10,1.13753,1.27235,1.38182,1.30698,1.23892,1.11032
278,2,826690,9,0,4.80596,84,15,7,10,10,11,1.06347,1.13753,1.27235,1.38182,1.30698,1.23892
278,3,826690,9,0,4.80596,84,11,15,7,10,10,1.18711,1.06347,1.13753,1.27235,1.38182,1.30698
278,4,826690,9,0,4.80596,84,11,11,15,7,10,1.39594,1.18711,1.06347,1.13753,1.27235,1.38182
278,5,826690,9,0,4.80596,84,9,11,11,15,7,1.33126,1.39594,1.18711,1.06347,1.13753,1.27235
279,1,829302,13,0,6.12915,1004,124,101,138,130,186,2.73492,3.46199,3.51311,3.48431,3.46272,3.64546
279,2,829302,13,0,6.12915,1004,123,124,101,138,130,2.6925,2.73492,3.46199,3.51311,3.48431,3.46272
279,3,829302,13,0,6.12915,1004,111,123,124,101,138,2.77925,2.6925,2.73492,3.46199,3.51311,3.48431
