school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband
38,2,-17.239,-21.911,1,1,-2.1205,2,3
38,3,9.6758995,7.0171,1,1,-2.1205,2,1
38,4,6.7876,2.058,0,1,-2.1205,2,2
38,5,-9.3938,-2.0746,1,1,-2.1205,2,2
38,6,-3.3884,-9.5132,1,1,-2.1205,2,2
38,7,6.7876,8.6701,1,1,-2.1205,2,1
38,8,-3.3884,-9.5132,1,1,-2.1205,2,2
38,9,8.9657,5.3640995,1,1,-2.1205,2,1
38,10,-1.2908,0.40499002,0,1,-2.1205,2,2
38,11,2.6132,18.588001,0,1,-2.1205,2,2
38,12,-1.9761001,-8.6867,0,1,-2.1205,2,2
38,13,15.061999,5.3640995,1,1,-2.1205,2,1
38,14,-9.3938,-8.6867,0,1,-2.1205,2,2
38,15,-9.3938,3.711,1,1,-2.1205,2,2
38,16,-8.5267,-7.0336003,0,1,-2.1205,2,2
38,17,4.0267,-4.5541,0,1,-2.1205,2,2
38,18,-13.353,-6.2071,0,1,-2.1205,2,3
38,19,-9.3938,-10.34,1,1,-2.1205,2,2
38,20,18.138,20.241001,1,1,-2.1205,2,1
38,21,5.4434004,11.976,0,1,-2.1205,2,1
38,22,-19.621,-19.431,1,1,-2.1205,2,3
38,23,13.101,5.3640995,1,1,-2.1205,2,2
38,24,7.4723,13.629,0,1,-2.1205,2,1
38,25,0.043218,-11.993,0,1,-2.1205,2,2
38,26,-8.5267,-11.993,0,1,-2.1205,2,2
38,27,-19.621,-25.217,0,1,-2.1205,2,3
38,28,-6.2304997,4.5376,1,1,-2.1205,2,2
38,29,0.043218,3.711,0,1,-2.1205,2,2
38,30,-11.186,-1.2479999,1,1,-2.1205,2,2
38,31,-13.353,-16.952,0,1,-2.1205,2,3
38,32,-13.353,-20.258,1,1,-2.1205,2,3
38,33,-0.62088,2.8845,0,1,-2.1205,2,2
38,34,2.6132,11.15,0,1,-2.1205,2,2
38,35,-18.367,-2.9011,1,1,-2.1205,2,3
38,36,-13.353,-14.471999,0,1,-2.1205,2,2
38,37,11.094,16.109001,0,1,-2.1205,2,2
38,38,-9.3938,-10.34,0,1,-2.1205,2,2
38,39,-15.267,5.3640995,0,1,-2.1205,2,2
38,40,1.9415,5.3640995,0,1,-2.1205,2,2
38,41,8.9657,6.1906,1,1,-2.1205,2,1
38,42,-4.198,-7.8602,1,1,-2.1205,2,2
38,43,0.73536,14.456,1,1,-2.1205,2,2
38,44,-12.195,-4.5541,1,1,-2.1205,2,2
38,45,-4.198,2.058,0,1,-2.1205,2,2
38,46,-13.353,-3.7276,0,1,-2.1205,2,2
38,47,-11.186,-4.5541,0,1,-2.1205,2,3
38,48,12.405,-1.2479999,0,1,-2.1205,2,2
38,49,-6.9951,3.711,0,1,-2.1205,2,2
38,50,6.7876,1.2315,1,1,-2.1205,2,2
38,51,9.6758995,3.711,1,1,-2.1205,2,1
38,52,0.73536,-21.084002,0,1,-2.1205,2,3
38,53,-9.3938,-16.125,0,1,-2.1205,2,3
38,54,-15.267,-11.993,0,1,-2.1205,2,2
39,1,5.4434004,-10.34,1,3,-1.9712,2,2
39,2,-4.198,-1.2479999,1,3,-1.9712,2,2
39,3,5.4434004,5.3640995,1,3,-1.9712,2,2
39,4,-2.6516,-7.0336003,1,3,-1.9712,2,3
39,5,4.0267,12.803,1,3,-1.9712,2,2
39,6,5.4434004,13.629,1,3,-1.9712,2,1
39,7,-4.198,-29.349998,1,3,-1.9712,2,2
39,8,-1.9761001,7.0171,1,3,-1.9712,2,2
39,9,-6.9951,-9.5132,1,3,-1.9712,2,2
39,10,-4.9278,-7.8602,1,3,-1.9712,2,2
39,11,-1.2908,-20.258,1,3,-1.9712,2,3
39,12,-9.3938,-10.34,1,3,-1.9712,2,2
39,13,-0.62088,-2.0746,1,3,-1.9712,2,1
39,14,-13.353,-9.5132,1,3,-1.9712,2,2
39,15,0.043218,-2.0746,1,3,-1.9712,2,1
39,16,-1.9761001,-6.2071,1,3,-1.9712,2,2
39,17,-1.9761001,-2.9011,1,3,-1.9712,2,2
39,18,2.6132,3.711,1,3,-1.9712,2,2
39,19,15.792,19.414999,1,3,-1.9712,2,1
39,20,6.1073,0.40499002,1,3,-1.9712,2,2
39,21,0.043218,15.282001,1,3,-1.9712,2,1
39,22,-10.290999,-20.258,1,3,-1.9712,2,3
39,23,17.348999,16.935001,1,3,-1.9712,2,1
39,24,-8.5267,-13.646,1,3,-1.9712,2,3
39,25,13.101,13.629,1,3,-1.9712,2,1
39,26,-4.9278,-4.5541,1,3,-1.9712,2,2
39,27,11.094,11.15,1,3,-1.9712,2,2
39,28,5.4434004,-7.8602,1,3,-1.9712,2,2
39,29,-3.3884,-17.778,1,3,-1.9712,2,3
39,30,3.2807002,-0.42152,1,3,-1.9712,2,1
39,31,-10.290999,-4.5541,1,3,-1.9712,2,3
39,32,-3.3884,-6.2071,1,3,-1.9712,2,3
39,33,2.6132,14.456,1,3,-1.9712,2,2
39,34,-6.9951,-5.3806,1,3,-1.9712,2,2
39,35,1.3406999,-0.42152,1,3,-1.9712,2,2
39,36,-4.9278,-18.605,1,3,-1.9712,2,2
39,37,11.757999,6.1906,1,3,-1.9712,2,1
39,38,5.4434004,5.3640995,1,3,-1.9712,2,2
39,39,3.2807002,-10.34,1,3,-1.9712,2,3
39,40,-5.5511,-7.0336003,1,3,-1.9712,2,2
39,41,9.6758995,18.588001,1,3,-1.9712,2,1
39,42,-10.290999,-19.431,1,3,-1.9712,2,3
39,43,12.405,-1.2479999,1,3,-1.9712,2,1
39,44,6.7876,2.8845,1,3,-1.9712,2,2
39,45,-4.198,-3.7276,1,3,-1.9712,2,2
39,46,-11.186,-1.2479999,1,3,-1.9712,2,2
39,47,1.9415,-4.5541,1,3,-1.9712,2,2
39,48,5.4434004,4.5376,1,3,-1.9712,2,1
40,1,2.6132,0.40499002,0,2,-0.1305,2,2
40,2,-25.100998,-16.125,0,2,-0.1305,2,3
40,3,8.2199,23.547,0,2,-0.1305,2,1
40,4,12.405,7.8436,0,2,-0.1305,2,1
40,5,7.4723,-1.2479999,0,2,-0.1305,2,2
40,6,-18.367,-3.7276,0,2,-0.1305,2,2
40,7,-7.7611,-1.2479999,0,2,-0.1305,2,2
40,8,12.405,0.40499002,0,2,-0.1305,2,2
40,9,8.2199,1.2315,0,2,-0.1305,2,2
40,10,3.2807002,-8.6867,0,2,-0.1305,2,2
40,11,15.061999,5.3640995,0,2,-0.1305,2,1
40,12,-12.195,-12.819,0,2,-0.1305,2,3
40,13,7.4723,10.323,0,2,-0.1305,2,2
40,14,0.043218,-4.5541,0,2,-0.1305,2,2
40,15,-8.5267,7.8436,0,2,-0.1305,2,2
40,16,0.73536,12.803,0,2,-0.1305,2,2
40,17,-5.5511,-7.8602,0,2,-0.1305,2,2
40,18,-12.195,-6.2071,0,2,-0.1305,2,2
40,19,-27.527,-21.911,0,2,-0.1305,2,3
40,20,15.061999,6.1906,0,2,-0.1305,2,1
40,21,-0.62088,-10.34,0,2,-0.1305,2,2
40,22,-15.267,3.711,0,2,-0.1305,2,1
40,23,0.73536,3.711,0,2,-0.1305,2,2
40,24,1.3406999,-8.6867,0,2,-0.1305,2,2
40,25,-7.7611,5.3640995,0,2,-0.1305,2,2
40,26,-11.186,-16.125,0,2,-0.1305,2,3
40,27,-1.9761001,14.456,0,2,-0.1305,2,2
40,28,8.9657,4.5376,0,2,-0.1305,2,1
40,29,13.101,14.456,0,2,-0.1305,2,1
40,30,-4.198,9.4967,0,2,-0.1305,2,2
40,31,8.9657,-0.42152,0,2,-0.1305,2,2
40,32,-9.3938,-10.34,0,2,-0.1305,2,2
40,33,4.7819,4.5376,0,2,-0.1305,2,1
40,34,-25.100998,-23.564,0,2,-0.1305,2,2
40,35,-21.085999,-11.993,0,2,-0.1305,2,3
40,36,6.1073,0.40499002,0,2,-0.1305,2,2
40,37,0.043218,-2.9011,0,2,-0.1305,2,2
40,38,-21.085999,1.2315,0,2,-0.1305,2,2
40,39,-4.9278,-8.6867,0,2,-0.1305,2,2
40,40,7.4723,16.109001,0,2,-0.1305,2,1
40,41,9.6758995,-4.5541,0,2,-0.1305,2,2
40,42,7.4723,2.8845,0,2,-0.1305,2,1
40,43,-2.6516,-6.2071,0,2,-0.1305,2,2
40,44,4.7819,2.8845,0,2,-0.1305,2,2
40,45,-6.2304997,-12.819,0,2,-0.1305,2,2
40,46,12.405,6.1906,0,2,-0.1305,2,1
40,47,-3.3884,7.0171,0,2,-0.1305,2,1
40,48,-25.100998,-11.993,0,2,-0.1305,2,3
40,49,9.6758995,-1.2479999,0,2,-0.1305,2,1
40,50,11.094,3.711,0,2,-0.1305,2,2
40,51,-5.5511,8.6701,0,2,-0.1305,2,2
40,52,-13.353,-21.911,0,2,-0.1305,2,3
40,53,-4.198,-8.6867,0,2,-0.1305,2,3
40,54,10.396,13.629,0,2,-0.1305,2,1
40,55,-25.100998,-4.5541,0,2,-0.1305,2,2
40,56,13.101,9.4967,0,2,-0.1305,2,2
40,57,-14.386999,-19.431,0,2,-0.1305,2,3
40,58,-21.085999,-6.2071,0,2,-0.1305,2,2
40,59,-3.3884,-0.42152,0,2,-0.1305,2,2
40,60,15.061999,14.456,0,2,-0.1305,2,1
40,61,11.757999,25.2,0,2,-0.1305,2,1
40,62,12.405,14.456,0,2,-0.1305,2,1
40,63,-4.9278,-7.0336003,0,2,-0.1305,2,2
40,64,-25.100998,-7.8602,0,2,-0.1305,2,3
40,65,11.757999,12.803,0,2,-0.1305,2,2
40,66,3.2807002,-4.5541,0,2,-0.1305,2,2
40,67,-22.917,2.8845,0,2,-0.1305,2,3
40,68,-22.917,-4.5541,0,2,-0.1305,2,2
40,69,-6.2304997,6.1906,0,2,-0.1305,2,1
40,70,-4.198,-6.2071,0,2,-0.1305,2,2
40,71,-11.186,11.976,0,2,-0.1305,2,1
41,1,-4.198,7.0171,1,3,-2.8873,2,2
41,2,9.6758995,2.058,1,3,-2.8873,2,1
41,3,3.2807002,-7.8602,1,3,-2.8873,2,3
41,4,8.2199,3.711,1,3,-2.8873,2,2
41,5,-7.7611,-25.217,1,3,-2.8873,2,3
41,6,-13.353,-29.349998,1,3,-2.8873,2,3
41,7,-5.5511,-10.34,1,3,-2.8873,2,3
41,8,-13.353,-11.993,1,3,-2.8873,2,2
41,9,-6.2304997,3.711,1,3,-2.8873,2,2
41,10,-15.267,-6.2071,1,3,-2.8873,2,3
41,11,-5.5511,5.3640995,1,3,-2.8873,2,2
41,12,4.7819,-19.431,1,3,-2.8873,2,3
41,13,15.792,-3.7276,1,3,-2.8873,2,2
41,14,3.2807002,-8.6867,1,3,-2.8873,2,2
41,15,1.9415,-10.34,1,3,-2.8873,2,2
41,16,-13.353,-9.5132,1,3,-2.8873,2,2
41,17,-4.198,-16.125,1,3,-2.8873,2,3
41,18,12.405,2.8845,1,3,-2.8873,2,1
41,19,-17.239,-8.6867,1,3,-2.8873,2,2
41,20,-4.198,-3.7276,1,3,-2.8873,2,2
41,21,6.7876,-2.9011,1,3,-2.8873,2,2
41,22,19.771,7.0171,1,3,-2.8873,2,1
41,23,13.101,4.5376,1,3,-2.8873,2,2
41,24,4.7819,-3.7276,1,3,-2.8873,2,2
41,25,7.4723,12.803,1,3,-2.8873,2,1
41,26,-1.2908,7.8436,1,3,-2.8873,2,1
41,27,0.73536,2.058,1,3,-2.8873,2,2
41,28,-4.198,-13.646,1,3,-2.8873,2,2
41,29,-3.3884,-23.564,1,3,-2.8873,2,2
41,30,10.396,-1.2479999,1,3,-2.8873,2,2
41,31,-9.3938,-16.952,1,3,-2.8873,2,2
41,32,10.396,7.8436,1,3,-2.8873,2,2
41,33,10.396,2.058,1,3,-2.8873,2,2
41,34,13.101,7.0171,1,3,-2.8873,2,1
41,35,7.4723,2.058,1,3,-2.8873,2,2
41,36,-6.9951,7.8436,1,3,-2.8873,2,2
41,37,-4.198,-2.9011,1,3,-2.8873,2,2
41,38,-6.2304997,2.058,1,3,-2.8873,2,2
41,39,0.73536,8.6701,1,3,-2.8873,2,2
41,40,14.3949995,0.40499002,1,3,-2.8873,2,1
41,41,-12.195,-12.819,1,3,-2.8873,2,2
41,42,-0.62088,7.0171,1,3,-2.8873,2,2
41,43,14.3949995,5.3640995,1,3,-2.8873,2,2
41,44,0.043218,0.40499002,1,3,-2.8873,2,2
41,45,1.3406999,2.058,1,3,-2.8873,2,2
41,46,11.094,-1.2479999,1,3,-2.8873,2,2
41,47,-14.386999,-11.993,1,3,-2.8873,2,3
41,48,-8.5267,-0.42152,1,3,-2.8873,2,2
41,49,4.0267,-5.3806,1,3,-2.8873,2,2
41,50,-11.186,-14.471999,1,3,-2.8873,2,3
41,51,5.4434004,-5.3806,1,3,-2.8873,2,2
41,52,3.2807002,0.40499002,1,3,-2.8873,2,2
41,53,-2.6516,1.2315,1,3,-2.8873,2,2
41,54,7.4723,3.711,1,3,-2.8873,2,1
41,55,8.2199,8.6701,1,3,-2.8873,2,1
41,56,-5.5511,-14.471999,1,3,-2.8873,2,3
41,57,3.2807002,8.6701,1,3,-2.8873,2,1
41,58,4.0267,7.8436,1,3,-2.8873,2,2
41,59,7.4723,-8.6867,1,3,-2.8873,2,2
41,60,-4.198,-4.5541,1,3,-2.8873,2,1
42,1,4.0267,2.8845,1,1,-1.4618001,2,2
42,2,-4.198,-3.7276,0,1,-1.4618001,2,2
42,3,4.7819,-0.42152,0,1,-1.4618001,2,2
42,4,-0.62088,0.40499002,0,1,-1.4618001,2,2
42,5,1.9415,3.711,1,1,-1.4618001,2,1
42,6,0.043218,-11.993,0,1,-1.4618001,2,2
42,7,-1.2908,5.3640995,1,1,-1.4618001,2,1
42,8,-4.9278,0.40499002,0,1,-1.4618001,2,2
42,9,-6.2304997,-0.42152,0,1,-1.4618001,2,2
42,10,-8.5267,-12.819,0,1,-1.4618001,2,2
42,11,-7.7611,-12.819,0,1,-1.4618001,2,2
42,12,-4.9278,-4.5541,0,1,-1.4618001,2,3
42,13,0.73536,8.6701,1,1,-1.4618001,2,2
42,14,-7.7611,0.40499002,1,1,-1.4618001,2,2
42,15,-2.6516,-3.7276,0,1,-1.4618001,2,1
42,16,4.0267,-3.7276,0,1,-1.4618001,2,2
42,17,0.043218,-0.42152,0,1,-1.4618001,2,3
42,18,-0.62088,-1.2479999,0,1,-1.4618001,2,2
42,19,-13.353,-7.0336003,0,1,-1.4618001,2,2
42,20,-6.9951,-10.34,0,1,-1.4618001,2,3
42,21,13.747,6.1906,1,1,-1.4618001,2,1
42,22,-3.3884,-11.993,1,1,-1.4618001,2,2
42,23,8.2199,2.058,0,1,-1.4618001,2,2
42,24,-3.3884,1.2315,1,1,-1.4618001,2,2
42,25,-6.9951,-22.737,1,1,-1.4618001,2,3
42,26,2.6132,5.3640995,0,1,-1.4618001,2,2
42,27,10.396,3.711,1,1,-1.4618001,2,2
42,28,9.6758995,10.323,1,1,-1.4618001,2,1
42,29,-11.186,-4.5541,0,1,-1.4618001,2,2
42,30,4.7819,5.3640995,1,1,-1.4618001,2,1
42,31,9.6758995,-14.471999,0,1,-1.4618001,2,2
42,32,6.7876,-8.6867,1,1,-1.4618001,2,2
42,33,15.792,16.109001,0,1,-1.4618001,2,1
42,34,-12.195,7.0171,0,1,-1.4618001,2,2
42,35,2.6132,2.8845,1,1,-1.4618001,2,2
42,36,0.73536,2.058,0,1,-1.4618001,2,2
42,37,8.2199,11.976,1,1,-1.4618001,2,1
42,38,12.405,14.456,0,1,-1.4618001,2,2
42,39,2.6132,-7.0336003,0,1,-1.4618001,2,2
42,40,1.3406999,-14.471999,1,1,-1.4618001,2,3
42,41,0.73536,-5.3806,0,1,-1.4618001,2,2
42,42,1.9415,1.2315,0,1,-1.4618001,2,1
42,43,6.7876,-8.6867,0,1,-1.4618001,2,2
42,44,1.9415,-2.0746,0,1,-1.4618001,2,2
42,45,-2.6516,-4.5541,0,1,-1.4618001,2,2
42,46,-0.62088,-11.993,1,1,-1.4618001,2,2
42,47,10.396,10.323,1,1,-1.4618001,2,2
42,48,3.2807002,-6.2071,0,1,-1.4618001,2,2
42,49,-2.6516,0.40499002,0,1,-1.4618001,2,1
42,50,1.3406999,-0.42152,1,1,-1.4618001,2,2
42,51,0.73536,6.1906,1,1,-1.4618001,2,1
42,52,-0.62088,-8.6867,1,1,-1.4618001,2,2
42,53,-12.195,-15.299,0,1,-1.4618001,2,2
42,54,-8.5267,-7.0336003,0,1,-1.4618001,2,2
42,55,8.9657,16.935001,1,1,-1.4618001,2,1
42,56,-6.9951,-9.5132,0,1,-1.4618001,2,3
42,57,-4.9278,4.5376,0,1,-1.4618001,2,2
42,58,-1.9761001,2.058,1,1,-1.4618001,2,2
43,1,21.029999,1.2315,1,1,4.3343,3,2
43,2,0.73536,-5.3806,1,1,4.3343,3,2
43,3,-9.3938,2.058,1,1,4.3343,3,2
43,4,-2.6516,3.711,1,1,4.3343,3,1
43,5,5.4434004,-3.7276,1,1,4.3343,3,2
43,6,11.757999,12.803,1,1,4.3343,3,2
43,7,-4.9278,-7.0336003,1,1,4.3343,3,2
43,8,0.043218,9.4967,1,1,4.3343,3,2
43,9,-14.386999,-2.9011,1,1,4.3343,3,1
43,10,-9.3938,-8.6867,1,1,4.3343,3,1
43,11,8.9657,1.2315,1,1,4.3343,3,1
43,12,-8.5267,1.2315,0,1,4.3343,3,2
43,13,8.2199,-0.42152,1,1,4.3343,3,3
43,14,-0.62088,1.2315,1,1,4.3343,3,1
43,15,-16.237,-5.3806,1,1,4.3343,3,3
43,16,8.2199,4.5376,1,1,4.3343,3,1
43,17,4.7819,7.0171,1,1,4.3343,3,1
43,18,6.1073,7.0171,1,1,4.3343,3,2
43,19,15.061999,15.282001,1,1,4.3343,3,1
43,20,5.4434004,11.976,1,1,4.3343,3,1
43,21,10.396,11.15,1,1,4.3343,3,2
43,22,-1.2908,4.5376,1,1,4.3343,3,2
43,23,8.2199,5.3640995,1,1,4.3343,3,3
43,24,-12.195,5.3640995,1,1,4.3343,3,2
43,25,0.73536,13.629,1,1,4.3343,3,3
43,26,-10.290999,6.1906,1,1,4.3343,3,1
43,27,-9.3938,0.40499002,1,1,4.3343,3,2
43,28,-6.2304997,-13.646,1,1,4.3343,3,2
43,29,4.7819,11.976,1,1,4.3343,3,1
43,30,-4.198,18.588001,1,1,4.3343,3,2
43,31,4.7819,5.3640995,1,1,4.3343,3,1
43,32,25.324,24.374,1,1,4.3343,3,1
43,33,0.043218,-0.42152,1,1,4.3343,3,2
43,34,22.031,13.629,1,1,4.3343,3,2
43,35,2.6132,7.0171,1,1,4.3343,3,1
43,36,5.4434004,8.6701,1,1,4.3343,3,2
43,37,0.73536,8.6701,1,1,4.3343,3,3
43,38,3.2807002,1.2315,1,1,4.3343,3,3
43,39,4.7819,6.1906,1,1,4.3343,3,2
43,40,-3.3884,0.40499002,1,1,4.3343,3,1
43,41,4.0267,8.6701,1,1,4.3343,3,1
43,42,-3.3884,-4.5541,1,1,4.3343,3,2
43,43,-2.6516,6.1906,1,1,4.3343,3,3
43,44,7.4723,7.8436,1,1,4.3343,3,3
43,45,0.043218,4.5376,1,1,4.3343,3,2
43,46,-16.237,-2.0746,1,1,4.3343,3,3
43,47,-6.9951,-3.7276,1,1,4.3343,3,1
43,48,8.2199,9.4967,1,1,4.3343,3,2
43,49,10.396,13.629,1,1,4.3343,3,1
43,50,13.747,16.109001,1,1,4.3343,3,1
43,51,-5.5511,8.6701,1,1,4.3343,3,2
43,52,11.094,-1.2479999,1,1,4.3343,3,2
43,53,-3.3884,0.40499002,1,1,4.3343,3,1
43,54,-6.2304997,-6.2071,1,1,4.3343,3,2
43,55,13.101,21.068,1,1,4.3343,3,1
43,56,11.094,3.711,1,1,4.3343,3,1
43,57,8.9657,2.8845,1,1,4.3343,3,1
43,58,0.73536,1.2315,1,1,4.3343,3,3
43,59,-0.62088,8.6701,1,1,4.3343,3,2
43,60,-14.386999,-14.471999,1,1,4.3343,3,1
43,61,-15.267,-0.42152,1,1,4.3343,3,2
44,1,-6.2304997,0.40499002,0,2,-2.4166,2,2
44,2,-6.9951,-7.8602,0,2,-2.4166,2,2
44,3,-8.5267,-6.2071,0,2,-2.4166,2,2
44,4,1.9415,-0.42152,0,2,-2.4166,2,2
44,5,4.7819,19.414999,0,2,-2.4166,2,1
44,6,-1.2908,2.8845,0,2,-2.4166,2,2
44,7,0.73536,-3.7276,0,2,-2.4166,2,2
44,8,-10.290999,-11.166,0,2,-2.4166,2,2
44,9,-2.6516,-5.3806,0,2,-2.4166,2,2
44,10,-11.186,-0.42152,0,2,-2.4166,2,2
44,11,4.7819,3.711,0,2,-2.4166,2,2
44,12,-12.195,-4.5541,0,2,-2.4166,2,3
44,13,-16.237,-18.605,0,2,-2.4166,2,3
44,14,-10.290999,-5.3806,0,2,-2.4166,2,3
44,15,1.3406999,6.1906,0,2,-2.4166,2,2
44,16,-0.62088,-0.42152,0,2,-2.4166,2,2
44,17,-13.353,-2.9011,0,2,-2.4166,2,2
44,18,5.4434004,16.109001,0,2,-2.4166,2,1
44,19,8.9657,5.3640995,0,2,-2.4166,2,2
44,20,-12.195,-23.564,0,2,-2.4166,2,3
44,21,-2.6516,2.058,0,2,-2.4166,2,2
44,22,-2.6516,-27.697,0,2,-2.4166,2,3
44,23,-12.195,-8.6867,0,2,-2.4166,2,2
44,24,2.6132,-1.2479999,0,2,-2.4166,2,2
44,25,-11.186,5.3640995,0,2,-2.4166,2,2
44,26,-8.5267,-20.258,0,2,-2.4166,2,2
44,27,-1.2908,2.8845,0,2,-2.4166,2,2
44,28,-7.7611,5.3640995,0,2,-2.4166,2,2
44,29,1.9415,8.6701,0,2,-2.4166,2,2
45,1,-1.2908,3.711,1,1,-1.8718,2,2
45,2,8.2199,6.1906,1,1,-1.8718,2,2
45,3,3.2807002,6.1906,1,1,-1.8718,2,2
45,4,4.7819,2.058,1,1,-1.8718,2,2
45,5,5.4434004,4.5376,1,1,-1.8718,2,2
45,6,-4.198,12.803,1,1,-1.8718,2,1
45,7,4.0267,10.323,1,1,-1.8718,2,2
45,8,2.6132,13.629,1,1,-1.8718,2,1
45,9,-5.5511,-19.431,1,1,-1.8718,2,2
45,10,-0.62088,1.2315,1,1,-1.8718,2,2
45,11,-10.290999,-14.471999,1,1,-1.8718,2,3
45,12,-3.3884,-7.0336003,1,1,-1.8718,2,2
45,13,4.0267,2.058,1,1,-1.8718,2,1
45,14,-8.5267,-7.8602,1,1,-1.8718,2,2
45,15,-0.62088,-7.0336003,1,1,-1.8718,2,2
45,16,-6.9951,-24.39,1,1,-1.8718,2,3
45,17,3.2807002,6.1906,1,1,-1.8718,2,1
45,18,4.0267,1.2315,1,1,-1.8718,2,2
45,19,-5.5511,-9.5132,1,1,-1.8718,2,2
45,20,5.4434004,-0.42152,1,1,-1.8718,2,2
45,21,-12.195,-16.952,1,1,-1.8718,2,3
45,22,6.7876,-9.5132,1,1,-1.8718,2,2
45,23,-17.239,-8.6867,1,1,-1.8718,2,3
45,24,4.7819,-2.9011,1,1,-1.8718,2,2
45,25,-2.6516,-2.9011,1,1,-1.8718,2,2
45,26,-12.195,-7.8602,1,1,-1.8718,2,2
45,27,-5.5511,-14.471999,1,1,-1.8718,2,2
45,28,-1.9761001,2.8845,1,1,-1.8718,2,2
45,29,-9.3938,-7.8602,1,1,-1.8718,2,3
45,30,-3.3884,-3.7276,1,1,-1.8718,2,2
45,31,-10.290999,3.711,1,1,-1.8718,2,1
45,32,-1.9761001,-1.2479999,1,1,-1.8718,2,2
45,33,4.0267,-2.0746,1,1,-1.8718,2,2
45,34,-16.237,-16.952,1,1,-1.8718,2,2
45,35,-8.5267,9.4967,1,1,-1.8718,2,2
45,36,-16.237,-11.166,1,1,-1.8718,2,3
45,37,4.0267,18.588001,1,1,-1.8718,2,2
45,38,-0.62088,-2.9011,1,1,-1.8718,2,2
45,39,-4.198,-2.0746,1,1,-1.8718,2,2
45,40,1.9415,-5.3806,1,1,-1.8718,2,2
45,41,-18.367,-7.0336003,1,1,-1.8718,2,3
45,42,0.043218,0.40499002,1,1,-1.8718,2,2
45,43,6.7876,7.0171,1,1,-1.8718,2,1
45,44,-0.62088,-8.6867,1,1,-1.8718,2,2
45,45,-1.2908,2.058,1,1,-1.8718,2,1
45,46,7.4723,5.3640995,1,1,-1.8718,2,2
45,47,-17.239,-18.605,0,1,-1.8718,2,3
45,48,-3.3884,1.2315,0,1,-1.8718,2,2
45,49,18.138,16.109001,0,1,-1.8718,2,1
45,50,8.9657,9.4967,0,1,-1.8718,2,1
45,51,0.043218,2.058,1,1,-1.8718,2,2
45,52,4.0267,8.6701,1,1,-1.8718,2,1
45,53,-21.085999,-15.299,0,1,-1.8718,2,3
46,1,-0.62088,-2.0746,1,1,-1.4372001,2,2
46,2,-18.367,-2.9011,0,1,-1.4372001,2,2
46,3,6.7876,10.323,0,1,-1.4372001,2,1
46,4,-6.2304997,-2.9011,1,1,-1.4372001,2,2
46,5,-1.2908,11.976,0,1,-1.4372001,2,1
46,6,7.4723,3.711,0,1,-1.4372001,2,1
46,7,-6.9951,-11.166,1,1,-1.4372001,2,2
46,8,-3.3884,3.711,0,1,-1.4372001,2,2
46,9,1.9415,6.1906,1,1,-1.4372001,2,2
46,10,0.73536,4.5376,0,1,-1.4372001,2,2
46,11,5.4434004,8.6701,0,1,-1.4372001,2,1
46,12,-6.2304997,-3.7276,1,1,-1.4372001,2,3
46,13,8.9657,7.8436,0,1,-1.4372001,2,1
46,14,6.1073,9.4967,1,1,-1.4372001,2,1
46,15,-12.195,-16.952,1,1,-1.4372001,2,3
46,16,2.6132,0.40499002,0,1,-1.4372001,2,1
46,17,-6.9951,-7.8602,1,1,-1.4372001,2,2
46,18,-10.290999,-10.34,1,1,-1.4372001,2,3
46,19,-13.353,-14.471999,1,1,-1.4372001,2,3
46,20,4.7819,6.1906,0,1,-1.4372001,2,1
46,21,-6.9951,10.323,0,1,-1.4372001,2,2
46,22,4.7819,3.711,0,1,-1.4372001,2,1
46,23,0.043218,-5.3806,0,1,-1.4372001,2,2
46,24,-9.3938,-2.0746,0,1,-1.4372001,2,2
46,25,-3.3884,4.5376,0,1,-1.4372001,2,2
46,26,-12.195,-11.166,0,1,-1.4372001,2,3
46,27,-13.353,-4.5541,1,1,-1.4372001,2,2
46,28,-4.198,-7.0336003,1,1,-1.4372001,2,2
46,29,-11.186,-9.5132,0,1,-1.4372001,2,2
46,30,-17.239,-11.166,0,1,-1.4372001,2,3
46,31,-3.3884,-9.5132,1,1,-1.4372001,2,2
46,32,-12.195,-16.125,1,1,-1.4372001,2,3
46,33,-4.9278,-3.7276,0,1,-1.4372001,2,2
46,34,-4.198,5.3640995,0,1,-1.4372001,2,2
46,35,-8.5267,4.5376,1,1,-1.4372001,2,2
46,36,5.4434004,21.068,0,1,-1.4372001,2,1
46,37,4.0267,10.323,1,1,-1.4372001,2,1
46,38,-1.2908,16.109001,0,1,-1.4372001,2,2
46,39,-0.62088,-9.5132,0,1,-1.4372001,2,2
46,40,-1.9761001,2.058,0,1,-1.4372001,2,2
46,41,-13.353,18.588001,0,1,-1.4372001,2,2
46,42,-4.9278,6.1906,0,1,-1.4372001,2,2
46,43,-1.9761001,1.2315,0,1,-1.4372001,2,3
46,44,-4.9278,-2.0746,1,1,-1.4372001,2,2
46,45,-10.290999,-3.7276,1,1,-1.4372001,2,3
46,46,1.3406999,2.058,0,1,-1.4372001,2,2
46,47,-9.3938,-0.42152,1,1,-1.4372001,2,2
46,48,-8.5267,9.4967,1,1,-1.4372001,2,1
46,49,-2.6516,-1.2479999,0,1,-1.4372001,2,2
46,50,-4.198,-2.9011,0,1,-1.4372001,2,2
46,51,4.0267,3.711,1,1,-1.4372001,2,2
