H,G,student,Y,gender,age,gcsescore,U
31,318,3599,8.0,M,5.0,7.444,1.1583157114303297
31,318,3600,10.0,M,4.0,7.7,1.41431571143033
31,318,3601,2.0,M,-1.0,5.8,-0.4856842885696704
31,318,3602,10.0,M,-6.0,6.0,-0.2856842885696702
31,318,3603,2.0,M,1.0,5.9,-0.38568428856966985
31,318,3604,8.0,M,-4.0,7.0,0.7143157114303298
31,318,3605,8.0,M,-3.0,6.777,0.4913157114303299
31,318,3606,6.0,M,-3.0,5.666,-0.6196842885696698
31,318,3607,4.0,M,-5.0,6.5,0.2143157114303298
31,318,3608,8.0,M,-1.0,6.5,0.2143157114303298
31,318,3609,6.0,M,2.0,6.3,0.014315711430329614
31,319,3610,10.0,M,1.0,7.222,0.9363157114303302
31,319,3611,8.0,M,-3.0,7.111,0.8253157114303296
31,319,3612,6.0,M,0.0,5.888,-0.3976842885696703
31,319,3613,10.0,M,1.0,6.5,0.2143157114303298
31,319,3614,10.0,M,-2.0,6.666,0.38031571143033016
31,319,3615,6.0,M,-1.0,6.333,0.047315711430329976
31,320,3616,6.0,M,4.0,5.333,-0.95268428856967
31,320,3617,8.0,F,3.0,6.111,-0.17468428856967044
31,320,3618,0.0,M,-2.0,5.125,-1.1606842885696702
31,320,3619,10.0,M,-3.0,6.875,0.5893157114303298
31,320,3620,4.0,M,4.0,6.222,-0.06368428856966979
31,320,3621,10.0,F,1.0,6.444,0.15831571143032974
31,320,3622,2.0,M,5.0,3.666,-2.6196842885696703
31,320,3623,8.0,M,5.0,6.625,0.3393157114303298
31,320,3624,10.0,F,-5.0,7.25,0.9643157114303298
31,320,3625,8.0,F,0.0,6.666,0.38031571143033016
31,320,3626,8.0,F,-3.0,7.0,0.7143157114303298
31,320,3627,4.0,M,3.0,5.625,-0.6606842885696702
31,320,3628,6.0,F,-2.0,5.375,-0.9106842885696702
31,320,3629,0.0,M,-4.0,5.111,-1.1746842885696704
31,320,3630,8.0,M,4.0,6.714,0.4283157114303302
31,320,3631,6.0,M,4.0,4.444,-1.8416842885696703
31,320,3632,6.0,M,-5.0,5.8,-0.4856842885696704
31,320,3633,10.0,M,0.0,7.3,1.0143157114303296
31,320,3634,2.0,F,-2.0,6.25,-0.03568428856967021
31,320,3635,4.0,F,-4.0,6.1,-0.18568428856967056
31,320,3636,10.0,M,-4.0,6.625,0.3393157114303298
31,320,3637,4.0,F,5.0,6.25,-0.03568428856967021
31,320,3638,8.0,M,5.0,7.0,0.7143157114303298
31,320,3639,2.0,F,3.0,6.5,0.2143157114303298
31,320,3640,2.0,M,5.0,4.888,-1.3976842885696703
31,320,3641,6.0,M,3.0,4.875,-1.4106842885696702
31,320,3642,0.0,M,5.0,5.272,-1.01368428856967
31,320,3643,8.0,M,-4.0,6.75,0.4643157114303298
31,320,3644,6.0,F,4.0,6.444,0.15831571143032974
31,320,3645,2.0,M,2.0,5.571,-0.7146842885696705
31,320,3646,4.0,F,0.0,5.666,-0.6196842885696698
31,320,3647,10.0,F,-3.0,6.5,0.2143157114303298
31,320,3648,8.0,F,-1.0,6.375,0.08931571143032979
31,320,3649,6.0,F,3.0,7.0,0.7143157114303298
31,320,3650,2.0,F,3.0,5.3,-0.9856842885696704
31,320,3651,8.0,M,1.0,7.125,0.8393157114303298
31,320,3652,4.0,F,-1.0,6.0,-0.2856842885696702
31,320,3653,10.0,M,2.0,7.25,0.9643157114303298
31,320,3654,4.0,M,-4.0,5.875,-0.4106842885696702
31,320,3655,0.0,M,4.0,5.444,-0.8416842885696703
31,320,3656,10.0,F,-2.0,6.111,-0.17468428856967044
31,320,3657,10.0,M,0.0,5.625,-0.6606842885696702
31,320,3658,2.0,F,2.0,6.7,0.41431571143032997
31,320,3659,6.0,F,1.0,6.75,0.4643157114303298
31,320,3660,8.0,M,5.0,4.222,-2.06368428856967
31,320,3661,4.0,F,1.0,4.125,-2.16068428856967
31,320,3662,10.0,M,1.0,5.222,-1.0636842885696698
31,320,3663,6.0,F,-6.0,6.888,0.6023157114303297
31,320,3664,4.0,M,2.0,5.0,-1.2856842885696702
31,320,3665,2.0,F,-4.0,6.5,0.2143157114303298
31,320,3666,10.0,F,0.0,6.8,0.5143157114303296
31,320,3667,0.0,M,0.0,5.444,-0.8416842885696703
31,320,3668,8.0,F,-6.0,6.25,-0.03568428856967021
31,320,3669,0.0,F,-5.0,5.125,-1.1606842885696702
31,320,3670,6.0,F,-5.0,6.5,0.2143157114303298
31,320,3671,0.0,M,-2.0,4.125,-2.16068428856967
31,320,3672,8.0,F,-3.0,6.222,-0.06368428856966979
31,320,3673,10.0,M,-1.0,6.75,0.4643157114303298
31,320,3674,10.0,F,1.0,7.222,0.9363157114303302
31,320,3675,4.0,F,4.0,6.0,-0.2856842885696702
31,320,3676,4.0,F,-1.0,6.5,0.2143157114303298
31,320,3677,6.0,F,-4.0,6.0,-0.2856842885696702
32,321,3678,0.0,M,-5.0,5.5,-0.7856842885696702
32,321,3679,0.0,M,4.0,4.428,-1.8576842885696703
32,321,3680,4.0,M,-1.0,5.625,-0.6606842885696702
32,322,3681,0.0,F,-4.0,5.625,-0.6606842885696702
32,322,3682,0.0,F,-4.0,5.0,-1.2856842885696702
32,322,3683,8.0,F,-4.0,6.0,-0.2856842885696702
32,322,3684,2.0,F,0.0,5.444,-0.8416842885696703
32,322,3685,4.0,F,0.0,5.666,-0.6196842885696698
32,322,3686,4.0,F,1.0,5.555,-0.7306842885696705
32,322,3687,0.0,F,-4.0,5.25,-1.0356842885696702
32,322,3688,4.0,F,3.0,5.125,-1.1606842885696702
32,322,3689,0.0,F,-1.0,5.125,-1.1606842885696702
32,323,3690,6.0,M,2.0,5.375,-0.9106842885696702
32,324,3691,4.0,M,4.0,6.7,0.41431571143032997
32,324,3692,10.0,M,4.0,6.7,0.41431571143032997
32,324,3693,6.0,M,-3.0,5.272,-1.01368428856967
32,324,3694,2.0,M,-4.0,5.7,-0.58568428856967
32,324,3695,6.0,M,-3.0,5.818,-0.4676842885696706
32,324,3696,2.0,M,-6.0,5.5,-0.7856842885696702
32,324,3697,10.0,M,-5.0,6.363,0.07731571143033023
32,324,3698,10.0,M,1.0,7.1,0.8143157114303294
32,324,3699,10.0,M,0.0,6.909,0.6233157114303296
32,324,3700,10.0,M,0.0,7.181,0.8953157114303298
32,324,3701,4.0,M,4.0,6.2,-0.08568428856967003
32,324,3702,2.0,M,-3.0,5.875,-0.4106842885696702
32,324,3703,2.0,M,3.0,6.0,-0.2856842885696702
32,324,3704,8.0,M,-4.0,6.5,0.2143157114303298
32,324,3705,6.0,M,-3.0,6.09,-0.19568428856967035
32,324,3706,4.0,M,0.0,5.666,-0.6196842885696698
32,324,3707,10.0,M,-2.0,6.25,-0.03568428856967021
32,324,3708,4.0,M,-6.0,5.8,-0.4856842885696704
32,324,3709,0.0,M,1.0,5.25,-1.0356842885696702
32,324,3710,8.0,M,1.0,6.25,-0.03568428856967021
32,324,3711,10.0,M,2.0,7.272,0.98631571143033
32,324,3712,6.0,M,4.0,6.09,-0.19568428856967035
32,324,3713,10.0,M,0.0,6.272,-0.013684288569669967
32,325,3714,4.0,F,-2.0,6.888,0.6023157114303297
32,325,3715,8.0,F,-4.0,6.777,0.4913157114303299
32,325,3716,6.0,F,2.0,7.1,0.8143157114303294
32,325,3717,6.0,F,2.0,6.7,0.41431571143032997
32,325,3718,6.0,F,-1.0,7.2,0.91431571143033
32,325,3719,4.0,F,-5.0,6.888,0.6023157114303297
32,325,3720,10.0,F,-4.0,7.4,1.1143157114303301
32,325,3721,4.0,F,-4.0,6.25,-0.03568428856967021
32,325,3722,6.0,F,-2.0,7.0,0.7143157114303298
32,325,3723,8.0,F,-2.0,7.666,1.3803157114303302
32,325,3724,6.0,F,-1.0,7.1,0.8143157114303294
32,325,3725,8.0,F,-2.0,6.8,0.5143157114303296
32,325,3726,0.0,F,5.0,5.9,-0.38568428856966985
32,325,3727,2.0,F,-4.0,6.8,0.5143157114303296
32,325,3728,10.0,F,5.0,6.5,0.2143157114303298
32,325,3729,4.0,F,-6.0,5.888,-0.3976842885696703
32,325,3730,0.0,F,-6.0,6.111,-0.17468428856967044
32,325,3731,6.0,F,-5.0,6.8,0.5143157114303296
32,326,3732,2.0,M,-4.0,6.0,-0.2856842885696702
32,326,3733,6.0,M,-4.0,5.9,-0.38568428856966985
32,326,3734,6.0,M,0.0,6.8,0.5143157114303296
32,326,3735,6.0,M,-4.0,6.4,0.11431571143033015
32,326,3736,6.0,M,-1.0,6.7,0.41431571143032997
32,326,3737,2.0,M,3.0,6.333,0.047315711430329976
32,326,3738,0.0,M,-6.0,4.9,-1.3856842885696699
32,326,3739,6.0,M,-2.0,6.2,-0.08568428856967003
32,327,3740,6.0,M,4.0,4.125,-2.16068428856967
32,327,3741,2.0,F,3.0,5.625,-0.6606842885696702
32,327,3742,0.0,M,1.0,4.75,-1.5356842885696702
32,327,3743,2.0,M,5.0,6.25,-0.03568428856967021
32,328,3744,6.0,M,2.0,5.5,-0.7856842885696702
32,328,3745,10.0,M,-2.0,7.2,0.91431571143033
32,328,3746,10.0,M,-4.0,7.0,0.7143157114303298
32,328,3747,4.0,M,-2.0,5.9,-0.38568428856966985
32,328,3748,8.0,M,2.0,6.2,-0.08568428856967003
32,328,3749,6.0,M,1.0,6.9,0.6143157114303301
32,328,3750,6.0,M,1.0,6.333,0.047315711430329976
32,328,3751,10.0,M,-4.0,7.0,0.7143157114303298
32,328,3752,8.0,M,-5.0,5.8,-0.4856842885696704
32,328,3753,10.0,M,-4.0,6.9,0.6143157114303301
32,328,3754,4.0,M,-2.0,6.0,-0.2856842885696702
32,328,3755,8.0,M,5.0,4.7,-1.58568428856967
32,328,3756,6.0,M,1.0,6.3,0.014315711430329614
32,328,3757,2.0,M,1.0,6.1,-0.18568428856967056
32,328,3758,10.0,M,0.0,6.6,0.31431571143032944
32,328,3759,10.0,M,1.0,7.3,1.0143157114303296
32,328,3760,6.0,M,-2.0,7.0,0.7143157114303298
32,328,3761,8.0,M,1.0,6.8,0.5143157114303296
32,328,3762,8.0,M,2.0,5.333,-0.95268428856967
32,328,3763,10.0,M,4.0,7.3,1.0143157114303296
32,329,3764,6.0,F,-3.0,6.25,-0.03568428856967021
32,329,3765,2.0,F,3.0,6.5,0.2143157114303298
32,329,3766,6.0,F,4.0,6.0,-0.2856842885696702
32,329,3767,10.0,F,-5.0,6.75,0.4643157114303298
32,329,3768,6.0,F,-1.0,7.375,1.0893157114303298
32,329,3769,8.0,F,-2.0,6.875,0.5893157114303298
32,329,3770,2.0,F,0.0,6.875,0.5893157114303298
32,329,3771,4.0,F,5.0,5.8,-0.4856842885696704
32,329,3772,10.0,F,-6.0,7.555,1.2693157114303295
32,329,3773,6.0,F,2.0,6.222,-0.06368428856966979
32,329,3774,6.0,F,-1.0,6.75,0.4643157114303298
32,329,3775,6.0,F,-4.0,5.111,-1.1746842885696704
32,329,3776,10.0,F,4.0,6.444,0.15831571143032974
32,329,3777,10.0,F,4.0,7.1,0.8143157114303294
32,329,3778,10.0,F,-1.0,8.0,1.7143157114303298
32,329,3779,8.0,F,-6.0,5.3,-0.9856842885696704
32,329,3780,10.0,F,1.0,8.0,1.7143157114303298
32,330,3781,6.0,F,4.0,6.111,-0.17468428856967044
32,330,3782,6.0,F,-5.0,6.444,0.15831571143032974
32,330,3783,0.0,F,5.0,5.5,-0.7856842885696702
32,330,3784,4.0,F,3.0,6.222,-0.06368428856966979
32,330,3785,2.0,F,-4.0,5.222,-1.0636842885696698
32,331,3786,8.0,M,0.0,5.428,-0.8576842885696703
32,331,3787,2.0,M,-4.0,4.833,-1.45268428856967
32,331,3788,4.0,M,0.0,6.3,0.014315711430329614
32,331,3789,2.0,M,1.0,6.111,-0.17468428856967044
32,331,3790,10.0,M,-6.0,6.7,0.41431571143032997
32,331,3791,8.0,M,-3.0,7.1,0.8143157114303294
32,331,3792,8.0,M,1.0,6.8,0.5143157114303296
32,331,3793,8.0,M,5.0,6.9,0.6143157114303301
32,331,3794,6.0,M,-4.0,6.222,-0.06368428856966979
32,331,3795,4.0,M,4.0,6.666,0.38031571143033016
32,331,3796,8.0,M,2.0,6.777,0.4913157114303299
32,331,3797,8.0,M,5.0,6.2,-0.08568428856967003
32,331,3798,4.0,M,-2.0,5.857,-0.42868428856967
32,331,3799,0.0,M,-2.0,5.777,-0.5086842885696701
32,331,3800,4.0,M,-4.0,6.555,0.2693157114303295
32,331,3801,6.0,M,-6.0,5.888,-0.3976842885696703
32,331,3802,8.0,M,2.0,6.9,0.6143157114303301
32,331,3803,0.0,M,-4.0,6.0,-0.2856842885696702
32,331,3804,10.0,M,1.0,6.333,0.047315711430329976
32,331,3805,8.0,M,-1.0,6.444,0.15831571143032974
32,331,3806,6.0,M,-3.0,5.428,-0.8576842885696703
32,331,3807,8.0,M,0.0,6.555,0.2693157114303295
32,331,3808,2.0,M,-5.0,5.25,-1.0356842885696702
32,331,3809,2.0,M,-3.0,6.2,-0.08568428856967003
32,331,3810,2.0,M,3.0,5.555,-0.7306842885696705
32,331,3811,2.0,M,2.0,5.625,-0.6606842885696702
32,331,3812,4.0,M,3.0,6.111,-0.17468428856967044
32,331,3813,6.0,M,-1.0,7.1,0.8143157114303294
32,331,3814,0.0,M,1.0,4.444,-1.8416842885696703
32,331,3815,4.0,M,0.0,6.142,-0.14368428856966986
32,331,3816,8.0,M,-6.0,7.222,0.9363157114303302
32,331,3817,0.0,M,-4.0,6.142,-0.14368428856966986
32,331,3818,6.0,M,-5.0,5.777,-0.5086842885696701
32,332,3819,8.0,F,-3.0,7.0,0.7143157114303298
32,332,3820,10.0,F,1.0,7.5,1.2143157114303298
32,332,3821,10.0,F,5.0,7.5,1.2143157114303298
32,332,3822,8.0,F,-5.0,7.4,1.1143157114303301
32,332,3823,10.0,F,4.0,7.2,0.91431571143033
32,332,3824,10.0,F,-4.0,7.4,1.1143157114303301
32,332,3825,8.0,F,5.0,7.0,0.7143157114303298
32,332,3826,10.0,F,1.0,6.4,0.11431571143033015
32,332,3827,8.0,F,-3.0,6.6,0.31431571143032944
32,332,3828,10.0,F,-2.0,7.4,1.1143157114303301
32,332,3829,8.0,F,5.0,6.7,0.41431571143032997
32,332,3830,4.0,F,2.0,6.5,0.2143157114303298
32,332,3831,10.0,F,1.0,7.1,0.8143157114303294
32,332,3832,10.0,F,-5.0,7.4,1.1143157114303301
33,333,3833,0.0,M,-3.0,4.25,-2.03568428856967
33,333,3834,4.0,M,2.0,6.5,0.2143157114303298
33,333,3835,6.0,M,1.0,6.375,0.08931571143032979
33,333,3836,6.0,M,-6.0,6.0,-0.2856842885696702
33,333,3837,4.0,M,-3.0,6.5,0.2143157114303298
33,333,3838,0.0,M,-5.0,3.888,-2.3976842885696703
33,333,3839,10.0,F,-5.0,7.375,1.0893157114303298
33,333,3840,10.0,F,-5.0,7.375,1.0893157114303298
33,333,3841,10.0,F,5.0,7.5,1.2143157114303298
33,333,3842,2.0,F,-3.0,5.555,-0.7306842885696705
33,333,3843,6.0,F,1.0,7.5,1.2143157114303298
33,333,3844,6.0,M,-6.0,6.0,-0.2856842885696702
33,334,3845,8.0,F,-3.0,6.1,-0.18568428856967056
33,334,3846,2.0,M,2.0,5.5,-0.7856842885696702
33,334,3847,2.0,F,5.0,6.3,0.014315711430329614
33,334,3848,8.0,F,-4.0,5.9,-0.38568428856966985
33,334,3849,10.0,M,-4.0,6.9,0.6143157114303301
33,334,3850,4.0,M,-5.0,5.5,-0.7856842885696702
33,334,3851,6.0,M,1.0,6.7,0.41431571143032997
33,334,3852,8.0,F,-1.0,7.272,0.98631571143033
33,334,3853,8.0,M,4.0,6.5,0.2143157114303298
33,334,3854,10.0,M,-1.0,7.0,0.7143157114303298
33,334,3855,8.0,M,-1.0,7.3,1.0143157114303296
33,334,3856,8.0,M,5.0,7.125,0.8393157114303298
33,334,3857,10.0,M,5.0,6.7,0.41431571143032997
33,334,3858,10.0,M,-4.0,7.3,1.0143157114303296
33,334,3859,10.0,M,-6.0,7.3,1.0143157114303296
33,334,3860,10.0,F,3.0,7.6,1.3143157114303294
33,334,3861,4.0,M,0.0,5.4,-0.8856842885696699
33,334,3862,4.0,M,0.0,5.4,-0.8856842885696699
33,334,3863,6.0,M,-4.0,6.7,0.41431571143032997
33,334,3864,8.0,M,-4.0,6.7,0.41431571143032997
33,334,3865,10.0,M,5.0,7.7,1.41431571143033
33,334,3866,10.0,F,3.0,7.5,1.2143157114303298
33,334,3867,6.0,M,-4.0,6.0,-0.2856842885696702
33,334,3868,6.0,F,-6.0,6.5,0.2143157114303298
33,334,3869,8.0,M,4.0,5.8,-0.4856842885696704
33,334,3870,8.0,F,-5.0,6.333,0.047315711430329976
33,334,3871,10.0,M,-6.0,7.1,0.8143157114303294
33,334,3872,8.0,F,-3.0,6.909,0.6233157114303296
33,334,3873,4.0,M,-5.0,5.8,-0.4856842885696704
33,334,3874,10.0,M,3.0,7.6,1.3143157114303294
33,334,3875,8.0,M,-2.0,7.0,0.7143157114303298
33,334,3876,10.0,M,0.0,6.8,0.5143157114303296
33,334,3877,8.0,F,-6.0,6.7,0.41431571143032997
33,334,3878,8.0,M,-6.0,6.3,0.014315711430329614
33,335,3879,6.0,F,-1.0,5.3,-0.9856842885696704
33,335,3880,4.0,F,0.0,5.75,-0.5356842885696702
33,335,3881,4.0,F,-5.0,5.375,-0.9106842885696702
33,336,3882,2.0,M,0.0,5.0,-1.2856842885696702
33,336,3883,8.0,F,-6.0,6.125,-0.1606842885696702
33,336,3884,8.0,F,-1.0,6.5,0.2143157114303298
33,336,3885,0.0,F,3.0,6.3,0.014315711430329614
33,336,3886,0.0,F,-5.0,3.75,-2.53568428856967
33,336,3887,0.0,F,5.0,5.625,-0.6606842885696702
33,336,3888,6.0,M,-4.0,5.875,-0.4106842885696702
33,336,3889,8.0,M,3.0,6.888,0.6023157114303297
33,336,3890,0.0,F,3.0,5.875,-0.4106842885696702
33,336,3891,8.0,M,4.0,3.875,-2.41068428856967
33,336,3892,0.0,F,1.0,6.25,-0.03568428856967021
33,336,3893,0.0,F,-3.0,4.625,-1.6606842885696702
33,336,3894,0.0,F,-6.0,4.666,-1.6196842885696698
33,336,3895,2.0,F,4.0,5.875,-0.4106842885696702
33,336,3896,0.0,F,0.0,6.125,-0.1606842885696702
33,336,3897,0.0,F,1.0,5.25,-1.0356842885696702
33,336,3898,6.0,M,-3.0,5.625,-0.6606842885696702
33,336,3899,6.0,F,5.0,6.5,0.2143157114303298
33,336,3900,4.0,M,-6.0,5.25,-1.0356842885696702
33,336,3901,2.0,F,5.0,3.875,-2.41068428856967
33,336,3902,0.0,F,2.0,5.444,-0.8416842885696703
33,336,3903,8.0,F,2.0,6.375,0.08931571143032979
33,336,3904,0.0,M,-5.0,5.0,-1.2856842885696702
33,336,3905,4.0,F,5.0,5.875,-0.4106842885696702
33,336,3906,0.0,F,1.0,4.444,-1.8416842885696703
33,336,3907,10.0,M,-1.0,6.222,-0.06368428856966979
33,336,3908,2.0,F,-2.0,4.6,-1.6856842885696706
33,336,3909,6.0,M,-5.0,5.375,-0.9106842885696702
33,336,3910,2.0,F,4.0,5.875,-0.4106842885696702
33,336,3911,0.0,F,-4.0,4.888,-1.3976842885696703
33,336,3912,6.0,M,-2.0,6.375,0.08931571143032979
33,336,3913,0.0,F,2.0,5.25,-1.0356842885696702
33,336,3914,8.0,M,-5.0,6.5,0.2143157114303298
33,336,3915,2.0,M,1.0,5.625,-0.6606842885696702
33,336,3916,8.0,M,4.0,6.375,0.08931571143032979
33,336,3917,0.0,F,-6.0,5.875,-0.4106842885696702
33,336,3918,0.0,F,-5.0,5.333,-0.95268428856967
33,336,3919,8.0,M,-6.0,7.0,0.7143157114303298
33,336,3920,8.0,F,-1.0,6.375,0.08931571143032979
33,337,3921,0.0,M,-6.0,4.75,-1.5356842885696702
33,337,3922,6.0,M,3.0,6.222,-0.06368428856966979
33,337,3923,10.0,M,-2.0,6.5,0.2143157114303298
33,337,3924,4.0,M,-2.0,5.5,-0.7856842885696702
33,337,3925,8.0,M,3.0,6.333,0.047315711430329976
33,337,3926,6.0,F,3.0,6.555,0.2693157114303295
33,337,3927,2.0,F,-2.0,5.5,-0.7856842885696702
33,337,3928,4.0,F,-4.0,6.333,0.047315711430329976
33,337,3929,0.0,F,4.0,4.333,-1.95268428856967
33,337,3930,4.0,M,-4.0,5.25,-1.0356842885696702
33,337,3931,2.0,M,-2.0,5.888,-0.3976842885696703
33,337,3932,6.0,M,0.0,7.75,1.4643157114303298
33,337,3933,4.0,F,3.0,6.222,-0.06368428856966979
33,337,3934,2.0,F,2.0,6.0,-0.2856842885696702
33,337,3935,8.0,M,-1.0,6.333,0.047315711430329976
33,337,3936,4.0,F,-5.0,4.375,-1.9106842885696702
33,337,3937,0.0,F,5.0,5.0,-1.2856842885696702
33,337,3938,2.0,F,-6.0,4.4,-1.8856842885696699
33,337,3939,8.0,M,-2.0,5.75,-0.5356842885696702
33,337,3940,0.0,M,2.0,4.333,-1.95268428856967
33,337,3941,4.0,F,-3.0,4.444,-1.8416842885696703
33,337,3942,2.0,F,-6.0,7.125,0.8393157114303298
33,337,3943,2.0,F,-3.0,4.777,-1.50868428856967
33,337,3944,10.0,M,-1.0,5.5,-0.7856842885696702
33,337,3945,2.0,F,2.0,5.5,-0.7856842885696702
33,337,3946,6.0,F,-4.0,6.625,0.3393157114303298
33,337,3947,6.0,F,-5.0,7.222,0.9363157114303302
33,337,3948,6.0,F,-2.0,5.625,-0.6606842885696702
33,337,3949,0.0,F,3.0,5.777,-0.5086842885696701
33,337,3950,0.0,F,3.0,6.0,-0.2856842885696702
33,337,3951,6.0,F,3.0,6.875,0.5893157114303298
33,337,3952,2.0,M,-4.0,6.5,0.2143157114303298
33,337,3953,0.0,F,-5.0,5.571,-0.7146842885696705
34,338,3954,0.0,F,4.0,4.571,-1.7146842885696705
34,338,3955,0.0,F,5.0,5.0,-1.2856842885696702
34,338,3956,0.0,F,4.0,5.5,-0.7856842885696702
34,338,3957,0.0,F,3.0,4.875,-1.4106842885696702
34,338,3958,6.0,F,-2.0,5.5,-0.7856842885696702
34,338,3959,0.0,F,-5.0,5.875,-0.4106842885696702
34,338,3960,2.0,F,5.0,5.625,-0.6606842885696702
34,338,3961,2.0,F,-3.0,6.0,-0.2856842885696702
34,338,3962,4.0,F,1.0,5.75,-0.5356842885696702
34,339,3963,4.0,M,4.0,6.0,-0.2856842885696702
34,339,3964,8.0,M,-2.0,6.75,0.4643157114303298
34,339,3965,8.0,M,2.0,5.375,-0.9106842885696702
34,339,3966,10.0,M,4.0,6.625,0.3393157114303298
34,339,3967,2.0,M,-1.0,4.75,-1.5356842885696702
34,339,3968,10.0,M,4.0,6.0,-0.2856842885696702
34,339,3969,8.0,M,2.0,5.555,-0.7306842885696705
34,340,3970,4.0,F,3.0,5.375,-0.9106842885696702
34,340,3971,4.0,F,-2.0,6.222,-0.06368428856966979
34,340,3972,2.0,F,5.0,6.333,0.047315711430329976
34,340,3973,2.0,F,3.0,5.111,-1.1746842885696704
34,340,3974,4.0,F,3.0,5.25,-1.0356842885696702
34,340,3975,6.0,F,-2.0,6.25,-0.03568428856967021
34,340,3976,4.0,F,-3.0,5.125,-1.1606842885696702
34,340,3977,4.0,F,0.0,5.875,-0.4106842885696702
34,340,3978,8.0,F,-4.0,5.75,-0.5356842885696702
34,340,3979,6.0,F,-6.0,6.666,0.38031571143033016
34,340,3980,6.0,F,-5.0,6.0,-0.2856842885696702
34,340,3981,2.0,F,-3.0,5.222,-1.0636842885696698
34,341,3982,0.0,M,-1.0,6.25,-0.03568428856967021
34,341,3983,0.0,F,3.0,4.375,-1.9106842885696702
34,341,3984,0.0,F,4.0,5.75,-0.5356842885696702
34,341,3985,0.0,M,4.0,6.75,0.4643157114303298
34,341,3986,0.0,M,3.0,4.75,-1.5356842885696702
34,342,3987,0.0,M,0.0,5.0,-1.2856842885696702
34,342,3988,4.0,M,1.0,5.6,-0.6856842885696706
34,342,3989,2.0,M,-6.0,4.625,-1.6606842885696702
34,342,3990,0.0,F,2.0,4.375,-1.9106842885696702
34,342,3991,2.0,M,1.0,4.888,-1.3976842885696703
34,343,3992,4.0,M,3.0,6.0,-0.2856842885696702
34,343,3993,0.0,M,-6.0,4.6,-1.6856842885696706
34,343,3994,4.0,M,-3.0,5.875,-0.4106842885696702
34,344,3995,0.0,F,-1.0,4.888,-1.3976842885696703
34,345,3996,8.0,F,4.0,5.375,-0.9106842885696702
34,345,3997,8.0,F,4.0,5.875,-0.4106842885696702
34,345,3998,2.0,M,5.0,4.875,-1.4106842885696702
34,345,3999,6.0,F,0.0,6.125,-0.1606842885696702
34,345,4000,10.0,F,-5.0,6.375,0.08931571143032979
34,346,4001,0.0,M,1.0,3.555,-2.73068428856967
34,346,4002,0.0,M,2.0,5.444,-0.8416842885696703
34,346,4003,4.0,M,-2.0,5.222,-1.0636842885696698
34,346,4004,0.0,F,0.0,5.222,-1.0636842885696698
34,346,4005,0.0,M,2.0,4.111,-2.1746842885696704
34,346,4006,6.0,M,4.0,5.666,-0.6196842885696698
34,346,4007,4.0,F,4.0,6.222,-0.06368428856966979
34,347,4008,6.0,F,-5.0,5.625,-0.6606842885696702
34,347,4009,0.0,F,-4.0,4.666,-1.6196842885696698
34,347,4010,4.0,F,-1.0,5.75,-0.5356842885696702
34,347,4011,6.0,F,-4.0,6.375,0.08931571143032979
34,347,4012,8.0,F,-2.0,6.125,-0.1606842885696702
34,347,4013,10.0,F,-3.0,6.875,0.5893157114303298
34,348,4014,2.0,M,5.0,5.888,-0.3976842885696703
34,348,4015,6.0,F,2.0,6.125,-0.1606842885696702
34,348,4016,10.0,M,5.0,7.0,0.7143157114303298
34,349,4017,10.0,F,-3.0,6.571,0.2853157114303295
34,349,4018,6.0,F,1.0,6.333,0.047315711430329976
34,349,4019,8.0,F,2.0,6.285,-0.0006842885696700662
34,349,4020,6.0,F,0.0,6.111,-0.17468428856967044
34,349,4021,2.0,F,-5.0,5.375,-0.9106842885696702
34,350,4022,0.0,F,-2.0,3.166,-3.1196842885696703
34,350,4023,8.0,M,-6.0,6.142,-0.14368428856966986
34,350,4024,2.0,M,0.0,4.428,-1.8576842885696703
34,350,4025,4.0,F,-2.0,5.666,-0.6196842885696698
34,350,4026,2.0,F,3.0,4.333,-1.95268428856967
34,350,4027,0.0,M,1.0,4.142,-2.14368428856967
34,350,4028,2.0,M,5.0,5.333,-0.95268428856967
34,350,4029,2.0,F,-6.0,4.333,-1.95268428856967
34,351,4030,4.0,F,-3.0,6.625,0.3393157114303298
34,351,4031,6.0,F,-3.0,6.0,-0.2856842885696702
34,351,4032,2.0,F,-1.0,6.75,0.4643157114303298
34,351,4033,8.0,F,-1.0,7.625,1.3393157114303298
34,351,4034,10.0,F,-6.0,7.75,1.4643157114303298
34,351,4035,0.0,F,-2.0,6.375,0.08931571143032979
34,351,4036,6.0,F,-1.0,7.125,0.8393157114303298
34,351,4037,8.0,F,2.0,6.5,0.2143157114303298
34,351,4038,8.0,F,-1.0,6.0,-0.2856842885696702
34,351,4039,6.0,F,2.0,6.5,0.2143157114303298
34,351,4040,10.0,F,4.0,7.125,0.8393157114303298
34,351,4041,2.0,F,3.0,6.875,0.5893157114303298
34,351,4042,4.0,F,-6.0,6.25,-0.03568428856967021
34,351,4043,6.0,F,-6.0,7.0,0.7143157114303298
34,351,4044,4.0,F,3.0,5.875,-0.4106842885696702
34,351,4045,2.0,F,0.0,6.5,0.2143157114303298
34,351,4046,6.0,F,1.0,6.5,0.2143157114303298
34,351,4047,0.0,F,-2.0,6.25,-0.03568428856967021
34,351,4048,0.0,F,-2.0,6.0,-0.2856842885696702
