G,H,studage,lectage,A,I,Y
AHF,Jn,6,1,N,d,2
AHF,Jh,6,3,N,d,1
AHF,Fj,6,5,Y,h,1
AHF,NO,6,3,N,d,2
AHF,Dj,6,5,Y,l,2
AHF,Fm,6,4,Y,k,2
AHF,Fn,6,6,Y,b,4
AHF,GU,6,6,Y,o,2
AHF,RV,6,6,N,d,4
AHF,Fq,6,4,Y,f,4
AHF,Mp,6,2,N,d,2
AHF,Tq,6,2,N,d,4
AHF,Ft,6,3,N,d,1
AHF,Hu,6,2,Y,j,2
AHF,Fv,6,4,N,d,5
AHF,NA,6,4,Y,g,2
AHF,PX,6,2,N,d,2
AHF,Dm,6,4,Y,l,3
AHF,Eu,6,4,N,d,2
AHF,Tr,6,2,N,d,2
AHF,Jj,6,6,N,d,5
AHF,Ev,6,4,N,d,3
AHF,Ne,6,4,Y,o,3
AHF,Ex,6,5,N,d,3
AHF,LQ,6,4,N,d,1
AHF,Fz,6,6,N,d,2
AHF,SK,6,3,N,d,2
AHF,Jt,6,2,N,d,2
AHF,GB,6,2,N,d,1
AHF,Hx,6,4,N,d,3
AHF,Ju,6,2,N,d,4
AHF,Sz,6,4,Y,b,1
AHF,FH,6,6,N,d,4
AHF,Gl,6,4,Y,a,3
AHF,FI,6,4,Y,l,3
AHF,GD,6,3,N,d,1
AHF,GE,6,4,N,d,1
AHF,KH,6,4,N,d,2
AHF,LT,6,3,Y,k,2
AHF,Gw,6,1,N,d,4
AHF,GG,6,3,N,d,3
AHF,Jb,6,6,Y,g,2
AHF,Rb,6,5,Y,g,2
AHF,Ts,6,2,N,d,4
AHF,HD,6,3,Y,l,1
AHG,Hb,2,2,Y,i,4
AHG,OJ,2,1,N,n,1
AHG,DY,2,2,Y,a,1
AHG,Qg,2,2,Y,k,2
AHG,Hm,2,1,Y,b,3
AHG,Qh,2,2,Y,c,1
AHG,Dv,2,1,Y,k,4
AHG,Nb,2,2,N,n,4
AHG,Qi,2,1,Y,k,1
AHG,Lj,2,1,Y,i,1
AHG,Mn,2,2,N,n,2
AHH,CG,6,2,Y,o,2
AHH,Eb,6,4,N,d,4
AHH,Jh,6,3,N,d,3
AHH,Fj,6,5,Y,h,3
AHH,Di,6,4,Y,l,1
AHH,NO,6,3,N,d,2
AHH,Dj,6,5,Y,l,3
AHH,Fm,6,4,Y,k,2
AHH,Oj,6,6,Y,i,1
AHH,Fn,6,6,Y,b,5
AHH,Fo,6,2,N,d,2
AHH,Tk,6,2,N,d,3
AHH,GU,6,6,Y,o,3
AHH,KS,6,5,Y,f,2
AHH,Eh,6,5,N,d,2
AHH,Ke,6,1,N,d,3
AHH,AM,6,3,Y,i,3
AHH,Pq,6,2,N,d,2
AHH,RV,6,6,N,d,1
AHH,Fq,6,5,Y,f,2
AHH,An,6,1,N,d,3
AHH,Dl,6,4,Y,l,2
AHH,Ah,6,1,Y,h,3
AHH,PM,6,2,Y,h,5
AHH,Fs,6,2,N,d,5
AHH,Ft,6,3,N,d,3
AHH,Fv,6,2,N,d,3
AHH,NA,6,4,Y,g,2
AHH,PX,6,2,N,d,2
AHH,Dm,6,4,Y,l,5
AHH,Tb,6,3,Y,j,3
AHH,Eu,6,4,N,d,3
AHH,Jj,6,6,N,d,2
AHH,Ev,6,4,N,d,3
AHH,Fy,6,4,N,d,1
AHH,Ex,6,6,N,d,1
AHH,Pk,6,5,Y,f,3
AHH,LQ,6,4,N,d,3
AHH,Fz,6,2,N,d,4
AHH,AB,6,5,Y,f,2
AHH,SK,6,3,N,d,2
AHH,Jt,6,2,N,d,3
AHH,Hx,6,4,N,d,3
AHH,Hn,6,3,Y,b,2
AHH,Ju,6,2,N,d,4
AHH,Sz,6,4,Y,b,2
AHH,FH,6,6,N,d,2
AHH,Ap,6,1,Y,g,3
AHH,TA,6,4,Y,o,3
AHH,Gl,6,4,Y,a,5
AHH,FI,6,4,Y,l,2
AHH,IN,6,1,N,d,2
AHH,Kl,6,4,N,d,4
AHH,MS,6,5,Y,l,3
AHH,FL,6,5,Y,l,3
AHH,GD,6,3,N,d,1
AHH,GE,6,4,N,d,4
AHH,Ra,6,5,Y,f,3
AHH,ON,6,1,Y,k,2
AHH,FR,6,6,Y,l,3
AHH,KH,6,4,N,d,4
AHH,ID,6,3,Y,b,2
AHH,LT,6,3,Y,k,4
AHH,Gw,6,4,N,d,2
AHH,Ar,6,1,Y,g,1
AHH,GG,6,3,N,d,4
AHH,Mw,6,5,Y,f,1
AHH,As,6,1,N,d,5
AHH,Jb,6,6,Y,g,5
AHH,Rb,6,5,Y,g,3
AHH,GJ,6,2,Y,j,3
AHH,Pj,6,1,N,d,4
AHH,GL,6,4,N,d,3
AHH,Am,6,1,Y,h,4
AHH,Rc,6,5,Y,f,4
AHH,GN,6,1,Y,g,2
AHI,BZ,2,2,Y,k,3
AHI,Ba,2,1,N,i,4
AHI,Qy,2,1,Y,k,2
AHI,LZ,2,4,N,i,5
AHI,LJ,2,1,Y,b,1
AHI,RQ,2,2,N,i,2
AHI,DH,2,1,N,i,3
AHI,PS,2,1,N,i,2
AHI,OE,2,2,N,i,4
AHI,Dv,2,2,Y,k,5
AHI,Ho,2,3,Y,k,1
AHI,Lk,2,2,Y,k,3
AHI,Ll,2,2,N,i,5
AHI,PT,2,3,Y,b,3
AHJ,Cv,4,1,Y,a,2
AHJ,Qj,4,2,N,l,1
AHJ,Qk,4,3,N,l,3
AHJ,Tu,4,2,N,l,4
AHJ,TH,4,3,N,l,3
AHJ,Ee,4,3,Y,f,4
AHJ,Dj,4,1,N,l,4
AHJ,SX,4,1,N,l,4
AHJ,Ef,4,4,Y,f,2
AHJ,Ql,4,4,N,l,3
AHJ,Dl,4,1,N,l,3
AHJ,Qm,4,3,N,l,4
AHJ,HK,4,1,Y,a,2
AHJ,JI,4,1,Y,b,3
AHJ,QY,4,1,N,l,2
AHJ,Dm,4,1,N,l,3
AHJ,RI,4,3,N,l,3
AHJ,Qn,4,4,N,l,2
AHJ,Ev,4,4,Y,d,5
AHJ,KW,4,2,Y,f,1
AHJ,Sc,4,2,N,l,3
AHJ,FB,4,4,Y,f,3
AHJ,Nd,4,4,N,l,3
AHJ,FE,4,1,N,l,1
AHJ,Qp,4,3,N,l,3
AHJ,Dt,4,1,N,l,2
AHJ,Dw,4,1,N,l,3
AHJ,FN,4,1,N,l,4
AHJ,Cj,4,2,Y,f,3
AHJ,Bf,4,3,Y,k,1
AHJ,LT,4,2,Y,k,3
AHJ,FT,4,1,Y,f,1
AHJ,HU,4,2,N,l,3
AHJ,Cs,4,2,Y,f,2
AHJ,EE,4,2,Y,f,3
AHK,SX,2,1,N,l,3
AHK,Ej,2,1,Y,f,4
AHK,CY,2,1,N,l,3
AHK,Eo,2,1,N,l,4
AHK,Qn,2,1,N,l,5
AHK,Sb,2,1,N,l,4
AHK,Qo,2,1,N,l,5
AHK,Dw,2,1,N,l,4
AHK,EU,2,1,Y,h,2
AHL,Hb,2,2,Y,i,5
AHL,OJ,2,1,N,n,1
AHL,Qg,2,2,Y,k,4
AHL,Hm,2,1,Y,b,2
AHL,Qh,2,2,Y,c,5
AHL,Cy,2,1,Y,h,3
AHL,Dv,2,1,Y,k,4
AHL,Nb,2,2,N,n,5
AHL,Qi,2,1,Y,k,5
AHL,Lj,2,1,Y,i,4
AHL,Mn,2,2,N,n,1
AHM,Di,8,2,N,l,4
AHM,Dj,8,3,N,l,3
AHM,KC,8,6,Y,h,4
AHM,In,8,4,N,l,2
AHM,CO,8,6,N,l,5
AHM,Ei,8,6,N,l,3
AHM,Ek,8,6,Y,f,2
AHM,DX,8,4,Y,a,4
AHM,El,8,2,Y,o,3
AHM,MM,8,3,N,l,3
AHM,Dl,8,3,N,l,5
AHM,Ca,8,4,N,l,3
AHM,MN,8,3,Y,o,5
AHM,KT,8,2,Y,f,4
AHM,Io,8,2,N,l,5
AHM,HL,8,6,Y,d,5
AHM,Hv,8,6,Y,d,4
AHM,MO,8,3,N,l,4
AHM,Dm,8,6,N,l,2
AHM,Gc,8,3,Y,o,5
AHM,Ev,8,6,Y,d,5
AHM,MP,8,3,N,l,1
AHM,MQ,8,3,N,l,5
AHM,Dt,8,4,N,l,3
AHM,MR,8,3,N,l,5
AHM,FJ,8,1,N,l,4
AHM,Dw,8,6,N,l,5
AHM,FL,8,3,N,l,4
AHM,MT,8,3,N,l,4
AHM,MU,8,3,N,l,5
AHM,Jy,8,4,Y,d,3
AHM,EV,8,6,Y,h,5
AHM,Cm,8,4,N,l,5
AHM,EB,8,6,N,l,2
AHM,Co,8,6,N,l,3
AHM,Ly,8,3,N,l,3
AHM,ED,8,3,N,l,5
AHM,MW,8,4,N,l,2
AHN,CG,4,1,N,o,3
AHN,Eb,4,2,Y,d,4
AHN,GP,4,2,N,o,5
AHN,NO,4,4,Y,d,2
AHN,Dj,4,3,Y,l,5
AHN,Fm,4,2,Y,k,5
AHN,Oj,4,1,Y,i,2
AHN,Fn,4,4,Y,b,5
AHN,GU,4,2,N,o,4
AHN,Ag,4,1,N,o,5
AHN,GV,4,1,N,o,5
AHN,Fq,4,3,Y,f,5
AHN,Ah,4,4,Y,h,2
AHN,Dm,4,2,Y,l,5
AHN,Gd,4,2,N,o,5
AHN,Ge,4,1,N,o,4
AHN,Ex,4,4,Y,d,4
AHN,LQ,4,2,Y,d,2
AHN,AB,4,3,Y,f,1
AHN,Gh,4,1,N,o,4
AHN,Sy,4,1,N,o,4
AHN,Ak,4,4,N,o,5
AHN,Gi,4,2,N,o,4
AHN,FH,4,4,Y,d,4
AHN,Gj,4,1,N,o,1
AHN,Gk,4,1,N,o,4
AHN,FI,4,2,Y,l,5
AHN,Kl,4,2,Y,d,4
AHN,MS,4,3,Y,l,5
AHN,Al,4,1,N,o,5
AHN,RB,4,1,Y,l,1
AHN,GE,4,2,Y,d,4
AHN,Ra,4,3,Y,f,5
AHN,Gt,4,1,N,o,5
AHN,Dy,4,2,Y,b,5
AHN,FR,4,4,Y,l,3
AHN,Jb,4,4,Y,g,5
AHN,Am,4,1,Y,h,5
AHN,HE,4,1,N,o,4
AHO,Hb,2,2,Y,i,3
AHO,OJ,2,1,N,n,2
AHO,Qg,2,2,Y,k,3
AHO,Hm,2,1,Y,b,3
AHO,Qh,2,2,Y,c,3
AHO,Dv,2,1,Y,k,4
AHO,Nb,2,2,N,n,5
AHO,Qi,2,1,Y,k,5
AHO,Lj,2,1,Y,i,4
AHO,Mn,2,2,N,n,3
AHO,Tc,2,1,Y,h,4
AHO,DC,2,1,Y,h,3
AHP,Hb,2,2,Y,i,1
AHP,OJ,2,1,N,n,1
AHP,NE,2,1,Y,h,5
AHP,Qg,2,2,Y,k,4
AHP,Hm,2,1,Y,b,1
AHP,Qh,2,2,Y,c,2
AHP,Dv,2,1,Y,k,2
AHP,Nb,2,2,N,n,5
AHP,Qi,2,1,Y,k,4
AHP,Lj,2,1,Y,i,3
AHP,Mn,2,2,N,n,3
AHQ,OK,6,5,Y,k,5
AHQ,DK,6,1,Y,k,4
AHQ,KI,6,4,N,n,2
AHQ,Hb,6,6,Y,i,4
AHQ,OJ,6,5,N,n,3
AHQ,BX,6,1,Y,k,5
AHQ,Qg,6,5,Y,k,1
AHQ,Bb,6,4,Y,k,4
AHQ,Hl,6,4,Y,b,2
AHQ,CE,6,4,N,n,1
AHQ,Oo,6,1,Y,i,4
AHQ,OR,6,4,Y,k,4
AHQ,RR,6,1,N,n,5
AHQ,Qh,6,6,Y,c,4
AHQ,Lq,6,1,N,n,2
AHQ,Nb,6,6,N,n,3
AHQ,Mm,6,1,N,n,4
AHQ,Mn,6,6,N,n,1
AHQ,Hq,6,6,Y,k,1
AHQ,By,6,1,N,n,3
AHR,DW,2,1,N,c,3
AHR,EJ,2,2,Y,k,5
AHR,Da,2,1,N,c,3
AHR,EN,2,1,Y,k,3
AHR,Rd,2,2,N,c,3
AHR,Re,2,1,N,c,2
AHR,OC,2,1,Y,i,2
AHR,Dh,2,2,N,c,3
AHR,EZ,2,1,N,c,4
AHS,Dj,2,2,Y,l,2
AHS,Ef,2,2,N,f,3
AHS,CX,2,1,Y,l,4
AHS,Ej,2,1,N,f,4
AHS,Eo,2,1,Y,l,2
AHS,Dm,2,2,Y,l,1
AHS,Ev,2,2,Y,d,4
AHS,FJ,2,1,Y,l,5
AHS,Qq,2,2,Y,l,3
AHS,Bf,2,1,Y,k,1
AHS,Bh,2,1,Y,k,4
AHS,EB,2,2,Y,l,1
AHT,EF,6,3,Y,n,3
AHT,Au,6,1,Y,i,2
AHT,EG,6,1,N,c,5
AHT,DW,6,1,N,c,5
AHT,Rt,6,4,Y,k,3
AHT,Ru,6,4,Y,n,2
AHT,EJ,6,1,Y,k,2
AHT,CC,6,1,N,c,1
AHT,EK,6,3,Y,b,1
AHT,EL,6,1,N,c,3
AHT,SC,6,1,N,c,2
AHT,Eq,6,2,Y,h,5
AHT,Cx,6,1,N,c,5
AHT,EN,6,5,Y,k,4
AHT,NJ,6,1,N,c,2
AHT,Ml,6,6,Y,k,1
AHT,Ri,6,5,Y,i,2
AHT,EO,6,1,N,c,4
AHT,DB,6,1,N,c,5
AHT,IV,6,1,N,c,2
AHT,CA,6,4,Y,n,2
AHU,Sf,6,3,N,j,1
AHU,Fj,6,3,Y,h,5
AHU,Ln,6,3,Y,h,4
AHU,Sg,6,5,N,j,4
AHU,Sh,6,2,N,j,4
AHU,Ht,6,2,N,j,3
AHU,BI,6,2,N,j,2
AHU,II,6,1,N,j,3
AHU,Si,6,1,N,j,4
AHU,Kd,6,2,N,j,4
AHU,Ox,6,2,N,j,1
AHU,BM,6,1,N,j,3
AHU,BO,6,2,N,j,5
AHU,AO,6,6,Y,i,3
AHU,TQ,6,2,N,j,4
AHU,Sk,6,6,Y,g,5
AHU,So,6,2,N,j,2
AHU,Sp,6,6,N,j,4
AHU,Tv,6,2,N,j,5
AHU,AP,6,4,Y,h,4
AHU,Kj,6,5,N,j,4
AHU,NF,6,2,N,j,4
AHU,Dr,6,4,Y,f,2
AHU,EO,6,5,Y,c,5
AHU,TC,6,3,N,j,2
AHU,Sr,6,4,N,j,4
AHU,TR,6,4,N,j,2
AHU,MG,6,5,Y,i,3
AHU,DB,6,4,Y,c,3
AHU,IS,6,2,N,j,4
AHU,Bh,6,6,Y,k,4
AHU,BS,6,1,N,j,4
AHU,IE,6,3,N,j,1
AHU,Bi,6,5,Y,k,4
AHU,Su,6,3,N,j,2
AHU,IW,6,4,Y,b,2
AHV,Ee,2,1,Y,f,4
AHV,Dj,2,2,N,l,5
AHV,Oj,2,1,Y,i,4
AHV,Ef,2,2,Y,f,4
AHV,Eh,2,2,Y,d,5
AHV,CX,2,1,N,l,5
AHV,Ej,2,1,Y,f,4
AHV,CY,2,1,N,l,4
AHV,Dm,2,2,N,l,4
AHV,Ev,2,2,Y,d,5
AHV,FB,2,2,Y,f,1
AHV,FJ,2,1,N,l,5
AHV,FL,2,2,N,l,5
AHV,Qq,2,2,N,l,1
AHV,Bf,2,1,Y,k,5
AHV,Bh,2,1,Y,k,2
AHV,EB,2,2,N,l,4
AHV,Qt,2,2,N,l,5
AHW,BZ,2,2,Y,k,1
AHW,Ba,2,1,N,i,4
AHW,Qy,2,1,Y,k,1
AHW,LJ,2,1,Y,b,2
AHW,RQ,2,2,N,i,5
AHW,DH,2,1,N,i,5
AHW,PS,2,1,N,i,3
AHW,OE,2,2,N,i,5
AHW,Dv,2,2,Y,k,2
AHW,Lk,2,2,Y,k,4
AHW,Ll,2,2,N,i,4
AHX,DK,6,3,Y,k,4
AHX,PG,6,2,N,a,4
AHX,KS,6,5,Y,f,3
AHX,Ku,6,2,N,a,5
AHX,Fq,6,5,Y,f,3
AHX,RC,6,6,Y,l,5
AHX,Cc,6,4,Y,f,5
AHX,Et,6,4,Y,l,4
AHX,Hl,6,4,Y,b,3
AHX,RD,6,5,N,a,3
AHX,EN,6,5,Y,k,5
AHX,Kv,6,2,Y,b,4
AHX,Kw,6,2,Y,b,4
AHX,AB,6,5,Y,f,5
AHX,Ky,6,2,N,a,5
AHX,RE,6,3,Y,f,4
AHX,Ml,6,6,Y,k,4
AHX,Dq,6,3,Y,f,3
AHX,QK,6,6,N,a,4
AHX,PH,6,6,N,a,5
AHX,Oe,6,6,N,a,4
AHX,Of,6,2,N,a,4
AHX,RF,6,4,N,a,2
AHX,Cl,6,4,Y,f,3
AHX,LT,6,4,Y,k,4
AHX,LD,6,2,N,a,4
AHX,LE,6,4,N,a,5
AHX,Cn,6,4,Y,f,4
AHX,Mw,6,5,Y,f,4
AHX,Rb,6,5,Y,g,4
AHX,Oc,6,2,N,a,5
AHX,LF,6,2,N,a,5
AHX,Og,6,2,N,a,3
AHX,Hr,6,4,Y,h,5
AHX,NT,6,5,Y,k,1
AHX,Rc,6,5,Y,f,5
AHX,Cu,6,3,N,a,5
AHX,Bi,6,4,Y,k,3
AHX,PJ,6,2,N,a,5
AHY,EF,6,1,Y,n,5
AHY,EG,6,3,N,c,5
AHY,EH,6,4,N,c,4
AHY,DW,6,1,N,c,3
AHY,Rt,6,4,Y,k,5
AHY,Ru,6,2,Y,n,3
AHY,EJ,6,1,Y,k,3
AHY,CC,6,1,N,c,3
AHY,EK,6,2,Y,b,2
AHY,NR,6,2,Y,k,3
AHY,EL,6,2,N,c,2
AHY,SC,6,1,N,c,5
AHY,Da,6,2,N,c,1
AHY,EN,6,5,Y,k,3
AHY,NJ,6,3,N,c,4
AHY,Ml,6,6,Y,k,1
AHY,Ri,6,5,Y,i,1
AHY,SD,6,1,N,c,5
AHY,EO,6,5,N,c,3
AHY,DB,6,2,N,c,5
AHY,SF,6,2,Y,n,1
AHY,Dh,6,6,N,c,5
AHY,Rv,6,5,Y,f,4
AHY,Rg,6,5,Y,f,3
AHY,Ot,6,1,Y,l,3
AHY,CA,6,2,Y,n,1
AHZ,AV,8,3,N,k,4
AHZ,Qw,8,4,Y,b,5
AHZ,BB,8,1,Y,b,3
AHZ,Bc,8,4,Y,i,3
AHZ,Nz,8,3,N,k,1
AHZ,OS,8,4,N,k,5
AHZ,Aa,8,2,Y,b,5
AHZ,BE,8,1,Y,b,5
AHZ,NT,8,3,N,k,1
AHa,Sg,2,1,N,j,1
AHa,BI,2,2,N,j,3
AHa,AO,2,2,Y,i,1
AHa,Sk,2,2,Y,g,4
AHa,Sp,2,2,N,j,1
AHa,Kj,2,1,N,j,4
AHa,Bh,2,2,Y,k,1
AHa,EZ,2,1,Y,c,4
AHa,Bi,2,1,Y,k,2
AHb,QS,6,5,N,e,4
AHb,QT,6,6,N,e,5
AHb,Rz,6,1,N,e,2
AHb,SA,6,1,N,e,4
AHb,QV,6,6,N,e,2
AHb,DP,6,1,N,e,3
AHb,Ac,6,1,N,e,4
AHb,QW,6,6,N,e,3
AHb,AF,6,1,N,e,3
AHb,CH,6,1,N,e,4
AHb,QZ,6,5,N,e,5
AHb,NW,6,5,N,e,2
AHb,Qb,6,5,N,e,2
AHb,OW,6,5,N,e,5
AHb,Tw,6,1,N,e,5
AHb,OX,6,5,N,e,3
AHb,NX,6,6,N,e,4
AHb,Qc,6,1,N,e,3
AHb,Ae,6,1,N,e,3
AHb,NZ,6,6,N,e,5
AHc,AG,6,3,Y,k,4
AHc,AI,6,1,N,j,3
AHc,TO,6,6,N,j,3
AHc,HX,6,2,Y,n,2
AHc,AJ,6,3,N,j,3
AHc,Fj,6,4,Y,h,1
AHc,Sg,6,5,N,j,3
AHc,BI,6,6,N,j,1
AHc,AK,6,2,N,j,3
AHc,AL,6,2,N,j,3
AHc,BV,6,1,N,j,5
AHc,TP,6,4,N,j,4
AHc,AN,6,2,N,j,5
AHc,IL,6,1,N,j,5
AHc,AO,6,6,Y,i,2
AHc,Sk,6,6,Y,g,4
AHc,Eq,6,2,Y,h,4
AHc,Sp,6,6,N,j,3
AHc,AP,6,3,Y,h,5
AHc,Kj,6,2,N,j,5
AHc,Ma,6,2,N,j,3
AHc,Qh,6,5,Y,c,4
AHc,Oz,6,4,N,j,3
AHc,AQ,6,2,N,j,3
AHc,TR,6,4,N,j,4
AHc,MG,6,5,Y,i,3
AHc,IS,6,4,N,j,2
AHc,Bh,6,6,Y,k,3
AHc,Gw,6,6,Y,d,2
AHc,Ko,6,3,N,j,3
AHc,AR,6,1,N,j,4
AHc,AS,6,3,N,j,4
AHc,IE,6,1,N,j,2
AHc,AT,6,3,N,j,3
AHc,Bi,6,5,Y,k,4
AHc,Mb,6,2,N,j,2
AHc,IW,6,4,Y,b,5
AHd,DN,2,1,Y,b,2
AHd,Hi,2,1,N,k,4
AHd,Oh,2,1,N,k,2
AHd,Ou,2,2,Y,i,3
AHd,Nz,2,1,N,k,1
AHd,TN,2,1,Y,h,5
AHd,NT,2,2,N,k,1
AHe,SH,2,2,N,a,3
AHe,TE,2,2,N,a,5
AHe,DX,2,1,N,a,5
AHe,Jr,2,1,N,a,4
AHe,Dd,2,1,N,a,3
AHe,Nr,2,1,N,a,3
AHe,OT,2,2,N,a,4
AHe,Dh,2,1,Y,c,3
AHe,ME,2,2,N,a,3
AHf,Lt,2,6,N,f,1
AHf,TS,2,1,N,f,3
AHf,Dj,2,5,Y,l,2
AHf,BA,2,1,N,f,3
AHf,CV,2,1,N,f,4
AHf,KS,2,1,N,f,3
AHf,TT,2,4,N,f,4
AHf,Cc,2,2,N,f,1
AHf,TF,2,5,N,f,4
AHf,Dm,2,5,Y,l,5
AHf,TU,2,3,N,f,4
AHf,Do,2,1,N,f,5
AHf,FB,2,1,N,f,3
AHf,Dp,2,3,N,f,3
AHf,RE,2,1,N,f,4
AHf,Dq,2,1,N,f,1
AHf,Dr,2,1,N,f,3
AHf,Iv,2,4,N,f,3
AHf,Lr,2,3,Y,h,2
AHf,Ih,2,1,Y,h,2
AHf,Du,2,5,Y,k,1
AHf,Pa,2,1,N,f,4
AHf,Dx,2,5,N,f,3
AHf,Cl,2,2,N,f,3
AHf,Bh,2,5,Y,k,1
AHf,Cn,2,2,N,f,4
AHf,Cp,2,3,N,f,5
AHf,EC,2,4,N,f,2
AHf,TW,2,3,N,f,3
AHf,Rc,2,5,N,f,3
AHf,TX,2,4,N,f,3
AHf,Cs,2,2,N,f,3
AHf,HW,2,3,Y,b,1
AHf,Ct,2,1,N,f,5
AHf,Bi,2,4,Y,k,1
AHf,EE,2,1,N,f,5
AHf,TY,2,1,N,f,2
AHg,Hc,2,1,Y,n,3
AHg,Hf,2,1,N,i,2
AHg,BZ,2,2,Y,k,3
AHg,LY,2,1,N,i,5
AHg,Ba,2,3,N,i,5
AHg,LZ,2,4,N,i,5
AHg,BW,2,1,N,i,5
AHg,RQ,2,2,N,i,2
AHg,DH,2,3,N,i,3
AHg,RP,2,1,N,i,3
AHg,PS,2,3,N,i,5
AHg,OE,2,1,N,i,1
AHg,Dv,2,2,Y,k,4
AHg,Ho,2,3,Y,k,3
AHg,Qi,2,2,Y,k,3
AHg,Lk,2,2,Y,k,5
AHg,Ll,2,2,N,i,3
AHg,Ow,2,1,N,i,3
AHg,PT,2,3,Y,b,4
AHh,Au,6,1,N,i,2
AHh,Hf,6,6,N,i,1
AHh,LV,6,5,N,i,1
AHh,LW,6,4,N,i,2
AHh,KU,6,1,N,i,1
AHh,BW,6,1,N,i,4
AHh,DH,6,5,N,i,5
AHh,Ov,6,4,N,i,5
AHh,DJ,6,2,N,i,5
AHh,Lk,6,6,Y,k,1
AHi,CL,8,4,N,l,4
AHi,CM,8,4,N,l,1
AHi,MK,8,3,N,l,4
AHi,Lt,8,6,Y,f,3
AHi,CT,8,6,N,l,2
AHi,Di,8,3,N,l,5
AHi,Dj,8,3,N,l,2
AHi,CN,8,4,Y,f,3
AHi,KD,8,6,Y,f,1
AHi,CO,8,6,N,l,4
AHi,CV,8,6,Y,f,2
AHi,CP,8,4,N,l,3
AHi,DX,8,6,Y,a,4
AHi,El,8,4,Y,o,1
AHi,MM,8,3,N,l,3
AHi,Dl,8,3,N,l,3
AHi,Ah,8,6,Y,h,3
AHi,Cb,8,6,N,l,5
AHi,Cc,8,6,Y,f,3
AHi,MN,8,3,Y,o,3
AHi,Er,8,6,N,l,3
AHi,Lv,8,3,N,l,5
AHi,MO,8,3,N,l,3
AHi,Dm,8,6,N,l,5
AHi,Et,8,3,N,l,1
AHi,MP,8,3,N,l,1
AHi,Dq,8,6,Y,f,1
AHi,MQ,8,3,N,l,4
AHi,Iv,8,6,Y,f,5
AHi,FG,8,6,Y,f,3
AHi,Ds,8,3,N,l,3
AHi,Dt,8,6,N,l,3
AHi,EQ,8,5,Y,c,4
AHi,MR,8,3,N,l,5
AHi,MT,8,3,N,l,5
AHi,MU,8,3,N,l,4
AHi,Dx,8,6,Y,f,2
AHi,Cl,8,6,Y,f,1
AHi,EA,8,3,N,l,5
AHi,Gw,8,3,Y,d,2
AHi,Lw,8,3,N,l,3
AHi,EB,8,6,N,l,5
AHi,Cn,8,6,Y,f,4
AHi,Co,8,6,N,l,3
AHi,Jz,8,3,Y,d,4
AHi,EC,8,6,Y,f,2
AHi,Ly,8,3,N,l,1
AHi,MV,8,3,N,l,3
AHi,HW,8,6,Y,b,2
AHi,ED,8,3,N,l,4
AHi,MW,8,4,N,l,1
AHj,DN,2,1,Y,b,3
AHj,Hi,2,1,N,k,5
AHj,Oh,2,1,N,k,3
AHj,Qr,2,1,N,k,4
AHj,Ou,2,2,Y,i,2
AHj,Nz,2,1,N,k,5
AHj,NT,2,2,N,k,2
AHk,AG,8,6,Y,k,2
AHk,AH,8,4,N,j,3
AHk,Eb,8,6,Y,d,4
AHk,AJ,8,4,N,j,2
AHk,Fj,8,4,Y,h,3
AHk,CR,8,4,Y,k,4
AHk,Sg,8,6,N,j,1
AHk,AK,8,4,N,j,4
AHk,AL,8,5,N,j,2
AHk,TP,8,4,N,j,1
AHk,Ah,8,6,Y,h,5
AHk,AN,8,4,N,j,3
AHk,Sk,8,6,Y,g,4
AHk,RW,8,6,Y,d,1
AHk,AP,8,5,Y,h,5
AHk,Kj,8,6,N,j,3
AHk,GB,8,6,Y,d,3
AHk,Qh,8,6,Y,c,3
AHk,Oz,8,4,N,j,4
AHk,AQ,8,4,N,j,3
AHk,EV,8,1,Y,h,3
AHk,IS,8,6,N,j,2
AHk,Bh,8,6,Y,k,4
AHk,Hp,8,5,Y,b,1
AHk,Ko,8,4,N,j,5
AHk,Ll,8,6,Y,i,4
AHk,AR,8,1,N,j,4
AHk,AS,8,5,N,j,2
AHk,AT,8,1,N,j,3
AHk,Bi,8,5,Y,k,3
AHk,IU,8,6,N,j,1
AHl,JA,6,3,N,g,3
AHl,Eb,6,4,Y,d,4
AHl,JC,6,6,N,g,3
AHl,Fj,6,5,Y,h,5
AHl,Dj,6,6,Y,l,5
AHl,Tx,6,3,N,g,2
AHl,Fm,6,4,Y,k,4
AHl,Fo,6,2,Y,d,5
AHl,Tk,6,2,Y,d,3
AHl,RT,6,1,N,g,3
AHl,NE,6,1,Y,h,5
AHl,Ke,6,1,Y,d,3
AHl,Pq,6,2,Y,d,4
AHl,JF,6,5,N,g,4
AHl,An,6,1,Y,d,3
AHl,PM,6,1,Y,h,3
AHl,Rr,6,2,Y,d,3
AHl,Fs,6,2,Y,d,5
AHl,QJ,6,3,N,g,1
AHl,Fv,6,2,Y,d,5
AHl,Pr,6,2,Y,d,4
AHl,NA,6,4,N,g,2
AHl,Dm,6,6,Y,l,5
AHl,Mg,6,4,N,g,5
AHl,Fw,6,4,N,g,5
AHl,Ex,6,6,Y,d,3
AHl,Fz,6,2,Y,d,3
AHl,Ty,6,3,N,g,5
AHl,Jt,6,2,Y,d,4
AHl,Hx,6,4,Y,d,4
AHl,Ju,6,2,Y,d,5
AHl,JR,6,3,N,g,2
AHl,Sz,6,4,Y,b,1
