G,Y,B,U,A
57,0.4781942,boys,-1.364576,M
57,-0.129085,boys,0.2058022,M
57,-2.108644,boys,-0.207455,M
57,-1.335315,boys,-1.116621,M
57,0.6107292,boys,-0.124804,M
57,-0.555112,boys,0.3711052,M
57,1.5792202,boys,1.3629222,M
57,-1.029067,boys,-0.786016,M
57,0.6787592,boys,0.4537562,M
57,0.6107292,boys,1.1976192,M
57,-1.335315,boys,0.1231502,M
57,0.6787592,boys,0.7017112,M
57,-0.197611,boys,-0.620713,M
57,0.6787592,boys,-0.45541,M
58,0.3280722,girls,-0.124804,F
58,-1.219486,girls,1.1976192,F
58,0.5443412,girls,1.6935282,F
58,0.6107292,girls,0.4537562,F
58,0.4026692,girls,0.5364082,F
58,1.5061852,girls,2.2720892,F
58,0.6107292,girls,-0.124804,F
58,1.1094382,girls,1.3629222,F
58,-1.438662,girls,-0.786016,F
58,0.4026692,girls,0.5364082,F
58,-0.129085,girls,-0.620713,F
58,-0.265159,girls,-0.868667,F
58,1.4395322,girls,-0.042152,F
58,0.8219882,girls,1.0323172,F
58,0.7472282,girls,1.1149682,F
58,0.8965662,girls,0.7017112,F
58,-1.438662,girls,-0.868667,F
58,0.3280722,girls,-0.207455,F
58,-0.129085,girls,-0.124804,F
58,1.1758492,girls,0.7017112,F
58,0.4026692,girls,1.6935282,F
58,-0.129085,girls,-0.207455,F
58,0.1941492,girls,0.5364082,F
58,-0.492781,girls,-0.868667,F
58,-0.623051,girls,-1.03397,F
58,0.6107292,girls,0.3711052,F
58,0.3280722,girls,0.3711052,F
58,0.9675862,girls,0.8670142,F
58,0.4781942,girls,-0.124804,F
58,0.1340672,girls,-0.124804,F
58,1.2405332,girls,-1.447227,F
58,-0.492781,girls,-0.124804,F
58,0.6787592,girls,-0.620713,F
58,-0.265159,girls,0.6190592,F
58,0.5443412,girls,-0.620713,F
58,0.6787592,girls,1.1149682,F
58,-0.129085,girls,-0.45541,F
59,-1.219486,mixed,-0.951318,M
59,0.6107292,mixed,0.2884532,M
59,-0.85267,mixed,-0.207455,M
59,-0.776109,mixed,-2.273742,F
59,-2.291731,mixed,-2.273742,M
59,-1.118624,mixed,-0.042152,M
59,-0.776109,mixed,-0.372758,F
59,-0.776109,mixed,0.1231502,F
59,-0.85267,mixed,-0.868667,F
59,-0.338842,mixed,-0.786016,M
59,-0.129085,mixed,1.5282252,M
59,-1.526653,mixed,-0.786016,F
59,-0.492781,mixed,0.6190592,F
59,-0.939378,mixed,-0.372758,M
59,-0.623051,mixed,-0.703364,F
59,-1.438662,mixed,-1.364576,M
59,-2.75266,mixed,-0.207455,M
59,-1.219486,mixed,-1.199273,F
59,-1.118624,mixed,0.5364082,M
59,-0.129085,mixed,0.6190592,M
59,-0.338842,mixed,0.3711052,F
59,-0.939378,mixed,-0.786016,M
59,0.6107292,mixed,-0.538061,M
59,-1.723882,mixed,-0.703364,M
59,-1.962075,mixed,-0.372758,M
59,-0.85267,mixed,0.1231502,F
59,-2.108644,mixed,-2.604348,M
59,-1.836687,mixed,-0.951318,M
59,-1.219486,mixed,-0.042152,M
59,-1.219486,mixed,0.3711052,M
59,-1.836687,mixed,-1.116621,M
59,-0.85267,mixed,-0.868667,F
59,-1.526653,mixed,-0.042152,M
59,-1.962075,mixed,-1.943136,M
59,-0.555112,mixed,-1.199273,M
59,-1.438662,mixed,-1.529879,F
59,-0.419801,mixed,-1.364576,F
59,-2.108644,mixed,-2.19109,M
59,-0.939378,mixed,0.0404992,M
59,-1.836687,mixed,-0.207455,M
59,0.1941492,mixed,1.6108772,F
59,0.4026692,mixed,-0.042152,M
59,-1.526653,mixed,0.3711052,F
59,-1.335315,mixed,-1.199273,M
59,-0.939378,mixed,-0.124804,F
59,-1.335315,mixed,0.1231502,M
59,-0.939378,mixed,-2.108439,F
60,-0.062088,girls,-0.372758,F
60,-0.492781,girls,-1.116621,F
60,-0.699505,girls,-0.951318,F
60,0.2613242,girls,-1.529879,F
60,1.2405332,girls,1.3629222,F
60,0.1941492,girls,-0.290107,F
60,-0.129085,girls,-0.951318,F
60,1.0396082,girls,0.2884532,F
60,0.1941492,girls,0.8670142,F
60,2.2031212,girls,0.9496652,F
60,-0.129085,girls,-0.207455,F
60,0.8965662,girls,0.6190592,F
60,-0.939378,girls,-2.025787,F
60,2.5323522,girls,2.2720892,F
60,1.2405332,girls,0.2884532,F
60,-1.029067,girls,-0.620713,F
60,1.2405332,girls,-0.45541,F
60,0.4781942,girls,0.3711052,F
60,-0.265159,girls,-0.207455,F
60,0.1340672,girls,-0.538061,F
60,1.1758492,girls,0.1231502,F
60,0.4781942,girls,0.4537562,F
60,-1.836687,girls,0.6190592,F
60,-0.776109,girls,-0.786016,F
60,-0.129085,girls,-1.61253,F
60,2.4086922,girls,0.6190592,F
60,0.8219882,girls,0.7017112,F
60,-1.029067,girls,-1.529879,F
60,-1.029067,girls,0.3711052,F
60,-1.219486,girls,-0.207455,F
60,-0.699505,girls,-1.61253,F
60,0.0043222,girls,-1.03397,F
60,0.7472282,girls,0.6190592,F
60,2.4086922,girls,1.4455742,F
60,0.2613242,girls,0.1231502,F
60,-1.029067,girls,-0.45541,F
60,1.1094382,girls,1.6108772,F
60,0.4026692,girls,0.4537562,F
60,1.1094382,girls,0.1231502,F
60,-1.219486,girls,-0.620713,F
60,0.6787592,girls,0.0404992,F
60,-0.197611,girls,0.1231502,F
60,0.6787592,girls,-0.868667,F
60,1.9003352,girls,0.9496652,F
60,0.8219882,girls,0.7843622,F
60,-0.338842,girls,-0.868667,F
60,-0.85267,girls,0.2058022,F
60,-0.419801,girls,-0.786016,F
60,0.4781942,girls,0.8670142,F
60,-0.419801,girls,-0.951318,F
60,-0.623051,girls,-1.943136,F
60,0.0043222,girls,-0.042152,F
60,-0.062088,girls,0.2884532,F
60,0.2613242,girls,0.2058022,F
60,0.8219882,girls,1.0323172,F
60,1.3101422,girls,0.6190592,F
60,1.1094382,girls,0.2884532,F
60,0.1941492,girls,-1.199273,F
60,-0.197611,girls,-0.45541,F
60,-0.197611,girls,-0.703364,F
60,-0.492781,girls,-0.124804,F
60,-0.129085,girls,0.0404992,F
60,-0.85267,girls,0.2884532,F
60,0.4026692,girls,-0.042152,F
60,1.3101422,girls,1.2802712,F
60,0.4781942,girls,-0.124804,F
60,0.4781942,girls,1.2802712,F
60,-0.776109,girls,1.0323172,F
60,-0.699505,girls,-1.447227,F
60,-0.776109,girls,-1.116621,F
60,-0.197611,girls,-1.116621,F
60,-0.85267,girls,-0.703364,F
60,-0.419801,girls,-1.61253,F
60,-0.062088,girls,-0.290107,F
60,0.9675862,girls,1.1149682,F
60,0.4781942,girls,-0.45541,F
60,-0.338842,girls,0.1231502,F
60,0.8219882,girls,0.1231502,F
60,1.8138272,girls,0.7843622,F
60,-0.338842,girls,-0.868667,F
61,-1.219486,mixed,-1.943136,M
61,1.5061852,mixed,0.4537562,F
61,0.0735362,mixed,-1.116621,F
61,-0.492781,mixed,-1.03397,F
61,-2.291731,mixed,-0.786016,M
61,-0.419801,mixed,-1.199273,M
61,1.2405332,mixed,0.3711052,M
61,-0.419801,mixed,0.3711052,F
61,-1.029067,mixed,-0.538061,F
61,-1.836687,mixed,0.1231502,M
61,-1.118624,mixed,-1.61253,M
61,-0.776109,mixed,-0.45541,M
61,-0.492781,mixed,1.1149682,M
61,-2.291731,mixed,0.1231502,M
61,1.0396082,mixed,1.1149682,M
61,0.8219882,mixed,-0.124804,M
61,1.1758492,mixed,-0.124804,F
61,0.0735362,mixed,-0.042152,F
61,0.9675862,mixed,-1.447227,M
61,0.4026692,mixed,-0.124804,M
61,1.8138272,mixed,1.2802712,F
61,0.2613242,mixed,0.0404992,M
61,-1.029067,mixed,-0.372758,F
61,-0.062088,mixed,0.2884532,F
61,-0.129085,mixed,-0.207455,F
61,0.6787592,mixed,0.8670142,F
61,-1.526653,mixed,-1.695182,M
61,0.5443412,mixed,1.0323172,F
61,0.6107292,mixed,-0.124804,M
61,0.6787592,mixed,0.2884532,F
61,0.6107292,mixed,0.4537562,M
61,0.6787592,mixed,0.7017112,F
61,-1.526653,mixed,-1.199273,F
61,-0.419801,mixed,0.5364082,M
61,-0.776109,mixed,-0.124804,F
61,-0.492781,mixed,-0.868667,F
61,0.0735362,mixed,0.2884532,M
61,0.7472282,mixed,0.4537562,F
61,-1.219486,mixed,0.6190592,M
61,-0.939378,mixed,-0.786016,M
61,-0.419801,mixed,0.3711052,F
61,0.0735362,mixed,1.3629222,F
61,1.2405332,mixed,2.3547402,F
61,0.8219882,mixed,-0.372758,M
61,-1.438662,mixed,-1.116621,M
61,0.8965662,mixed,0.3711052,M
61,-1.029067,mixed,0.1231502,M
61,-2.510121,mixed,-2.025787,M
61,0.1941492,mixed,0.1231502,M
61,1.8138272,mixed,2.8506492,F
61,0.8219882,mixed,0.0404992,M
61,1.3747412,mixed,-0.042152,M
61,-0.129085,mixed,-1.860484,M
61,-0.265159,mixed,0.2058022,F
61,-1.962075,mixed,-0.703364,F
61,1.5792202,mixed,2.1067862,M
61,1.5061852,mixed,0.9496652,M
61,-0.338842,mixed,0.6190592,M
61,0.8219882,mixed,-0.951318,M
61,0.3280722,mixed,-0.538061,M
61,0.6787592,mixed,0.8670142,F
61,0.9675862,mixed,0.4537562,F
61,-1.526653,mixed,-1.199273,F
61,-0.338842,mixed,0.1231502,F
62,0.0043222,mixed,-0.372758,M
62,-0.699505,mixed,-0.620713,M
62,0.4026692,mixed,1.1149682,F
62,0.1340672,mixed,0.2058022,M
62,0.6107292,mixed,0.6190592,M
62,0.1340672,mixed,0.7843622,M
62,1.5792202,mixed,0.2058022,M
62,0.1941492,mixed,0.0404992,F
62,1.0396082,mixed,1.6108772,M
62,0.1340672,mixed,-0.042152,F
62,1.2405332,mixed,1.3629222,F
62,-0.338842,mixed,-0.703364,F
62,0.4026692,mixed,0.5364082,M
62,0.8219882,mixed,0.6190592,M
62,-0.555112,mixed,1.1149682,F
62,0.8219882,mixed,-0.372758,M
62,-1.526653,mixed,-0.042152,F
62,-0.555112,mixed,-0.290107,F
62,-1.118624,mixed,-0.290107,M
62,1.5061852,mixed,1.1149682,F
62,-2.108644,mixed,-0.538061,M
62,-0.265159,mixed,-0.538061,F
62,0.3280722,mixed,0.4537562,M
62,-0.062088,mixed,-0.372758,M
62,-0.062088,mixed,0.1231502,M
62,0.1941492,mixed,0.0404992,F
62,-1.836687,mixed,0.1231502,M
62,0.0735362,mixed,0.7843622,F
62,-0.419801,mixed,-0.042152,M
62,0.8219882,mixed,0.8670142,M
62,-0.338842,mixed,-0.207455,M
62,1.1758492,mixed,-0.124804,F
62,-1.438662,mixed,-1.03397,M
62,0.4781942,mixed,0.6190592,M
62,-0.265159,mixed,-0.372758,M
62,1.2405332,mixed,0.2058022,F
62,1.0396082,mixed,1.1149682,F
62,-1.526653,mixed,-2.19109,M
62,-0.85267,mixed,0.7843622,M
62,-0.492781,mixed,-0.45541,M
62,0.2613242,mixed,-0.951318,F
62,-0.699505,mixed,0.2884532,M
62,0.7472282,mixed,0.4537562,M
62,0.8219882,mixed,0.7843622,M
62,-0.265159,mixed,0.3711052,M
62,-1.118624,mixed,-0.290107,M
62,-0.623051,mixed,-0.290107,M
62,0.2613242,mixed,-0.951318,F
62,-0.062088,mixed,-0.786016,F
62,-0.338842,mixed,0.2884532,F
62,-0.939378,mixed,-0.207455,M
62,-0.129085,mixed,0.8670142,M
62,-0.062088,mixed,0.6190592,F
62,-0.699505,mixed,0.7017112,M
62,1.1758492,mixed,0.9496652,M
62,1.0396082,mixed,0.5364082,M
62,0.4781942,mixed,1.0323172,F
62,-0.776109,mixed,-0.868667,M
62,0.1340672,mixed,1.1976192,F
62,1.4395322,mixed,1.8588312,M
62,-0.062088,mixed,0.0404992,F
62,1.9771072,mixed,1.7761802,M
62,-0.699505,mixed,-0.538061,M
62,-0.338842,mixed,0.9496652,F
62,0.6107292,mixed,-1.529879,F
62,-0.939378,mixed,0.7017112,M
62,0.4781942,mixed,0.5364082,F
62,0.0043222,mixed,-0.042152,M
62,1.1094382,mixed,0.7017112,F
62,-0.197611,mixed,-0.951318,F
62,0.1941492,mixed,-1.199273,M
63,1.4395322,mixed,0.4537562,F
63,0.1941492,mixed,0.7017112,F
63,0.4026692,mixed,-0.45541,M
63,1.4395322,mixed,0.0404992,M
63,0.0735362,mixed,0.2884532,F
63,1.0396082,mixed,0.2058022,F
63,1.1094382,mixed,1.4455742,F
63,1.3101422,mixed,-0.207455,F
63,-0.555112,mixed,-0.124804,M
63,0.5443412,mixed,-0.372758,M
63,0.4781942,mixed,0.4537562,M
63,-0.492781,mixed,-0.124804,M
63,-0.338842,mixed,0.5364082,F
63,0.0735362,mixed,-0.207455,F
63,2.1029752,mixed,2.3547402,F
63,0.8965662,mixed,-0.45541,F
63,1.7348992,mixed,-0.703364,M
63,1.5792202,mixed,1.1149682,F
63,0.6107292,mixed,-0.620713,F
63,1.1094382,mixed,-0.372758,M
63,0.4026692,mixed,0.7017112,F
63,1.9771072,mixed,0.3711052,F
63,0.8965662,mixed,0.7017112,M
63,0.8219882,mixed,-0.124804,M
63,0.8219882,mixed,0.3711052,M
63,0.4026692,mixed,-0.868667,F
63,1.4395322,mixed,0.3711052,F
63,0.0735362,mixed,-1.03397,F
63,0.4781942,mixed,1.1976192,M
63,0.0043222,mixed,-0.951318,M
64,0.8965662,boys,1.0323172,M
64,1.6618062,boys,1.3629222,M
64,-0.338842,boys,-1.447227,M
64,0.8965662,boys,1.6935282,M
64,1.9771072,boys,1.8588312,M
64,0.0735362,boys,-0.207455,M
64,1.7348992,boys,0.8670142,M
64,0.8965662,boys,1.4455742,M
64,-0.939378,boys,-1.281924,M
64,0.4781942,boys,0.3711052,M
64,0.1340672,boys,0.2884532,M
64,-1.118624,boys,-0.538061,M
64,1.7348992,boys,1.1976192,M
64,0.8965662,boys,0.6190592,M
64,0.7472282,boys,0.8670142,M
64,0.9675862,boys,0.6190592,M
64,-1.438662,boys,0.3711052,M
64,0.8965662,boys,1.4455742,M
64,1.1758492,boys,1.7761802,M
64,-1.962075,boys,0.2884532,M
64,0.1941492,boys,1.9414832,M
64,-0.197611,boys,-0.538061,M
64,-0.699505,boys,-1.116621,M
64,-0.197611,boys,0.2884532,M
64,-0.197611,boys,-0.868667,M
64,0.6107292,boys,0.4537562,M
64,-0.197611,boys,0.9496652,M
64,2.0397092,boys,0.8670142,M
64,-1.335315,boys,-1.943136,M
64,0.6107292,boys,0.1231502,M
64,-0.197611,boys,0.7017112,M
64,0.6787592,boys,-0.124804,M
64,0.1941492,boys,0.2884532,M
64,0.6787592,boys,0.2884532,M
64,0.3280722,boys,0.6190592,M
64,-1.723882,boys,-0.703364,M
64,1.5792202,boys,1.4455742,M
64,-1.723882,boys,-1.943136,M
64,0.1340672,boys,0.4537562,M
64,1.2405332,boys,0.9496652,M
64,1.0396082,boys,1.6108772,M
64,0.3280722,boys,-0.538061,M
64,1.3101422,boys,2.1067862,M
64,-0.939378,boys,-0.620713,M
64,1.1094382,boys,0.7843622,M
64,-0.062088,boys,-0.372758,M
64,0.2613242,boys,0.8670142,M
64,1.1094382,boys,1.1976192,M
64,0.1941492,boys,-0.042152,M
64,-1.62373,boys,0.4537562,M
64,0.8219882,boys,0.3711052,M
64,0.1941492,boys,0.2058022,M
64,-0.062088,boys,1.0323172,M
64,1.6618062,boys,2.4373912,M
64,1.1094382,boys,0.8670142,M
64,0.2613242,boys,0.4537562,M
64,0.3280722,boys,-0.124804,M
64,1.3747412,boys,0.2058022,M
64,0.6787592,boys,-0.042152,M
65,0.1941492,girls,0.9496652,F
65,-1.118624,girls,-1.447227,F
65,-0.062088,girls,0.2884532,F
65,0.5443412,girls,-0.207455,F
65,-0.939378,girls,-1.447227,F
65,0.1941492,girls,0.9496652,F
65,0.4781942,girls,0.2058022,F
65,0.4026692,girls,-0.124804,F
65,-1.836687,girls,-2.356393,F
65,-1.219486,girls,0.7843622,F
65,-0.699505,girls,-0.620713,F
65,-0.85267,girls,1.1976192,F
65,0.6787592,girls,1.3629222,F
65,-2.108644,girls,-0.951318,F
65,0.1340672,girls,-0.951318,F
65,-0.419801,girls,-0.786016,F
65,0.8219882,girls,0.3711052,F
65,-2.108644,girls,-1.447227,F
65,-1.219486,girls,-1.281924,F
65,1.3101422,girls,-0.290107,F
65,-0.062088,girls,-0.372758,F
65,-0.129085,girls,0.7017112,F
65,1.1094382,girls,1.0323172,F
65,-0.623051,girls,0.2884532,F
65,-0.776109,girls,-1.943136,F
65,-0.492781,girls,-0.042152,F
65,-0.197611,girls,1.1976192,F
65,-0.129085,girls,-0.372758,F
65,0.4781942,girls,-0.124804,F
65,-0.338842,girls,-1.61253,F
65,0.1340672,girls,-0.207455,F
65,0.8219882,girls,-0.372758,F
65,0.2613242,girls,0.0404992,F
65,0.2613242,girls,-0.620713,F
65,-0.062088,girls,-1.199273,F
65,-1.118624,girls,-1.199273,F
65,1.3101422,girls,1.6108772,F
65,-1.62373,girls,-1.529879,F
65,-0.419801,girls,0.2058022,F
65,-0.062088,girls,-0.620713,F
65,0.1941492,girls,-0.868667,F
65,-0.419801,girls,-1.03397,F
65,0.0735362,girls,1.1976192,F
65,0.1941492,girls,-0.124804,F
65,1.1094382,girls,0.8670142,F
65,-0.062088,girls,0.2884532,F
65,0.2613242,girls,0.5364082,F
65,-1.723882,girls,-1.199273,F
65,-1.335315,girls,-1.03397,F
65,0.8965662,girls,1.6108772,F
65,-0.197611,girls,1.1149682,F
65,-0.776109,girls,-0.124804,F
65,0.4781942,girls,0.9496652,F
65,-0.197611,girls,-0.620713,F
65,-0.062088,girls,-0.868667,F
65,-2.75266,girls,-2.852302,F
65,0.6107292,girls,0.1231502,F
65,0.4781942,girls,-0.290107,F
65,-0.623051,girls,-1.447227,F
65,-0.492781,girls,-1.447227,F
65,-0.419801,girls,-0.290107,F
65,-2.291731,girls,-0.951318,F
65,0.0735362,girls,-1.199273,F
65,0.5443412,girls,1.5282252,F
65,0.5443412,girls,1.1149682,F
65,-0.623051,girls,-0.207455,F
65,0.0043222,girls,1.1149682,F
65,-1.723882,girls,-0.620713,F
65,-2.108644,girls,-1.116621,F
65,-1.335315,girls,-0.372758,F
65,0.2613242,girls,0.9496652,F
65,0.3280722,girls,1.1149682,F
65,-0.265159,girls,-0.042152,F
65,-1.118624,girls,-1.281924,F
65,-1.62373,girls,-1.529879,F
65,0.6107292,girls,1.8588312,F
65,-0.699505,girls,-1.03397,F
65,0.0043222,girls,0.4537562,F
65,0.0043222,girls,-0.786016,F
65,-1.029067,girls,-1.364576,F
