id,sch,gr,cltype,hdeg,clad,exp,trace,read,math,ses,schtype,sx,eth,birthq,birthy,yrs,tch
10598,52,2,reg,BS/BA,1,9,W,627,565,N,suburb,M,W,1979:4,1979,2.0,903
10598,52,3,reg,BS/BA,NOT,15,B,680,663,N,suburb,M,W,1979:4,1979,3.0,908
105980,48,2,reg+A,MS/MA/MEd,NOT,30,W,618,557,,urban,M,W,1979:2,1979,2.0,808
105980,48,3,reg+A,MS/MA/MEd,1,9,W,622,616,N,urban,M,W,1979:2,1979,3.0,812
106000,46,K,reg,BS/BA,1,12,W,430,506,N,suburb,M,B,1980:1,1980,0.0,760
106000,46,1,small,BS/BA,1,8,W,505,567,N,suburb,M,B,1980:1,1980,1.0,762
106000,46,2,small,BS/BA,APPR,1,W,571,615,N,suburb,M,B,1980:1,1980,2.0,767
106000,46,3,small,MS/MA/MEd,1,8,W,612,667,N,suburb,M,B,1980:1,1980,3.0,771
106009,41,3,reg,MS/MA/MEd,1,19,W,636,622,N,suburb,M,W,1980:3,1980,3.0,708
106034,12,3,reg,MS/MA/MEd,1,13,W,,,F,rural,F,W,NA:NA,,3.0,202
106041,15,1,reg,BS/BA,PROB,9,B,524,518,F,inner,M,B,1980:3,1980,1.0,233
106058,13,2,reg+A,MS/MA/MEd,1,15,W,,,N,rural,F,,1980:3,1980,2.0,212
106073,47,K,reg,MS/MA/MEd,1,5,W,416,449,F,rural,M,W,1980:3,1980,0.0,776
106073,47,1,reg,BS/BA,1,12,W,434,468,F,rural,M,W,1980:3,1980,1.0,783
106073,47,2,reg,BS/BA,PROB,2,W,506,533,N,rural,M,W,1980:3,1980,2.0,787
106073,47,3,reg+A,BS/BA,PROB,0,W,538,544,N,rural,M,W,1980:3,1980,3.0,792
106089,3,K,reg+A,MS/MA/MEd,1,20,W,442,459,F,rural,F,W,1980:3,1980,0.0,35
106089,3,1,reg+A,BS/BA,1,9,W,579,538,F,rural,F,W,1980:3,1980,1.0,40
106109,71,3,reg+A,BS/BA,APPR,2,W,602,558,F,rural,F,W,1980:2,1980,3.0,1248
106123,65,K,reg+A,MS/MA/MEd,1,9,W,463,473,N,rural,M,W,1980:3,1980,0.0,1125
106123,65,1,reg+A,BS/BA,1,20,W,564,529,N,rural,M,W,1980:3,1980,1.0,1128
106123,65,2,reg+A,BS/BA,1,19,W,618,620,N,rural,M,W,1980:3,1980,2.0,1132
106123,65,3,reg+A,BS/BA,NOT,2,W,631,667,N,rural,M,W,1980:3,1980,3.0,1136
106141,17,K,small,MS/MA/MEd,1,20,W,433,478,N,suburb,F,B,1980:2,1980,0.0,267
106156,37,K,small,MS/MA/MEd,1,13,W,453,513,N,urban,F,W,1980:2,1980,0.0,639
106156,37,1,small,MS/MA/MEd,1,15,W,651,612,N,urban,F,W,1980:2,1980,1.0,644
106176,63,K,reg,MS/MA/MEd,1,6,W,439,439,F,rural,M,B,1980:1,1980,0.0,1077
106176,63,1,reg+A,BS/BA,1,9,W,527,518,F,rural,M,B,1980:1,1980,1.0,1086
106176,63,2,reg+A,BS/BA,1,15,W,560,568,F,rural,M,B,1980:1,1980,2.0,1095
106176,63,3,reg+A,BS/BA,1,15,W,593,593,F,rural,M,B,1980:1,1980,3.0,1101
106191,46,1,small,BS/BA,1,8,W,494,557,N,suburb,M,W,1979:1,1979,1.0,762
106191,46,2,small,BS/BA,APPR,1,W,549,593,N,suburb,M,W,1979:1,1979,2.0,767
106191,46,3,small,MS/MA/MEd,1,8,W,616,612,N,suburb,M,W,1979:1,1979,3.0,771
106206,3,1,reg,BS/BA,1,23,W,533,542,F,rural,M,W,1979:2,1979,1.0,39
106206,3,2,reg,BS/BA,NOT,23,W,547,533,F,rural,M,W,1979:2,1979,2.0,44
106206,3,3,reg,BS/BA,1,21,W,592,603,F,rural,M,W,1979:2,1979,3.0,49
106218,9,2,reg,BS/BA,NOT,15,W,526,557,F,urban,M,W,1979:3,1979,2.0,151
106218,9,3,reg,BS/BA,1,7,W,569,565,,urban,M,W,1979:3,1979,3.0,158
10622,34,K,reg,MS/MA/MEd,1,17,W,442,489,N,rural,F,W,1980:2,1980,0.0,592
10622,34,1,reg+A,MS/MA/MEd,1,15,W,604,572,N,rural,F,W,1980:2,1980,1.0,596
10622,34,2,reg+A,MS/MA/MEd,1,20,W,650,599,N,rural,F,W,1980:2,1980,2.0,601
10622,34,3,reg+A,BS/BA,1,9,W,636,667,N,rural,F,W,1980:2,1980,3.0,604
106237,79,K,small,BS/BA,1,12,W,393,459,F,rural,F,W,1980:2,1980,0.0,1359
106237,79,1,small,MS/MA/MEd,1,15,W,,454,F,rural,F,W,1980:2,1980,1.0,1363
106254,2,1,reg,BS/BA,1,5,W,548,529,F,urban,F,W,1980:2,1980,1.0,23
106254,2,2,reg,MS/MA/MEd,1,8,W,,,N,urban,F,W,1980:2,1980,2.0,26
106267,53,2,reg,MS/MA/MEd,1,13,W,554,577,F,inner,M,B,1979:3,1979,2.0,920
106267,53,3,reg,MS/MA/MEd,1,19,B,592,636,F,inner,M,B,1979:3,1979,3.0,924
106278,51,1,reg+A,BS/BA,PROB,2,W,466,495,N,suburb,M,W,1979:4,1979,1.0,867
106278,51,2,reg+A,BS/BA,1,12,W,538,526,N,suburb,M,W,1979:4,1979,2.0,880
106278,51,3,reg+A,BS/BA,1,14,B,569,,N,suburb,M,W,1979:4,1979,3.0,888
106298,12,2,reg,BS/BA,1,6,W,618,632,F,rural,M,W,1979:3,1979,2.0,197
106298,12,3,reg,BS/BA,PROB,0,W,636,603,F,rural,M,W,1979:3,1979,3.0,201
10631,52,K,small,BS/BA,1,14,W,418,429,N,suburb,M,W,1979:4,1979,0.0,892
10631,52,1,small,BS/BA,1,12,W,446,521,N,suburb,M,W,1979:4,1979,1.0,895
10631,52,2,small,BS/BA,1,5,W,,,N,suburb,M,W,1979:4,1979,2.0,901
106315,29,K,reg+A,MS/MA/MEd,1,17,W,434,478,F,inner,M,B,1980:3,1980,0.0,504
106329,78,3,reg+A,MS/MA/MEd,1,8,W,599,565,N,rural,F,W,1980:3,1980,3.0,1357
106342,52,2,small,BS/BA,1,27,B,521,514,N,suburb,F,B,1979:4,1979,2.0,902
106342,52,3,small,BS/BA,1,23,W,,,,suburb,F,B,1979:4,1979,3.0,906
106362,70,K,small,BS/BA,1,8,W,472,559,N,rural,F,W,1980:3,1980,0.0,1214
106362,70,1,small,MS/MA/MEd,1,12,W,,515,N,rural,F,W,1980:3,1980,1.0,1219
106362,70,2,small,MS/MA/MEd,3,14,W,,,N,rural,F,W,1980:3,1980,2.0,1225
106362,70,3,small,BS/BA,APPR,1,W,,612,N,rural,F,W,1980:3,1980,3.0,1229
106382,19,3,reg+A,BS/BA,1,26,B,,,F,inner,F,B,1979:2,1979,3.0,308
106399,48,K,reg+A,BS/BA,1,13,W,411,459,N,urban,M,W,1980:1,1980,0.0,796
106399,48,1,small,MS/MA/MEd,3,16,W,480,500,N,urban,M,W,1980:1,1980,1.0,799
106399,48,2,small,BS/BA,1,17,W,555,554,,urban,M,W,1980:1,1980,2.0,804
106399,48,3,small,MS/MA/MEd,2,11,W,565,562,N,urban,M,W,1980:1,1980,3.0,809
106409,72,K,small,BS/BA,1,16,W,428,468,F,rural,F,W,1980:3,1980,0.0,1251
106409,72,1,small,MS/MA/MEd,1,7,W,553,538,F,rural,F,W,1980:3,1980,1.0,1255
106409,72,2,small,BS/BA,1,10,W,608,593,F,rural,F,W,1980:3,1980,2.0,1261
106409,72,3,small,BS/BA,3,18,W,618,601,F,rural,F,W,1980:3,1980,3.0,1267
106434,33,3,reg,BS/BA,PROB,0,B,,,F,inner,M,B,NA:NA,,3.0,587
106439,36,K,small,MS/MA/MEd,1,17,W,554,536,N,suburb,F,W,1979:4,1979,0.0,623
106439,36,1,small,BS/BA,3,19,W,629,601,N,suburb,F,W,1979:4,1979,1.0,626
106439,36,2,small,MS/MA/MEd,1,17,W,709,699,N,suburb,F,W,1979:4,1979,2.0,630
106439,36,3,small,MS/MA/MEd,1,17,W,713,700,N,suburb,F,W,1979:4,1979,3.0,634
106455,65,1,reg,BS/BA,1,8,W,553,567,N,rural,M,W,1978:4,1978,1.0,1127
106455,65,2,reg,MS/MA/MEd,1,9,W,579,626,N,rural,M,W,1978:4,1978,2.0,1131
106455,65,3,reg,BS/BA,1,24,W,582,629,N,rural,M,W,1978:4,1978,3.0,1135
10647,58,K,reg+A,BS/BA,1,17,W,447,454,N,suburb,F,W,1979:4,1979,0.0,998
10647,58,1,reg,BS/BA,PROB,0,W,492,497,N,suburb,F,W,1979:4,1979,1.0,1001
106473,50,K,small,BS/BA,1,12,W,448,536,N,rural,M,W,1980:3,1980,0.0,829
106473,50,1,small,BS/BA,NOT,6,W,553,545,N,rural,M,W,1980:3,1980,1.0,833
106473,50,2,small,BS/BA,1,10,W,582,603,N,rural,M,W,1980:3,1980,2.0,839
106473,50,3,small,BS/BA,1,14,W,602,622,N,rural,M,W,1980:3,1980,3.0,845
106486,53,K,reg+A,BS/BA,1,9,W,,,N,inner,F,W,1979:4,1979,0.0,912
106486,53,1,reg+A,BS/BA,1,7,W,604,578,N,inner,F,W,1979:4,1979,1.0,917
106486,53,2,reg+A,MS/MA/MEd,1,10,W,573,599,F,inner,F,W,1979:4,1979,2.0,921
106486,53,3,reg+A,BS/BA,1,7,W,713,648,N,inner,F,W,1979:4,1979,3.0,925
106503,71,K,reg,BS/BA,1,6,W,418,500,N,rural,M,W,1979:4,1979,0.0,1236
106503,71,1,reg+A,BS/BA,1,31,W,558,557,F,rural,M,W,1979:4,1979,1.0,1241
106503,71,2,reg+A,BS/BA,PROB,1,W,596,615,,rural,M,W,1979:4,1979,2.0,1245
106503,71,3,reg+A,BS/BA,1,12,W,657,631,N,rural,M,W,1979:4,1979,3.0,1249
106522,10,K,reg+A,MS/MA/MEd,1,12,W,456,506,N,urban,F,W,1980:3,1980,0.0,164
106522,10,1,reg,MS/MA/MEd,1,3,W,564,627,N,urban,F,W,1980:3,1980,1.0,166
106522,10,2,small,MS/MA/MEd,1,22,W,596,639,N,urban,F,W,1980:3,1980,2.0,170
106522,10,3,small,BS/BA,PROB,0,W,686,655,N,urban,F,W,1980:3,1980,3.0,172
106537,66,K,reg+A,BS/BA,1,3,W,411,418,N,rural,F,W,1979:3,1979,0.0,1141
106537,66,1,reg+A,BS/BA,1,4,W,497,481,N,rural,F,W,1979:3,1979,1.0,1148
106537,66,2,reg+A,MS/MA/MEd,1,14,W,582,568,N,rural,F,W,1979:3,1979,2.0,1155
106537,66,3,reg+A,BS/BA,1,13,W,644,614,N,rural,F,W,1979:3,1979,3.0,1162
106558,71,3,small,MS/MA/MEd,3,13,W,529,515,N,rural,M,W,1979:2,1979,3.0,1246
106570,27,3,reg,BS/BA,1,5,W,631,626,F,inner,M,B,1978:3,1978,3.0,472
106570,31,2,reg,BS/BA,NOT,32,B,509,574,F,inner,M,B,1978:3,1978,2.0,536
106583,71,K,small,BS/BA,1,6,W,455,484,N,rural,F,W,1979:4,1979,0.0,1234
106583,71,1,small,MS/MA/MEd,1,6,W,571,562,F,rural,F,W,1979:4,1979,1.0,1238
106583,71,2,small,BS/BA,1,4,W,709,648,,rural,F,W,1979:4,1979,2.0,1242
106583,71,3,small,MS/MA/MEd,3,13,W,675,659,F,rural,F,W,1979:4,1979,3.0,1246
106604,53,3,reg,MS/MA/MEd,1,19,B,602,559,F,inner,F,B,1979:2,1979,3.0,924
106615,43,K,small,BS/BA,,15,W,510,520,N,suburb,M,W,1979:4,1979,0.0,716
106615,43,1,small,MS/MA/MEd,NOT,16,W,590,578,N,suburb,M,W,1979:4,1979,1.0,719
106615,43,2,small,BS/BA,1,10,W,684,626,N,suburb,M,W,1979:4,1979,2.0,723
106615,43,3,small,BS/BA,1,6,W,665,636,N,suburb,M,W,1979:4,1979,3.0,727
10663,19,2,small,BS/BA,1,8,B,535,525,F,inner,F,B,1979:4,1979,2.0,297
10663,31,3,reg+A,BS/BA,NOT,17,B,549,535,F,inner,F,B,1979:4,1979,3.0,540
106638,59,K,reg,BS/BA,PROB,0,W,442,513,N,urban,F,W,1980:2,1980,0.0,1019
106638,59,1,reg+A,MS/MA/MEd,1,12,W,579,562,N,urban,F,W,1980:2,1980,1.0,1025
106638,59,2,reg+A,MS/MA/MEd,1,13,W,614,593,N,urban,F,W,1980:2,1980,2.0,1029
106638,59,3,reg+A,MS/MA/MEd,1,7,W,647,645,N,urban,F,W,1980:2,1980,3.0,1033
106646,21,K,reg+A,MS/MA/MEd,1,15,B,,,N,suburb,F,W,1979:4,1979,0.0,335
106672,16,1,small,MS/MA/MEd,2,25,B,507,549,F,inner,M,B,1980:1,1980,1.0,248
106684,53,1,small,MS/MA/MEd,PROB,2,W,460,479,F,inner,M,B,1979:2,1979,1.0,913
106694,31,3,reg+A,BS/BA,NOT,17,B,567,589,F,inner,M,B,1977:4,1977,3.0,540
106713,32,K,reg,BS/BA,,2,W,421,449,F,inner,M,B,1980:3,1980,0.0,543
106735,22,2,small,BS/BA,NOT,2,B,637,568,F,inner,F,B,1979:1,1979,2.0,365
106749,15,K,reg,MS/MA/MEd,1,11,B,395,444,F,inner,F,B,1980:2,1980,0.0,230
106758,22,1,reg+A,BS/BA,1,6,W,462,474,F,inner,F,B,1979:4,1979,1.0,361
106758,22,2,reg+A,MS/MA/MEd,1,9,B,536,520,F,inner,F,B,1979:4,1979,2.0,370
106758,22,3,reg,BS/BA,1,26,B,604,594,F,inner,F,B,1979:4,1979,3.0,376
106774,33,K,reg+A,MS/MA/MEd,1,5,W,437,506,F,inner,F,B,1979:4,1979,0.0,570
106790,20,K,small,BS/BA,1,21,W,468,536,N,suburb,M,B,1979:4,1979,0.0,310
106816,40,K,small,BS/BA,1,4,W,433,478,N,rural,F,W,1980:1,1980,0.0,677
106816,40,1,small,BS/BA,APPR,2,W,501,562,N,rural,F,W,1980:1,1980,1.0,681
106816,40,2,small,MS/MA/MEd,2,28,W,602,593,N,rural,F,W,1980:1,1980,2.0,686
106816,40,3,small,BS/BA,1,36,W,608,629,N,rural,F,W,1980:1,1980,3.0,690
106826,17,2,small,BS/BA,1,18,W,562,546,F,suburb,M,B,1979:3,1979,2.0,274
106826,17,3,small,BS/BA,NOT,8,B,,,F,suburb,M,B,1979:3,1979,3.0,278
10684,41,K,reg,MS/MA/MEd,3,15,W,485,536,N,suburb,F,W,1980:2,1980,0.0,695
10684,41,1,reg,MS/MA/MEd,NOT,18,W,590,532,N,suburb,F,W,1980:2,1980,1.0,699
10684,41,2,reg,BS/BA,1,4,W,643,599,N,suburb,F,W,1980:2,1980,2.0,703
106845,29,3,reg,BS/BA,1,5,B,608,678,F,inner,M,B,1979:2,1979,3.0,514
106865,9,1,small,BS/BA,1,18,W,487,484,N,urban,F,W,1979:1,1979,1.0,140
106876,32,K,small,BS/BA,1,14,W,408,423,F,inner,F,B,1980:2,1980,0.0,542
106886,8,K,reg+A,MS/MA/MEd,1,12,W,,,N,rural,M,W,1979:4,1979,0.0,115
106886,8,1,reg,MS/MA/MEd,1,9,W,544,538,F,rural,M,W,1979:4,1979,1.0,118
106886,8,2,reg,BS/BA,NOT,13,W,631,615,F,rural,M,W,1979:4,1979,2.0,125
106886,8,3,reg,BS/BA,1,22,W,647,639,F,rural,M,W,1979:4,1979,3.0,130
106907,55,3,small,BS/BA,3,16,B,,,N,rural,M,W,1979:3,1979,3.0,954
106926,47,K,small,MS/MA/MEd,PEND,11,W,403,439,F,rural,F,W,1980:2,1980,0.0,775
106926,47,1,small,MS/MA/MEd,1,4,W,444,474,F,rural,F,W,1980:2,1980,1.0,781
106941,4,K,reg,BS/BA,1,8,W,424,468,N,suburb,M,W,1980:2,1980,0.0,53
106941,4,1,reg+A,MS/MA/MEd,1,29,W,472,484,N,suburb,M,W,1980:2,1980,1.0,58
106941,61,2,reg,BS/BA,APPR,4,W,577,514,N,suburb,M,W,1980:2,1980,2.0,1056
106959,17,K,reg+A,BS/BA,1,8,B,418,489,F,suburb,F,B,1980:1,1980,0.0,269
10697,26,K,reg+A,BS/BA,1,6,B,407,468,F,inner,M,B,1980:3,1980,0.0,435
10697,26,1,small,MS/MA/MEd,1,30,B,521,500,F,inner,M,B,1980:3,1980,1.0,437
10697,26,2,small,BS/BA,PROB,3,W,559,526,N,inner,M,B,1980:3,1980,2.0,439
10697,26,3,reg+A,MS/MA/MEd,2,13,B,599,586,F,inner,M,B,1980:3,1980,3.0,445
106974,7,K,reg,MS/MA/MEd,1,15,W,448,506,N,rural,M,W,1980:2,1980,0.0,88
106974,7,1,reg+A,MS/MA/MEd,1,16,W,530,502,F,rural,M,W,1980:2,1980,1.0,97
106974,7,2,reg+A,BS/BA,1,31,B,523,550,F,rural,M,W,1980:2,1980,2.0,103
106974,7,3,reg+A,BS/BA,PROB,0,W,,,F,rural,M,W,1980:2,1980,3.0,109
106989,57,K,small,BS/BA,APPR,1,W,424,463,N,rural,M,W,1979:2,1979,0.0,978
106989,57,1,small,MS/MA/MEd,1,15,W,487,512,N,rural,M,W,1979:2,1979,1.0,983
106989,57,2,small,MS/MA/MEd,1,11,W,557,536,N,rural,M,W,1979:2,1979,2.0,986
106989,57,3,small,BS/BA,1,18,W,577,567,N,rural,M,W,1979:2,1979,3.0,991
107001,29,K,small,BS/BA,1,5,W,463,536,F,inner,F,B,1980:3,1980,0.0,502
107014,18,K,reg+A,MS/MA/MEd,1,11,W,413,454,F,inner,F,B,1979:4,1979,0.0,285
107036,58,K,reg+A,BS/BA,1,17,W,442,528,N,suburb,M,W,1980:2,1980,0.0,998
107036,58,1,reg+A,BS/BA,1,27,W,553,549,N,suburb,M,W,1980:2,1980,1.0,1003
107036,58,2,reg+A,MS/MA/MEd,1,9,W,571,577,N,suburb,M,W,1980:2,1980,2.0,1009
107036,58,3,reg+A,BS/BA,1,8,W,641,645,N,suburb,M,W,1980:2,1980,3.0,1014
107050,59,K,small,BS/BA,1,11,W,393,418,F,urban,M,W,1980:3,1980,0.0,1016
107050,59,1,small,MS/MA/MEd,1,19,W,,,N,urban,M,W,1980:3,1980,1.0,1023
107050,59,2,small,MS/MA/MEd,1,12,W,,,N,urban,M,W,1980:3,1980,2.0,1027
107050,59,3,small,BS/BA,APPR,2,W,,,N,urban,M,W,1980:3,1980,3.0,1030
107067,18,K,reg,BS/BA,1,9,B,431,429,N,inner,M,W,1979:3,1979,0.0,283
107086,21,K,reg+A,BS/BA,1,5,B,,,N,suburb,F,W,1980:2,1980,0.0,333
107097,62,1,reg,BS/BA,1,10,W,,486,N,rural,M,W,1979:3,1979,1.0,1067
107097,62,2,reg,BS/BA,1,26,W,,,F,rural,M,W,1979:3,1979,2.0,1070
107097,62,3,reg,BS/BA,1,17,W,,,F,rural,M,W,1979:3,1979,3.0,1073
10711,41,2,reg,Ed.S,1,15,W,586,570,N,suburb,F,W,1979:4,1979,2.0,704
10711,41,3,reg,MS/MA/MEd,1,20,W,602,616,N,suburb,F,W,1979:4,1979,3.0,709
107110,50,K,reg,MS/MA/MEd,1,13,W,458,576,F,rural,M,W,1979:4,1979,0.0,830
107110,50,1,reg+A,BS/BA,1,17,W,579,578,F,rural,M,W,1979:4,1979,1.0,838
107110,50,2,reg+A,BS/BA,1,9,W,622,599,F,rural,M,W,1979:4,1979,2.0,843
107110,50,3,reg+A,MS/MA/MEd,1,9,W,610,667,F,rural,M,W,1979:4,1979,3.0,848
107128,77,3,reg+A,BS/BA,PROB,1,W,,,F,rural,M,W,1979:4,1979,3.0,1344
107143,20,1,reg,BS/BA,1,11,W,482,465,F,suburb,F,B,1979:4,1979,1.0,317
107143,20,2,reg,BS/BA,NOT,4,B,533,520,F,suburb,F,B,1979:4,1979,2.0,321
107143,20,3,reg,BS/BA,1,7,B,587,556,F,suburb,F,B,1979:4,1979,3.0,327
107162,49,K,reg+A,BS/BA,1,9,W,443,459,F,rural,F,W,1978:3,1978,0.0,816
107179,25,3,reg+A,BS/BA,NOT,8,B,597,593,F,suburb,F,B,1980:3,1980,3.0,432
107192,70,2,reg,MS/MA/MEd,3,18,W,,,F,rural,F,W,1979:4,1979,2.0,1226
107215,56,2,reg+A,BS/BA,1,23,W,568,590,N,rural,F,W,1979:1,1979,2.0,971
107215,56,3,reg+A,MS/MA/MEd,1,15,W,593,591,N,rural,F,W,1979:1,1979,3.0,977
107226,48,K,reg,MS/MA/MEd,1,4,W,465,506,F,urban,F,W,1980:3,1980,0.0,795
107226,48,1,reg,BS/BA,1,17,W,629,529,F,urban,F,W,1980:3,1980,1.0,800
107226,48,2,reg,BS/BA,1,28,W,650,632,,urban,F,W,1980:3,1980,2.0,806
107249,79,K,reg+A,MS/MA/MEd,1,12,W,467,506,N,rural,F,W,1980:1,1980,0.0,1362
107249,79,1,reg+A,BS/BA,1,21,W,629,538,N,rural,F,W,1980:1,1980,1.0,1366
107249,79,2,reg+A,BS/BA,1,14,W,631,596,N,rural,F,W,1980:1,1980,2.0,1370
107249,79,3,reg+A,MS/MA/MEd,1,9,W,680,663,N,rural,F,W,1980:1,1980,3.0,1374
107258,16,K,reg,MA+,1,8,W,386,434,F,inner,M,B,1980:3,1980,0.0,244
107258,16,1,reg+A,MS/MA/MEd,1,4,W,459,484,F,inner,M,B,1980:3,1980,1.0,252
10726,17,K,reg+A,BS/BA,1,8,B,431,500,N,suburb,F,W,1979:4,1979,0.0,269
107276,3,K,small,Ed.S,1,10,W,,,F,rural,M,B,1980:2,1980,0.0,32
107276,3,1,small,BS/BA,1,21,W,487,515,F,rural,M,B,1980:2,1980,1.0,37
107276,3,2,small,BS/BA,1,10,W,544,528,F,rural,M,B,1980:2,1980,2.0,42
107276,3,3,small,MS/MA/MEd,3,17,W,564,538,F,rural,M,B,1980:2,1980,3.0,48
107291,14,2,reg,BS/BA,PROB,2,W,529,510,F,inner,F,B,1979:3,1979,2.0,223
107311,3,3,reg+A,MS/MA/MEd,2,13,W,622,616,F,rural,M,W,1978:1,1978,3.0,51
107329,9,K,reg,BS/BA,1,5,W,450,489,N,urban,F,W,1980:1,1980,0.0,135
107329,9,1,reg+A,MS/MA/MEd,1,8,W,521,557,N,urban,F,W,1980:1,1980,1.0,146
107329,9,2,reg+A,BS/BA,NOT,17,W,582,639,N,urban,F,W,1980:1,1980,2.0,153
107329,9,3,reg+A,MS/MA/MEd,1,38,W,578,622,N,urban,F,W,1980:1,1980,3.0,161
107342,19,K,reg,BS/BA,1,6,B,451,500,N,inner,M,B,1980:2,1980,0.0,288
107342,19,1,reg+A,MS/MA/MEd,NOT,27,B,507,529,F,inner,M,B,1980:2,1980,1.0,296
107358,3,1,reg,BS/BA,NOT,12,W,492,505,N,rural,M,W,1979:2,1979,1.0,38
107358,3,2,small,BS/BA,1,16,W,562,550,N,rural,M,W,1979:2,1979,2.0,43
107358,3,3,small,BS/BA,NOT,6,W,599,589,N,rural,M,W,1979:2,1979,3.0,47
107369,71,1,reg+A,BS/BA,1,6,W,,481,N,rural,F,W,1979:3,1979,1.0,1240
107388,68,K,small,BS/BA,1,6,W,461,500,N,rural,F,B,1980:2,1980,0.0,1175
107388,68,1,small,BS/BA,1,7,W,524,529,,rural,F,B,1980:2,1980,1.0,1181
107388,68,2,small,BS/BA,,0,W,564,552,N,rural,F,B,1980:2,1980,2.0,1188
107388,68,3,small,MS/MA/MEd,1,12,W,647,608,N,rural,F,B,1980:2,1980,3.0,1196
107407,57,K,small,MS/MA/MEd,1,8,W,405,468,N,rural,M,W,1980:1,1980,0.0,979
107407,57,1,small,MS/MA/MEd,1,15,W,450,493,N,rural,M,W,1980:1,1980,1.0,983
107407,57,2,small,MS/MA/MEd,1,11,W,520,572,N,rural,M,W,1980:1,1980,2.0,986
107407,57,3,small,BS/BA,1,18,W,,,N,rural,M,W,1980:1,1980,3.0,991
107424,25,K,small,BS/BA,1,12,B,405,434,F,suburb,M,W,1980:1,1980,0.0,418
107424,25,1,small,BS/BA,PROB,1,B,442,463,F,suburb,M,W,1980:1,1980,1.0,421
107436,51,3,reg+A,MS/MA/MEd,2,15,W,620,573,F,suburb,F,B,1979:2,1979,3.0,889
107447,17,2,reg+A,BS/BA,1,12,B,,,N,suburb,M,W,1979:4,1979,2.0,277
107447,17,3,reg+A,MS/MA/MEd,1,18,W,,,N,suburb,M,W,1979:4,1979,3.0,281
107465,51,K,reg,MA+,1,13,W,451,506,F,suburb,M,W,1980:3,1980,0.0,853
107465,51,1,reg,MS/MA/MEd,1,7,B,558,538,F,suburb,M,W,1980:3,1980,1.0,862
107465,51,2,reg,BS/BA,1,17,W,637,593,N,suburb,M,W,1980:3,1980,2.0,876
107482,25,3,reg+A,BS/BA,NOT,8,B,657,642,N,suburb,F,W,1980:3,1980,3.0,432
10749,49,K,reg+A,BS/BA,1,9,W,448,484,F,rural,M,W,1980:2,1980,0.0,816
10749,49,1,reg+A,MS/MA/MEd,1,11,B,527,520,F,rural,M,W,1980:2,1980,1.0,819
10749,63,2,reg,MS/MA/MEd,1,15,W,591,587,F,rural,M,W,1980:2,1980,2.0,1093
10749,63,3,reg,BS/BA,1,9,W,597,645,F,rural,M,W,1980:2,1980,3.0,1099
107494,77,3,small,BS/BA,APPR,2,W,,,F,rural,F,W,1979:4,1979,3.0,1340
107516,13,K,reg+A,BS/BA,1,6,W,450,506,N,rural,M,W,1980:2,1980,0.0,206
107516,13,3,reg+A,MS/MA/MEd,1,5,W,624,596,,rural,M,W,1980:2,1980,3.0,215
107526,40,K,small,BS/BA,1,4,W,448,489,F,rural,M,W,1979:4,1979,0.0,677
107553,4,K,small,BS/BA,,0,W,433,468,F,suburb,F,W,1980:1,1980,0.0,52
107565,23,3,reg,,,,,543,583,F,suburb,M,B,1980:2,1980,3.0,397
107579,1,K,reg+A,BS/BA,,9,W,,,N,rural,F,W,1980:3,1980,0.0,4
107579,1,1,reg,MS/MA/MEd,1,2,W,533,553,N,rural,F,W,1980:3,1980,1.0,8
107579,1,2,reg,MS/MA/MEd,1,12,W,588,611,N,rural,F,W,1980:3,1980,2.0,11
107598,27,K,small,BS/BA,PROB,1,W,453,444,F,inner,M,B,1980:2,1980,0.0,446
107598,27,1,small,BS/BA,NOT,32,B,495,535,F,inner,M,B,1980:2,1980,1.0,456
107598,27,2,small,BS/BA,1,4,W,,,,inner,M,B,1980:2,1980,2.0,463
107613,70,2,reg+A,MS/MA/MEd,1,11,W,,,F,rural,F,W,1978:2,1978,2.0,1227
107625,78,K,reg,MS/MA/MEd,1,8,W,405,444,N,rural,M,W,1980:3,1980,0.0,1347
107625,78,1,reg+A,MS/MA/MEd,NOT,11,W,519,532,N,rural,M,W,1980:3,1980,1.0,1351
107625,78,2,reg+A,Ed.D/Ph.D,1,15,W,631,659,N,rural,M,W,1980:3,1980,2.0,1354
107625,78,3,reg+A,MS/MA/MEd,1,8,W,629,667,N,rural,M,W,1980:3,1980,3.0,1357
10764,20,1,small,BS/BA,APPR,3,W,501,515,N,suburb,M,A,1980:2,1980,1.0,314
107646,2,3,reg,MS/MA/MEd,1,15,W,654,624,F,urban,M,W,1980:2,1980,3.0,29
107657,15,K,small,MS/MA/MEd,3,12,W,427,473,F,inner,M,B,1980:3,1980,0.0,228
107657,15,1,small,BS/BA,1,6,W,488,488,F,inner,M,B,1980:3,1980,1.0,232
107657,15,2,small,BS/BA,1,28,B,579,546,F,inner,M,B,1980:3,1980,2.0,236
107657,15,3,small,MS/MA/MEd,1,21,B,606,586,F,inner,M,B,1980:3,1980,3.0,240
107677,46,K,reg,BS/BA,1,12,W,428,478,N,suburb,M,W,1980:2,1980,0.0,760
107694,4,2,small,BS/BA,1,14,W,,,N,suburb,M,W,1980:2,1980,2.0,59
107706,71,K,small,BS/BA,1,20,W,439,513,N,rural,F,W,1980:3,1980,0.0,1235
