H,G,U,Y,A,V
3030,LR,1.5,1.748,M,384
3030,LR,2.5,2.371,M,384
3030,LS,-1.5,-1.038,F,384
3030,LS,-0.5,-1.631,F,384
3030,LS,0.5,-1.03,F,384
3030,LS,1.5,-1.296,F,384
3030,LS,2.5,-0.116,F,384
3030,LT,-1.5,-1.13,M,384
3030,LT,-0.5,-0.854,M,384
3030,LT,0.5,0.463,M,384
3030,LT,1.5,0.873,M,384
3030,LT,2.5,1.047,M,384
3030,LU,0.5,0.114,M,384
3030,LU,1.5,0.237,M,384
3030,LU,2.5,0.352,M,384
3030,LV,-1.5,-3.721,M,384
3030,LV,-0.5,-1.987,M,384
3030,LV,0.5,-2.053,M,384
3030,LV,1.5,-1.546,M,384
3030,LW,-1.5,-2.474,F,384
3030,LW,-0.5,-1.819,F,384
3030,LW,0.5,-0.211,F,384
3030,LW,1.5,0.147,F,384
3030,LW,2.5,1.279,F,384
3030,LX,-1.5,-2.596,F,384
3030,LX,-0.5,-0.854,F,384
3030,LX,0.5,0.654,F,384
3030,LX,1.5,0.788,F,384
3030,LX,2.5,1.508,F,384
3030,LY,-1.5,-0.365,M,384
3030,LY,-0.5,0.058,M,384
3030,LY,0.5,-0.211,M,384
3030,LY,1.5,0.811,M,384
3030,LY,2.5,0.947,M,384
3030,LZ,-1.5,-2.899,M,384
3030,LZ,-0.5,-1.25,M,384
3030,LZ,0.5,-1.778,M,384
3030,LZ,1.5,-1.484,M,384
3030,LZ,2.5,-0.975,M,384
3030,La,-1.5,0.893,F,384
3030,La,-0.5,-0.427,F,384
3030,La,0.5,2.43,F,384
3030,La,1.5,2.508,F,384
3030,La,2.5,3.28,F,384
3030,Lb,-1.5,-2.225,M,384
3030,Lb,-0.5,-3.206,M,384
3030,Lb,0.5,-2.015,M,384
3030,Lc,-1.5,-2.535,F,384
3030,Lc,-0.5,-1.898,F,384
3030,Lc,0.5,-1.352,F,384
3030,Lc,1.5,-0.762,F,384
3030,Lc,2.5,0.227,F,384
3030,Ld,-1.5,-0.733,M,384
3030,Ld,-0.5,0.058,M,384
3030,Ld,0.5,1.678,M,384
3030,Ld,1.5,1.748,M,384
3030,Ld,2.5,2.6,M,384
3030,Le,-1.5,-3.721,F,384
3030,Le,-0.5,-2.377,F,384
3030,Le,0.5,-2.36,F,384
3030,Lf,-2.5,-3.721,F,384
3030,Lf,-1.5,-2.032,F,384
3030,Lf,-0.5,-2.596,F,384
3030,Lg,-2.5,-3.232,F,384
3030,Lg,-1.5,-2.032,F,384
3030,Lg,-0.5,-2.032,F,384
3030,Lh,0.5,-1.236,M,384
3030,Lh,1.5,-0.762,M,384
3030,Lh,2.5,-0.264,M,384
3030,Li,-0.5,-1.12,M,384
3030,Li,0.5,0.587,M,384
3030,Li,1.5,0.292,M,384
3030,Li,2.5,1.098,M,384
3030,Lj,-0.5,-2.265,M,384
3030,Lj,0.5,-1.665,M,384
3030,Lj,1.5,-0.403,M,384
3030,Lk,-1.5,-1.898,F,384
3030,Lk,-0.5,-1.25,F,384
3030,Lk,0.5,-0.521,F,384
3030,Ll,-1.5,-1.689,M,384
3030,Ll,-0.5,-1.054,M,384
3030,Ll,0.5,0.343,M,384
3030,Ll,1.5,-0.032,M,384
3030,Ll,2.5,0.997,M,384
3030,Lm,-1.5,-1.384,F,384
3030,Lm,-0.5,0.241,F,384
3030,Lm,0.5,0.587,F,384
3030,Lm,1.5,0.632,F,384
3030,Lm,2.5,1.25,F,384
3030,Ln,-1.5,-1.541,M,384
3030,Ln,-0.5,-0.785,M,384
3030,Ln,0.5,-0.316,M,384
3030,Ln,1.5,-0.086,M,384
3030,Lo,-1.5,-3.395,M,384
3030,Lo,-0.5,-1.538,M,384
3030,Lo,0.5,-1.641,M,384
3030,Lo,1.5,-1.859,M,384
3030,Lo,2.5,-1.107,M,384
3030,Lp,-1.5,-2.032,F,384
3030,Lp,-0.5,-2.136,F,384
3030,Lp,0.5,0.003,F,384
3030,Lp,1.5,-0.297,F,384
3030,Lp,2.5,0.947,F,384
3030,Lq,-1.5,-2.732,M,384
3030,Lq,-0.5,-0.126,M,384
3030,Lq,0.5,-0.521,M,384
3030,Lq,1.5,-0.883,M,384
3030,Lq,2.5,0.511,M,384
3030,Lr,0.5,0.003,M,384
3030,Lr,1.5,0.128,M,384
3030,Lr,2.5,0.65,M,384
3030,Ls,-1.5,-1.303,M,384
3030,Ls,-0.5,-1.966,M,384
3030,Ls,0.5,-1.665,M,384
3030,Ls,1.5,-0.297,M,384
3030,Lt,-1.5,-1.218,M,384
3030,Lt,-0.5,0.241,M,384
3030,Lt,0.5,0.114,M,384
3030,Lu,-1.5,-2.162,M,384
3030,Lu,-0.5,-2.657,M,384
3030,Lu,0.5,-1.993,M,384
3030,Lu,1.5,-0.197,M,384
3030,Lu,2.5,-0.21,M,384
3030,Lv,-1.5,-2.413,M,384
3030,Lv,-0.5,-0.785,M,384
3030,Lv,0.5,-1.132,M,384
3030,Lv,1.5,0.292,M,384
3030,Lv,2.5,1.148,M,384
3030,Lw,-1.5,-0.942,M,384
3030,Lw,-0.5,0.338,M,384
3030,Lw,0.5,-1.132,M,384
3030,Lw,1.5,-0.35,M,384
3030,Lw,2.5,0.601,M,384
3030,Lx,0.5,1.485,F,384
3030,Lx,1.5,0.811,F,384
3030,Lx,2.5,1.46,F,384
3030,Ly,-1.5,-3.068,M,384
3030,Ly,-0.5,-1.276,M,384
3030,Ly,0.5,-2.297,M,384
3040,Lz,-0.5,-0.645,F,724
3040,Lz,0.5,-0.826,F,724
3040,Lz,1.5,1.202,F,724
3040,Lz,2.5,0.848,F,724
3040,MA,-2.5,-3.592,F,724
3040,MA,-1.5,-1.13,F,724
3040,MA,-0.5,-2.009,F,724
3040,MB,-0.5,-1.185,F,724
3040,MB,0.5,0.003,F,724
3040,MB,1.5,0.459,F,724
3040,MB,2.5,1.148,F,724
3040,MC,0.5,0.852,M,724
3040,MC,1.5,1.001,M,724
3040,MC,2.5,1.25,M,724
3040,MD,-1.5,-2.657,F,724
3040,MD,-0.5,-1.378,F,724
3040,MD,0.5,-0.211,F,724
3040,MD,1.5,-0.032,F,724
3040,ME,-0.5,0.058,M,724
3040,ME,0.5,0.343,M,724
3040,ME,1.5,0.873,M,724
3040,ME,2.5,1.794,M,724
3040,MF,-1.5,-1.038,M,724
3040,MF,-0.5,-1.314,M,724
3040,MF,0.5,-0.725,M,724
3040,MG,0.5,1.309,F,724
3040,MG,1.5,1.273,F,724
3040,MG,2.5,1.46,F,724
3040,MH,-0.5,-0.574,M,724
3040,MH,0.5,1.678,M,724
3040,MH,1.5,1.273,M,724
3040,MI,0.5,-0.826,M,724
3040,MI,1.5,0.403,M,724
3040,MI,2.5,0.848,M,724
3040,MJ,-0.5,-0.988,M,724
3040,MJ,0.5,0.587,M,724
3040,MJ,1.5,0.632,M,724
3040,MJ,2.5,1.514,M,724
3040,MK,0.5,1.485,M,724
3040,MK,1.5,1.066,M,724
3040,MK,2.5,1.25,M,724
3040,ML,-1.5,-1.83,F,724
3040,ML,-0.5,-1.819,F,724
3040,ML,0.5,-0.928,F,724
3040,ML,1.5,-0.297,F,724
3040,ML,2.5,0.699,F,724
3040,MM,-1.5,-1.13,M,724
3040,MM,-0.5,-1.314,M,724
3040,MM,0.5,-0.623,M,724
3040,MN,-1.5,-1.038,M,724
3040,MN,-0.5,-0.988,M,724
3040,MN,0.5,0.852,M,724
3040,MN,1.5,1.066,M,724
3040,MN,2.5,1.514,M,724
3040,MO,-1.5,-1.303,F,724
3040,MO,-0.5,-0.921,F,724
3040,MO,0.5,0.114,F,724
3040,MO,1.5,1.346,F,724
3040,MO,2.5,1.568,F,724
3040,MP,-1.5,-1.384,F,724
3040,MP,-0.5,-0.716,F,724
3040,MP,0.5,0.003,F,724
3040,MP,1.5,0.292,F,724
3040,MP,2.5,1.623,F,724
3040,MQ,-1.5,-1.541,F,724
3040,MQ,-0.5,-1.819,F,724
3040,MQ,0.5,-1.236,F,724
3040,MR,0.5,0.003,M,724
3040,MR,1.5,1.001,M,724
3040,MR,2.5,0.501,M,724
3040,MS,0.5,0.343,M,724
3040,MS,1.5,1.661,M,724
3040,MS,2.5,2.099,M,724
3040,MT,-1.5,-0.942,M,724
3040,MT,-0.5,-0.273,M,724
3040,MT,0.5,1.146,M,724
3040,MT,1.5,1.346,M,724
3040,MT,2.5,2.231,M,724
3040,MU,0.5,1.485,F,724
3040,MU,1.5,1.578,F,724
3040,MU,2.5,3.28,F,724
3040,MV,-1.5,-1.038,M,724
3040,MV,-0.5,-0.501,M,724
3040,MV,0.5,0.852,M,724
3040,MV,1.5,1.421,M,724
3040,MV,2.5,1.46,M,724
3040,MW,-1.5,-1.303,F,724
3040,MW,-0.5,-1.12,F,724
3040,MW,0.5,0.852,F,724
3040,MW,1.5,0.516,F,724
3040,MW,2.5,1.302,F,724
3040,MX,-1.5,-1.464,F,724
3040,MX,-0.5,-0.785,F,724
3040,MX,0.5,-0.522,F,724
3040,MX,1.5,0.936,F,724
3040,MX,2.5,1.46,F,724
3040,MY,-1.5,-1.384,M,724
3040,MY,-0.5,-1.882,M,724
3040,MY,0.5,0.003,M,724
3040,MY,1.5,0.347,M,724
3040,MY,2.5,0.947,M,724
3130,MZ,0.5,-1.555,F,876
3130,MZ,1.5,0.182,F,876
3130,MZ,2.5,0.402,F,876
3130,Ma,0.5,-1.894,F,876
3130,Ma,1.5,-0.834,F,876
3130,Ma,2.5,0.601,F,876
3130,Mb,-0.5,-2.265,M,876
3130,Mb,0.5,-0.522,M,876
3130,Mb,1.5,0.811,M,876
3130,Mc,0.5,-2.14,F,876
3130,Mc,1.5,-1.235,F,876
3130,Mc,2.5,0.2,F,876
3130,Md,-1.5,-1.898,M,876
3130,Md,-0.5,-1.505,M,876
3130,Md,0.5,-1.132,M,876
3130,Md,1.5,-0.086,M,876
3130,Md,2.5,0.997,M,876
3130,Me,-1.5,-3.395,F,876
3130,Me,-0.5,-2.946,F,876
3130,Me,0.5,-2.053,F,876
3130,Me,1.5,-0.197,F,876
3130,Mf,-1.5,-1.966,F,876
3130,Mf,-0.5,-1.054,F,876
3130,Mf,0.5,-1.03,F,876
3130,Mf,1.5,0.182,F,876
3130,Mf,2.5,0.848,F,876
3130,Mg,-1.5,-1.966,M,876
3130,Mg,-0.5,-1.185,M,876
3130,Mg,0.5,1.485,M,876
3130,Mg,1.5,2.14,M,876
3130,Mg,2.5,2.954,M,876
3130,Mh,-1.5,-1.384,F,876
3130,Mh,-0.5,-0.785,F,876
3130,Mh,0.5,0.995,F,876
3130,Mh,1.5,2.254,F,876
3130,Mh,2.5,4.319,F,876
3130,Mi,-0.5,-2.33,F,876
3130,Mi,0.5,-0.928,F,876
3130,Mi,1.5,0.936,F,876
3130,Mi,2.5,1.047,F,876
3130,Mj,0.5,-0.928,M,876
3130,Mj,1.5,0.128,M,876
3130,Mj,2.5,0.897,M,876
3130,Mk,-0.5,-3.249,M,876
3130,Mk,0.5,-2.551,M,876
3130,Mk,1.5,-1.117,M,876
3130,Mk,2.5,-0.576,M,876
3130,Ml,-0.5,-1.898,F,876
3130,Ml,0.5,-1.236,F,876
3130,Ml,1.5,-1.424,F,876
3130,Ml,2.5,-0.156,F,876
3130,Mm,-0.5,-1.946,M,876
3130,Mm,0.5,-2.015,M,876
3130,Mm,1.5,0.021,M,876
3130,Mm,2.5,0.749,M,876
3130,Mn,-1.5,-2.732,M,876
3130,Mn,-0.5,-0.645,M,876
3130,Mn,0.5,0.995,M,876
3130,Mn,1.5,2.376,M,876
3130,Mn,2.5,2.035,M,876
3130,Mo,-0.5,-2.33,F,876
3130,Mo,0.5,-1.446,F,876
3130,Mo,1.5,0.182,F,876
3130,Mo,2.5,1.047,F,876
3130,Mp,-1.5,-4.228,F,876
3130,Mp,0.5,-2.685,F,876
3130,Mp,1.5,-1.924,F,876
3130,Mq,-0.5,-1.882,M,876
3130,Mq,0.5,0.587,M,876
3130,Mq,1.5,2.254,M,876
3130,Mq,2.5,2.035,M,876
3130,Mr,-0.5,-1.314,F,876
3130,Mr,0.5,-0.316,F,876
3130,Mr,1.5,1.202,F,876
3130,Mr,2.5,1.302,F,876
3130,Ms,-1.5,-2.732,M,876
3130,Ms,-0.5,-2.802,M,876
3130,Ms,0.5,-2.14,M,876
3130,Ms,1.5,-0.063,M,876
3130,Ms,2.5,-0.647,M,876
3130,Mt,-1.5,-3.395,M,876
3130,Mt,-0.5,-1.76,M,876
3130,Mt,0.5,-1.236,M,876
3130,Mt,1.5,-1.117,M,876
3130,Mu,-1.5,-2.377,M,876
3130,Mu,-0.5,-2.072,M,876
3130,Mu,0.5,-2.015,M,876
3130,Mu,1.5,-0.139,M,876
3130,Mv,-1.5,-1.76,M,876
3130,Mv,-0.5,-1.314,M,876
3130,Mv,0.5,0.114,M,876
3130,Mv,1.5,1.661,M,876
3130,Mv,2.5,1.148,M,876
3130,Mw,-1.5,-2.657,M,876
3130,Mw,-0.5,-1.631,M,876
3130,Mw,0.5,-0.522,M,876
3130,Mw,1.5,0.873,M,876
3130,Mw,2.5,1.354,M,876
3130,Mx,-1.5,-3.887,F,876
3130,Mx,-0.5,-2.162,F,876
3130,Mx,0.5,-1.237,F,876
3130,Mx,1.5,-2.335,F,876
3130,My,-1.5,-1.541,F,876
3130,My,-0.5,-1.185,F,876
3130,My,0.5,0.227,F,876
3130,My,1.5,1.273,F,876
3130,My,2.5,1.199,F,876
3130,Mz,-1.5,-1.616,F,876
3130,Mz,-0.5,-2.009,F,876
3130,Mz,0.5,-1.34,F,876
3130,NA,-1.5,-3.395,M,876
3130,NA,-0.5,-3.019,M,876
3130,NA,0.5,-1.993,M,876
3130,NB,-1.5,-3.082,M,876
3130,NB,-0.5,-2.595,M,876
3130,NB,0.5,-2.14,M,876
3130,NB,1.5,-0.725,M,876
3130,NB,2.5,0.947,M,876
3130,NC,0.5,0.114,M,876
3130,NC,1.5,0.237,M,876
3130,NC,2.5,1.407,M,876
3130,ND,0.5,-0.827,F,876
3130,ND,1.5,-1.243,F,876
3130,ND,2.5,-0.318,F,876
3130,NE,-1.5,-1.898,F,876
3130,NE,-0.5,-0.574,F,876
3130,NE,0.5,0.716,F,876
3130,NE,1.5,0.459,F,876
3130,NE,2.5,1.354,F,876
3130,NF,-1.5,-2.413,M,876
3130,NF,-0.5,-1.568,M,876
3130,NF,0.5,-0.623,M,876
3130,NF,1.5,0.751,M,876
3130,NG,-1.5,-1.76,F,876
3130,NG,-0.5,-1.378,F,876
3130,NG,0.5,-0.522,F,876
3130,NH,-0.5,-2.528,M,876
3130,NH,0.5,-2.015,M,876
3130,NH,1.5,-1.176,M,876
3130,NI,-1.5,-1.772,F,876
3130,NI,-0.5,-0.854,F,876
3130,NI,0.5,0.995,F,876
3130,NI,1.5,1.748,F,876
3130,NI,2.5,1.912,F,876
3130,NJ,-0.5,0.338,F,876
3130,NJ,0.5,1.309,F,876
3130,NJ,1.5,1.748,F,876
3130,NJ,2.5,1.46,F,876
3130,NK,-1.5,-4.055,F,876
3130,NK,-0.5,-3.525,F,876
3130,NK,0.5,-2.551,F,876
3130,NK,1.5,-1.424,F,876
3130,NK,2.5,0.227,F,876
3130,NL,-1.5,-3.721,M,876
3130,NL,-0.5,-2.162,M,876
3130,NL,0.5,-2.053,M,876
3130,NL,1.5,-1.859,M,876
3130,NL,2.5,0.396,M,876
3130,NM,-1.5,-2.351,F,876
3130,NM,-0.5,-1.13,F,876
3130,NM,0.5,-1.236,F,876
3130,NM,1.5,0.128,F,876
3130,NN,-1.5,-2.732,F,876
3130,NN,-0.5,-2.097,F,876
3130,NN,0.5,-1.446,F,876
3130,NN,1.5,0.751,F,876
3130,NO,-0.5,-1.505,M,876
3130,NO,0.5,-0.105,M,876
3130,NO,1.5,1.578,M,876
3130,NO,2.5,1.736,M,876
3130,NP,-0.5,-2.528,F,876
3130,NP,0.5,-1.132,F,876
3130,NP,1.5,-1.002,F,876
3130,NP,2.5,0.601,F,876
3130,NQ,-1.5,-0.84,M,876
3130,NQ,-0.5,-0.427,M,876
3130,NQ,0.5,1.894,M,876
3130,NQ,1.5,2.653,M,876
3130,NQ,2.5,2.3,M,876
3130,NR,-1.5,-3.721,M,876
3130,NR,-0.5,-2.902,M,876
3130,NR,0.5,-2.297,M,876
3130,NR,1.5,-3.292,M,876
3130,NR,2.5,-0.427,M,876
3140,NS,-1.5,-2.097,M,689
3140,NS,-0.5,-0.351,M,689
3140,NS,0.5,0.995,M,689
3140,NS,1.5,0.936,M,689
3140,NS,2.5,2.231,M,689
3140,NT,-1.5,-1.76,F,689
3140,NT,-0.5,0.058,F,689
3140,NT,0.5,0.463,F,689
3140,NT,1.5,1.346,F,689
3140,NT,2.5,2.035,F,689
3140,NU,-1.5,-2.188,M,689
3140,NU,-0.5,-1.441,M,689
3140,NU,0.5,-0.623,M,689
3140,NU,1.5,-0.67,M,689
3140,NU,2.5,0.352,M,689
3140,NV,-1.5,-2.188,M,689
3140,NV,-0.5,-2.009,M,689
3140,NV,0.5,-0.316,M,689
3140,NW,-2.5,-3.232,M,689
3140,NW,-1.5,-3.068,M,689
3140,NW,-0.5,-1.898,M,689
3140,NW,0.5,-2.14,M,689
3140,NX,-2.5,-3.558,F,689
3140,NX,-1.5,-2.902,F,689
3140,NX,-0.5,-2.162,F,689
3140,NX,0.5,-1.555,F,689
3140,NX,1.5,-0.192,F,689
3140,NX,2.5,1.25,F,689
3140,NY,-1.5,-2.413,M,689
3140,NY,-0.5,-1.25,M,689
3140,NY,0.5,-0.211,M,689
3140,NY,1.5,0.873,M,689
3140,NY,2.5,2.035,M,689
3140,NZ,-1.5,-2.96,F,689
3140,NZ,-0.5,-1.378,F,689
3140,NZ,0.5,-0.623,F,689
3140,NZ,1.5,-0.032,F,689
3140,NZ,2.5,0.601,F,689
3140,Na,-1.5,-0.497,F,689
3140,Na,-0.5,0.905,F,689
3140,Na,0.5,1.894,F,689
3140,Nb,-1.5,0.12,F,689
3140,Nb,-0.5,1.36,F,689
3140,Nb,0.5,2.43,F,689
3140,Nb,1.5,2.653,F,689
3140,Nb,2.5,4.319,F,689
3140,Nc,-1.5,-1.772,M,689
3140,Nc,-0.5,0.241,M,689
3140,Nc,0.5,0.995,M,689
3140,Nd,-1.5,-2.188,M,689
3140,Nd,-0.5,-1.218,M,689
3140,Nd,0.5,-0.211,M,689
3140,Nd,1.5,0.459,M,689
3140,Nd,2.5,1.302,M,689
3140,Ne,-1.5,-2.377,F,689
3140,Ne,-0.5,-1.819,F,689
3140,Ne,0.5,-1.446,F,689
3140,Ne,1.5,-0.779,F,689
3140,Ne,2.5,0.452,F,689
3140,Nf,-1.5,-1.772,F,689
3140,Nf,-0.5,-1.054,F,689
3140,Nf,0.5,0.343,F,689
3140,Nf,1.5,0.573,F,689
3140,Nf,2.5,0.848,F,689
3140,Ng,-1.5,-1.538,F,689
3140,Ng,-0.5,-0.028,F,689
3140,Ng,0.5,1.146,F,689
3140,Ng,1.5,1.934,F,689
3140,Ng,2.5,2.371,F,689
3140,Nh,-1.5,-2.032,F,689
3140,Nh,-0.5,0.058,F,689
3140,Nh,0.5,0.852,F,689
3140,Nh,1.5,1.839,F,689
3140,Ni,-1.5,-3.232,F,689
3140,Ni,-0.5,-0.608,F,689
3140,Ni,0.5,-0.767,F,689
3140,Ni,1.5,-0.391,F,689
3140,Ni,2.5,0.227,F,689
3140,Nj,-1.5,-3.395,M,689
3140,Nj,-0.5,-1.505,M,689
3140,Nj,0.5,-1.894,M,689
3140,Nj,1.5,-0.563,M,689
3140,Nj,2.5,0.798,M,689
3140,Nk,-1.5,-2.732,F,689
3140,Nk,-0.5,-0.365,F,689
3140,Nk,0.5,0.463,F,689
3140,Nk,1.5,0.573,F,689
3140,Nk,2.5,1.852,F,689
3140,Nl,0.5,0.463,F,689
3140,Nl,1.5,1.421,F,689
3140,Nl,2.5,1.912,F,689
3140,Nm,0.5,-0.316,F,689
3140,Nm,1.5,0.873,F,689
3140,Nm,2.5,2.371,F,689
3140,Nn,0.5,-0.623,M,689
3140,Nn,1.5,0.292,M,689
3140,Nn,2.5,1.25,M,689
3140,No,0.5,0.114,M,689
3140,No,1.5,0.021,M,689
3140,No,2.5,1.568,M,689
3140,Np,-1.5,-3.232,M,689
3140,Np,-0.5,-1.772,M,689
3140,Np,0.5,-1.121,M,689
3140,Np,1.5,-0.327,M,689
3140,Np,2.5,-0.703,M,689
3170,Nq,-1.5,-1.76,M,240
3170,Nq,-0.5,0.658,M,240
3170,Nq,0.5,4.791,M,240
3170,Nq,1.5,3.458,M,240
3170,Nq,2.5,3.544,M,240
3170,Nr,-1.5,-0.619,F,240
3170,Nr,-0.5,-0.028,F,240
3170,Nr,0.5,2.79,F,240
3170,Nr,1.5,2.996,F,240
3170,Nr,2.5,3.055,F,240
3170,Ns,-1.5,-0.84,F,240
3170,Ns,-0.5,-0.351,F,240
3170,Ns,0.5,1.678,F,240
3170,Ns,1.5,2.653,F,240
3170,Ns,2.5,2.371,F,240
3170,Nt,-1.5,-1.689,F,240
3170,Nt,-0.5,0.241,F,240
3170,Nt,0.5,2.14,F,240
3170,Nt,1.5,3.775,F,240
3170,Nt,2.5,3.699,F,240
3170,Nu,-1.5,-1.689,M,240
3170,Nu,-0.5,-0.351,M,240
3170,Nu,0.5,1.894,M,240
3170,Nv,-1.5,-2.839,M,240
3170,Nv,-0.5,-0.785,M,240
3170,Nv,0.5,-0.584,M,240
3170,Nv,1.5,0.612,M,240
3170,Nv,2.5,0.688,M,240
3170,Nw,-1.5,-1.76,M,240
3170,Nw,-0.5,0.241,M,240
3170,Nw,0.5,2.14,M,240
3170,Nx,-0.5,-1.568,M,240
3170,Nx,0.5,0.114,M,240
3170,Nx,1.5,0.449,M,240
3170,Nx,2.5,1.508,M,240
3170,Ny,-1.5,-0.942,F,240
3170,Ny,-0.5,0.439,F,240
3170,Ny,0.5,2.43,F,240
3170,Ny,1.5,2.996,F,240
3170,Nz,-1.5,-2.474,F,240
3170,Nz,-0.5,-0.733,F,240
3170,Nz,0.5,0.158,F,240
3170,Nz,1.5,-0.197,F,240
3170,Nz,2.5,1.429,F,240
3170,OA,0.5,-0.928,F,240
3170,OA,1.5,0.22,F,240
3170,OA,2.5,1.279,F,240
3170,OB,-1.5,-2.596,M,240
3170,OB,-0.5,-1.12,M,240
3170,OB,0.5,1.146,M,240
3170,OB,1.5,1.578,M,240
3170,OB,2.5,1.852,M,240
3210,OC,-2.5,-3.46,M,465
3210,OC,-1.5,-3.206,M,465
3210,OC,-0.5,-2.946,M,465
3210,OC,0.5,-2.406,M,465
3210,OD,-2.5,-3.144,F,465
3210,OD,-1.5,-3.331,F,465
3210,OD,-0.5,-2.663,F,465
3210,OD,0.5,-2.406,F,465
3210,OD,1.5,-1.235,F,465
3210,OD,2.5,0.097,F,465
3210,OE,-1.5,-2.097,M,465
3210,OE,-0.5,-1.12,M,465
3210,OE,0.5,-0.928,M,465
3210,OF,-0.5,-2.663,F,465
3210,OF,0.5,-2.015,F,465
3210,OF,1.5,-1.859,F,465
3210,OF,2.5,-1.168,F,465
3210,OG,-1.5,-2.162,F,465
3210,OG,-0.5,-2.946,F,465
3210,OG,0.5,-0.316,F,465
3210,OG,1.5,0.873,F,465
3210,OH,-1.5,-1.384,M,465
3210,OH,-0.5,-0.574,M,465
3210,OH,0.5,-0.211,M,465
3210,OH,1.5,-0.139,M,465
3210,OH,2.5,0.749,M,465
3210,OI,-1.5,-2.96,F,465
3210,OI,-0.5,-1.505,F,465
3210,OI,0.5,-1.446,F,465
3210,OI,1.5,-0.262,F,465
3210,OI,2.5,0.227,F,465
3210,OJ,-1.5,-1.83,F,465
3210,OJ,-0.5,-1.054,F,465
3210,OJ,0.5,-1.132,F,465
3210,OJ,1.5,0.128,F,465
3210,OJ,2.5,0.501,F,465
3210,OK,-1.5,-2.718,F,465
3210,OK,-0.5,-2.009,F,465
3210,OK,0.5,-1.352,F,465
3210,OK,1.5,-0.517,F,465
3210,OK,2.5,-0.318,F,465
3210,OL,-1.5,-1.218,M,465
3210,OL,-0.5,-0.112,M,465
3210,OL,0.5,0.227,M,465
3210,OL,1.5,0.811,M,465
3210,OL,2.5,0.947,M,465
3210,OM,-1.5,-1.303,M,465
3210,OM,-0.5,0.777,M,465
3210,OM,0.5,1.858,M,465
3210,OM,1.5,1.545,M,465
3210,OM,2.5,2.681,M,465
3210,ON,0.5,-1.665,F,465
3210,ON,1.5,-1.235,F,465
3210,ON,2.5,-0.515,F,465
3210,OO,-1.5,-1.464,M,465
3210,OO,-0.5,-1.568,M,465
3210,OO,0.5,-1.132,M,465
3210,OO,1.5,-0.889,M,465
3210,OO,2.5,-0.702,M,465
3210,OP,-1.5,-2.288,F,465
3210,OP,-0.5,-1.882,F,465
3210,OP,0.5,-1.555,F,465
3210,OP,1.5,-0.725,F,465
3210,OQ,-1.5,-2.778,F,465
3210,OQ,-0.5,-2.265,F,465
3210,OQ,0.5,-2.14,F,465
3210,OQ,1.5,-1.903,F,465
3210,OQ,2.5,-0.93,F,465
3210,OR,-1.5,-2.899,F,465
3210,OR,-0.5,-1.694,F,465
3210,OR,0.5,-0.928,F,465
3210,OR,1.5,-0.456,F,465
3210,OR,2.5,-0.396,F,465
3210,OS,-1.5,-2.535,F,465
3210,OS,-0.5,-1.314,F,465
3210,OS,0.5,-1.446,F,465
3210,OT,-2.5,-3.46,M,465
3210,OT,-1.5,-2.718,M,465
3210,OT,-0.5,-2.265,M,465
3210,OT,0.5,-1.665,M,465
3210,OT,1.5,-1.059,M,465
3210,OT,2.5,-0.281,M,465
3210,OU,-1.5,-1.038,F,465
3210,OU,-0.5,0.658,F,465
3210,OU,0.5,1.485,F,465
3210,OU,1.5,1.839,F,465
3210,OU,2.5,1.973,F,465
3210,OV,-2.5,-3.331,F,465
3210,OV,-1.5,-2.097,F,465
3210,OV,-0.5,-2.009,F,465
3210,OV,0.5,-1.03,F,465
3210,OV,1.5,-0.67,F,465
3210,OV,2.5,0.044,F,465
3210,OW,-1.5,-3.728,F,465
3210,OW,-0.5,-2.663,F,465
3210,OW,0.5,-1.894,F,465
3210,OX,-1.5,-1.83,F,465
3210,OX,-0.5,-1.185,F,465
3210,OX,0.5,0.227,F,465
3210,OX,1.5,-0.403,F,465
3210,OX,2.5,0.601,F,465
3210,OY,-1.5,-1.83,M,465
3210,OY,-0.5,-2.595,M,465
3210,OY,0.5,-1.03,M,465
3210,OZ,-0.5,-2.802,F,465
3210,OZ,0.5,-2.872,F,465
3210,OZ,1.5,-0.779,F,465
3221,Oa,-2.5,-4.055,F,185
3221,Oa,-1.5,-3.659,F,185
3221,Oa,-0.5,-3.206,F,185
3221,Ob,-2.5,-3.558,F,185
3221,Ob,-1.5,-2.657,F,185
3221,Ob,-0.5,-2.032,F,185
3221,Oc,-2.5,-3.721,F,185
3221,Oc,-1.5,-2.097,F,185
3221,Oc,-0.5,-1.12,F,185
3221,Od,-2.5,-3.558,F,185
3221,Od,-1.5,-3.395,F,185
3221,Od,-0.5,-2.718,F,185
3221,Oe,-2.5,-4.055,F,185
3221,Oe,-1.5,-2.032,F,185
3221,Oe,-0.5,-1.12,F,185
3221,Of,-2.5,-3.721,M,185
3221,Of,-1.5,-1.616,M,185
3221,Of,-0.5,-1.757,M,185
3221,Og,-1.5,-3.206,M,185
3221,Og,-0.5,-0.497,M,185
3221,Og,0.5,-1.063,M,185
3221,Oh,-2.5,-3.558,F,185
3221,Oh,-1.5,-2.413,F,185
3221,Oh,-0.5,-0.645,F,185
3221,Oi,-2.5,-3.525,F,185
3221,Oi,-1.5,-2.097,F,185
3221,Oi,-0.5,-1.314,F,185
3221,Oj,-2.5,-3.558,M,185
3221,Oj,-1.5,-1.541,M,185
