schoolNR,pupilNR,IQ_verb,IQ_perf,sex,Minority,repeatgr,aritPRET,classNR,aritPOST,langPRET,langPOST,ses,denomina,schoolSES,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz,IQ_ver_cen,avg_IQ_ver_cen,grpSiz_cen
68,687020,8.5,10.66667,1,N,0,12.0,6880.0,8.0,31.0,37.0,20.0,3,13.0,3.14286,0,2.2,2.16667,0,0.0,25.0,2.0,23.0,23.0,-3.334062090074333,1.015937909925667,-0.10056843025797946
68,687021,13.5,12.33333,0,N,0,14.0,6880.0,22.0,40.0,40.0,15.0,3,13.0,3.14286,0,2.2,2.16667,0,0.0,25.0,2.0,23.0,23.0,1.6659379099256668,1.015937909925667,-0.10056843025797946
68,687022,10.5,8.66667,0,N,0,12.0,6880.0,14.0,35.0,27.0,20.0,3,13.0,3.14286,0,2.2,2.16667,0,0.0,25.0,2.0,23.0,23.0,-1.3340620900743332,1.015937909925667,-0.10056843025797946
76,767001,11.5,12.0,0,N,0,11.0,7680.0,25.0,31.0,41.0,18.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-0.3340620900743332,-1.3028120900743332,-6.1005684302579795
76,767002,10.0,10.33333,0,N,0,12.0,7680.0,17.0,29.0,34.0,18.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-1.8340620900743332,-1.3028120900743332,-6.1005684302579795
76,767003,12.5,10.33333,1,N,0,13.0,7680.0,13.0,32.0,43.0,38.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,0.6659379099256668,-1.3028120900743332,-6.1005684302579795
76,767004,12.5,10.66667,0,N,0,12.0,7680.0,19.0,39.0,37.0,38.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,0.6659379099256668,-1.3028120900743332,-6.1005684302579795
76,767005,11.0,8.33333,1,N,0,11.0,7680.0,15.0,35.0,37.0,18.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-0.8340620900743332,-1.3028120900743332,-6.1005684302579795
76,767006,11.5,10.0,0,N,0,13.0,7680.0,20.0,40.0,42.0,18.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-0.3340620900743332,-1.3028120900743332,-6.1005684302579795
76,767007,9.0,7.0,1,N,0,8.0,7680.0,6.0,24.0,25.0,20.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-2.834062090074333,-1.3028120900743332,-6.1005684302579795
76,767008,9.0,7.66667,0,N,0,5.0,7680.0,9.0,19.0,33.0,20.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-2.834062090074333,-1.3028120900743332,-6.1005684302579795
76,767009,6.5,9.0,1,N,0,6.0,7680.0,6.0,11.0,16.0,17.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-5.334062090074333,-1.3028120900743332,-6.1005684302579795
76,767010,9.5,11.66667,1,N,0,14.0,7680.0,13.0,37.0,34.0,23.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-2.334062090074333,-1.3028120900743332,-6.1005684302579795
76,767012,12.0,10.66667,1,N,0,11.0,7680.0,14.0,38.0,40.0,33.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,0.16593790992566682,-1.3028120900743332,-6.1005684302579795
76,767013,9.5,10.66667,0,N,0,14.0,7680.0,19.0,29.0,30.0,45.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-2.334062090074333,-1.3028120900743332,-6.1005684302579795
76,767014,13.0,11.33333,0,N,0,15.0,7680.0,21.0,45.0,47.0,20.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,1.1659379099256668,-1.3028120900743332,-6.1005684302579795
76,767015,8.5,8.33333,0,N,0,6.0,7680.0,12.0,28.0,36.0,15.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-3.334062090074333,-1.3028120900743332,-6.1005684302579795
76,767016,16.0,11.66667,0,N,0,18.0,7680.0,27.0,40.0,52.0,33.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,4.165937909925667,-1.3028120900743332,-6.1005684302579795
76,767017,6.5,10.0,1,N,1,7.0,7680.0,6.0,20.0,28.0,20.0,2,19.0,3.42857,0,2.0,2.16667,0,0.0,15.0,2.0,17.0,17.0,-5.334062090074333,-1.3028120900743332,-6.1005684302579795
78,787001,8.5,12.0,0,N,0,8.0,7880.0,16.0,31.0,37.0,33.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-3.334062090074333,-0.36347385478021554,-0.10056843025797946
78,787004,15.0,14.33333,0,N,0,16.0,7880.0,27.0,44.0,43.0,27.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,3.165937909925667,-0.36347385478021554,-0.10056843025797946
78,787005,15.5,11.0,0,N,0,12.0,7880.0,26.0,39.0,50.0,25.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,3.665937909925667,-0.36347385478021554,-0.10056843025797946
78,787006,10.5,8.33333,0,N,0,9.0,7880.0,17.0,30.0,35.0,38.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-1.3340620900743332,-0.36347385478021554,-0.10056843025797946
78,787008,12.0,9.33333,0,N,0,12.0,7880.0,23.0,36.0,37.0,13.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,0.16593790992566682,-0.36347385478021554,-0.10056843025797946
78,787010,11.0,9.66667,0,N,0,12.0,7880.0,15.0,36.0,32.0,17.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-0.8340620900743332,-0.36347385478021554,-0.10056843025797946
78,787011,10.5,8.0,0,N,0,9.0,7880.0,15.0,23.0,34.0,30.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-1.3340620900743332,-0.36347385478021554,-0.10056843025797946
78,787012,14.0,14.33333,0,N,0,16.0,7880.0,27.0,42.0,49.0,45.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,2.165937909925667,-0.36347385478021554,-0.10056843025797946
78,787013,12.5,11.33333,1,N,0,6.0,7880.0,19.0,27.0,34.0,47.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,0.6659379099256668,-0.36347385478021554,-0.10056843025797946
78,787014,11.5,9.66667,1,N,0,13.0,7880.0,13.0,28.0,34.0,33.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-0.3340620900743332,-0.36347385478021554,-0.10056843025797946
78,787015,12.0,11.66667,1,N,0,17.0,7880.0,23.0,38.0,39.0,17.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,0.16593790992566682,-0.36347385478021554,-0.10056843025797946
78,787016,8.0,9.66667,1,N,0,13.0,7880.0,17.0,23.0,40.0,20.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-3.834062090074333,-0.36347385478021554,-0.10056843025797946
78,787017,11.0,9.66667,1,N,0,11.0,7880.0,16.0,31.0,34.0,17.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-0.8340620900743332,-0.36347385478021554,-0.10056843025797946
78,787018,12.5,13.33333,1,N,0,18.0,7880.0,29.0,35.0,51.0,30.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,0.6659379099256668,-0.36347385478021554,-0.10056843025797946
78,787019,10.0,7.66667,1,N,0,16.0,7880.0,27.0,40.0,49.0,20.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-1.8340620900743332,-0.36347385478021554,-0.10056843025797946
78,787022,8.5,8.0,1,N,1,11.0,7880.0,16.0,28.0,39.0,27.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,-3.334062090074333,-0.36347385478021554,-0.10056843025797946
78,787024,12.0,11.0,1,N,0,14.0,7880.0,24.0,35.0,37.0,27.0,1,21.0,3.14286,0,1.8,1.66667,0,17.0,22.0,2.33333,23.0,23.0,0.16593790992566682,-0.36347385478021554,-0.10056843025797946
79,797001,8.0,11.66667,1,N,0,14.0,7980.0,21.0,42.0,45.0,33.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,-3.834062090074333,0.20165219563995254,-6.1005684302579795
79,797003,13.0,9.33333,1,N,0,17.0,7980.0,26.0,35.0,48.0,33.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,1.1659379099256668,0.20165219563995254,-6.1005684302579795
79,797004,9.5,10.33333,1,N,0,5.0,7980.0,12.0,30.0,40.0,20.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,-2.334062090074333,0.20165219563995254,-6.1005684302579795
79,797005,11.0,7.66667,1,N,1,9.0,7980.0,16.0,29.0,36.0,23.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,-0.8340620900743332,0.20165219563995254,-6.1005684302579795
79,797006,13.5,8.0,1,N,0,10.0,7980.0,21.0,35.0,44.0,45.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,1.6659379099256668,0.20165219563995254,-6.1005684302579795
79,797007,13.0,11.0,1,N,0,16.0,7980.0,26.0,43.0,48.0,33.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,1.1659379099256668,0.20165219563995254,-6.1005684302579795
79,797009,14.5,13.0,1,N,0,11.0,7980.0,25.0,46.0,49.0,37.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,2.665937909925667,0.20165219563995254,-6.1005684302579795
79,797010,9.0,9.33333,0,N,0,14.0,7980.0,18.0,31.0,31.0,25.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,-2.834062090074333,0.20165219563995254,-6.1005684302579795
79,797011,13.0,10.0,0,N,0,12.0,7980.0,21.0,38.0,41.0,43.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,1.1659379099256668,0.20165219563995254,-6.1005684302579795
79,797012,11.0,11.66667,0,N,0,12.0,7980.0,19.0,39.0,42.0,20.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,-0.8340620900743332,0.20165219563995254,-6.1005684302579795
79,797013,15.5,11.66667,0,N,0,13.0,7980.0,29.0,42.0,46.0,37.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,3.665937909925667,0.20165219563995254,-6.1005684302579795
79,797016,11.5,7.0,0,N,1,11.0,7980.0,10.0,32.0,28.0,20.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,-0.3340620900743332,0.20165219563995254,-6.1005684302579795
79,797017,12.5,11.0,0,N,0,9.0,7980.0,26.0,43.0,45.0,20.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,0.6659379099256668,0.20165219563995254,-6.1005684302579795
79,797018,13.5,9.33333,0,N,1,8.0,7980.0,18.0,35.0,46.0,30.0,1,20.0,4.0,1,2.7,2.33333,0,0.0,27.0,2.33333,17.0,17.0,1.6659379099256668,0.20165219563995254,-6.1005684302579795
80,807001,9.0,7.0,0,N,1,9.0,8080.0,16.0,23.0,26.0,25.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-2.834062090074333,-1.000728756741,4.8994315697420205
80,807002,7.0,9.0,0,N,1,6.0,8080.0,12.0,22.0,28.0,17.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-4.834062090074333,-1.000728756741,4.8994315697420205
80,807004,9.5,9.66667,1,N,0,9.0,8080.0,14.0,36.0,46.0,20.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-2.334062090074333,-1.000728756741,4.8994315697420205
80,807005,12.0,13.0,1,N,0,13.0,8080.0,21.0,38.0,42.0,40.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,0.16593790992566682,-1.000728756741,4.8994315697420205
80,807006,12.0,12.0,0,N,0,8.0,8080.0,21.0,38.0,48.0,40.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,0.16593790992566682,-1.000728756741,4.8994315697420205
80,807007,11.5,7.66667,1,N,0,11.0,8080.0,9.0,37.0,41.0,20.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-0.3340620900743332,-1.000728756741,4.8994315697420205
80,807008,10.0,12.33333,0,N,0,15.0,8080.0,20.0,35.0,45.0,43.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-1.8340620900743332,-1.000728756741,4.8994315697420205
80,807009,11.0,12.33333,1,N,0,14.0,8080.0,24.0,36.0,45.0,47.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-0.8340620900743332,-1.000728756741,4.8994315697420205
80,807010,13.5,13.0,0,N,0,13.0,8080.0,22.0,37.0,45.0,20.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,1.6659379099256668,-1.000728756741,4.8994315697420205
80,807011,11.5,15.0,1,N,0,19.0,8080.0,27.0,49.0,50.0,47.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-0.3340620900743332,-1.000728756741,4.8994315697420205
80,807012,7.5,7.33333,0,N,1,12.0,8080.0,17.0,37.0,24.0,17.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-4.334062090074333,-1.000728756741,4.8994315697420205
80,807014,14.0,12.66667,1,N,0,13.0,8080.0,27.0,46.0,54.0,50.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,2.165937909925667,-1.000728756741,4.8994315697420205
80,807017,7.5,8.0,0,N,1,5.0,8080.0,7.0,26.0,20.0,17.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-4.334062090074333,-1.000728756741,4.8994315697420205
80,807018,13.5,11.0,1,N,0,19.0,8080.0,25.0,38.0,52.0,50.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,1.6659379099256668,-1.000728756741,4.8994315697420205
80,807019,11.0,11.66667,1,N,0,15.0,8080.0,27.0,39.0,44.0,33.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-0.8340620900743332,-1.000728756741,4.8994315697420205
80,807020,10.0,13.0,0,N,0,17.0,8080.0,26.0,37.0,45.0,17.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-1.8340620900743332,-1.000728756741,4.8994315697420205
80,807022,9.5,7.0,0,N,0,10.0,8080.0,17.0,28.0,34.0,10.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-2.334062090074333,-1.000728756741,4.8994315697420205
80,807023,11.0,7.66667,0,Y,0,15.0,8080.0,20.0,35.0,46.0,10.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-0.8340620900743332,-1.000728756741,4.8994315697420205
80,807024,12.0,13.66667,1,N,0,11.0,8080.0,13.0,36.0,39.0,15.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,0.16593790992566682,-1.000728756741,4.8994315697420205
80,807026,14.0,13.33333,1,N,0,14.0,8080.0,24.0,34.0,51.0,30.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,2.165937909925667,-1.000728756741,4.8994315697420205
80,807027,10.5,7.66667,0,N,0,11.0,8080.0,14.0,27.0,28.0,17.0,1,19.0,2.85714,1,2.8,2.83333,0,4.0,10.0,2.66667,28.0,28.0,-1.3340620900743332,-1.000728756741,4.8994315697420205
86,867001,11.5,12.0,0,N,0,15.0,8680.0,20.0,29.0,42.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-0.3340620900743332,0.37427124325900013,8.89943156974202
86,867002,13.5,10.33333,1,N,0,11.0,8680.0,28.0,37.0,45.0,20.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,1.6659379099256668,0.37427124325900013,8.89943156974202
86,867003,13.0,12.66667,1,N,0,12.0,8680.0,28.0,37.0,41.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,1.1659379099256668,0.37427124325900013,8.89943156974202
86,867005,11.0,10.33333,0,N,0,3.0,8680.0,21.0,34.0,46.0,30.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-0.8340620900743332,0.37427124325900013,8.89943156974202
86,867006,12.5,11.0,1,N,0,12.0,8680.0,27.0,40.0,48.0,30.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,0.6659379099256668,0.37427124325900013,8.89943156974202
86,867008,14.0,11.33333,0,N,0,7.0,8680.0,30.0,39.0,42.0,30.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,2.165937909925667,0.37427124325900013,8.89943156974202
86,867009,10.5,8.0,0,N,0,6.0,8680.0,16.0,25.0,28.0,43.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-1.3340620900743332,0.37427124325900013,8.89943156974202
86,867010,7.0,9.0,1,N,1,6.0,8680.0,19.0,25.0,25.0,30.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-4.834062090074333,0.37427124325900013,8.89943156974202
86,867013,14.5,10.0,1,N,0,9.0,8680.0,23.0,39.0,46.0,23.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,2.665937909925667,0.37427124325900013,8.89943156974202
86,867014,15.5,11.33333,0,N,0,8.0,8680.0,29.0,37.0,49.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,3.665937909925667,0.37427124325900013,8.89943156974202
86,867015,11.0,6.66667,1,N,0,6.0,8680.0,8.0,26.0,35.0,35.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-0.8340620900743332,0.37427124325900013,8.89943156974202
86,867017,12.5,8.0,0,N,0,4.0,8680.0,23.0,32.0,42.0,30.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,0.6659379099256668,0.37427124325900013,8.89943156974202
86,867018,13.0,11.33333,0,N,0,12.0,8680.0,28.0,35.0,51.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,1.1659379099256668,0.37427124325900013,8.89943156974202
86,867019,10.5,9.66667,0,N,0,7.0,8680.0,26.0,30.0,43.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-1.3340620900743332,0.37427124325900013,8.89943156974202
86,867020,11.0,8.66667,0,N,0,6.0,8680.0,19.0,22.0,31.0,20.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-0.8340620900743332,0.37427124325900013,8.89943156974202
86,867021,9.5,9.0,0,N,0,7.0,8680.0,19.0,17.0,40.0,35.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-2.334062090074333,0.37427124325900013,8.89943156974202
86,867022,11.0,12.33333,1,N,0,10.0,8680.0,25.0,30.0,41.0,23.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-0.8340620900743332,0.37427124325900013,8.89943156974202
86,867023,11.5,10.0,1,N,0,10.0,8680.0,12.0,35.0,30.0,33.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-0.3340620900743332,0.37427124325900013,8.89943156974202
86,867026,16.0,16.0,0,N,0,17.0,8680.0,29.0,44.0,48.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,4.165937909925667,0.37427124325900013,8.89943156974202
86,867028,10.5,12.0,1,N,1,9.0,8680.0,25.0,31.0,42.0,23.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-1.3340620900743332,0.37427124325900013,8.89943156974202
86,867029,15.0,9.66667,0,N,0,10.0,8680.0,25.0,38.0,51.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,3.165937909925667,0.37427124325900013,8.89943156974202
86,867030,15.5,13.0,0,N,0,15.0,8680.0,30.0,42.0,53.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,3.665937909925667,0.37427124325900013,8.89943156974202
86,867031,12.5,13.0,0,N,0,15.0,8680.0,26.0,35.0,50.0,40.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,0.6659379099256668,0.37427124325900013,8.89943156974202
86,867032,10.5,11.66667,0,N,0,9.0,8680.0,18.0,35.0,41.0,50.0,3,22.0,3.28571,1,3.6,3.33333,0,0.0,17.0,3.0,32.0,32.0,-1.3340620900743332,0.37427124325900013,8.89943156974202
87,877002,11.0,12.66667,0,N,0,13.0,8780.0,21.0,29.0,45.0,35.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-0.8340620900743332,-0.3816811376933808,4.8994315697420205
87,877003,10.0,11.33333,0,N,0,11.0,8780.0,17.0,25.0,24.0,20.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-1.8340620900743332,-0.3816811376933808,4.8994315697420205
87,877004,11.5,13.0,1,N,0,10.0,8780.0,19.0,26.0,45.0,30.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-0.3340620900743332,-0.3816811376933808,4.8994315697420205
87,877006,10.5,8.33333,0,N,1,10.0,8780.0,20.0,28.0,36.0,20.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-1.3340620900743332,-0.3816811376933808,4.8994315697420205
87,877008,8.5,12.66667,1,N,0,11.0,8780.0,5.0,32.0,41.0,20.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-3.334062090074333,-0.3816811376933808,4.8994315697420205
87,877009,12.0,8.66667,1,N,1,13.0,8780.0,11.0,36.0,33.0,20.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,0.16593790992566682,-0.3816811376933808,4.8994315697420205
87,877011,13.5,13.0,0,N,0,16.0,8780.0,26.0,36.0,47.0,47.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,1.6659379099256668,-0.3816811376933808,4.8994315697420205
87,877012,13.5,12.33333,0,N,0,12.0,8780.0,17.0,36.0,43.0,30.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,1.6659379099256668,-0.3816811376933808,4.8994315697420205
87,877013,14.0,10.0,1,N,0,17.0,8780.0,27.0,39.0,51.0,23.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,2.165937909925667,-0.3816811376933808,4.8994315697420205
87,877014,11.5,7.66667,1,N,1,10.0,8780.0,11.0,35.0,32.0,25.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-0.3340620900743332,-0.3816811376933808,4.8994315697420205
87,877016,10.0,7.0,1,N,0,4.0,8780.0,5.0,28.0,22.0,20.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-1.8340620900743332,-0.3816811376933808,4.8994315697420205
87,877017,9.0,10.33333,1,N,1,8.0,8780.0,12.0,28.0,30.0,17.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-2.834062090074333,-0.3816811376933808,4.8994315697420205
87,877018,8.0,9.66667,1,N,0,10.0,8780.0,11.0,28.0,37.0,23.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-3.834062090074333,-0.3816811376933808,4.8994315697420205
87,877019,12.5,11.33333,0,N,0,11.0,8780.0,19.0,25.0,41.0,30.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,0.6659379099256668,-0.3816811376933808,4.8994315697420205
87,877020,9.5,8.66667,1,N,0,6.0,8780.0,11.0,22.0,20.0,23.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-2.334062090074333,-0.3816811376933808,4.8994315697420205
87,877021,14.0,14.0,0,N,0,14.0,8780.0,26.0,42.0,52.0,40.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,2.165937909925667,-0.3816811376933808,4.8994315697420205
87,877022,12.5,12.33333,1,N,0,15.0,8780.0,18.0,37.0,45.0,35.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,0.6659379099256668,-0.3816811376933808,4.8994315697420205
87,877023,12.5,11.33333,1,N,0,12.0,8780.0,25.0,41.0,51.0,30.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,0.6659379099256668,-0.3816811376933808,4.8994315697420205
87,877024,12.0,11.0,0,N,0,13.0,8780.0,29.0,38.0,49.0,30.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,0.16593790992566682,-0.3816811376933808,4.8994315697420205
87,877025,11.5,8.0,1,N,0,10.0,8780.0,12.0,24.0,27.0,25.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,-0.3340620900743332,-0.3816811376933808,4.8994315697420205
87,877027,13.0,9.33333,0,N,0,12.0,8780.0,20.0,32.0,42.0,35.0,2,16.0,2.85714,1,1.8,1.83333,0,25.0,14.0,2.0,28.0,28.0,1.1659379099256668,-0.3816811376933808,4.8994315697420205
88,887001,15.5,10.66667,0,N,0,15.0,8880.0,28.0,42.0,53.0,35.0,2,21.0,2.14286,1,1.6,1.5,1,0.0,24.0,2.66667,27.0,12.0,3.665937909925667,-0.23406209007433318,-11.10056843025798
88,887002,13.5,8.66667,1,N,0,13.0,8880.0,17.0,41.0,52.0,37.0,2,21.0,2.14286,1,1.6,1.5,1,0.0,24.0,2.66667,27.0,12.0,1.6659379099256668,-0.23406209007433318,-11.10056843025798
