item,tar,dir,rt,subj,c1,c2,c3,srt,lrt,qrt,prt
383,val,hor,287.9,10,-0.75,-0.5,0.25,0.2879,5.66261319761813,16.967616214424464,11.048761587834424
385,val,hor,260.0,10,-0.75,-0.5,0.25,0.26,5.560681631015528,16.1245154965971,10.581156140559575
388,val,hor,229.4,10,-0.75,-0.5,0.25,0.2294,5.435467204695271,15.145956556124146,10.033740642435612
390,val,hor,174.5,10,-0.75,-0.5,0.25,0.1745,5.161924741642482,13.209844813622906,8.934366777835615
391,val,hor,308.4,10,-0.75,-0.5,0.25,0.30839999999999995,5.731397641689174,17.561321134812154,11.375928618606675
395,val,hor,303.1,10,-0.75,-0.5,0.25,0.30310000000000004,5.714062784063757,17.40976737351766,11.292574927004143
396,val,hor,279.1,10,-0.75,-0.5,0.25,0.2791,5.6315701405422764,16.70628624201082,10.90420592583493
398,val,hor,359.5,10,-0.75,-0.5,0.25,0.3595,5.884714177161102,18.96048522585854,12.140450721840919
406,val,hor,279.0,10,-0.75,-0.5,0.25,0.279,5.631211781821365,16.703293088490067,10.902548276471467
409,val,hor,248.9,10,-0.75,-0.5,0.25,0.2489,5.517051209373546,15.776564898608315,10.387101948088656
410,val,hor,225.3,10,-0.75,-0.5,0.25,0.2253,5.4174328474381985,15.00999666888704,9.957266100964755
411,val,hor,267.3,10,-0.75,-0.5,0.25,0.26730000000000004,5.588371623144873,16.349311912126456,10.706188664668291
413,val,hor,264.8,10,-0.75,-0.5,0.25,0.26480000000000004,5.578974824062853,16.272676485446393,10.663593223439019
423,val,hor,301.7,10,-0.75,-0.5,0.25,0.30169999999999997,5.709433146165015,17.369513522260778,11.270417096259033
428,val,hor,206.6,10,-0.75,-0.5,0.25,0.2066,5.330784556685538,14.373586887064759,9.597884426007713
431,val,hor,275.1,10,-0.75,-0.5,0.25,0.2751,5.617134667930529,16.58613879117138,10.837631174485704
432,val,hor,360.0,10,-0.75,-0.5,0.25,0.36,5.886104031450156,18.973665961010276,12.147611262044059
438,val,hor,213.7,10,-0.75,-0.5,0.25,0.2137,5.364573162325102,14.618481453283716,9.736456549715827
440,val,hor,213.2,10,-0.75,-0.5,0.25,0.2132,5.362230692291689,14.601369798755183,9.726785516877987
444,val,hor,265.6,10,-0.75,-0.5,0.25,0.2656,5.5819914176022785,16.29723902997069,10.677248860176793
447,val,hor,247.5,10,-0.75,-0.5,0.25,0.2475,5.511410582008745,15.732132722552274,10.362275422925759
450,val,hor,243.9,10,-0.75,-0.5,0.25,0.2439,5.496758305221874,15.617298101784444,10.298062151706839
451,val,hor,235.4,10,-0.75,-0.5,0.25,0.2354,5.461286194826176,15.342750731208534,10.14424934431478
453,val,hor,246.1,10,-0.75,-0.5,0.25,0.24609999999999999,5.50573795739701,15.687574701017363,10.337367910049162
461,val,hor,293.5,10,-0.75,-0.5,0.25,0.2935,5.681877639268151,17.131841699011815,11.139430748728165
462,val,hor,261.8,10,-0.75,-0.5,0.25,0.26180000000000003,5.5675808534758,16.180234856144704,10.612171917541263
464,val,hor,299.7,10,-0.75,-0.5,0.25,0.29969999999999997,5.702781974322617,17.31184565550421,11.238660113216042
466,val,hor,265.5,10,-0.75,-0.5,0.25,0.2655,5.581614840681993,16.294170736800325,10.675543201864278
473,val,hor,257.6,10,-0.75,-0.5,0.25,0.2576,5.551407994230199,16.049922118191105,10.53960883808302
476,val,hor,284.1,10,-0.75,-0.5,0.25,0.2841,5.649326288860142,16.855266239368632,10.986656416830451
477,val,hor,491.2,10,-0.75,-0.5,0.25,0.49119999999999997,6.1968513768329325,22.16303228351211,13.859412737195418
478,val,hor,233.1,10,-0.75,-0.5,0.25,0.2331,5.4514675460417115,15.267612779999366,10.102081529752107
483,val,hor,353.7,10,-0.75,-0.5,0.25,0.3537,5.868449096211435,18.806913622388976,12.056965967233491
485,val,hor,282.5,10,-0.75,-0.5,0.25,0.2825,5.643678550586496,16.80773631397161,10.9603638137912
487,val,hor,167.6,10,-0.75,-0.5,0.25,0.1676,5.121580188047982,12.946041866145807,8.782748697398077
489,val,hor,307.8,10,-0.75,-0.5,0.25,0.3078,5.729450221404779,17.544229820656135,11.366533963970475
491,val,hor,291.0,10,-0.75,-0.5,0.25,0.291,5.673323267171493,17.05872210923198,11.09907764156716
492,val,hor,276.5,10,-0.75,-0.5,0.25,0.2765,5.6222108209623896,16.62828914831589,10.860995349416667
496,val,hor,244.3,10,-0.75,-0.5,0.25,0.24430000000000002,5.498396978263695,15.630099167951558,10.305223791066801
506,val,hor,342.5,10,-0.75,-0.5,0.25,0.3425,5.83627165770228,18.506755523321747,11.893494388749172
507,val,hor,297.0,10,-0.75,-0.5,0.25,0.297,5.6937321388027,17.233687939614086,11.195594022226595
517,val,hor,228.7,10,-0.75,-0.5,0.25,0.2287,5.432411101028736,15.122830422906949,10.020740051080235
519,val,hor,278.8,10,-0.75,-0.5,0.25,0.2788,5.630494678886369,16.69730517179344,10.899231951203497
524,val,hor,320.9,10,-0.75,-0.5,0.25,0.32089999999999996,5.771129548115811,17.91368192192772,11.569305827144309
525,val,hor,294.5,10,-0.75,-0.5,0.25,0.2945,5.685279003091641,17.161002301730512,11.155516565932887
530,val,hor,275.8,10,-0.75,-0.5,0.25,0.2758,5.619675965359201,16.607227342335023,10.849321797564661
531,val,hor,498.2,10,-0.75,-0.5,0.25,0.4982,6.21100160282808,22.320394261750845,13.942862686862512
535,val,hor,315.5,10,-0.75,-0.5,0.25,0.3155,5.754158681981268,17.76231966833161,11.486308806627878
547,val,hor,289.7,10,-0.75,-0.5,0.25,0.2897,5.668845904775305,17.020575783445164,11.078015118409192
551,val,hor,249.4,10,-0.75,-0.5,0.25,0.2494,5.519058033245936,15.792403236999744,10.395949073874508
553,val,hor,316.2,10,-0.75,-0.5,0.25,0.3162,5.756374924775372,17.782013384316187,11.497113580170764
556,val,hor,285.6,10,-0.75,-0.5,0.25,0.2856,5.654592230465429,16.899704139422088,11.011228413514315
560,val,hor,308.6,10,-0.75,-0.5,0.25,0.30860000000000004,5.73204593992906,17.567014544310027,11.379057831325882
562,val,hor,312.2,10,-0.75,-0.5,0.25,0.3122,5.743644008081332,17.66918221084383,11.435185177621753
574,val,hor,363.8,10,-0.75,-0.5,0.25,0.3638,5.896604266084022,19.07354188398159,12.201845210343208
575,val,hor,305.2,10,-0.75,-0.5,0.25,0.30519999999999997,5.720967299410302,17.469974241537965,11.325701465805839
582,val,hor,352.0,10,-0.75,-0.5,0.25,0.352,5.863631175598097,18.76166303929372,12.032347128094244
585,val,hor,322.8,10,-0.75,-0.5,0.25,0.32280000000000003,5.777032936395794,17.966635745180564,11.598317065217612
588,val,hor,303.2,10,-0.75,-0.5,0.25,0.30319999999999997,5.714392653768217,17.412639087743134,11.294155372279894
589,val,hor,292.6,10,-0.75,-0.5,0.25,0.2926,5.678806488586024,17.10555465338672,11.124926511590013
594,val,hor,309.3,10,-0.75,-0.5,0.25,0.3093,5.734311679691024,17.586926962946084,11.390000890201302
595,val,hor,250.3,10,-0.75,-0.5,0.25,0.2503,5.522660198437729,15.820872289478858,10.411848202198149
597,val,hor,209.8,10,-0.75,-0.5,0.25,0.20980000000000001,5.346154695962197,14.484474446799926,9.66067344429109
599,val,hor,231.4,10,-0.75,-0.5,0.25,0.2314,5.444147814759576,15.211837495845135,10.070759815186383
2,val,ver,335.0,10,-0.75,-0.5,0.25,0.335,5.814130531825066,18.303005217723125,11.78229952561136
3,val,ver,300.9,10,-0.75,-0.5,0.25,0.3009,5.706777983635999,17.34646938140439,11.257728891394253
7,val,ver,316.4,10,-0.75,-0.5,0.25,0.31639999999999996,5.757007235893499,17.787636155487327,11.500198128315054
9,val,ver,281.4,10,-0.75,-0.5,0.25,0.2814,5.639777144680289,16.774981371077583,10.942237879168975
11,val,ver,261.7,10,-0.75,-0.5,0.25,0.2617,5.5671988095361,16.17714437099453,10.610452045807687
12,val,ver,274.1,10,-0.75,-0.5,0.25,0.2741,5.61349300330874,16.555965692160637,10.820900535125766
14,val,ver,266.8,10,-0.75,-0.5,0.25,0.26680000000000004,5.586499314041468,16.334013591276335,10.697687985382583
15,val,ver,263.7,10,-0.75,-0.5,0.25,0.2637,5.574812093359241,16.23884232326923,10.64477788125081
19,val,ver,285.5,10,-0.75,-0.5,0.25,0.2855,5.654242029096065,16.896745248715803,11.00959259540457
24,val,ver,242.9,10,-0.75,-0.5,0.25,0.2429,5.492649836008127,15.585249436566615,10.280128415485677
25,val,ver,292.8,10,-0.75,-0.5,0.25,0.2928,5.679489782087156,17.11139970896595,11.128151892795902
27,val,ver,208.4,10,-0.75,-0.5,0.25,0.2084,5.339459309879212,14.436065946094871,9.633271584746018
31,val,ver,263.0,10,-0.75,-0.5,0.25,0.263,5.572154032177765,16.217274740226856,10.632780943850962
32,val,ver,288.9,10,-0.75,-0.5,0.25,0.2889,5.66608060747219,16.997058569058353,11.065026507038183
33,val,ver,255.1,10,-0.75,-0.5,0.25,0.2551,5.541655625147766,15.971850237214221,10.496092717058575
36,val,ver,210.3,10,-0.75,-0.5,0.25,0.21030000000000001,5.348535082708654,14.501724035437993,9.670434300024407
42,val,ver,298.5,10,-0.75,-0.5,0.25,0.2985,5.698769932832657,17.277152543170995,11.219547324209659
48,val,ver,303.0,10,-0.75,-0.5,0.25,0.303,5.713732805509369,17.406895185529212,11.290994181484095
49,val,ver,272.8,10,-0.75,-0.5,0.25,0.2728,5.608738925969307,16.516658257650064,10.799098078912044
51,val,ver,221.9,10,-0.75,-0.5,0.25,0.22190000000000001,5.402226829938548,14.896308267486948,9.893238210931214
57,val,ver,300.5,10,-0.75,-0.5,0.25,0.3005,5.705447753975262,17.334935823359714,11.251377504982209
58,val,ver,280.4,10,-0.75,-0.5,0.25,0.2804,5.636217155160435,16.745148551147583,10.925724322645344
74,val,ver,329.0,10,-0.75,-0.5,0.25,0.329,5.796057750765372,18.138357147217054,11.69230732885773
76,val,ver,264.2,10,-0.75,-0.5,0.25,0.2642,5.576706392088225,16.25423021862309,10.653335900385649
78,val,ver,287.7,10,-0.75,-0.5,0.25,0.2877,5.661918270557503,16.9617216107328,11.045504702487356
80,val,ver,247.5,10,-0.75,-0.5,0.25,0.2475,5.511410582008745,15.732132722552274,10.362275422925759
83,val,ver,283.7,10,-0.75,-0.5,0.25,0.2837,5.647917341814805,16.84339633209407,10.980091275415417
84,val,ver,214.4,10,-0.75,-0.5,0.25,0.2144,5.367843429196647,14.642404174178502,9.74997413405932
85,val,ver,239.1,10,-0.75,-0.5,0.25,0.2391,5.476881874464279,15.462858726639134,10.211589698326357
86,val,ver,250.3,10,-0.75,-0.5,0.25,0.2503,5.522660198437729,15.820872289478858,10.411848202198149
87,val,ver,288.4,10,-0.75,-0.5,0.25,0.2884,5.664348405410794,16.982343772283023,11.056898106322667
96,val,ver,338.3,10,-0.75,-0.5,0.25,0.3383,5.8239330757866625,18.392933425639317,11.831400020756147
100,val,ver,235.9,10,-0.75,-0.5,0.25,0.2359,5.463407986413629,15.359036428109675,10.153384832929012
106,val,ver,260.8,10,-0.75,-0.5,0.25,0.26080000000000003,5.563753830052498,16.14930339054908,10.59495614366554
110,val,ver,283.0,10,-0.75,-0.5,0.25,0.283,5.645446897643238,16.822603841260722,10.968589441532059
121,val,ver,315.6,10,-0.75,-0.5,0.25,0.31560000000000005,5.75447558897172,17.765134392961965,11.487853190164676
130,val,ver,304.7,10,-0.75,-0.5,0.25,0.30469999999999997,5.719327685991663,17.455658108475888,11.317826127883105
138,val,ver,315.0,10,-0.75,-0.5,0.25,0.315,5.752572638825633,17.74823934929885,11.478582658206326
140,val,ver,304.1,10,-0.75,-0.5,0.25,0.30410000000000004,5.717356594683319,17.438463235044537,11.308365894468757
147,val,ver,230.5,10,-0.75,-0.5,0.25,0.2305,5.440250862436703,15.182226450688976,10.054124078300534
150,val,ver,253.5,10,-0.75,-0.5,0.25,0.2535,5.535363823031238,15.921683328090658,10.468113414511874
153,val,ver,241.9,10,-0.75,-0.5,0.25,0.2419,5.488524417615982,15.55313473226539,10.262152119458246
155,val,ver,329.3,10,-0.75,-0.5,0.25,0.32930000000000004,5.7969691893823185,18.14662503056698,11.696829273861782
158,val,ver,259.2,10,-0.75,-0.5,0.25,0.2592,5.557599964478119,16.099689437998485,10.567331668159868
159,val,ver,260.1,10,-0.75,-0.5,0.25,0.2601,5.5610661724546055,16.127616066858735,10.582882476679893
162,val,ver,247.5,10,-0.75,-0.5,0.25,0.2475,5.511410582008745,15.732132722552274,10.362275422925759
173,val,ver,354.5,10,-0.75,-0.5,0.25,0.3545,5.870708345972182,18.828170383762732,12.068527730879257
176,val,ver,307.5,10,-0.75,-0.5,0.25,0.3075,5.728475087246572,17.53567791675018,11.361832682473954
179,val,ver,330.0,10,-0.75,-0.5,0.25,0.33,5.799092654460526,18.16590212458495,11.70737126314216
180,val,ver,295.8,10,-0.75,-0.5,0.25,0.2958,5.689683550276699,17.198837169994952,11.176381183894138
181,val,ver,271.5,10,-0.75,-0.5,0.25,0.2715,5.60396213937399,16.47725705328408,10.777235720544704
182,val,ver,245.0,10,-0.75,-0.5,0.25,0.245,5.501258210544727,15.652475842498529,10.317740432673045
187,val,ver,296.4,10,-0.75,-0.5,0.25,0.2964,5.6917098934219315,17.216271373325874,11.18599320121515
188,val,ver,248.8,10,-0.75,-0.5,0.25,0.24880000000000002,5.516649360865024,15.773395322504284,10.385331295341759
190,val,ver,230.6,10,-0.75,-0.5,0.25,0.2306,5.440684607834958,15.185519418182572,10.05597433821858
195,val,ver,259.4,10,-0.75,-0.5,0.25,0.25939999999999996,5.5583712718823435,16.105899540230592,10.570790086753819
205,val,ver,290.1,10,-0.75,-0.5,0.25,0.2901,5.670225691127358,17.032322213955442,11.084501680447817
207,val,ver,270.6,10,-0.75,-0.5,0.25,0.2706,5.600641715736688,16.44992401198255,10.762064913354784
211,val,ver,320.2,10,-0.75,-0.5,0.25,0.3202,5.768945800562614,17.894133116750865,11.558592552548676
212,val,ver,245.9,10,-0.75,-0.5,0.25,0.2459,5.504924949222147,15.681198933755034,10.333803040414011
213,val,ver,301.2,10,-0.75,-0.5,0.25,0.30119999999999997,5.707774495925738,17.35511451993331,11.262489241683012
218,val,ver,259.6,10,-0.75,-0.5,0.25,0.2596,5.559141984829935,16.112107248898266,10.574246970443742
222,val,ver,296.0,10,-0.75,-0.5,0.25,0.296,5.69035945432406,17.204650534085253,11.179586435908686
223,val,ver,227.3,10,-0.75,-0.5,0.25,0.2273,5.426270730858498,15.076471735787521,9.99466996503683
226,val,ver,280.2,10,-0.75,-0.5,0.25,0.2802,5.635503633902907,16.739175606940744,10.922417544292015
231,val,ver,246.9,10,-0.75,-0.5,0.25,0.2469,5.508983396351134,15.713051899615174,10.35161073357075
235,val,ver,301.0,10,-0.75,-0.5,0.25,0.301,5.707110264748875,17.349351572897472,11.259315978322595
236,val,ver,328.9,10,-0.75,-0.5,0.25,0.32889999999999997,5.795753753195012,18.13560034848585,11.690799486318722
240,val,ver,272.9,10,-0.75,-0.5,0.25,0.2729,5.609105427714293,16.519685227025363,10.800777311900802
241,val,ver,269.9,10,-0.75,-0.5,0.25,0.2699,5.598051520023959,16.428633540255255,10.750245300430244
242,val,ver,398.9,10,-0.75,-0.5,0.25,0.3989,5.988710758911361,19.97248106770914,12.688075682744728
243,val,ver,224.0,10,-0.75,-0.5,0.25,0.224,5.4116460518550396,14.966629547095765,9.932850977291002
244,val,ver,267.8,10,-0.75,-0.5,0.25,0.26780000000000004,5.5902404332570725,16.36459593146131,10.714680193742343
253,val,ver,343.9,10,-0.75,-0.5,0.25,0.3439,5.84035091743822,18.544540975715737,11.914095011065799
255,val,ver,292.9,10,-0.75,-0.5,0.25,0.2929,5.6798312538336875,17.11432148815722,11.129764107731045
256,val,ver,226.1,10,-0.75,-0.5,0.25,0.2261,5.420977379283924,15.03662196106559,9.972250496603712
257,val,ver,302.0,10,-0.75,-0.5,0.25,0.302,5.71042701737487,17.378147196982766,11.27517017842677
262,val,ver,300.6,10,-0.75,-0.5,0.25,0.30060000000000003,5.705780477318874,17.337819932159867,11.252965807708526
265,val,ver,311.0,10,-0.75,-0.5,0.25,0.311,5.739792912179234,17.635192088548397,11.41651766425407
269,val,ver,276.8,10,-0.75,-0.5,0.25,0.2768,5.623295223743515,16.637307474468336,10.865993091204512
274,val,ver,327.4,10,-0.75,-0.5,0.25,0.32739999999999997,5.791182664937034,18.09419796509367,11.668150099666288
275,val,ver,287.4,10,-0.75,-0.5,0.25,0.2874,5.660874973644924,16.952875862224673,11.040616929346893
281,val,ver,274.1,10,-0.75,-0.5,0.25,0.2741,5.61349300330874,16.555965692160637,10.820900535125766
287,val,ver,271.8,10,-0.75,-0.5,0.25,0.2718,5.605066501717044,16.486357996840905,10.782286220527924
288,val,ver,511.5,10,-0.75,-0.5,0.25,0.5115,6.2373475853916815,22.616365755797283,14.099577245158146
294,val,ver,324.7,10,-0.75,-0.5,0.25,0.3247,5.7829016791088,18.019433953373785,11.627230152487591
297,val,ver,252.0,10,-0.75,-0.5,0.25,0.252,5.529429087511423,15.874507866387544,10.441790326282144
308,val,ver,306.3,10,-0.75,-0.5,0.25,0.3063,5.724565013838729,17.501428513124292,11.343001100544022
309,val,ver,275.9,10,-0.75,-0.5,0.25,0.2759,5.62003848122324,16.610237806846715,10.850990491414356
316,val,ver,191.5,10,-0.75,-0.5,0.25,0.1915,5.2548878086207,13.838352503098047,9.29376842467815
319,val,ver,246.4,10,-0.75,-0.5,0.25,0.2464,5.506956231659364,15.697133496278868,10.342712088356876
325,val,ver,323.9,10,-0.75,-0.5,0.25,0.32389999999999997,5.7804348261772835,17.997222007854432,11.615068125714236
329,val,ver,284.3,10,-0.75,-0.5,0.25,0.2843,5.650030018656954,16.861198059449986,10.989936991867895
331,val,ver,354.9,10,-0.75,-0.5,0.25,0.3549,5.871836059652451,18.83878977004627,12.074302979639562
333,val,ver,332.1,10,-0.75,-0.5,0.25,0.3321,5.805436128382701,18.22361105818493,11.738920199499496
336,val,ver,270.4,10,-0.75,-0.5,0.25,0.2704,5.599902344168809,16.443843832875572,10.758689679228747
340,val,ver,296.2,10,-0.75,-0.5,0.25,0.29619999999999996,5.6910349018336985,17.210461934532727,11.182790441240293
345,val,ver,290.2,10,-0.75,-0.5,0.25,0.2902,5.670570340450087,17.035257556021865,11.086122516227032
347,val,ver,284.1,10,-0.75,-0.5,0.25,0.2841,5.649326288860142,16.855266239368632,10.986656416830451
350,val,ver,295.7,10,-0.75,-0.5,0.25,0.29569999999999996,5.689345426858432,17.19592975096142,11.174778089965695
353,val,ver,254.9,10,-0.75,-0.5,0.25,0.2549,5.54087131138207,15.96558799418299,10.49260084031094
354,val,ver,287.8,10,-0.75,-0.5,0.25,0.2878,5.662265794453267,16.964669168598604,11.047133308049862
355,val,ver,275.2,10,-0.75,-0.5,0.25,0.2752,5.617498106059188,16.589153082662175,10.839302311265437
361,val,ver,285.7,10,-0.75,-0.5,0.25,0.2857,5.654942309236727,16.90266251216062,11.012863901883003
375,val,ver,306.6,10,-0.75,-0.5,0.25,0.30660000000000004,5.725543966437714,17.509997144488633,11.347712972570562
377,val,ver,255.1,10,-0.75,-0.5,0.25,0.2551,5.541655625147766,15.971850237214221,10.496092717058575
380,val,ver,246.2,10,-0.75,-0.5,0.25,0.2462,5.506144213750353,15.690761613127643,10.339149719370932
384,val,ver,231.3,10,-0.75,-0.5,0.25,0.2313,5.443715569237393,15.208550226763892,10.068913241750872
387,val,ver,243.5,10,-0.75,-0.5,0.25,0.2435,5.495116942522644,15.604486534327235,10.29089374675294
389,val,ver,273.7,10,-0.75,-0.5,0.25,0.2737,5.612032616046633,16.543881044059763,10.814198440202677
400,val,ver,249.8,10,-0.75,-0.5,0.25,0.24980000000000002,5.520660597691477,15.80506248010428,10.40301942446925
402,val,ver,276.2,10,-0.75,-0.5,0.25,0.2762,5.621125240975192,16.619265928433784,10.855994484602235
404,val,ver,315.7,10,-0.75,-0.5,0.25,0.3157,5.754792395563946,17.767948671695333,11.489397291980913
407,val,ver,262.8,10,-0.75,-0.5,0.25,0.26280000000000003,5.571393286610456,16.211107303327555,10.629349871481967
408,val,ver,188.2,10,-0.75,-0.5,0.25,0.18819999999999998,5.23750522715128,13.718600511714014,9.225484349665777
412,val,ver,247.4,10,-0.75,-0.5,0.25,0.2474,5.511006459958388,15.728954192825409,10.360499009232333
415,val,ver,248.2,10,-0.75,-0.5,0.25,0.24819999999999998,5.514234872770507,15.754364474646383,10.374698763936111
416,val,ver,209.2,10,-0.75,-0.5,0.25,0.2092,5.343290732190768,14.463747785411636,9.648942721465792
417,val,ver,276.0,10,-0.75,-0.5,0.25,0.276,5.62040086571715,16.61324772583615,10.852658837071369
419,val,ver,202.2,10,-0.75,-0.5,0.25,0.2022,5.309257306586371,14.219704638282751,9.510628267552423
420,val,ver,215.7,10,-0.75,-0.5,0.25,0.21569999999999998,5.373888553395111,14.68672870315238,9.775010965581787
425,val,ver,260.0,10,-0.75,-0.5,0.25,0.26,5.560681631015528,16.1245154965971,10.581156140559575
426,val,ver,480.8,10,-0.75,-0.5,0.25,0.4808,6.175451383220998,21.927152117865194,13.734155682940942
430,val,ver,466.1,10,-0.75,-0.5,0.25,0.4661,6.144400203378695,21.589349225949356,13.554419155363043
439,val,ver,226.5,10,-0.75,-0.5,0.25,0.2265,5.422744944923089,15.049916943292411,9.979731248213549
441,val,ver,152.8,10,-0.75,-0.5,0.25,0.15280000000000002,5.02912987673242,12.361229712289955,8.444945672687066
443,val,ver,267.8,10,-0.75,-0.5,0.25,0.26780000000000004,5.5902404332570725,16.36459593146131,10.714680193742343
445,val,ver,238.1,10,-0.75,-0.5,0.25,0.2381,5.472690753492817,15.430489298787643,10.193449118132548
448,val,ver,198.4,10,-0.75,-0.5,0.25,0.1984,5.290285194850773,14.085453489327207,9.43438667712954
452,val,ver,236.9,10,-0.75,-0.5,0.25,0.2369,5.46763811116474,15.39155612665594,10.171622422336132
455,val,ver,259.3,10,-0.75,-0.5,0.25,0.25930000000000003,5.5579856925446185,16.10279478848315,10.569061069436428
459,val,ver,246.0,10,-0.75,-0.5,0.25,0.246,5.5053315359323625,15.684387141358123,10.335585683819216
467,val,ver,291.5,10,-0.75,-0.5,0.25,0.2915,5.675040005790547,17.073371078963874,11.107164184350015
474,val,ver,301.6,10,-0.75,-0.5,0.25,0.30160000000000003,5.709101636133801,17.36663467687393,11.268832130861648
